segment_id,segment_text,recall_id,recall_text,recall_len,max_clause_id,mbits_original_narrative,segment_text_rephrased,mbits_rephrased_narrative
3,where everyone was dressed to impress.,575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,-1.14, where everyone was decked out in their finest.,-3.05
4,"And the reason it happened,",575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,0.72, The incident unfolded because,3.69
5,"she spotted a bee hovering near my face,",575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,10.86," she noticed a bee buzzing close to my face,",6.97
6,- this was at a fancy hotel garden -,575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,0.27, - this was in the lush garden of an upscale hotel -,-0.56
7,and she tried to save me from being stung.,575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,-1.26, and her intention was to prevent me from getting stung.,-1.5
8,"And my aunt had just handed me a glass of champagne,",575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,2.91," Just as my aunt had handed me a glass of champagne,",-0.83
9,and I warned her to be careful.,575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,1.65, I cautioned her to handle it with care.,-0.43
10,"'Course friends, y'know, they don't always think things through.",575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,4.26, You know how friends can be; they don't always think ahead.,3.55
11,"So that's when she gave me a little shove,",575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,2.64," That's when she decided to give me a gentle push,",1.68
12,and I tumbled into the water.,575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,-0.12, causing me to fall into the pool.,0.31
13,"When I resurfaced, gasping for air,",575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,-2.0," As I came up for air,",-0.26
14,"she just started laughing,",575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,1.01," she burst out laughing,",-0.32
15,and she apologized profusely.,575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,0.87, while offering her apologies over and over.,0.76
16,"And... my beautiful dress was ruined,",575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,-0.16," And... there went my gorgeous dress,",0.58
17,"and naturally, the first thing to do was to get out and dry off,",575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,6.17," so naturally, the first order of business was to climb out and dry off,",9.52
18,"and my cousin just says, ""Just about a few inches more,"" she says, ""and you'd have landed on the cake.""",575ef812a2ce6e000666f239,"Person pushed into the pool by a friend during her aunt's wedding reception, friend saying something about a bee. Person climbs out of the pool in her wet dress to dry off. Relative makes a joke about another few inches and landing on the cake.",244,4,30.31," and my cousin remarked, ""Just a few inches more,"" she noted, ""and you would have crashed into the cake.""",23.62
1,My best friend pushed me into the pool.,589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,20.46, My best friend shoved me into the pool.,34.83
2,"This happened during my cousin's wedding reception,",589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,12.32," It occurred during the reception of my cousin's wedding,",9.05
3,where everyone was dressed to impress.,589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,-1.41, where everyone was decked out in their finest.,-3.63
4,"And the reason it happened,",589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,-2.02, The incident unfolded because,4.46
5,"she spotted a bee hovering near my face,",589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,10.24," she noticed a bee buzzing close to my face,",7.76
6,- this was at a fancy hotel garden -,589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,1.52, - this was in the lush garden of an upscale hotel -,-0.18
7,and she tried to save me from being stung.,589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,1.8, and her intention was to prevent me from getting stung.,1.64
8,"And my aunt had just handed me a glass of champagne,",589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,8.7," Just as my aunt had handed me a glass of champagne,",7.5
9,and I warned her to be careful.,589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,2.28, I cautioned her to handle it with care.,0.1
10,"'Course friends, y'know, they don't always think things through.",589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,2.19, You know how friends can be; they don't always think ahead.,0.11
11,"So that's when she gave me a little shove,",589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,3.13," That's when she decided to give me a gentle push,",2.95
12,and I tumbled into the water.,589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,0.39, causing me to fall into the pool.,1.29
13,"When I resurfaced, gasping for air,",589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,-1.61," As I came up for air,",-0.19
14,"she just started laughing,",589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,-0.5," she burst out laughing,",-1.4
15,and she apologized profusely.,589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,2.74, while offering her apologies over and over.,0.18
16,"And... my beautiful dress was ruined,",589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,2.73," And... there went my gorgeous dress,",2.26
17,"and naturally, the first thing to do was to get out and dry off,",589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,-1.37," so naturally, the first order of business was to climb out and dry off,",-1.1
18,"and my cousin just says, ""Just about a few inches more,"" she says, ""and you'd have landed on the cake.""",589f019c69733b0001af54df,"My best friend pushed me in to the pool. This happened during a friends wedding reception. I had just been given a glass of champagne. A bee came along. She tried to prevent me from getting stung. She just gave me a little push. I fell into the pool. I ruined my new dress. My aunt said, ""just a few more inches and I would have fallen on the cake.""",349,9,26.05," and my cousin remarked, ""Just a few inches more,"" she noted, ""and you would have crashed into the cake.""",25.18
1,My best friend pushed me into the pool.,58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,10.87, My best friend shoved me into the pool.,27.62
2,"This happened during my cousin's wedding reception,",58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,6.37," It occurred during the reception of my cousin's wedding,",5.45
3,where everyone was dressed to impress.,58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,0.27, where everyone was decked out in their finest.,-1.96
4,"And the reason it happened,",58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,-3.44, The incident unfolded because,2.39
5,"she spotted a bee hovering near my face,",58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,9.75," she noticed a bee buzzing close to my face,",7.96
6,- this was at a fancy hotel garden -,58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,0.31, - this was in the lush garden of an upscale hotel -,-1.81
7,and she tried to save me from being stung.,58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,0.97, and her intention was to prevent me from getting stung.,-0.12
8,"And my aunt had just handed me a glass of champagne,",58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,-1.45," Just as my aunt had handed me a glass of champagne,",-2.44
9,and I warned her to be careful.,58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,-0.49, I cautioned her to handle it with care.,-0.11
10,"'Course friends, y'know, they don't always think things through.",58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,2.56, You know how friends can be; they don't always think ahead.,-1.75
11,"So that's when she gave me a little shove,",58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,2.03," That's when she decided to give me a gentle push,",0.97
12,and I tumbled into the water.,58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,-0.41, causing me to fall into the pool.,-0.59
13,"When I resurfaced, gasping for air,",58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,-0.47," As I came up for air,",-0.98
14,"she just started laughing,",58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,0.59," she burst out laughing,",-1.3
15,and she apologized profusely.,58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,1.38, while offering her apologies over and over.,1.13
16,"And... my beautiful dress was ruined,",58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,1.01," And... there went my gorgeous dress,",2.72
17,"and naturally, the first thing to do was to get out and dry off,",58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,0.51," so naturally, the first order of business was to climb out and dry off,",-1.47
18,"and my cousin just says, ""Just about a few inches more,"" she says, ""and you'd have landed on the cake.""",58a89e40e6afe00001d36058,At a wedding my friend gave me a small shove to protect me from a bee. Unfortunately I then fell into the swimming pool fully clothed in my smart dress. My cousin said I just missed flattening the wedding cake.,210,8,16.5," and my cousin remarked, ""Just a few inches more,"" she noted, ""and you would have crashed into the cake.""",19.87
1,My best friend pushed me into the pool.,596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,20.47, My best friend shoved me into the pool.,37.32
2,"This happened during my cousin's wedding reception,",596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,15.4," It occurred during the reception of my cousin's wedding,",12.98
3,where everyone was dressed to impress.,596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,9.75, where everyone was decked out in their finest.,5.53
4,"And the reason it happened,",596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,-3.19, The incident unfolded because,9.68
5,"she spotted a bee hovering near my face,",596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,10.37," she noticed a bee buzzing close to my face,",5.96
6,- this was at a fancy hotel garden -,596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,-0.05, - this was in the lush garden of an upscale hotel -,-4.37
7,and she tried to save me from being stung.,596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,-1.02, and her intention was to prevent me from getting stung.,-3.41
8,"And my aunt had just handed me a glass of champagne,",596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,15.5," Just as my aunt had handed me a glass of champagne,",17.42
9,and I warned her to be careful.,596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,0.61, I cautioned her to handle it with care.,-0.72
10,"'Course friends, y'know, they don't always think things through.",596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,12.97, You know how friends can be; they don't always think ahead.,8.43
11,"So that's when she gave me a little shove,",596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,6.1," That's when she decided to give me a gentle push,",4.54
12,and I tumbled into the water.,596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,-1.31, causing me to fall into the pool.,1.86
13,"When I resurfaced, gasping for air,",596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,-0.14," As I came up for air,",0.16
14,"she just started laughing,",596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,-1.46," she burst out laughing,",-3.76
15,and she apologized profusely.,596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,2.38, while offering her apologies over and over.,-0.38
16,"And... my beautiful dress was ruined,",596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,-1.32," And... there went my gorgeous dress,",-2.83
17,"and naturally, the first thing to do was to get out and dry off,",596e5141fe061d00011e3984,"My best friend pushed into the pool. I was at my cousins wedding reception, everyone was dressed to impress. The reason was she saw a bee hovering above my head. My aunt had passed me a glass of champagne. Best friends dont always think things through and she gave me a little shove. My cousin said ""just a few inches further and you would have landed on the cake.""",365,9,-2.04," so naturally, the first order of business was to climb out and dry off,",-0.27
