recall_id,sum,mbits_to_chars,recall_text,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
642ea9a95d8d96e72339424e,45.34,0.26,"A rookie policeman went looking for a girl and couldn't find her. She later turned up in the police station and the rookie policeman was encouraged to transfer, and he did.",11.27,0.4,1.85,-0.33,-4.08,-0.98,0.57,3.93,0.85,-0.18,-1.42,5.62,-0.5,-0.49,0.92,4.75,6.05,-0.48,1.29,-1.63,1.97,3.72,0.31,1.96,0.61,0.3,-1.14,8.68,2.11,0.21,-1.66,0.86
64147bd031fe8ffa29c456ed,47.38,0.13,"In a boy's town, the chief had a granddaughter, who a while ago tried to make a move on him, but he did not realise that at first. He also wasn't overly fond of her, due to her being quite the chatterbox. He thought she went missing, but she was in fact just sat the police station, with a book in hand. The boy transferred from the town away, due to this incident.",9.25,-4.98,-1.34,3.88,-4.38,3.26,1.66,13.83,2.47,1.82,-0.96,4.67,-2.96,-1.62,1.06,4.43,1.35,-1.22,0.18,-2.97,2.88,0.64,-0.23,2.37,10.03,1.06,-1.15,6.26,0.52,-0.43,-1.54,-0.46
60b2827157e043215e6f997e,56.87,0.2,i had a rookie year. when the captain the station commander had a daughter whom was in love with me she was a charming lady who was a chatterbox which made me uninterested in her she decided to run away because her dad used to scold her a lot. the chief instructed me to look for her.,15.32,-6.47,2.2,6.78,-0.77,3.35,1.09,8.24,6.48,3.35,-1.33,14.81,-2.04,-0.84,-1.28,4.71,2.17,-0.39,0.96,-1.36,3.59,0.45,-0.09,0.62,-1.5,-0.56,-1.59,-3.04,-1.05,-0.61,-0.31,5.98
5e3752a476397a6e638bfc5e,62.81,0.27,A guy talks about the first year as a police officer. There's a girl that fancied him and they thought she ran away but she didn't but the guy was still asked to leave because the veteran officer wouldn't be able to forget what happened.,15.6,-2.54,1.5,2.47,-0.62,3.47,1.38,4.2,-2.28,-1.0,-2.32,10.39,-0.68,1.28,0.77,3.15,4.44,-0.47,1.03,-0.12,2.75,2.25,-0.17,-0.27,0.74,3.06,1.75,9.43,0.55,-0.68,0.01,3.74
5f86ebc47c32d005ad582abd,64.16,0.13,"There was a Policeman, a good one but he hadn't won a medal or award for bravery. HE had a daughter whom the writer really liked. She was witty, intelligent and beautiful (or words to that effect). The Policeman didn't want the writer to be friends or have a relationship with the daughter. She went missing one day. The writer proposed he would look for her. Maybe the Policeman went too. They found a scarf belonging to her and I can't remember if they actually found her. My memory is worse than I thought.",13.5,-1.61,7.38,7.52,-1.3,1.11,-1.0,4.84,-0.12,-0.28,-0.19,12.88,0.51,-1.9,0.98,9.85,3.46,-0.66,2.23,11.37,1.95,1.75,-0.22,-1.62,-0.04,0.92,-2.07,-2.87,-0.3,-0.44,-1.0,-0.47
603f82cb2fafec01e1d6470a,70.27,0.17,"A man joined the police force. While he was starting out, the chief's daughter showed an interest. She flirted and one day told him she was leaving home because the chief was scolding her too much. She ran away and they looked everywhere for her. When they found her, it was in the police station and she was reading a book. Someone told the rookie to quit or transfer as her father would never forgive him.",17.3,-4.51,3.09,7.27,-1.17,3.49,0.01,2.9,1.42,-0.54,-1.37,15.63,-4.37,-0.33,0.43,4.81,4.07,0.55,0.82,-3.55,2.59,1.35,-0.28,2.72,9.47,-1.24,-1.58,14.43,-1.09,-0.11,-1.73,-0.21
5bc127e62c0e6700013f2a08,71.07,0.26,"The author recalls their rookie year, in which they fell in love with the chief's daughter. She said she would run away, causing the chief to confront the author so they could find her together. Turns out, she hadn't run away at all. Nevertheless, the author transferred.",16.38,-3.75,1.28,6.39,-2.72,1.24,-0.45,3.11,-1.15,-0.99,-1.31,15.65,2.83,0.78,-0.33,8.69,2.24,1.39,1.92,-0.32,2.59,2.16,0.03,-0.98,2.92,3.52,0.05,5.85,0.8,0.38,-1.86,4.73
5fea352050a7199cfafc3fcb,71.35,0.12,"My understanding is that the guy is talking about his experience as a rookie in the police force. He talks about his boss who is very experienced. He has some issues with a girl (fitness instructor or something) who he knows vaguely as he is interested in fitness too. This girl takes a liking to him but he does not feel the same. The girl leaves him a note of some sort and says she is going to run away. They attempt to locate her (find a red scarf?) and track her to the police station where they find her. The chief, after this incident, suggests the rookie transfers to another police station.",26.02,-3.33,1.98,-0.37,8.06,1.49,0.33,4.27,-3.73,-1.59,-2.18,13.45,-2.13,-1.09,1.89,5.31,4.99,-1.05,0.1,9.79,2.61,-0.68,-1.92,3.43,0.49,-0.63,1.29,4.51,-0.12,-0.03,-1.41,1.6
611c96b7f768a98f30d44812,71.42,0.28,The narrator is a rookie police man. The daughter of the Chief likes him but runs away as her father is always scolding her. He then goes looking for her but find her reading a book in the police station. He is then told that he had better leave the police.,20.64,-5.54,1.72,6.52,-2.96,2.68,0.48,3.27,2.31,-0.08,-1.33,19.38,-1.18,0.34,1.25,3.91,2.41,-0.74,0.98,-3.45,2.48,1.08,0.52,3.03,9.13,0.07,-0.28,7.83,-0.68,-0.84,-1.08,-0.45
59d54322c732930001d88b0f,71.79,0.31,"A police veteran had a daughter, she was trying to impress a man with fitness but he wasn’t interested. She went missing and they worked together to find her, they found her scarf and she was at the police station reading a book.",14.97,-4.34,1.51,8.16,3.68,10.37,2.12,3.48,-0.38,0.08,-1.47,2.56,-0.03,-1.89,0.4,6.03,2.58,-0.66,1.13,13.88,3.08,0.63,0.3,2.6,8.62,0.2,-1.08,-3.19,-0.33,-0.37,-1.04,0.19
60ba46327fecef005d8eeb87,73.66,0.21,The author is talking about his rookie year in which the senior officer's daughter became interested in him. He was so interested in fitness activities. The girl decided to run away from home after mentioning that her father was bothering her because of the author. They began searching for her and firstly they found her scarf before finally finding her.,10.97,-4.66,2.53,6.67,10.22,2.92,0.82,2.34,0.71,-0.49,-2.15,23.49,-1.91,-1.44,1.28,5.48,1.56,-0.66,0.5,13.79,3.89,-0.69,-2.42,-0.52,-0.96,-1.25,-1.49,0.95,-0.59,-0.38,-0.79,5.94
598d55aa8380cc00012a3a53,75.72,0.25,"A young girl who is infatuated with a fit young police officer has apparently run away. Her father, who is the young officer’s superior, goes to challenge him. They search for her together, but she is found waiting at the police station. Fearful of further trouble, the rookie officer transfers out.",8.93,-2.22,2.12,7.7,5.41,3.22,1.12,1.33,-1.05,-0.26,-1.4,15.36,4.21,1.05,1.12,8.04,4.89,0.04,1.52,-5.29,2.38,2.18,0.34,2.6,3.57,-0.45,0.34,9.78,0.82,-0.31,-1.66,0.29
60205f5ba5fe0165fa0e5e01,75.77,0.2,"back in the day there was a a rookie cop who fell in love with his boss’s daughter. The boss found out and became upset forcing the daughter to run away from him. They went looking for her at a park but couldn’t locate her, when they went back to the station they found her sitting on a chair reading a book. the rookie later transferred jobs because of this whole ordeal",13.88,-4.27,1.97,7.4,-0.42,-0.1,1.34,1.01,0.77,-1.25,-2.67,13.08,-0.83,0.22,1.43,6.67,6.8,-0.07,0.95,2.53,2.34,4.84,2.09,2.55,12.49,-1.52,-1.86,6.86,0.87,-0.2,-1.2,0.07
5f2b3b2b4cc04057806945da,78.66,0.14,"There was a rookie at a police station, and he had a chief you enjoyed going to the gym. This chief also had a daughter that the rookie was quite fond of, however she was a bit of a chatterbox. He was going to propose to her, however it looked like she had run away. The rookie and the chief went around looking for her, but they couldn't find her. So they went back to the station. However, when they got there the daughter was sat there with a book in her hands. After that the rookie left that particular station - and that was the end of his rookie year.",18.17,-7.68,2.39,6.64,3.42,1.12,-1.81,6.29,3.07,1.57,-0.85,8.02,-0.71,-2.69,0.93,8.88,2.89,0.27,1.86,-1.68,1.52,3.34,2.2,2.35,11.6,0.6,-0.97,-0.73,0.21,-0.92,-1.6,10.96
5f588f227723ca000cc5e08f,78.86,0.18,"The story is about a Rockie officer whose chief was a veteran, The chief was popular and a notorious criminal. The chief had a daughter who was a gym enthusiast and the boyfriend referred to her as a chatterbox. The girl wrote a note saying she was leaving because she was tired of her father scowling about her boyfriend Rockie. The Rockie took a transfer because he was scared of the chief. That was the end of his Rockie years.",21.25,0.75,1.76,5.42,5.24,0.71,-1.19,5.19,2.78,3.14,-0.99,24.5,-5.47,1.77,0.74,-5.47,4.1,0.74,1.11,-2.13,3.48,1.77,0.7,0.11,-0.91,-0.06,-0.26,5.16,0.46,-0.18,-0.57,5.21
5f4560c565e28d13e5dd5d56,80.67,0.18,The narrator was a police officer and his chief had a daughter. The chief's daughter wanted to get close to the narrator but her father was against it. The daughter ran away from home. The chief officer scolded the police and they started searching for the girl at the park. They found her scarf only. They found the girl at the police station busy reading a book. The deputy officer told the rookie to stay away from the daughter of the chief officer.,19.73,-6.12,1.76,7.52,-0.0,4.64,0.96,3.63,1.41,-0.15,-2.0,15.27,-4.68,-0.75,0.3,5.03,1.6,-0.13,1.48,14.37,2.33,3.95,0.73,2.23,8.55,-0.55,-0.58,3.64,-1.87,-0.85,-1.07,0.29
5cb4c4ac0f6de500010beda7,82.28,0.34,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",21.57,-6.53,2.7,8.47,-3.42,0.38,1.48,4.36,2.99,2.94,-0.12,9.12,-3.85,-0.86,0.99,5.17,2.42,0.44,0.3,11.2,2.58,0.42,-2.02,1.72,10.82,4.83,-0.14,-1.66,0.23,-0.65,-0.89,7.29
5d66c1382d1a18000170759b,82.36,0.14,A rookie police man joined in his first year. The chief's daughter took a liking to the rookie. She argued with her father unbeknown to the rookie. The daughter ran away. The police chief assumed the rookie had something to do with it. He went to the rookies house. The rookie needed the chief to calm down. He offered to help search for the missing daughter. They found her at a police station unharmed. Someone recommended the rookie transfer following the incident. The chief would hold it against him. It could impact the rookies career. The rookie transferred. He left.,14.03,-5.16,2.43,7.04,-0.57,2.87,2.88,2.96,0.19,-1.08,-2.06,13.5,4.92,-0.16,5.04,8.56,5.31,0.34,3.66,-3.67,2.33,-0.7,-2.53,4.61,2.53,-0.38,1.34,12.58,-0.22,-0.13,0.33,1.57
6278d8237bb2ba9e1f2006f4,82.92,0.19,"In my rookie year, I was a police chief, and there was a girl that went missing. I went to visit her father and he said she was - she was always chatting. She was a chatterbox. I spoke to Frank Mitchell on the phone and he told me to come down to the police station and she was there, sitting on a chair, reading a book. She wasn't missing. But - nevertheless - she was wearing the scarf. And that was the story of my rookie year.",15.53,-1.16,0.09,5.1,-3.72,-0.42,-0.43,2.69,2.26,3.79,-0.99,7.34,0.56,-2.41,1.78,3.78,3.89,-0.61,1.31,5.96,1.16,0.3,-1.98,1.86,10.99,2.37,6.7,10.14,0.23,-0.24,-0.86,7.91
63b5888bd907777799271d04,84.94,0.15,"I was a rookie to a veteran copy. There was a young person (related to the veteran) who was nice enough but annoying when they opened their mouth. They talked too much. I avoided them. They were offended by this and went missing. The Vet was annoyed and came to my apartment. I got a strategy to search for the missing person. We followed it. They turned up in the police station. They had not run away just chose not to be where they should be. I was advised that the Vet would never forget by a colleague, Frank. I left. That was the end of my rookie year!",17.87,-8.25,0.92,3.57,-2.53,4.97,0.53,5.17,2.56,0.44,-0.95,5.38,7.34,0.07,2.93,9.63,2.47,2.73,1.06,-3.92,3.62,-0.1,-1.52,3.04,0.52,4.71,1.0,13.27,-0.09,-0.99,-1.29,10.78
5cb1fdb11a4c6a0015fdcdf7,84.98,0.29,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,19.06,-6.64,2.08,6.54,-1.49,3.07,1.69,2.03,-1.56,-0.16,-1.58,7.76,2.5,-0.26,0.03,6.18,3.35,-0.05,1.77,18.01,2.08,2.46,1.3,1.78,11.34,-0.3,-0.53,-1.68,0.19,-0.62,-0.39,7.02
5f58ad6414fd6902d237d3f3,85.91,0.15,"Guy worked as a rookie in the police force. The relationship with my boss was challenging. He had a daughter. I think she had a crush on me. She wanted us to run away together. She was not my type at all. One day the boss found out. He scolded her. She said he always did this. She then ran away. The boss was frantic. We looked for her. We could not find her. When we got back to the police station, she was sitting in a chair. She was unharmed. I was told by a colleague that I should ask for a transfer. The ""boss never forgets"". He did this. He was transferred. That was his rookie year.",19.1,-7.35,2.41,6.56,-1.2,5.65,1.37,4.89,1.39,-1.44,-0.87,15.87,-0.79,-0.29,2.94,3.09,3.69,-0.73,0.78,-4.83,1.89,3.91,1.59,2.53,5.55,-0.86,0.92,13.94,0.18,-0.3,-2.14,8.46
5d2d5401d2f71900159663c1,85.98,0.24,"Back in my days, I was a rookie officer. I had a boss who had a daughter that was a chatterbox. One day he shows up at my door and I strategize a way to find her, from her scarf. Eventually we find her but she was not in trouble. My boss Eric gives me an ultimatum to transfer to a different department which I take. That is the end of my rookie year.",20.26,-6.5,0.18,7.74,-3.78,-0.35,0.23,3.23,1.14,2.75,-1.0,4.77,4.51,0.01,2.35,9.37,3.46,5.81,1.62,11.76,3.49,0.19,-3.12,-0.53,0.43,2.1,2.52,4.12,-0.15,-0.34,-1.39,11.1
5eab1e2cc8c0ac0d8262feaf,86.7,0.26,"Back when I was a rookie at the police station. There was a deputy that had a daughter, she was trying to impress me but she was a chatterbox. One day she went missing and we ended up in the police station - sitting on a bench. She never left all along, the Deputy, Mitchell told me to change over, and that was the rest of my rookie days.",20.41,-4.0,0.77,8.77,-2.76,10.33,1.36,6.08,1.69,2.71,-1.22,8.43,-2.51,-1.74,0.41,5.5,3.45,0.1,0.61,-0.36,3.05,1.33,0.69,2.75,2.23,0.31,0.23,13.82,0.08,-1.01,-1.14,6.33
63d6a3801634565eb6a3819f,88.74,0.26,"it was their rookie year and the chiefs daughter took an interest in them. she said she was going to run away, the chief came to their house and they went to a place when her scarf was found. They ended up finding her at the police station. The chief advised them to transfer to another department as he never forgets. that's what he did.",11.44,-5.63,1.54,6.53,-1.77,3.89,0.32,2.97,0.43,-1.32,-2.07,14.6,4.29,-0.61,0.82,7.94,4.22,0.14,1.26,16.97,3.98,1.53,-1.38,3.41,0.74,-0.25,2.45,10.38,0.88,-0.41,-1.07,2.52
6107acc592df914a921e2b41,93.44,0.25,"back when the writer was a rookie he had a police chief who was a veteran, he once caught a big criminal. the writer was big into fitness. there was a girl who was charming but a chatterbox, she disappeared and they went searching, when they got back to the police station she was there, reading a book, ...something about laying low and that was the end of the rookie year.",31.57,9.17,-1.28,-5.56,11.91,-0.08,-1.17,4.99,6.01,3.77,-0.9,6.69,-2.02,-2.19,1.35,7.74,2.97,-0.69,0.36,-0.12,2.91,3.36,2.47,1.66,9.37,-0.57,-1.57,-5.51,-1.48,-0.71,-0.4,11.39
5a27eee353fc4b0001414fe8,96.39,0.25,"The narrator is a rookie police officer with a Chief. The chief has a daughter but rookie is not keen on her as she talks too much. She told the chief she was running away. They go and look for her and find her scarf but not her. On returning she is at the police station. Another officer tells the rookie that the Chief will be out to get him now and he should leave, so he does.",22.32,-6.21,2.06,7.13,-2.32,3.96,-0.81,10.03,1.76,0.96,0.31,11.88,0.05,-0.94,0.59,6.59,3.63,0.09,1.69,12.27,3.42,4.11,2.78,1.92,2.13,-0.77,0.61,8.19,0.04,-0.97,-0.34,0.23
614618f3146cc85f803c4e69,96.92,0.18,"This guy was a rookie police officer and his boss was a veteran. He had a daughter and the rookie thought this girl liked him and her father didn’t really approve. One day she went missing and the rookie helped her father look for her, they couldn’t find her despite finding her scarf. They returned to the police station and saw her sat there reading a book. Another police officer there called Frank Mitchell suggested to the rookie that he change his career path and switch away from that particular police station, which he did.",22.57,-4.95,-0.66,7.28,-2.9,4.77,-1.09,0.56,-0.24,-1.37,-1.65,8.95,0.65,-0.98,1.3,6.41,4.03,-0.96,2.17,10.34,1.96,3.9,2.77,3.75,7.65,-1.05,-1.34,27.22,0.91,-0.46,-1.6,-1.02
601882967b43c4142c33867c,98.51,0.15,The narrator was a rookie police officer. The chief of police at his station was an angry man with a daughter. The daughter was enamoured by the rookie police officer. Although he thought her to be a chatter box. She told him that if he didn't reciprocate then she would run away. Which she did. The police chief blamed the rookie. Although they teamed up to find the girl. They found her at the police station with a book in her hand. On his next shift the rookie was advised to transfer station. Because the chief was an angry man that never forgets. And he blamed the rookie for his daughter's behaviour. So the rookie did just that. And that was the end of his rookie career.,19.88,-8.67,2.75,8.01,0.85,4.84,1.42,6.67,2.2,0.74,-0.77,12.02,-1.68,-0.92,1.24,5.89,4.98,0.4,3.15,-4.03,1.67,0.25,0.0,2.17,11.37,-0.92,3.57,15.84,0.53,-0.41,-1.97,7.44
5ff20cdfa4feb069a2164a6d,100.41,0.29,"there was a rookie and his boss got a medal for bravery. he had a daughter, who was a fitness trainer but was also a chatterbox. she went missing and then they went to the park to find her but they found her scarf on a park bench. back at the station she was sitting in a chair reading a book. the rookie transferred and this ended his rookie year.",14.78,-2.04,5.05,6.93,2.5,-0.38,-0.58,6.54,3.58,2.46,-0.3,3.15,-0.66,-2.58,0.88,6.95,3.02,-0.65,1.16,15.05,2.59,3.92,2.02,2.03,11.78,0.11,1.16,2.42,0.23,-0.62,-0.61,10.52
641f24898edfbdc7328d686e,106.85,0.28,Rookie and a chief who caught a criminal that had a daughter. She tried to impress the rookie but he didn't like her because she was a chatterbox. She ran away one day and the chief and the rookie went looking for her. They found her scarf near a park but didn't find her until she was back at the police station with a book. She didn't run away. The rookie left the station.,16.83,6.9,-2.65,7.63,-1.46,9.25,0.65,12.45,2.72,3.58,-0.29,7.9,-0.58,-2.48,0.05,5.63,1.54,-0.25,0.39,17.5,2.59,4.26,1.61,1.71,9.67,4.55,-0.36,-1.44,-0.1,-0.85,-0.45,0.35
5f7ca372a8afc510abbbe99b,106.98,0.29,"A girl ran away. A man was angry with the narrator about it. The narrator offered to look for her with him, they only found her scarf near a park. They went to the police station and she was there. The policeman there told him to transfer because the man 'never forgets something once he gets it in his head' so he did transfer and that was the end of his rookie year.",12.86,-0.15,0.77,1.06,-5.06,-1.29,0.48,3.92,-0.43,-0.94,-2.0,14.83,2.7,-1.39,1.47,10.56,3.2,0.14,3.19,17.83,2.23,3.84,-1.38,4.28,-0.42,-1.78,2.23,25.35,0.84,-0.2,-1.32,11.56
57a7337e913c710001977341,107.83,0.21,Rookie policeman got close to the chief’s daughter. She looked nice but was a chatterbox. One day she said she was going to run away but didn’t and ended up at a police station after the rookie and her dad went looking for her. They were relieved as they only found her scarf in the park. After she was found the rookie felt all was well but another more experienced policeman said he should leave as it seems the chief blamed him and never forgot anyone who upset his daughter so the rookie transferred.,15.93,-3.48,2.19,6.95,-0.74,2.88,-0.81,5.67,4.11,2.63,-0.01,15.77,0.49,-0.61,1.93,5.08,4.27,-0.14,1.79,14.92,1.6,0.13,-2.2,5.56,1.51,0.14,2.86,20.6,0.62,-0.24,-2.26,0.69
5cf6ad46041d260015e5d794,108.89,0.28,"Rookie police officer falls for the old police chief's daughter. She likes fitness. She gets in trouble at home for dating the rookie. She appears to run away. The rookie and chief look for her, using a lost scarf near a park as a starting point. They find her reading a book in a police station, she hadn't run away. The deputy suggests that the rookie should transfer, which he does.",16.57,-5.96,2.22,6.02,5.44,-0.37,-1.3,2.95,-0.61,-1.08,-1.81,12.13,1.06,-0.53,0.79,7.25,4.3,0.18,1.64,20.37,2.05,0.44,-1.7,5.8,10.01,5.28,0.38,18.74,0.93,0.09,-1.75,-0.64
6483247637d20bcecd41963b,109.93,0.17,"Back in the day when I was a rookie, I was a veteran, I was into fitness. I caught the attention of a young girl, I think she was trying to impress me, I found her friendly, but my word she could talk! She said she will run away one day because she was sick and tired of all the nagging. The young girl went missing one day, so we went to her fathers house, he was a big man, he said you might find her in the park, we found her scarf on the bench. I went back to the station and met deputy Frank Mitchell, it was there where we found the young girl at the state reading a book, she hadn't ran away at all. That was the end of my rookie year.",24.51,-8.29,-0.66,0.42,9.4,10.36,-4.11,4.85,2.56,0.86,0.97,10.82,-1.69,0.35,0.51,5.56,0.58,-0.51,0.07,13.57,1.58,1.65,1.14,2.73,4.99,3.69,0.74,15.55,-0.53,-1.28,-1.4,10.94
60ed995abcc068230f3c604d,110.86,0.24,He was a rookie in the police force. His superior had a daughter. Who was very fond of him. But he didn't like her. As she was a chatterbox. One day she went missing. And the superior arrived at the rookies apartment. Looking for her. He was very angry. She wasn't there. They looked. But couldn't find her. They resolved to contact the police. But she was at the station. When they got back. Frank Mitchell told the rookie to transfer from the station. And he did.,15.56,-6.95,1.96,8.82,0.01,5.33,0.89,10.45,3.85,2.17,-0.19,8.65,9.81,0.01,1.48,6.14,4.9,0.42,1.76,-3.14,2.39,4.02,0.28,1.68,1.62,-0.5,3.27,26.55,1.97,-0.3,-1.82,-0.23
6310d138e026879254c14bd1,111.53,0.35,A police chief's daughter who was trying to impress me ran away from home because her dad always scolded her about me. It turns out she didn't run away and was sat at a police station with a book in her hands. Frank Mitchell a coworker said I need to leave anyway because the old man won't get it out of his head so I did.,8.72,-4.49,0.01,7.09,0.65,8.11,1.18,4.1,0.47,-1.02,-2.51,26.35,-5.45,0.69,1.0,2.89,3.91,-0.02,0.63,-2.5,2.53,0.89,-0.61,3.53,14.68,2.85,1.66,36.91,1.25,-0.69,-0.39,-0.89
6146f8473af59b2f858aa2f2,111.93,0.32,"back in the days when I was a rookie the chief was rewarded for bravery. I was into fitness and there was a girl but she was a chatterbox, something was off about him and one day she went missing and he came over and I agreed to go look for her, we found her cardigan, we carried on looking. I was advised to transfer as he would never forget, so I did.",27.62,-0.34,7.65,-1.69,10.16,1.32,-2.02,6.78,3.17,2.56,-1.38,9.78,4.0,-1.38,0.62,8.14,3.5,-0.65,3.49,10.51,4.01,2.6,-0.97,-0.96,-3.86,-0.03,3.22,16.2,1.05,-0.1,-1.39,0.32
5f411693e388cd26c8000e90,113.04,0.25,A young rookie cop had trouble with a chief’s daughter who followed him. She was angry with her father who was always scolding her. She said she was going to run away. The rookie and father went in search and found her scarf. Eventually they went back to the police station where the girl was and was reading a book. Another officer told the rookie the chief would never forget so he had better move on. He did move and that was the end of his rookie year.,13.74,-2.92,2.5,7.49,-2.32,3.61,-0.04,1.48,1.04,-1.07,-1.33,18.82,1.1,-0.36,1.23,6.35,3.32,0.12,1.48,13.54,3.06,2.63,1.91,4.17,8.91,-0.51,0.75,14.63,0.72,-0.75,-1.39,11.13
5eaeddb6a7e04f5af6b3e879,113.12,0.2,A rookie was working for a chief at the police station who had been a veteran. The chief had a daughter who was quite keen on the rookie and he thought she was quite nice until she opened her voice. He thought her a chatterbox. The chief argued with the daughter over the rookie and one day she disappeared. They tried to locate her but eventually found her sitting quietly in the police station reading a book. She had not run away at all. The deputy warned the rookie that maybe he should move to a different station as the old man would never forget this incidence.,24.86,-8.05,2.27,6.49,-1.05,4.64,0.45,6.2,7.38,3.31,-1.1,15.6,-3.48,-0.13,1.71,5.04,8.11,0.21,0.07,-4.39,3.08,3.65,0.36,2.42,8.0,4.76,0.93,24.9,-0.7,-0.38,-1.82,-0.22
