recall_id,recall_text,recall_len,max_clause_id,mbits_original_narrative,mbits_rephrased_narrative
5c71ca9bf6c9fe00013ef0b5,"It was my rookie year at a Police Station. The captain there was a veteran and had received commendations for bravery and for capturing a criminal. His daughter liked me. I was a fitness fanatic. But I didn't like her. She talked far too much. One day she left me a message saying that she was going to run away. As her father (my boss) was always telling her off about her infatuation with me. Her father came to my apartment that evening. And was very intimidating. But I was able to calm him down. And suggested that we team up and look for her. He agreed with this. And we started searching at a point where her scarf had been discovered. We were unsuccessful. I encouraged him to keep looking. And we headed back to the Police Station. His daughter was in there, sitting in a chair, with a book in her hand. Although that situation was resolved. I was soon warned by her father's Deputy that my boss wouldn't forget this. And would likely blame me for the situation. He (the deputy) suggested that I transfer away from that Station. I took his advice. And did so. And concluded my rookie year at another Station.",1117,25,215.21,202.09
5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,41.51,40.04
5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,84.98,74.79
5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,82.28,72.66
5cbf5803d2051000017d02fa,"Back in the day in my time in the police force my manager/chief had a daughter. I was in my rookie era. I was a fitness enthusiast and his daughter was after me. She was a chatterbox, she never stopped talking. One day he turned up at my house and said she had gone missing, I said we best go and look. We found a scarf and carried on looking but it turns out she was at the police station. After this I was told to relocate and transfer and the chief never forgets, so that’s it I transferred and left.",503,12,128.25,112.87
5ce059ad3f8060001509faaa,The narrator was a rookie police man. His chief of police had caught really bad men. The narrator was a fitness enthusiast. The chiefs daughter took a liking to him. One day his daughter ran away after being scolded. The chief came to the narrators house. The chief was angry. The narrator strategized. The narrator said let's go and look for her together. If we don't find her do what you will. They looked and looked. Eventually they found her at the police station with a pink scarf. She had not run away. The narrator was told that he should leave the department. The narrator should transfer somewhere else because the chief will not forget what happened. His daughters liking for him was a factor. The narrator took the advise. The narrator transferred departments. That was the end of his stage as a rookie.,814,19,126.6,116.5
5cf6ad46041d260015e5d794,"Rookie police officer falls for the old police chief's daughter. She likes fitness. She gets in trouble at home for dating the rookie. She appears to run away. The rookie and chief look for her, using a lost scarf near a park as a starting point. They find her reading a book in a police station, she hadn't run away. The deputy suggests that the rookie should transfer, which he does.",385,10,108.89,90.93
5d2d5401d2f71900159663c1,"Back in my days, I was a rookie officer. I had a boss who had a daughter that was a chatterbox. One day he shows up at my door and I strategize a way to find her, from her scarf. Eventually we find her but she was not in trouble. My boss Eric gives me an ultimatum to transfer to a different department which I take. That is the end of my rookie year.",351,14,85.98,63.99
5d5c250a0274020016e2333a,"When I was a rookie at the police station, the chief, who was then a veteran won an award for bravery. The chief had a daughter who was attracted to me because of my love of fitness. However the chief's daughter was a chatterbox and I therefore did not return her feelings. One day she left a note saying she was running away after her father had been scolding her about me. We went to look for her, going to where he had found her scarf. In the end she was found sitting in the police station reading, so she had not run away. A senior police officer, Mitchell, advised me to transfer and so I did.",599,15,174.37,160.85
5d667a1a3741ea0001c719b9,"A man describes his rookie year as a policeman. His chief, named Frank Mitchell, had a daughter who was very taken with the author. But he did not return her interest, mostly because she talked too much (she was a 'chatterbox'). He tells of the time the chief showed up at his house, saying the daughter had run away because the chief always gave her a hard time over talking about the author so much. The author said he knew nothing about, was not involved, but would help find her so the chief could see the truth and act as he thought was appropriate. They found the girl's scarf in the park, but no other clues. When they went back to the police station they found the girl there, sitting reading a book. The author was advised to transfer out, because even though he did nothing wrong, the chief would still remember the incident. The author took his advice and transferred out.",883,9,156.8,140.05
5d66c1382d1a18000170759b,A rookie police man joined in his first year. The chief's daughter took a liking to the rookie. She argued with her father unbeknown to the rookie. The daughter ran away. The police chief assumed the rookie had something to do with it. He went to the rookies house. The rookie needed the chief to calm down. He offered to help search for the missing daughter. They found her at a police station unharmed. Someone recommended the rookie transfer following the incident. The chief would hold it against him. It could impact the rookies career. The rookie transferred. He left.,574,14,82.36,71.47
5d833b0e6642ee0001bfa9cb,working in police force and met a girl who was the chiefs daughter. he didnt like her as she had a big mouth.,109,5,28.31,31.44
5df252f758a5c71603afc39a,"The narrator worked in a police station. His Chief was a veteran and was awarded commendation for his bravery. Chief had a daughter that liked the main character but he didn't like her so much because she was a chatterbox. The Chief didn't like his daughter seeing the narrator and he would scold her for talking to him. She ran away because of this and the Chief came to the narrators house so they could look for her. They went to a park and found her scarf. She was actually in the police station sitting on a chair reading a book when they found her. The Deputy, Frank, advised the narrator to transfer to a different station because even though she wasn't lost the Chief doesn't forget things and would make it difficult for the narrator to stay. He ended up transferring and that was his experience of his first year as a rookie.",835,24,179.99,166.4
5e0dd8d94cac685279492212,"The story is in first person, about someone recalling a time they were a 'rookie' police officer in their first year on the force. Their police chief / captain had a good reputation - had recently caught a renowned criminal. The captain had a daughter who was very 'fond' of the Rookie. She was into fitness and she was trying to interact / engage with the rookie. But he wasn't really interested - he thought she was ok until she opened her mouth and started talking as he describes her as a 'chatterbox' One day, the daughter came to the rookie and said she was running away because he (her father?) was always on her case. Later that day the police captain came knocking on the rookie's door asking for help as his daughter was missing. The rookie strategised and played the game - trying to help find the daughter and keep the captain happy. They looked for her and although found her scarf they couldn't track her down. Then, at the police station she was there, with a book in hand. She hadn't run away and was safe. Afterwards, another colleague advised him to leave as the 'captain never forgets anything'. So the Rookie did take the advice and leave, ending their first year as a rookie at that station.",1212,24,176.71,171.64
5e3752a476397a6e638bfc5e,A guy talks about the first year as a police officer. There's a girl that fancied him and they thought she ran away but she didn't but the guy was still asked to leave because the veteran officer wouldn't be able to forget what happened.,237,12,62.81,51.08
5e54309f0a98c705f68ae8a8,"The storyteller is a policeman, and back when he was in his first year on the force, the police chief's daughter ran away. They looked for her together in the park, but ended up finding her in the police station.",212,5,38.09,45.7
5e652bffbe3f4d000c66a42a,"The story teller is a young rookie policeman. His superior has a daughter. The daughter tries to impress the storyteller. However, he does not like her. This is because she is a chatterbox. She says she will run away. She goes missing one day. Her father asks the rookie to help find her. They search and find her scarf. They go to the police station. She is there, reading a book. She is not missing at all. The rookie is told, by another officer, to transfer. This is because the father seems to blame him for the event. The father will not forgive. So he transfers.",568,16,114.08,100.96
5e99beb72892a5016ac5c6a7,He was a rookie cop who worked for a highly thought of boss who had been rewarded for service. He did't really rate his boss. She had a daughter. she went missing and a man turned up at his home and he strategised to help find her. They went to where her scarf had been found and traced further but to no avail. She was at the police station with a book. He was advised to transfer as the old man never forgot He did That was the end of his rookie years.,454,17,127.47,106.08
5ea2c41d59f5e906e5eea326,"Back in the days when he was a rookie police officer he worked under a chief who was a veteran. The veteran had a young daughter who became obsessed with the rookie police officer. The rookie didn’t like her much because she talked too much. The daughter was always scolded by her dad for always talking to and obsessing over the rookie so she sent the rookie a message saying she was going to run away. The rookie spoke to his chief about finding her and said he would help, chief accepted and they traced her to a park where they found her scarf. But in the end it turns out she didn’t run away and was found with a book in her hands. A fellow officer told the rookie he should transfer because of all of the issues and the rookie agreed and transferred.",756,20,125.05,107.73
5eab1e2cc8c0ac0d8262feaf,"Back when I was a rookie at the police station. There was a deputy that had a daughter, she was trying to impress me but she was a chatterbox. One day she went missing and we ended up in the police station - sitting on a bench. She never left all along, the Deputy, Mitchell told me to change over, and that was the rest of my rookie days.",339,10,86.7,74.49
5eaeddb6a7e04f5af6b3e879,A rookie was working for a chief at the police station who had been a veteran. The chief had a daughter who was quite keen on the rookie and he thought she was quite nice until she opened her voice. He thought her a chatterbox. The chief argued with the daughter over the rookie and one day she disappeared. They tried to locate her but eventually found her sitting quietly in the police station reading a book. She had not run away at all. The deputy warned the rookie that maybe he should move to a different station as the old man would never forget this incidence.,568,15,113.12,97.12
5ec848e98af2e014101df8e5,When I was a rookie police officer my chief was a big deal. He had been awarded for catching a big criminal. I was a big fitness enthusiast back in those days. His daughter had her eye on me. I wasn’t interested because as charming as she was she was a chatterbox. She told me she would run away as her father wanted her to date me and I wouldn’t. Her father came to me saying she had run away. I said I would help look for her and if we couldn’t find her he could do whatever he needed too. We looked at the park where her scarf was found. We looked all around but couldn’t find her. When we got back to the station she was there sitting in a car reading a book. The deputy told me I should transfer as once the chief had something in his mind he wouldn’t forget it. I transferred and that was the end of my rookie year.,821,24,201.77,196.44
5ef4ceca768a610b600ee1fb,"Back in the days when I as a rookie on the police force, I had a commander. He was a veteran. He had caught a notorious criminal. He had a daughter. I thought she was into me because I was into fitness. I never observed it. I wasn't much fond of her because she was a chatterbox. She wanted to run away because her dad always scolded her. Then she did. The commander came to my house with a cold look in his eyes. He wanted to know what happened to his daughter. ""Lets go look for her"", I said. I was strategizing. So, we went to the park where her scarf was found. Then, it led back to a police station, where she was sitting with a book. She had never run away, and that solved the problem for that day. That evening, a supervisor on the force, Frank Mitchell, said to me, ""You need to transfer, once that old man gets something in his head it never leaves"". So I did it. I transferred. And that was the end of the story from my days as a rookie on the force.",961,21,285.84,255.95
5f0a1d89eb65250d7d9eedb4,"The chief of police is well respected in the community and has a stunning daughter. She is lovely and pretty. But when she opens her mouth she becomes unattractive, she talks too much. Goodness, she is a chatter box. One day she decided to run away, because of her chief police father scolding her all the time. He came to me after she left and demanded I search for her. I said I'll do what I can and then if we can't find her you can do whatever you feel is right. We looked in a park where we last found her scarf and then nothing. We returned to a police station, and there she was, holding a book in her hand. The officer there told me I better transfer because that old man never forgets a thing. I already transferred and that was the end of my rookie year.",764,24,165.66,145.51
5f2b3b2b4cc04057806945da,"There was a rookie at a police station, and he had a chief you enjoyed going to the gym. This chief also had a daughter that the rookie was quite fond of, however she was a bit of a chatterbox. He was going to propose to her, however it looked like she had run away. The rookie and the chief went around looking for her, but they couldn't find her. So they went back to the station. However, when they got there the daughter was sat there with a book in her hands. After that the rookie left that particular station - and that was the end of his rookie year.",558,13,78.66,67.0
5f411693e388cd26c8000e90,A young rookie cop had trouble with a chief’s daughter who followed him. She was angry with her father who was always scolding her. She said she was going to run away. The rookie and father went in search and found her scarf. Eventually they went back to the police station where the girl was and was reading a book. Another officer told the rookie the chief would never forget so he had better move on. He did move and that was the end of his rookie year.,456,22,113.04,89.92
5f413867991f880a34f5b28d,"Back in the day when I was a rookie in the police force, the Chief was a veteran. He had a daughter, athletic one, but she never impressed me. She was really cute until she opened her mouth. She was a chatterbox. She got mad and chief thought she run away. We searched for her at the park where they found her scarf, but she wasn't there. She was at the police station, with a book in her hands. She didn't run away after all. Someone told me to transfer, because the old man never forgets. I listened to him and transferred. That was the end of my rookie year.",561,17,164.39,156.78
5f4560c565e28d13e5dd5d56,The narrator was a police officer and his chief had a daughter. The chief's daughter wanted to get close to the narrator but her father was against it. The daughter ran away from home. The chief officer scolded the police and they started searching for the girl at the park. They found her scarf only. They found the girl at the police station busy reading a book. The deputy officer told the rookie to stay away from the daughter of the chief officer.,452,12,80.67,70.36
5f588f227723ca000cc5e08f,"The story is about a Rockie officer whose chief was a veteran, The chief was popular and a notorious criminal. The chief had a daughter who was a gym enthusiast and the boyfriend referred to her as a chatterbox. The girl wrote a note saying she was leaving because she was tired of her father scowling about her boyfriend Rockie. The Rockie took a transfer because he was scared of the chief. That was the end of his Rockie years.",430,13,78.86,76.07
5f58ad6414fd6902d237d3f3,"Guy worked as a rookie in the police force. The relationship with my boss was challenging. He had a daughter. I think she had a crush on me. She wanted us to run away together. She was not my type at all. One day the boss found out. He scolded her. She said he always did this. She then ran away. The boss was frantic. We looked for her. We could not find her. When we got back to the police station, she was sitting in a chair. She was unharmed. I was told by a colleague that I should ask for a transfer. The ""boss never forgets"". He did this. He was transferred. That was his rookie year.",591,20,85.91,76.39
5f58c945b5424a055aad846b,Rookie in police force. Leader was a veteran and had been awarded for bravery. He has a daughter who was impressed by my fitness. She went missing I was strategizing. Looked everywhere and where her scarf was. Going to call the police but found her back at the police station reading a book. Other police officer advised me to leave as the old man never forgot anything. She that's what I did - leave and it was the end of my rookie year.,438,15,139.7,122.3
5f67ae1b22c41c0e44275dc2,"Back in my rookie year on the police force, my Chief had a daughter who was quite fond of me. I was young and a fitness enthusiast. She liked me. But I didn't like her. And I though she was cute. But when she opened her mouth it was ruined. She was a chatterbox. I told her I was not interested. One day my Chief Mitchell came to me and said his daughter had run away. I told him ""we will go look for her and then we will decide what to do."" I was bargaining. We went to the park where they had found her scarf. We looked all around but could not find her. Then we went to the police station and there she was reading a book. She hadn't run away at all. But - nevertheless- i was told to transfer to a new job because that old man never forgets anything.",754,21,188.47,164.25
5f702dfd68dfbf000da79ada,"Back in the day when he was in the police force, during his rookie year, he tried to explain an incident about locating a charming and missing lady through a scarf that was probably by the river.",195,6,35.05,31.77
5f7ca372a8afc510abbbe99b,"A girl ran away. A man was angry with the narrator about it. The narrator offered to look for her with him, they only found her scarf near a park. They went to the police station and she was there. The policeman there told him to transfer because the man 'never forgets something once he gets it in his head' so he did transfer and that was the end of his rookie year.",368,10,106.98,95.7
5f86ebc47c32d005ad582abd,"There was a Policeman, a good one but he hadn't won a medal or award for bravery. HE had a daughter whom the writer really liked. She was witty, intelligent and beautiful (or words to that effect). The Policeman didn't want the writer to be friends or have a relationship with the daughter. She went missing one day. The writer proposed he would look for her. Maybe the Policeman went too. They found a scarf belonging to her and I can't remember if they actually found her. My memory is worse than I thought.",509,14,64.16,50.79
5f9e93bb62e24043c32378d7,"Back in the days when I was a rookie in the police force, the Chief was a veteran. He had caught a notorious criminal or had been awarded for bravery. But he had a young daughter. And in those days I was a fitness enthusiast and it seemed she was trying to impress me, I had never observed it. Truth is I wasn't very fond of them because they were. She was a charming girl until she started to speak. She was a chatterbox. And could she talk. Then she left a message one day saying that she was going to run away, because she was unhappy about me. He arrived at my apartment. A big intimidating look on his face. I managed to calm him down and suggested that ""we'll search for her and if we can't locate her well you can do whatever you think is needed"" I was strategizing. So he accepted my offer. And we went to where they found her scarf near a park and we traced it down a little more and we couldn't locate her. And returned it was a police station, she was sitting on a chair with a book in her hands. She hadn't run away, nevertheless that resolved the issue that day. That evening the deputy Mitchell said "" you better transfer and leave because that old man never forgets anything once gets it in his mind"" And so I did, I transferred and left. That was the end of my rookie year.",1289,29,661.67,494.68
5fa154fd4cbe97227182aff7,"I was a rookie police officer and my commanding officer was a veteran. His daughter liked me and would always try to get my attention. I wasn't very fond of her because she was a chatterbox. One day, she ran away from home because her father argued about me with her. He arrived at my door and asked me to help look for her. We started searching but only found her scarf. We went back to the station to find her reading a book. She had decided not to run away. He was still upset with me for some reason and I was warned by a fellow officer that I need to transfer and I did.",575,19,136.45,128.79
5fbaf990efe4a5bcf223f9d7,"a girl was a rookie and had an argument with a boss gf and the girlfriend disappeared but at the end they found, the rookie girl had to transfer because the boss did not forget easily.",184,6,32.55,26.23
5fc4cb35621804962c7d21df,"The narrator was a rookie in a police station and the chief was a veteran. He had a daughter who was a real chatterbox, could talk a lot anyway she took a shine to the rookie and they were not too keen. She told the rookie that her father was not ok with her interest in the rookie, she threatened to run away. The veteran went to the rookies house and when the rookie offered to help look for her, he seemed ok with this. They searched for her, found a scarf and then went to the police station to find her sitting there reading a book. Another officer advised the rookie to transfer as the veteran never forgets, so they moved and that was the end of the rookies time.",670,20,139.05,121.06
5fea352050a7199cfafc3fcb,"My understanding is that the guy is talking about his experience as a rookie in the police force. He talks about his boss who is very experienced. He has some issues with a girl (fitness instructor or something) who he knows vaguely as he is interested in fitness too. This girl takes a liking to him but he does not feel the same. The girl leaves him a note of some sort and says she is going to run away. They attempt to locate her (find a red scarf?) and track her to the police station where they find her. The chief, after this incident, suggests the rookie transfers to another police station.",599,7,71.35,75.71
5ff20cdfa4feb069a2164a6d,"there was a rookie and his boss got a medal for bravery. he had a daughter, who was a fitness trainer but was also a chatterbox. she went missing and then they went to the park to find her but they found her scarf on a park bench. back at the station she was sitting in a chair reading a book. the rookie transferred and this ended his rookie year.",348,12,100.41,91.95
5fff11332f30d263176fa57f,"In my rookie year the chief was a veteran. He had a daughter. I was a fitness enthusiast. She had a thing for me. But boy could she talk. The chief scolded her for her attention towards me. One day she messaged about running away. The chief came to my house angry, i managed to talk him down and said look lets go to where she was last seen. We went to the park and found her scarf. Then went to the police station and she was there reading a book. She hadn't run away at all. The deputy chief, frank mitchell, told me to transfer away as the old man never forgets these things. So i did transfer and that was the end of my rookie year.",636,20,208.53,202.59
601882967b43c4142c33867c,The narrator was a rookie police officer. The chief of police at his station was an angry man with a daughter. The daughter was enamoured by the rookie police officer. Although he thought her to be a chatter box. She told him that if he didn't reciprocate then she would run away. Which she did. The police chief blamed the rookie. Although they teamed up to find the girl. They found her at the police station with a book in her hand. On his next shift the rookie was advised to transfer station. Because the chief was an angry man that never forgets. And he blamed the rookie for his daughter's behaviour. So the rookie did just that. And that was the end of his rookie career.,679,14,98.51,91.66
60205f5ba5fe0165fa0e5e01,"back in the day there was a a rookie cop who fell in love with his boss’s daughter. The boss found out and became upset forcing the daughter to run away from him. They went looking for her at a park but couldn’t locate her, when they went back to the station they found her sitting on a chair reading a book. the rookie later transferred jobs because of this whole ordeal",371,12,75.77,60.64
6023cb37c452c802d4092a35,"The policeman speaks about when he was a rookie and a fitness enthusiast. The Chief's daughter was fond of him but he wasn't because she was a chatterbox. She always tried to impress him. One day she threatened to runaway because her dad scolded her a lot. She disappeared and the Chief came to his apartment looking for her, she wasn't there and he suggested to help look for her. They went to where her scarf was found which was a park. They couldn't find her and eventually found her sitting at the police station bench. That day the deputy Chief, Frank Mitchell suggested that he transfers because the Chief never forgets and hold things.",642,18,175.02,162.52
603f82cb2fafec01e1d6470a,"A man joined the police force. While he was starting out, the chief's daughter showed an interest. She flirted and one day told him she was leaving home because the chief was scolding her too much. She ran away and they looked everywhere for her. When they found her, it was in the police station and she was reading a book. Someone told the rookie to quit or transfer as her father would never forgive him.",407,13,70.27,59.89
604637ce7d3ec8090f32cbed,"Back in the day. There was a guy who was a rookie at a police station. The captain had a daughter that liked this new rookie. Well, he was a gym enthusiast. But he never quite liked the girl. She looked good until she opened her mouth. She was quite the chatterbox and she never kept quiet. She said she would run away if he doesn't give her a chance. And really one time she disappeared and the captain came looking for her at his place. He promised to do harm to him if he doesn't find her. He had a plan of where to look this was to distract him. They found her scarf and not her. Only to find her at the station on a chair, reading a book. He was warned to lay low or disappear because the captain never forgets. Then he transferred to another station.",756,15,145.25,135.42
60471ddd0b6ed718cb843760,Back in the day when he was a rookie there was a lady that went missing only to find out that she was not actually missing. The detective had a daughter as well.,161,9,31.21,26.55
6054ce9cd4e5c96ab84e9113,ONE DAY i WAS IN A POLICE FORCE AND A ROOKIE AND SAW A DAUGHTER WHO WAS A CHATTERBOX,84,5,26.08,26.55
60603496c9a3d83273a11297,"Back in the day when I was a rookie in the police force. The chief was a veteran. He had caught a notorious criminal. But he had a younger daughter. In the early days, I was a fitness enthusiast. I wasn't fond of her because she was a charming girl until she opened her mouth. She could talk. One day she left a note saying she was running away because he was always scolding her about me. He came to my apartment intimidating look on his face. I propose we look for her. He accepted my offer. They found her scarf near a park. At the police station, she was sitting on the chair. She didn't run away. He said I better transfer and leave. I did transfer and leave.",664,16,277.4,224.96
60607afaf710537516a69546,"Back in the day when I was a rookie… there was a man with a daughter. she was a charming girl until she opened her mouth. Goodness, she could talk. She left a message saying she was going to run away. He was intimidating. I searched for her. We went to a park. Back at the station she was there. I was told to transfer and leave which is what I did. That is what I recall from my rookie year.",392,11,123.71,104.97
607f2e7133afa07084f6be01,"In my rookie year, there was a chief. He was stern. I was a fitness enthusiast and he had a daughter. She was interested in me and I wasn't. She was a nice girl, but when she opened her mouth... She ran away one day because she said her father was always scolding her because of me. He came to mine and asked me about it. I told him I'd help him look for her and if we couldn't find her, he could do whatever he wanted. I was strategizing. We found her scarf by a park, but we couldn't find her. we returned to the police station and she was sitting there with a book in her hand. A colleague of mine told me to transfer because when the old man gets something in his head, that's all he thinks about. So I transferred.",719,25,201.05,204.43
608030a41cd2a2d7cabbba49,"In my first year, I was a rookie. The detective was a veteran. He had caught a notorious criminal- or he was awarded for bravery. He had a daughter. She was a fitness instructor. She seemed to have liked me - I never observed it. I did not like for because she was - She was charming until she opened her mouth. She was a chatterbox. one day she left me a note saying she was running away because he was always scolding at her about me. He came furious to my apartment - with an intimidating look. I managed to calm him down. I said ""Well we'll go look for her and if we can't find her - You can do whatever you think is right"". I was strategizing. We followed a trail of her scarf they found - near a park. She was not there - We searched a bit further but didn't find her. It was at the police station - She was sitting on a chair with a book in her hand. She didnt ran away. the Deputy officer, Fischer said "" You should resign and leave, that man never forgets anything once he has it in his mind"". So i resigned. and left. and that was the end of my year as a rookie.",1072,30,374.89,336.86
609101a8a29bc713a6bcdbba,"The was a rookie police officer The chief was veteran. He had a daughter Who liked me But I did not really like her Because she is a chatterbox She talks too much. She was angry with her father Because he was always complaining about me. She said she will run away. The father came to my place Looking for her But she was not there So we agreed to go look for her We found her scarf in the park But she was not there, When we went back to the police station We found her sitting on a chair Holding a book She did not run away. I was told to transfer Because the old man will not forget what happened It was best for me to leave And that is what I did.",651,24,157.2,138.62
609252692568228b9e5399b0,"I was a rookie in the police. My boss was a veteran with awards or something like that. He had a charming daughter who like me. I did not like her that much. She was beautiful until she opened her mouth, That girl could talk and talk. She was always fighting with her father, my boss over me. One day she packed up and ran away. My boss came to my apartment with a threatening look And I promised to help him look for his daughter And if we could not find her, he was free to do what he liked. We went to look to look for her at the park where her scarf had been found And we did not find her. We later found her sitting in a corner at the police station, She had not been lost after all. My friend Frank Mitchell told me to ask to be transferred Or else I would get in trouble with my boss. I asked to be transferred And that was it.",834,19,185.11,176.96
60a65fa78c5f119da5e887e6,"Back then when I was a rookie, we had a veteran in our department who had caught a notorious criminal. I was a fitness enthusiast and this veteran had a daughter who took a liking to me. She was charming but the moment she opened her mouth she was a chatterbox boy she could talk. I could not handle her talking. One day the veteran came to look for me and said she was missing because he had scolded her about me. I suggest we go look for her and if we didn't find her he could do whatever he saw fit. I was strategizing. We went to the park where her scarf was found but she was not there. We found her at the police station where she was reading a book. I went home and deputy Frank Miller came to see me and said I better move because the old man never forgets. So I moved. Those were my rookie days.",804,21,231.56,213.95
60abb40fe8824c6f9007faeb,"When I was a rookie in the police force, the chief was a veteran. He caught a criminal and he was rewarded. He had a young daughter who was very beautiful and she was trying to impress me. I was charmed by her but she was a chatterbox. One day she left me a message saying she was going to run away because her dad was always scolding her. Me and her father went to search for her. We found her at the police station reading a book which meant she didn't run away.",464,16,118.37,112.79
60b2827157e043215e6f997e,i had a rookie year. when the captain the station commander had a daughter whom was in love with me she was a charming lady who was a chatterbox which made me uninterested in her she decided to run away because her dad used to scold her a lot. the chief instructed me to look for her.,284,9,56.87,59.5
