index,len,rate,keypoints,mbits,"produced
key points","required
key points",attempt,rephrase,rephrase_len,rephrased_mbits,rephrase_rate
10,286,0.5104,"I grew up in a neighborhood with Mrs. Baker, the resident cat lady. Her grandson tried to befriend me but had poor manners. I helped Mrs. Baker search for her grandson when he left a note about running away. We found him at the treehouse, and later Officer Dawson advised me to lay low.",145.97,4,4,5,"My childhood was spent in a community alongside Mrs. Baker, known for her multitude of cats. Her grandson attempted to form a friendship with me, though he lacked etiquette. When her grandson penned a note about fleeing, I assisted Mrs. Baker in looking for him. He was discovered in the treehouse, after which Officer Dawson suggested I keep a low profile.",357,129.42235999820002,0.3625
11,295,0.4904,I grew up near Mrs. Baker who adopted many cats. Her grandson tried to befriend me despite his poor manners. He left a note saying he would run away due to nagging. Mrs. Baker and I looked for him and found him in the treehouse. Officer Dawson advised me to lay low to avoid Mrs. Baker's memory.,144.67,5,5,1,"My childhood was spent in proximity to Mrs. Baker, a woman who took in numerous felines. Despite his lack of etiquette, her grandson made efforts to become my friend. He dropped off a message indicating his intent to escape the constant scolding. Together with Mrs. Baker, I searched and located him in the treehouse. Constable Dawson suggested I keep a low profile to steer clear of triggering Mrs. Baker's recollections.",422,122.75324246634997,0.2909
12,306,0.4523,"I grew up in a neighborhood with Mrs. Baker, the cat lady. I didn't like her grandson because of his poor manners. He left a note saying he wanted to run away. Mrs. Baker and I searched for him. We found him safe in the treehouse reading a comic book. Officer Dawson warned me to lay low around Mrs. Baker.",138.39,6,6,3,"My childhood was spent in a community alongside Mrs. Baker, known for her many cats. Her grandson was not to my liking due to his lack of etiquette. He penned a message expressing his desire to escape. Together, Mrs. Baker and I looked everywhere for him. Safely ensconced in the treehouse, he was discovered engrossed in a graphic novel. Constable Dawson advised me to keep a discreet presence near Mrs. Baker.",411,108.39533995414999,0.2637
13,313,0.4579,"I grew up in a neighborhood with Mrs. Baker, the cat lady. I didn't like her grandson because he had poor manners. He left a note saying he was running away due to her nagging. I helped find him at the treehouse, realizing he hadn't run away. I stayed out of sight after Officer Dawson's warning about Mrs. Baker.",143.34,5,5,2,"My childhood was spent in a community alongside Mrs. Baker, known for her many cats. Her grandson was not my favorite person as he lacked proper etiquette. A message he left behind indicated his escape was prompted by her constant carping. Assisting in the search, I discovered him in the treehouse, understanding he hadn't actually fled. Following Officer Dawson's caution regarding Mrs. Baker, I remained hidden from view.",424,113.09406666135,0.2667
14,316,0.4609,"I grew up in a neighborhood with Mrs. Baker as the resident cat lady. Mrs. Baker's grandson tried to befriend me but had poor manners. The grandson left a note saying he would run away, and Mrs. Baker and I went looking for him. The grandson was found in the treehouse, and I was warned by Officer Dawson to lay low.",145.66,4,4,4,"My childhood was spent in an area where Mrs. Baker was known for her many cats. Her grandson attempted to make friends with me, though he lacked etiquette. He left behind a message about his plans to escape, prompting Mrs. Baker and myself to search for him. We discovered the grandson in the treehouse, after which Officer Dawson advised me to keep a low profile.",364,123.28798309369998,0.3387
15,326,0.5035,"I grew up in a neighborhood with Mrs. Baker, the cat lady. Her grandson, who had poor manners, tried to befriend me. He left a note saying he would run away because of her nagging. We looked for him and found him with a comic book in the treehouse. Officer Dawson advised me to lay low because Mrs. Baker remembers everything.",164.13,5,5,5,"My childhood was spent in the vicinity of Mrs. Baker, known for her many cats. Her ill-mannered grandson made attempts to form a friendship with me. He dropped off a message indicating his plans to escape her constant carping. Our search led us to discover him in the treehouse, engrossed in a graphic novel. Constable Dawson suggested I keep a low profile as Mrs. Baker has a retentive memory.",394,124.92798709859998,0.3171
16,340,0.4876,I grew up in a neighborhood where Mrs. Baker was the resident cat lady. Mrs. Baker had a grandson who tried to befriend me. The grandson left a note saying he'd run away because of nagging. Mrs. Baker and I tried to find him and discovered he hadn't run away. Officer Dawson advised me to stay out of sight because Mrs. Baker never forgets.,165.79,5,5,6,"My childhood was spent in an area where Mrs. Baker was known for her many cats. Her grandson made attempts to form a friendship with me. He left behind a message stating his escape was due to constant scolding. In our search for him, Mrs. Baker and I realized he hadn't actually fled. Constable Dawson suggested I remain inconspicuous as Mrs. Baker's memory was notably unforgiving.",382,124.88124531359999,0.3269
17,341,0.5156,"I grew up in a neighborhood with a cat lady named Mrs. Baker. Mrs. Baker had a grandson who tried to befriend me. I didn't like him because he had poor manners. He left a note saying he would run away due to nagging about me. We searched for him but found him in my treehouse reading a comic. Officer Dawson advised me to lay low, and I did.",175.81,6,6,1,"My childhood was spent in an area where a woman known as Mrs. Baker kept many cats. She had a grandson who made attempts to become my friend. His lack of good etiquette was the reason I took a disliking to him. He dropped off a message indicating his plans to escape because of constant complaints concerning me. Our search efforts ended when we discovered him in my treehouse, engrossed in a comic book. Constable Dawson suggested I keep a low profile, which I heeded.",469,143.48982235334998,0.3059
18,346,0.4264,"I grew up in a neighborhood where Mrs. Baker was known for having many cats. Her young grandson tried to befriend me but I didn't like him due to his poor manners. He left a note saying he was running away, so Mrs. Baker and I went to search for him. We found him in the treehouse, but the sheriff advised me to lay low because she never forgets.",147.53,4,4,6,"In my childhood area, Mrs. Baker had a reputation for owning numerous felines. Her little grandson attempted to make friends with me, yet his rude behavior made me dislike him. After he dropped a message about his plans to run away, Mrs. Baker and I set out to look for him. Discovering him in the treehouse, the sheriff warned me to keep a low profile as she has a long memory.",378,125.5244229445,0.3321
19,346,0.506,"I grew up with Mrs. Baker, the neighborhood cat lady. Her grandson tried to befriend me, but had poor manners. He left a note saying he would run away because of her nagging. I suggested we look for him and call the police if needed. We found him in the treehouse reading a comic book. The sheriff advised me to lay low because she never forgets.",175.09,6,6,2,"Mrs. Baker, known as the local cat enthusiast, was part of my upbringing. Although her grandson attempted to form a friendship with me, his etiquette was lacking. He dropped off a message indicating his intent to escape her constant carping. I proposed that we search for him and involve law enforcement if it became necessary. He was discovered in the treehouse, engrossed in a graphic novel. The local lawman counseled me to keep a low profile because her memory was notably persistent.",488,143.02221680305,0.2931
20,372,0.4425,"I grew up in a neighborhood with Mrs. Baker, the cat lady. Mrs. Baker's grandson tried to befriend me. I didn't like him because he had poor manners. He left a note saying he was going to run away. Mrs. Baker and I looked for him but couldn't find him. I found him in the treehouse with a comic book. Officer Dawson advised me to lay low. I stayed out of sight as advised.",164.61,8,8,1,"My childhood was spent in a community alongside Mrs. Baker, known for her many cats. The grandson of Mrs. Baker made efforts to become my friend. His lack of good manners was the reason I took a dislike to him. He left behind a message indicating his intention to escape. Together with Mrs. Baker, we searched for him but to no avail. He was discovered by me in the treehouse, engrossed in a comic book. Officer Dawson recommended that I keep a low profile. Following the recommendation, I remained hidden from view.",516,149.59208682384997,0.2899
21,391,0.5137,"I grew up in a neighborhood with Mrs. Baker, the cat lady. Mrs. Baker's grandson tried to befriend me. I didn't like him because he had poor manners. He left a note saying he would run away due to her nagging about me. Mrs. Baker and I looked for him near the old mill. We found him in my treehouse reading a comic book. Officer Dawson advised me to lay low because Mrs. Baker never forgets.",200.87,7,7,6,"My childhood was spent in the vicinity of Mrs. Baker, known for her many cats. Her grandson made attempts to establish a friendship with me. His lack of good manners was the reason I took a disliking to him. He left behind a message expressing his intent to escape her constant scolding over our relationship. Together, Mrs. Baker and I searched for him around the dilapidated mill. In my treehouse, we discovered him engrossed in a graphic novel. Officer Dawson counseled me to keep a low profile as Mrs. Baker's memory was notably unforgiving.",545,173.82039751360003,0.3189
22,395,0.3881,"I grew up in a neighborhood with Mrs. Baker, the resident cat lady. I disliked her young grandson because of his poor manners. He left a note saying he would run away due to Mrs. Baker's nagging. Mrs. Baker and I decided to search for him when he went missing. We found him in the treehouse with a comic book, not actually missing. Officer Dawson advised me to stay out of sight from Mrs. Baker.",153.3,6,6,4,"My childhood was spent in an area where Mrs. Baker, known for her many cats, lived. Her ill-mannered young grandson was someone I did not take kindly to. He left behind a message expressing his intent to escape Mrs. Baker's constant scolding. When he disappeared, Mrs. Baker and I agreed to look for him together. In the treehouse, we discovered him engrossed in a comic book, safe and sound. Officer Dawson recommended that I keep my distance from Mrs. Baker.",460,118.2781073492,0.2571
23,397,0.4882,"I grew up with Mrs. Baker, the cat lady in my neighborhood. Her grandson tried befriending me, but his poor manners put me off. He left a note saying he would run away due to her constant nagging. I helped Mrs. Baker search for him near the old mill. We found him in the treehouse with a comic book, he hadn't run away. Officer Dawson advised me to lay low because Mrs. Baker remembers everything.",193.84,6,6,6,"Mrs. Baker, known as the cat lady, was a familiar figure throughout my childhood. Although her grandson made efforts to become my friend, his lack of good manners was off-putting. He dropped off a message indicating his intention to escape her incessant scolding. Together with Mrs. Baker, I participated in the search for him around the dilapidated mill. He was discovered in the treehouse, engrossed in a comic book; he hadn't actually fled. Constable Dawson suggested I keep a low profile since Mrs. Baker has a knack for remembering every detail.",550,151.05773117580003,0.2747
24,399,0.4541,"Mrs. Baker was the cat lady in my neighborhood. She had at least twenty cats and a young grandson. I was a tomboy, and her grandson tried to befriend me. I disliked him because of his poor manners. He left a note saying he would run away due to nagging. Mrs. Baker and I searched but didn't find him initially. We later found him in my treehouse club. Officer Dawson advised me to lay low afterward.",181.19,8,8,4,"In my area, Mrs. Baker was known as the woman with many cats. She owned over twenty felines and had a young grandchild. Being quite the tomboy myself, her grandson attempted to make friends with me. I took a disliking to him for his lack of good manners. He left behind a message expressing his intent to escape the constant scolding. Together, Mrs. Baker and I looked for him but to no avail at first. Eventually, we discovered him hiding out in the clubhouse I had in my tree. Post the incident, Officer Dawson suggested I keep a low profile.",544,160.61269269989998,0.2952
25,403,0.4206,"I grew up in a neighborhood with Mrs. Baker, the cat lady. Mrs. Baker had a young grandson who tried to befriend me. I didn't like him because he had poor manners. He left a note saying he would run away due to his grandmother's nagging. I helped Mrs. Baker look for him at the old mill. We found him in my treehouse with a comic book. The sheriff advised me to lay low because Mrs. Baker holds grudges.",169.49,7,7,1,"My childhood was spent in a community alongside Mrs. Baker, known for her many cats. She had a grandson who was young and attempted to make friends with me. I wasn't fond of him as he lacked good etiquette. He dropped off a message indicating his intention to escape his grandmother's constant scolding. Together with Mrs. Baker, I searched the dilapidated mill for him. We discovered him in the treehouse I owned, engrossed in a graphic novel. The local law enforcement officer suggested I keep a low profile because Mrs. Baker is known for her long memory of wrongs.",568,147.16248700351997,0.2591
26,403,0.4467,"I grew up in a neighborhood with Mrs. Baker, the cat lady. Mrs. Baker had a grandson who tried to befriend me. I didn't like him because he had poor manners. He left a note saying he was running away due to nagging. Mrs. Baker and I went to search for him. We found his cap but no other trace of him. He was found in the treehouse reading a comic book. Officer Dawson advised me to lay low, which I did.",180.03,8,8,6,"My childhood was spent in the vicinity of Mrs. Baker, known for her many cats. There was a grandson of Mrs. Baker who attempted to make friends with me. I was not fond of him as he lacked good etiquette. He left behind a message expressing his decision to run away because of constant scolding. Together with Mrs. Baker, I set out to look for him. We came across his hat but nothing else to indicate his whereabouts. Ultimately, he was discovered in the treehouse, engrossed in a comic. Officer Dawson suggested I keep a low profile, which I heeded.",549,153.9811797913,0.2805
27,405,0.4828,"I grew up in a neighborhood with Mrs. Baker, the resident cat lady. Mrs. Baker's grandson tried to befriend me, but I didn't like his poor manners. The grandson left a note saying he would run away due to nagging about me. I suggested searching for him before calling the police, and found him in the treehouse. Officer Dawson advised me to lay low because Mrs. Baker doesn’t forget once she gets an idea.",195.52,5,5,4,"My childhood was spent in an area where Mrs. Baker, known for her many cats, resided. Her grandson made attempts to form a friendship with me, yet his lack of etiquette was off-putting. He left behind a message expressing his intent to flee from the constant complaints about my behavior. Before suggesting to alert the authorities, I recommended we look for him and discovered him in the treehouse. Constable Dawson counseled me to keep a low profile as Mrs. Baker is known to hold onto her perceptions.",504,142.8388393726,0.2834
28,407,0.5255,"I grew up near Mrs. Baker, the resident cat lady. Her grandson was trying to befriend me but I didn't like his poor manners. He left a note saying he was running away because she nagged about me. Mrs. Baker and I went looking for him and found his cap by the old mill. He was sitting in the treehouse with a comic book when we returned. Officer Dawson advised me to lay low because Mrs. Baker never forgets.",213.87,6,6,5,"My childhood was spent in proximity to Mrs. Baker, known for her multitude of cats. Although her grandson attempted to forge a friendship with me, his rudeness was off-putting. He dropped off a message indicating his intention to escape due to her constant scolding over my issues. In search of him, Mrs. Baker and I discovered his hat near the decrepit mill. Upon our return, we spotted him perched in the treehouse, engrossed in a graphic novel. Constable Dawson suggested I keep a low profile as Mrs. Baker's memory is notably tenacious.",540,173.53574488959998,0.3214
29,408,0.471,I grew up in a neighborhood with Mrs. Baker as the cat lady. I was quite the tomboy back then. Mrs. Baker's grandson was trying to befriend me. I didn't like him because of his poor manners. He left a note saying he was running away. Mrs. Baker came to my treehouse with her cat. We went to find him near the old mill. We found him in the treehouse with a comic book. The local sheriff advised me to lay low.,192.16,9,9,1,"My childhood was spent in a district where Mrs. Baker was known as the feline enthusiast. Back in those days, I was quite the rough-and-tumble girl. The grandson of Mrs. Baker made efforts to win my friendship. His lack of good etiquette was the reason I took a disliking to him. He departed, leaving behind a message about his decision to run away. Accompanied by her cat, Mrs. Baker visited my arboreal hideout. Together, we set out to search for him by the dilapidated mill. In the treehouse, we discovered him engrossed in a graphic novel. The town's sheriff suggested that I keep a low profile.",599,169.02831266785,0.2822
30,421,0.4041,"I grew up in a neighborhood with Mrs. Baker, the cat lady. She had at least twenty cats and a young grandson. Her grandson tried to befriend me, but I didn’t like his manners. He left a note saying he was going to run away. Mrs. Baker and I went to find him near the old mill. We found him sitting on a branch with a comic book. Officer Dawson advised me to lay low and stay out of sight. I decided to lay low as advised.",170.11,8,8,5,"My childhood was spent in the vicinity of Mrs. Baker, known for her many cats. She owned over twenty felines and had a grandson who was quite young. Although her grandson attempted to form a friendship with me, his behavior was off-putting. He left behind a message indicating his intention to escape. Together with Mrs. Baker, I set out to locate him by the dilapidated mill. We discovered him perched on a tree limb, engrossed in a graphic novel. Officer Dawson counseled me to keep a low profile and remain unseen. Following the officer's counsel, I chose to keep a low profile.",581,142.4713165187,0.2452
31,421,0.3899,I grew up in a neighborhood with Mrs. Baker. Mrs. Baker was known as the resident cat lady. Mrs. Baker had a young grandson. I was a tomboy and didn't take to the grandson. The grandson had poor manners. He left a note saying he would run away. Mrs. Baker visited me with a tabby cat. I suggested searching for the grandson. We found his baseball cap near the old mill. The grandson was in my treehouse with a comic book.,164.13,10,10,2,"My childhood was spent in the vicinity of Mrs. Baker. She was recognized as the local feline enthusiast. A young boy was her grandson. As a tomboy, I didn't quite connect with her grandson. The boy was not well-mannered. He left behind a message about his intention to escape. Mrs. Baker came to see me, bringing along a striped cat. I proposed we look for her grandson. His baseball hat was discovered by the dilapidated mill. The boy was hiding in my treehouse, engrossed in a comic.",485,137.58168025704998,0.2837
32,423,0.4482,"I grew up in a neighborhood with Mrs. Baker, the cat lady. I was a tomboy and Mrs. Baker's grandson tried to befriend me. I didn't like him much because he had poor manners. He left a note saying he was running away due to her nagging. Mrs. Baker came to my treehouse with her cat to seek my help. We searched for him near the old mill but found nothing. He returned to the treehouse, and the sheriff advised me to lay low.",189.57,7,7,4,"My childhood was spent in the vicinity of Mrs. Baker, known for her many cats. As a tomboy, I caught the attention of Mrs. Baker's grandson who sought my friendship. I wasn't fond of him because his manners were lacking. He dropped off a message indicating his intention to escape her constant scolding. With her feline companion in tow, Mrs. Baker approached my treehouse for assistance. Our search led us to the dilapidated mill, yet we turned up empty-handed. Upon his return to the treehouse, the local law enforcement suggested I keep a low profile.",554,167.97298888350002,0.3032
33,425,0.466,"I grew up in a neighborhood with Mrs. Baker, the cat lady. I was a tomboy and her grandson tried to befriend me. I didn't like her grandson because of his poor manners. He left a note saying he would run away due to her nagging. Mrs. Baker and I searched for him but found nothing at the old mill. We found him in the treehouse with a comic book in his hand. Officer Dawson told me to lay low because Mrs. Baker held grudges.",198.05,7,7,2,"My childhood was spent in the vicinity of Mrs. Baker, known for her many cats. Being quite the tomboy, her grandson made attempts to become my friend. His lack of good manners was the reason I took a disliking to her grandson. He left behind a message expressing his intent to escape her constant scolding. Together with Mrs. Baker, we looked for him but the old mill revealed no clues. Eventually, we discovered him in the treehouse, engrossed in a comic book. Officer Dawson advised me to keep a low profile as Mrs. Baker was known for her long memory of offenses.",566,170.26091002115,0.3008
34,436,0.4244,I grew up in a neighborhood with Mrs. Baker. Mrs. Baker was the resident cat lady. She had a young grandson. I was a tomboy back then. The grandson tried to befriend me. I didn't like him due to his poor manners. He left a note about running away. Mrs. Baker came to my treehouse worried. I suggested we search for him before calling the police. We found his baseball cap near the mill. He was hiding in the treehouse with a comic book.,185.02,11,11,3,"My childhood was spent in the vicinity of Mrs. Baker. She was known as the neighborhood's cat enthusiast. Her grandson was quite young. Back in those days, I was quite the tomboy. Her grandson attempted to make friends with me. His lack of good manners made me dislike him. He left behind a message about his plans to run away. A concerned Mrs. Baker approached my treehouse. I proposed we look for him before alerting the authorities. His baseball hat was discovered by the mill. He was concealed in the treehouse, engrossed in a comic book.",542,173.36451720135,0.3199
35,449,0.4336,I grew up in a neighborhood with Mrs. Baker. Mrs. Baker was the resident cat lady. She had adopted at least twenty cats. Mrs. Baker had a young grandson. He was trying to befriend me. I didn't like him due to his poor manners. He left a note saying he would run away. Mrs. Baker came to my treehouse for help. We searched and found no trace of him initially. He was in the treehouse with a comic book. Officer Dawson advised me to stay out of sight.,194.7,11,11,2,"My childhood was spent in a community alongside Mrs. Baker. She was known as the local feline enthusiast. She had taken in no fewer than twenty felines. A young boy, her grandson, was part of her family. This boy was making efforts to form a friendship with me. I harbored a dislike for him because of his impolite behavior. He left behind a message indicating his intention to flee. In search of assistance, Mrs. Baker approached me at my treehouse. Our initial search yielded no clues to his whereabouts. Yet, he was hidden in the treehouse, engrossed in a comic. Constable Dawson suggested I keep myself concealed.",617,153.32289126704998,0.2485
36,451,0.4628,"I grew up in a neighborhood with a lady named Mrs. Baker. Mrs. Baker adopted many cats and had a young grandson. Her grandson attempted to befriend me, but I didn't like his manners. He left a note saying he would run away because she nagged about me. Mrs. Baker and I searched for him and found his cap near an old mill. We later found him in the treehouse, reading a comic book. Officer Dawson advised me to lay low because Mrs. Baker never forgets.",208.72,7,7,5,"My childhood was spent in a district where a woman named Mrs. Baker resided. Mrs. Baker was the caretaker of numerous felines and had a grandson who was quite young. Her grandson made efforts to establish a friendship with me, yet I found his behavior disagreeable. He dropped off a message indicating his intent to escape due to her constant scolding over my issue. Together, Mrs. Baker and I set out to look for him, eventually discovering his hat by a decrepit mill. Eventually, we located him ensconced in the treehouse, engrossed in a graphic novel. Constable Dawson counseled me to keep a low profile as Mrs. Baker was known for her long memory.",651,167.06265028650003,0.2566
37,453,0.4689,"I grew up in a neighborhood with Mrs. Baker, the cat lady. Mrs. Baker's grandson tried to befriend me. I didn't like him because he had poor manners. He left a note saying he was going to run away. Mrs. Baker came to my treehouse with a cat. I suggested we search for him and possibly call the police. We searched near the old mill but found nothing. He was in the treehouse with a comic book. Officer Dawson advised me to lay low and stay out of sight.",212.39,9,9,3,"My childhood was spent in the vicinity of Mrs. Baker, known for her many cats. Her grandson made efforts to establish a friendship with me. His lack of good manners was the reason I didn't take to him. He left behind a message indicating his intention to escape. Accompanied by a feline, Mrs. Baker approached my treehouse. I proposed that we initiate a search and consider notifying the authorities. Our search at the decrepit mill yielded no results. He had ensconced himself in the treehouse, engrossed in a graphic novel. Constable Dawson counseled me to keep a low profile and remain unseen.",596,174.24144743355,0.2924
38,463,0.4221,"I grew up in a neighborhood with Mrs. Baker, the cat lady. Mrs. Baker had a young grandson who tried to befriend me. I didn't like him because he had poor manners. He left a note saying he was going to run away due to nagging. I helped Mrs. Baker look for him with a plan in mind. We found his baseball cap near the old mill but no other trace. He was later found in the treehouse with a comic book. Officer Dawson advised me to stay out of sight from Mrs. Baker.",195.45,8,8,3,"My childhood was spent in the vicinity of Mrs. Baker, known for her many cats. Her young grandson made attempts to forge a friendship with me. His lack of good manners was the reason I didn't take to him. He left behind a message expressing his intent to escape the constant scolding. With an idea in mind, I assisted Mrs. Baker in searching for him. His baseball hat was discovered by the old mill, yet there was no sign of him. Eventually, he was located in the treehouse, engrossed in a comic book. Officer Dawson suggested I keep myself hidden from Mrs. Baker's view.",571,172.13502504814997,0.3015
39,466,0.4864,"I grew up in a neighborhood with Mrs. Baker, the cat lady. Mrs. Baker had a young grandson trying to befriend me. I didn't like him much because of his poor manners. He left a note saying he would run away due to nagging. Mrs. Baker came to my treehouse with a big old tabby cat. We tried to find him and discovered his baseball cap near the mill. We found him in the treehouse with a comic book. Officer Dawson advised me to stay out of sight because of Mrs. Baker.",226.67,8,8,2,"My childhood was spent in the vicinity of Mrs. Baker, known for her many cats. She had a grandson who was keen on making friends with me. I wasn't fond of him due to his lack of good manners. He left behind a message expressing his intent to escape the constant scolding. Mrs. Baker approached my treehouse carrying a large, aged tabby. In our search for him, we stumbled upon his baseball hat by the mill. We located him inside the treehouse, engrossed in a comic book. Officer Dawson recommended that I keep out of view because of Mrs. Baker.",544,195.01723479174998,0.3585
40,478,0.4724,"I grew up in a neighborhood with Mrs. Baker, the cat lady. Mrs. Baker had a young grandson. I was a tomboy back then. The grandson tried to befriend me. I didn't take to him much. He had poor manners. He left a note saying he'd run away. Mrs. Baker came to my treehouse. I suggested we search for him. We searched near the old mill. We found no trace of him there. We returned to the treehouse. He was sitting on a branch with a comic book. Officer Dawson advised me to lay low.",225.8,14,14,2,"My childhood was spent in the vicinity of Mrs. Baker, known for her many cats. She had a grandson who was quite young. Back in those days, I was quite the tomboy. Her grandson made attempts to become my friend. However, I wasn't particularly fond of him. His etiquette was somewhat lacking. One day, he left behind a note declaring his intention to run away. Subsequently, Mrs. Baker approached my treehouse. I proposed that we should look for him together. Our search led us to the vicinity of the decrepit mill. Yet, our efforts turned up no sign of his whereabouts there. We made our way back to the treehouse. To our surprise, he was perched on a limb, engrossed in a comic book. Constable Dawson recommended that I keep a low profile.",739,187.64581302185,0.2539
41,487,0.4711,"I grew up in a neighborhood with Mrs. Baker, the cat lady. Mrs. Baker had a grandson who tried to befriend me. I didn't like him because of his poor manners. One day, he left a note saying he would run away. Mrs. Baker came to my treehouse with a cat. I suggested we look for him before calling the police. We found his cap near the old mill but not him. We returned to the treehouse and found him with a comic book. Officer Dawson advised me to lay low because Mrs. Baker never forgets.",229.43,9,9,6,"My childhood was spent in the vicinity of Mrs. Baker, known for her many cats. Her grandson made attempts to establish a friendship with me. His lack of good manners was the reason I took a disliking to him. He once left a message indicating his intention to escape. Accompanied by a feline, Mrs. Baker approached my treehouse. I proposed that we conduct a search for him prior to alerting the authorities. His hat was discovered by the dilapidated mill, yet he was nowhere to be seen. Upon our return to the treehouse, we stumbled upon him engrossed in a graphic novel. Constable Dawson counseled me to keep a low profile as Mrs. Baker's memory was notably retentive.",668,198.9809727389,0.2979
