recall_id,recall_text,recall_len,max_clause_id,mbits_original_narrative,mbits_rephrased_narrative
5c0239caecc5660001424ed6,"A Black family moved to a new neighbourhood. Someone smashed a window in the family's home. It was an Irish area. They didn't want any Black people there. The mother called the police. They would not do anything. So the mother went to the police station to complain. Again the police said they could do nothing. They had no evidence. When the mother got back from the station, she said to the neighbours that no matter what they did, she and her family would be staying there for at least a month. She had paid for a month. She could not afford to move again unless the people paid her to leave. This is something they would not do. They probably could not afford to do. In the end, it turned out ok. The family got on well with the neighbours.",744,16,12.15,0.78
5c3cc3bad06aa00001ebc484,"We had just gotten moved to Third and Horton. My mother went to get food and my father left with the horses to take the pack of horses back. I was alone in the house with the kids. Then they started throwing the stones. I was so scared, I was only 10 years old. I got the kids out of there and ran and ran to Fourth which was a Jewish neighbourhood. Then I found my mother and told her what had happened. She told a policeman what had happened but I was so scared that my voice shook. He said, ""It's an Irish neighbourhood, you'll have to move"". My mother, the smartest person I know, she's the only person I know that completed high school, she went to Lackawanna high school. My mother said she's not moving, we just moved and haven't got any money to move again. The policeman said we had to move. He was Irish himself. The year was around 1925 and times were what they were. My mother told him to drive us home in the patrol car, it went clang, clang a great bell that rang, clang, clang. A crowd of people were on the streets. My mother got out of the police patrol around where the horses came. She told the people that they we didn't have enough money to move and if the people wanted her to move they had to get together and find the money for them to move. We already paid 1 months rent and couldn't afford to move again. Of course that never happened and when my father got sick the neighbours were as nice as could be.",1429,34,177.98,173.21
5c4f30828f1259000172240d,"The story is about a ten year old child in a Black family in 1925. One day they come home, and after their parents go out (their father to fetch some horses, their mother to shop at the local Jewish market which stays open late), someone throws a stone through the window of their home, smashing the glass and scaring the child and their siblings. They go to find their mother, and encounter a policeman. The child and their mother complain to the policeman about what happens; the policeman blames the Irish neighbourhood, being Irish himself, and attributes it to them not wanting Black neighbours. He says he can't do anything about it, so the mother insists on attending his precinct, and speaking to his captain. The captain also claims not to be able to help, so the mother asks him to drive them home in the patrol vehicle. They're dropped off near their home, the noise of the vehicle draws out their neighbours, and she addresses them all, telling them that if they don't want her and her family there, they should pay for them to move house, as she can't afford it, and will be there for at least a month. Thereafter, the neighbours are kind to them, especially when the child's father is sick, but the child holds onto the memory of that frightening welcome to the neighbourhood.",1290,29,148.42,121.68
5c6088630112a60001a2b1e7,"A man is recalling a time when, as a ten year old, having just moved to a new rental unit in an Irish neighborhood. He's alone and his mom is at the market and stones start to fly through the windows. He hides his siblings under the stairs and runs out to the market to find his mother. She approaches a police officer who tells her that black people aren't welcome in Irish neighborhoods, and that there's nothing he can do. She tells him that she will go to the precinct and find someone who can help. The man recalls her mother as being unusual among black people of the time in that she was not afraid to confront authority or people in uniforms. When she talks to the police chief at the precinct he repeats the same advice- to move and that he can't help her as she hasn't identified the suspect. She tells him all her money has gone to rent and she can't afford to move. She asks for a ride home, and the officer agrees. She confronts her neighbors, tells them she's paid for a month and can't afford to move anywhere else, and that she will not be moving, and can't afford new windows. She reminds the neighborhood that she's fundamentally the same as them despite her difference in color- that she's trying to look after her family and make ends meet.",1260,29,115.29,91.18
5c8cdc31745b370017d73ece,"The child was in the house when the parents were out. The father was drinking in the day time and the mother was out shopping in the market. They had just moved to a house on third street. The children were in the house when someone starting throwing rocks at the house. The person telling the story ran to find his mum. They spoke to a policeman who said he couldn't help and they would have to move. The mother said they could not move and asked where his precinct was. They went to the precinct and they said the same thing. The mother insisted they drive them back to the house where she told the rest of the neighbours that if they wanted them to move, they would have to give her the money to move. Nobody did. The father got sick and the neighbours were nice.",766,20,58.57,58.32
5c98310742270c0014d0287a,This person lives with their parents and siblings. This person's mother went shopping. Father went somewhere. People threw rocks at their house. The narrator ran to mom at 4th street. There were horses. On the way there the narrator saw a policeman. They lived in an Irish neighborhood. Where blacks were not welcome. The mom asked the policeman what they can do. Nothing could be done. They went to the police station. The chief said to move out. But they had already paid their rent for the month. And did not have any money to go anywhere else. So she suggested that if people wanted them gone they get enough money to move out. But those people probably didn't have money either.,683,17,58.63,19.65
5cb3d74a0225590017acda81,the window got smashed they were very scared and voice was shaking they ran to get his mum and the police told the mum they should move because it's full of Irish people,169,7,-11.71,-37.81
5d080cac3ba4580019731a79,"A 10 year old child moved into a new neighbourhood with their mum, dad and siblings. Just after moving in the mother decided she had to pop out for some shopping, so off she went. The father then decided he had to out too. So the children were left alone in new home, all by themselves. Suddenly rocks and stones were being thrown at the front room windows. The child took her brothers and sisters and hid under the stairs. When the noise stopped she took out the children and went to find the policemen. When the mother was located she was very angry and spoke to a policeman who told her she needed to move house, however the mother argued that she had no money to move house. She asked the policeman to take them home. On arriving home the neighbours all came out of their homes to look at who was being driven home by the police. The mother then explained the situation she was in. If the neighbours wanted the family to leave they must all give her money to do so. She went onto explain that she wanted to make a home for her family just like themselves, even though her family had different coloured skin to them they were just the same as any other family.",1163,18,40.6,30.34
5d0bedd29d49670018383c20,They moved to Third and Walden. I was around ten at the time. It was 1925. My father went out of the house. My mom had left to go to the market to do some shopping. Stones were thrown at our windows. The stones smashed all the glass. I moved the kids to the stairway. I moved the kids to keep them safe. They were crying. They were very scared. I left the house. I found my mom at the market. She told a police officer what had happened. They told her that the Irish do not like black people. He did not specifically use the word black. The police man told her that they could not do anything. The police man told her that she should move. The police man was also Irish. My mom said that it is their job to protect them. My mom went to the police station. They also said that they cannot do anything. They said that they should move. My mom said that we cannot afford to move. My mom said that if they were not going to do anything they should at least take them home in the police patrol wagon. The wagon was pulled by horses. The wagon clanged. The police took me and mom home. The neighbours watched us return home. The wagon clanged down the road. My mom told the neighbours that she does not know why they have smashed her windows. She said that even though she is black so different in colour she is otherwise just the same as them. She also said that they do not have the money to move. The rent is paid in advance. She had paid for the month. She does not know if she can afford next month. She will be there for at least a month. She said that if they want her to move then they should pay for her to move. Later on my father then got sick. The neighbours treat us the same. The neighbours helped as they would with any other neighbour.,1745,41,139.62,169.09
5d336b07d343a00016536032,"This person first started on Wharton. Their father was at a furniture store. One day people started throwing stones at their house. (presumably because they were black and unwanted in the community). Given this and the color of the family's skin, they are told that they will be evicted. The narrator's mother fights against this eviction. The mother argues that she already paid this month's rent and doesn't have money to pay for rent elsewhere. The mother states that this is their home for the month, even if it might not be in the next (because where will the money come from). The mother even says that she doesn't have the money to pay to replace the windows that were shattered by the stones, which will be rough given that it is the winter time. However, the apartment is still home and unless people give her money to leave then this is where she will be for the month. For the narrator this was a traumatizing experience.",932,11,23.39,-5.03
5d5e66b3844f160001f24150,"The child was left home alone except for his/her siblings because his mum had gone shopping and his father had gone to (I think) take some horses back to their stables. Shortly after his mother left there was a huge crash and a window in the house was smashed. The child was afraid, but he managed to move the younger children into the stairwell where no stones could reach. He ran out to look for his mother who was shopping in the Jewish area, where shop-keepers worked long hours to maximise their income. He managed to find her and tell her what had happened. She asked for directions to the police station and she, and the child, went there. The police were sympathetic but unable to offer any help. They didn't expressly say it, but they indicated that the trouble was because the family are black and this is a predominantly Irish neighbourhood. Their only suggestion was that she move the family into a different area. The mother was indignant at this and pointed out that she could not afford to move again. As the police could not offer any help, she asked them to at least take her and the child home, which they did, in a noisy, horse-drawn police vehicle. The noise brought out all her neighbours, which gave the mother the opportunity to address them all. She told them that she could not afford to move, she had paid a month's rent on the property and would be there for at least that time. After that, who knew. She was defiant and strong when she spoke to them, pointed out that other than skin colour they were the same and that she should be allowed to live there in peace.",1592,35,106.5,86.38
5d72162aef8b6c00019e19a9,"They moved into a new home on third and Wharton, the mother went shopping and the father also left. the10 year old was left in charge of the younger siblings. The neighbours began stoning the house so the10 year old hid the other children in a safe place and went to look for the mother who was shopping in a Jewish shop. The daughter told her mum what happened in ear shot of a police officer who said he couldn’t do anything as they had moved into an Irish neighbourhood and they didn’t like black families moving in. Mum spoke to the neighbours and said she was just like them trying to provide for the family. She couldn5 afford new windows or to move elsewhere she said to the neighbours if they didn’t want her there they could do a whip round as she couldn’t afford to move. The neighbours eventually b3came helpful and helped when the father became I’ll.",862,21,99.71,65.96
5daa828510839e0016aa193b,"It's about a black family moving into a neighbourhood that is hostile to those that aren't white. There are three kids and their parents, the kids are left at home while the parents are out. Suddenly their window is hit and broken by a rock, the assumed eldest of the kids takes them away from the window to hide while the assumed eldest goes to find their mother. Their mother goes to the police and tries to see what they can do, but all they can say is for them to leave the neighbourhood. So the mother takes it on herself to speak to the neighbours, and that's all i got.",576,12,1.63,-27.92
5dcc6f91e5e18690a20e74d1,"The narrator and her family are black and they move into an Irish neighbourhood. They dont know this at the time. One night when the narrators father, who drinks, is out tending the horses and their mother has gone to the shop the house has stones thrown at the windows and the window breaks. The narrator who is only 10 years old, takes their younger siblings into the stairwell to protect them from flying glass. They are all very scared by the experience and the narrator has to go and find their mom, which is what they call their mother. The narrator knows to go to 4th Street where there is a Jewish shop that is open late. (The narrator comments that they want to make as much money as they can so open all hours) The narrator finds mom and tells her what has happened. At the same time a policeman hears the story as the narrator is talking loudly and asks what has happened. The policeman is told and is asked what he is going to do. He replies that they will not be welcome in an Irish neighbourhood and he can do nothing about it, it is said he is Irish himself. Mom asks his precinct and goes there to complain and see what the captain will do about the incident, to which the Captain explains that if the narrator did not see who threw the stones they cannot know who is to blame. The mom then asks to be taken home in the patrol wagon and the Captain agrees. The narrator comments that her mom is educated and the only person they knew at the time with a high school diploma. The narrator mentioned that it was 1925 but I am not sure if that was the date of the incident or when mom graduated high school. the whole neighbourhood come out to the sound of the patrols clanging bell and mom tells everyone that although they are a different skin colour, she and her family are the same in every other way and she only wants to take care of her family just like they do. She has paid all the money she has upfront to live in the house and If they don't want the family there they can give her the money and she will happily move, of course no one offers and the narrator comments that no one would have that sort of money in any case. The narrator tells us that the neighbours were always kind and considerate to them and when her father got sick they were helpful and kind.",2285,45,193.77,180.52
5e11a7d6feea8982dba1e61c,"We moved to Third and Wharton. I told you my father used to drink, so he went out. My mother went out to buy some food, leaving me alone with the kids. Just after she had left I heard a loud crash. I saw stones coming through the window. I grabbed the kids and hid in the stairs. I told them ""Stay here, nothing can reach you here. I'm going to try to find mom."" (We called our mother ""Mom"".) I was only 10 years old at the time. I was so scared walking towards the front door, I didn't know what I would see. There were shops nearby, in the Jewish neighbourhood. They were open all hours because they tried to take what money they could get. That's where my mother was. There were carts on the street. I ran up to my mother and started telling her what happened. A police officer went past. I was so scared I could hardly be understood. The police officer stopped, he wanted to find out what had happened and what was wrong with me. He started speaking to my mother. ""You're in a bad neighbourhood. There's nothing anyone can do for you, the people there are Irish."" He was Irish himself. ""They don't want black people living there."" But he didn't say black. ""They don't want anyone in that house, you should move."" ""We can't move."" My mother said. ""We don't have any money. If you can't do anything then tell me where your precinct is."" We went to the police station where the officer worked. We spoke to another police officer there. ""You should move."" he said. A lot of black people were cowed and put down, so they rarely spoke up for themselves, thankfully my mother was not like that. ""We cannot afford to move, surely the estate agency should be held accountable if no one wants someone living in that house. Now if you're not willing to help, I'll tell you what to do."" ""What?"" asked the officer. ""Drive me home."" Said my mother. We were driven home by the police in a cart pulled by horses. There were bells on the cart that would clang. Clang, clang, clang. Everyone came out of their houses to see what the noise was over. My mother stood up and spoke to everyone. She told them that we had no money, we had paid rent for a month (we had to pay in advance), we didn't know what would happen in a month but we couldn't leave before then. She told them that we were different from them but that didn't give them a reason to treat us badly. After that my father became ill, but the neighbours were as nice as they could be to us.",2438,63,311.6,308.69
5e13b302a2c6969f3c5d2485,"The child was at home when a brick was thrown through the house of the window scaring the other children in the house. The parents were away from the house at the time and so the youngster left the house to find them. The mother was shopping at the time and she asked for help from the police who were less than helpful, told her that as she was a Black family they were not welcome in what was an Irish area and told her to move. She explained that she had just moved in and had done so using a real estate agent who had been happy to take her money and she now had no money with which to move. She then insisted that they be taken home by the police patrol. Upon arriving at the house they were greeted by the neighbours who she assumed had thrown the brick. She addressed them and explained that she could not afford to repair the windows and that winter was coming and requested a stop to this. She told them that she had paid for a month and after that she wasn't sure of their plans unless they were going to pay to have her leave she was staying, so that was that! Not long after the father became ill and the neighbours were kind to them.",1146,27,66.46,62.49
5e283f576dbb560114ac7714,We moved house down to fifth and Burnham. We started moving the furniture. My father said it would not all fit. We got it in. My father went to take back the horses after we finished with them. He had not returned. My mother went to look for him. In the meantime some people came and smashed the windows of the house with rocks. Luckily none of us got hurt. After that I went to find my mama. She was near by. After that we made it to the local police and asked for help. They said that there was nothing that could be done as we had not seen anybody and didn't even know how many people there was. My mama ended up just asking for the police to take us home. They agreed to. When we got back all the local Irish community gathered round. Then my mama spoke telling everybody that she might be black but she is just the same as everybody else in the area. She and her family were not going to move out as they had no money left. Everybody started to treat us as normal after that. Even helping us out when my father was sick.,1025,20,55.45,17.8
5e356b29d87fbf512a4cd090,"We moved to Wharton, my mum went to the shops. There where horses in the road. Somebody stoned our house and broke all the windows. I went to find my mother who was working in the jewish district. I could barely speak when I found my mother. She was good at talking. Called the police about the stoning of the windows in the house, we thought it was because we were black. My mum said to the neighbours we are just like you. The policeman said we could move, my mum said no. She said they had rented the house for one month, if the neighbours did not like it they could pay for the windows because my mum said she had no money, neither did the neighbours. My father got sick and the neighbours were kind.",704,20,50.08,34.57
5e4e95ec6a0f23000c442ed2,A black family move into a new neighbourhood. The mother and father go out. They leave the children in the house. Mom goes to get shopping in the Jewish area. The father is probably out drinking. The house gets stoned. The eldest child moves the younger ones into the stair area. They move away from the windows. They do this so they won't get hurt with stones or glass. He was very scared. But he left the house to go look for his mom. He eventually finds her. He tells her what has happened. A passing policeman hears. He says it's a bad area. He says they should move. Mom says she has paid rent. She says she can't afford to move. The policeman says he can't help. He says no one wants black people there. He says it's mainly an Irish area. The mom is an educated lady. She says she will go to his station office for help. She gets them to take her home. She tells the neighbours she is there for a month. She says she has no money left to move. She says they will have to get used to it. Then the father gets sick. The neighbours are nice to them. They help the family.,1074,30,98.58,105.89
5e852dd84fc423121601a0f8,"There was a ten-year-old child who was babysitting one day when, out of nowhere, something struck the window. Their parents were not at home, and they lived in a Jewish neighborhood. Startled by the incident, the child quickly gathered the other kids and moved them to safety. The child then decided to investigate what had hit the window. While searching for their mom at a nearby store, they caught the attention of an Irish police officer. The officer inquired why the child appeared scared. When the mom finally arrived and learned about the incident, she asked the officer for assistance. However, the officer regretfully responded, ""I can't do anything about it."" The mom became upset and requested the officer's captain's name so she could discuss the matter at the police station. Upon speaking to the police captain, she was met with a similar response. The captain explained that their hands were tied, and they couldn't take any action. Frustrated, the mom expressed her inability to move out of the neighborhood due to financial constraints.",1053,25,7.61,-10.24
5e98ce846515431026d195c6,"We move to a new neighbourhood. We made from a different neighbourhood as my dad was an alcoholic. We moved in and my dad went out to drink. My mum went out to go shopping. I was left at home. Then a stone came through the window and smash the window. I was scared. But I went outside and there were people. I didn’t know what to do. I had to look after the children. The children were in the hallway. I had to find my mum. My mum had gone to a place a place where you can get what you want for money. A shop. My mum was shopping. I found my mum and tried to tell her what had happened. A police man had come by and tried to say what had happened. The policeman said this is a bad neighbourhood. People called us black but they didn’t say black back them. My mum asked the police man to help but he said he couldn’t help. He said we should move. This is a bad neighbourhood. This is an Irish neighbourhood. my mum said you need to find who did this. The policeman said he could not help you did not see them. You do not know who to blame. He told my mum that we should move. But she said she couldn’t move. She paid rent upfront. This is all the money she had. The estate agent is to blame if they didn’t want us living here they should’ve rented us the house. My mum told the police officer to take us back in the patrol car. We drove back home in the patrol car. When we got back home we had to get out the back of the patrol car. It was one of those ones that have steps to get out the back. As we were driving, the car goes, clang clang clang, that’s the sound of the car. When we got back all the neighbours had come out to see what was happening. My mum said that if you don’t want us here you can’t do anything I have rented this house. I have spent all my money on rent. I will be here for a month I can’t afford windows. my mum was smart. She went to high school. This is 1925. Soon after we moved in my dad got sick. The neighbours were supportive like you would expect. The neighbours did what you would expect neighbours to do.",2039,46,180.5,176.55
5e9ffcf4db51941ad78e04f3,"We moved to Forth and Wharton. My father drank. He took the horses. My mother went to the shops and left me with the kids. Stones broke to windows and I took the kids somewhere safe and then went to get my mother. I was 10 years old and did not know if I would be hit. The shops were open late and I reached my mother. I could hardly tell her what happens my voice failed me. A policeman came and said that he could do nothing it was a bad neighbourhood Irish and they did not like black people. We should move out. My mother who was educated and had finished High School said she had only just moved in and could not afford to move out. She wanted to know where the precinct was. The Captain she spoke to said that he could do nothing. My mother said that one thing they could do is give us a lift home in a police wagon. We went back in a police wagon that went clank, clank, clank pulled by horses. When we got home my mother addressed the crowd saying that she had only just moved in and had paid the rent so had nothing left. If they want her to move out they should pay her rent. They did not do that. Later my dad fell ill and the neighbours were really nice.",1166,19,139.72,128.95
5ea166af93435d0008a8a341,"We moved to Lackton on fourth street. Well, my father was a drunk and went out. Then my mum went out too and I was looking after the kids. Then there was a mighty crash and a brick came through the window. I didn't know where my mom was, I was only 10, but I guess she had gone shopping in the Fifth. It's a Jewish quarter and they stay open all hours, you know, to make money. I found my mom and told her what had happened. She found a policeman, who was Irish, and said that the Irish were dangerous and he couldn't do anything. My mom asked him to take her to the police station where they still had wagons pulled by horses. She found the commissioner who asked her if I'd seen who dunnit. I hadn't and he said there was nothing he could do. They don't like black people round here. My mom was strong and didn't accept that. She told the commissioner to take her home in the police wagon. When they got back to fourth street she stood on the steps of the wagon and said 'Look here I've paid my rent for a month, its all we have and we are not moving. If you want us to move then give us a months rent'. They didn't have any money either. Then dad came back and became sick. They were nice to him and cared for him.",1217,19,76.66,86.79
