index,len,rate,keypoints,mbits,"produced
key points","required
key points",attempt,rephrase,rephrase_len,rephrased_mbits,rephrase_rate
10,358,0.1934,We moved to Third and Wharton. My father went to return the horses. Someone threw a big stone through the window. I hid the kids in the stairway. I ran to find my mom on Fourth street. A policeman said the neighborhood was dangerous. My mother and I went to the police station. The captain suggested we move elsewhere. My mother insisted we stay for a month.,69.25,9,9,2,We relocated to the corner of Third and Wharton. My dad proceeded to take back the horses. A large rock was hurled through the window. I concealed the children in the stairwell. I dashed to locate my mother on Fourth Street. An officer warned that the area was unsafe. My mom and I made our way to the precinct. The chief recommended that we find a new place to live. My mother was adamant that we remain for one month.,419,36.22665586616998,0.0865
11,359,0.1704,"We moved to a new house on Third and Wharton. My father left to return the horses and didn't come back. A group stoned our house after my mother went to the market. I took my siblings to safety and went to find my mother. A policeman advised us to leave because it was an Irish neighborhood. Despite challenges, my mother insisted we would stay for the month.",61.17,6,6,2,"Our relocation was to a residence at the intersection of Third and Wharton. My dad departed to take back the horses and failed to return. Our home was pelted with stones by a mob once my mother had left for the marketplace. I escorted my brothers and sisters to a secure location before setting out to locate my mother. An officer of the law suggested we vacate the area as it was predominantly inhabited by the Irish. In spite of the difficulties, my mother was adamant about remaining there for the duration of the month.",523,42.88998251891799,0.082
12,373,0.079,"We moved to a new house at Third and Wharton. My father left and my mother went to the market, leaving me with the kids. People stoned the house, and I protected the kids. I found my mother and a policeman advised us to move due to the neighborhood being hostile towards us. My mother insisted on staying and the police escorted us home, where she confronted the neighbors.",29.46,5,5,1,"Our family relocated to a residence at the corner of Third and Wharton. My dad departed while my mom headed to the marketplace, entrusting me with the children. The residence was pelted with stones, and I shielded the children. Upon locating my mother, an officer suggested we relocate because the local community was antagonistic towards us. Despite this, my mother was determined to remain, and with police accompaniment, we returned home where she faced the neighbors.",471,9.840540674860007,0.0209
13,373,0.238,"We moved to Third and Wharton. My father went to return the team of horses. Mother went to market, leaving me with the kids. A stone crashed through our window. I found my mother on Fourth Street. A policeman suggested we move because of the neighborhood. Mother demanded help at the police station but was told to move. Neighbors later became nice when my father got sick.",88.79,8,8,3,"Our new home was at the corner of Third and Wharton. Dad proceeded to take back the pair of horses. Mom headed to the marketplace, entrusting me with the children. A rock shattered our windowpane. I encountered my mother on Fourth Street. An officer recommended that we relocate due to the area's condition. At the precinct, Mother insisted on assistance but received advice to relocate instead. The people living nearby turned friendly after my father fell ill.",462,35.164742313249974,0.0761
14,374,0.2115,"We moved to Third and Wharton. After moving in, my mother went to market. Stones crashed through the window after my parents left. I hid the kids and ran to find my mom. A policeman advised us to move due to racial tensions. My mother confronted the police for help and got a police patrol ride home. Neighbors were initially hostile but became kind when my father got sick.",79.1,7,7,1,"Our new home was at the corner of Third and Wharton. Once we settled in, my mother headed to the marketplace. Rocks shattered the window once my parents had departed. I concealed the children and dashed off to locate my mother. An officer suggested we relocate because of ethnic strife. My mother demanded assistance from the authorities and received an escort back home. The local residents first showed animosity, yet turned friendly when my father fell ill.",460,20.140880358894943,0.0438
15,391,0.2182,"We moved to a new house on Third and Wharton. My father left to return the horses after moving the furniture. After my mother left for the market, someone threw a stone through the window. I led the children to safety and went to find my mother. A policeman told my mother that the neighborhood was unsafe for us. Despite initial hostility, the neighbors became kind when my father got sick.",85.3,6,6,3,"Our family relocated to a residence at the corner of Third and Wharton. Upon relocating our belongings, my father departed to take back the horses. Once my mother had gone to the marketplace, an individual hurled a rock through our window. I guided the kids to a secure place before setting out to locate my mother. An officer informed my mother that our new area was perilous for our family. Although there was initial animosity, our neighbors grew to be friendly after my father fell ill.",490,59.26345194247997,0.1209
16,397,0.149,We moved to Third and Wharton. My father left with the horses and didn't return. The house was stoned after my mother left. I protected the kids and went to find my mother. A policeman said we should move because it's an Irish neighborhood. My mother insisted on police protection and wouldn't move. The police took us home in a patrol wagon. My mother addressed the neighbors about our situation.,59.15,8,8,2,Our relocation was to the corner of Third and Wharton. My dad departed with the horses and failed to come back. Rocks were thrown at the house following my mother's departure. I safeguarded the children and set out to locate my mother. An officer advised us to relocate due to the area being predominantly Irish. My mother demanded law enforcement protection and refused to leave. We were escorted back to our residence in a police vehicle. My mother spoke to the surrounding residents regarding our predicament.,512,39.75284082345003,0.0776
17,404,0.2204,We moved to Third and Wharton. My father went to return the horses. A big stone crashed through the window. I protected the kids from flying glass. I ran to find my mother in a market. A policeman said it was a bad neighborhood. The police couldn't offer protection. My mother insisted on staying. We were taken home in a police patrol. My mother addressed the neighbors. The neighbors later became kind.,89.06,11,11,3,We relocated to the corner of Third and Wharton. My dad proceeded to take back the horses. A large rock shattered the windowpane. I shielded the children from the shards. I hurried to locate my mother at a marketplace. An officer commented on the roughness of the area. The authorities were unable to provide safeguarding. My mom was adamant about remaining. A squad car escorted us back to our residence. My mother spoke to the people living nearby. The people in the vicinity turned friendly over time.,504,15.844781683789934,0.0314
18,419,0.1743,I moved to Third and Wharton with my family. My father left to return the horses. Someone threw a stone through the window. I protected my siblings from glass. I ran to find my mother at the market. A policeman told us the neighborhood was dangerous. My mother confronted the police for help. The police suggested we should move. My mother boldly spoke to the neighbors. Our neighbors were kind when my father fell ill.,73.03,10,10,3,My family and I relocated to the corner of Third and Wharton. My dad went back to take the horses home. A rock was hurled through our window. I shielded my younger siblings from the shards. I dashed off to locate my mother at the marketplace. An officer informed us that the area was unsafe. My mother demanded assistance from the police. The officers recommended that we consider relocating. My mother courageously addressed our neighbors. The people living nearby showed kindness when my father became sick.,509,49.56728250583003,0.0974
19,421,0.1171,"I moved to a new house with my family. My father went to return the horses and didn't come back. A big stone crashed through the window, and the house was stoned. I protected my siblings by moving them to the stairway. I found my mother at the market and informed her of the situation. A policeman advised us to move because the neighborhood was unsafe. My mother addressed the neighbors and refused to move without help.",49.31,7,7,2,"My family and I relocated to a different home. My dad took the horses back and failed to return. A large rock shattered the window as our home came under a barrage of stones. To safeguard my younger brothers and sisters, I ushered them to the staircase. Upon locating my mother at the marketplace, I briefed her on the events. An officer of the law suggested we relocate due to the perilous state of our area. Confronting the neighbors, my mother declared she wouldn't leave without assistance.",494,0.31363654865998647,0.0006
20,431,0.1853,"We moved to Third and Wharton. My father left to return the horses. A stone crashed through our window. I protected my siblings during the attack. I found my mother at the market. A policeman said we weren't wanted in the neighborhood. My mother confronted the police captain about the attack. The police took us home in a patrol wagon. My mother addressed the neighbors boldly. Despite the attack, neighbors later showed kindness.",79.84,10,10,1,"We relocated to the corner of Third and Wharton. My dad went back to return the equines. A rock shattered our windowpane. During the onslaught, I shielded my younger siblings. I encountered my mother in the marketplace. An officer informed us that our presence was not desired in the area. My mother challenged the police chief regarding the incident. Officers escorted us to our residence in their squad vehicle. My mother spoke to the surrounding residents with courage. In spite of the hostility, some neighbors eventually extended their goodwill.",550,23.583620477485933,0.0429
21,443,0.1281,We moved to a new neighborhood. My father went out with the horses. My mother went to the market. A stone crashed through our window. I hid the kids in the stairway. I left to find my mother. I was very frightened. I found my mother at the market. A policeman advised us to move out. The policeman couldn't help us. My mother insisted on staying. We went to the police station. The police patrol took us home. Neighbors became nicer over time.,56.77,14,14,1,"Our family relocated to a different community. My dad took the horses out. My mom visited the local marketplace. A rock shattered our windowpane. I concealed the children in the stairwell. I departed to search for my mother. I felt extremely scared. I located my mother at the marketplace. An officer recommended that we relocate. The officer was unable to assist us. My mother was adamant about remaining. We proceeded to the police precinct. The police escort escorted us back to our residence. Over time, our neighbors grew friendlier.",538,19.318040711899968,0.0359
22,474,0.2463,We moved to Third and Wharton. My father left with the horses and didn’t return. My mother went to the market. A big stone crashed through our window. I hid the kids in the stairway for safety. I ran to find my mother at Fourth street. A policeman said it was a bad neighborhood. The policeman said they didn't want us there. My mother talked to a police captain. The police patrol took us home. My mother spoke to the neighbors. Neighbors were kind when my father got sick.,116.76,12,12,3,"Our new home became the corner of Third and Wharton. My dad departed with the horses and never came back. My mom made her way to the marketplace. A sizable rock shattered our window. For their protection, I concealed the children in the stairwell. I dashed off to locate my mom on Fourth street. An officer mentioned that it was a rough area. The officer indicated they didn't appreciate our presence. My mother had a conversation with the police chief. We were escorted home by the police patrol. My mom had discussions with the people living nearby. The folks next door showed kindness when my dad fell ill.",609,59.08794004136997,0.097
23,478,0.2205,We moved to Third and Wharton. My father left with the horses. My mother went to the market. A stone crashed through our window. I moved the kids to safety. I ran to find my mother on Fourth street. A policeman said the neighborhood was bad. The policeman couldn't help us. My mother stood up to the police captain. We were taken home in a police patrol. Neighbors gathered when the patrol arrived. My mother spoke to the neighbors. Neighbors were kind after my father got sick.,105.39,13,13,3,Our new home became Third and Wharton. My dad departed with the equines. My mom headed to the marketplace. A rock shattered our windowpane. I ushered the children to a secure place. I dashed to locate my mother on Fourth Street. An officer commented on the poor state of our area. The officer was unable to offer assistance. My mother confronted the chief of police. A police car escorted us back to our residence. Local residents congregated as the police car pulled up. My mom addressed the gathering neighbors. The neighbors showed kindness when my dad fell ill.,565,64.22488284854995,0.1137
24,484,0.2047,"We moved to Third and Wharton despite my father's drinking. My mother went to the market for food. My father left with the horses and didn't return. The house was attacked with stones through the window. I hid the kids in the stairway for safety. I ran to find my mother at the market. A policeman dismissed our situation due to neighborhood biases. My mother confronted the police captain about our safety. We returned home in the police wagon, and my mother addressed the neighbors.",99.07,9,9,1,"Despite my father's alcoholism, we relocated to the corner of Third and Wharton. My mother departed to acquire groceries from the market. My father took the horses and failed to come back. Our residence was bombarded with rocks shattering the windows. For protection, I concealed the children under the staircase. I dashed off to locate my mother at the marketplace. An officer trivialized our predicament due to local prejudices. My mother challenged the police chief regarding our protection. We journeyed back in the patrol wagon, with my mother addressing the community.",574,52.93832240224997,0.0922
25,499,0.2128,I moved to Third and Wharton with my family. My father drank and left to return the horses. A stone crashed through the window after they left. I protected the kids and went to find my mom. I found my mom on Fourth Street where she was shopping. A policeman told us the neighborhood was dangerous for us. We went to the police station for help. The police couldn't help and said we should move. My mother demanded a ride home in the police patrol. Neighbors became nicer after my father became sick.,106.17,10,10,2,"My family and I relocated to the intersection of Third and Wharton. My dad consumed alcohol and departed to take the horses back. Following their departure, a rock shattered the window. I safeguarded the children and set out to locate my mother. On Fourth Street, I encountered my mom who was out shopping. An officer warned us that our area was unsafe for our family. We proceeded to the precinct seeking assistance. The officers were unable to assist and advised us to relocate. My mother insisted on getting a lift back in the squad car. The attitude of our neighbors improved when my father fell ill.",604,68.58201664600995,0.1135
26,527,0.1473,We moved to Third and Wharton with my family. My mother went to the market after we settled in. My father left to return the horses and didn't come back. Rocks were thrown through our windows after my parents left. I hid the children and went to find my mom at Fourth Street. A policeman warned us that it was a dangerous area for black people. The police weren't willing to help us with the situation. My mother demanded a ride from the police back home. Our neighbors eventually became friendly despite the initial hostility.,77.64,9,9,3,"My family and I relocated to the intersection of Third and Wharton. Once we were settled, my mother departed for the marketplace. My father took the horses back and failed to return. After my parents had gone, someone hurled stones through our windows. I concealed the children and set out to locate my mother on Fourth Street. An officer cautioned us about the peril black individuals faced in that region. The police showed no inclination to assist us with our predicament. My mother insisted that the police provide us transportation back to our residence. Despite the initial aggression, our neighbors eventually warmed up to us.",633,58.14657867213,0.0919
27,548,0.1462,"We moved to a new neighborhood and my father left to return the horses. A stone crashed through the window after my father and mother left. I protected my siblings and went to find my mother. We found a policeman who couldn't help because the area didn't want black people. My mother went to the police station asking for help. The police couldn't help but gave us a ride home in the police patrol. My mother confronted the neighbors about the incident. Despite initial hostility, the neighbors eventually became helpful when my father became sick.",80.12,8,8,1,"Our family relocated to a different community and my dad went back to return the equines. A rock shattered the glass soon after my parents had departed. I safeguarded my younger brothers and sisters and set out to locate my mother. We encountered an officer who was unable to assist due to the locality's aversion to African Americans. My mother approached the precinct seeking assistance. The officers were unable to provide aid but offered us transportation back in their squad car. My mother challenged the local residents regarding the event. Although they were initially unfriendly, our neighbors started to offer assistance when my dad fell ill.",651,13.602842207739998,0.0209
28,576,0.144,"We moved to Third and Wharton. My father didn't come back after taking the horses. A stone crashed through our window after my parents left. I hid the kids in the stairway to keep them safe. I found my mother in the Jewish market on Fourth Street. A policeman warned us about the Irish neighborhood. My mother and I went to the police station for help. The captain suggested moving, but we had no money. My mother insisted on staying because of rent payment. The police reluctantly took us back home in a patrol wagon. Neighbors eventually became nice after initial hostility.",82.93,11,11,1,"Our new home became the corner of Third and Wharton. Upon taking the horses, my father failed to return. Following my parents' departure, a rock shattered our window. To ensure their safety, I concealed the children in the stairwell. In the Jewish market on Fourth Street, I encountered my mother. An officer cautioned us regarding the Irish district. Seeking assistance, my mother and I visited the precinct. The precinct captain recommended we relocate, yet funds were lacking. Determined to remain due to the rent already paid, my mother stood firm. With some hesitation, the police escorted us home in their wagon. With time, the neighbors' initial animosity gave way to friendliness.",688,58.29964905726997,0.0847
29,584,0.1784,"We moved to a new house on Third and Wharton. My father went to return the horses and didn't come back. Someone threw a big stone through our window. I protected my siblings in the stairway from flying glass. I ran to find my mother at Fourth street. A policeman told us it was an Irish neighborhood that didn't want us. My mother stood up to the policeman about moving. My mother confronted the police captain about the stoning. The police patrol took us back home. My mother spoke to the neighbors about our situation. Despite a rocky start, the neighbors eventually became helpful.",104.19,11,11,2,"Our family relocated to a residence at the corner of Third and Wharton. My dad left to take the horses back and failed to return. A sizable rock was hurled through the pane of our window. In the stairwell, I shielded my younger siblings from the shards. I dashed off to locate my mother on Fourth street. An officer informed us that we were unwelcome in the Irish district. My mother challenged the officer regarding our decision to move. She confronted the chief of police over the incident of the thrown stone. The police escort guided us safely to our residence. My mother had a conversation with our neighbors about our predicament. Though our beginnings were tumultuous, the neighbors turned out to be supportive.",718,64.37669166801001,0.0897
30,584,0.0462,"My father drank and didn't return the team of horses. I was left at the house with my siblings. The house was stoned, and I protected my siblings. I looked for my mother in the Jewish market neighborhood. I found my mother and told her about the incident. A policeman told us the neighborhood was dangerous. The policeman advised us to move out. My mother insisted on staying due to financial reasons. We went to the police station for help. The police captain also advised moving. The police escorted us home in a patrol wagon. My mother confronted the neighbors about our situation.",26.95,12,12,1,"My dad consumed alcohol and failed to bring back the horses. I remained at the residence with my younger brothers and sisters. Our home was pelted with stones, and I shielded my siblings. I searched for my mother in the district where Jews traded. Upon locating my mother, I recounted the event to her. An officer warned us that the area was perilous. He suggested that we should relocate for our safety. My mother was adamant about staying due to economic constraints. We sought assistance at the precinct. The head of police also recommended that we relocate. We were escorted back to our dwelling by the police in their vehicle. My mother challenged the neighbors regarding our plight.",688,-8.966077013030063,-0.013
31,585,0.1825,We moved to Third and Wharton. My father left with the horses and didn't come back. My mother went to market for food. A stone crashed through our window. I moved the kids to safety and went to find mom. I found my mother on Fourth Street. A policeman told us it was an unsafe Irish neighborhood. The officer advised us to move but offered no help. My mother was determined not to leave. We went to the police station for help. The captain suggested moving but offered no support. My mother insisted the police take us home. Neighbors began treating us better after my father fell ill.,106.78,13,13,2,Our new home became the corner of Third and Wharton. My dad departed with the equines and never returned. My mom set out to the marketplace to procure provisions. A rock shattered our windowpane. I ushered the children to a secure place and sought out my mother. I encountered my mother on Fourth Street. A constable warned that we were in a perilous Irish district. The patrolman recommended relocation but provided no assistance. My mother was resolute in her decision to stay put. We approached the precinct seeking aid. The chief proposed a change of residence but extended no aid. My mother demanded that the officers escort us back to our residence. The local residents' attitudes towards us improved when my father became sick.,734,59.43716694617998,0.081
32,603,0.1537,I moved with my family to Third and Wharton. My father drank and left the new house. A stone crashed through our window after we moved in. I protected my siblings from flying glass. I went to find my mother at Fourth street market. I found my mother and told her what happened. A policeman said it was an Irish neighborhood against us. My mother insisted the law should protect us. We went to the police station and asked for help. The police suggested moving because they couldn't help. My mother loudly protested and got a ride home from police. Neighbors were initially hostile but later became nice.,92.69,12,12,2,"My family and I relocated to the corner of Third and Wharton. My dad consumed alcohol and abandoned our new residence. Shortly after settling in, a rock shattered our window. I shielded my younger brothers and sisters from the shattering glass. I set out to locate my mother at the Fourth street marketplace. Upon finding my mother, I recounted the incident to her. An officer mentioned that it was the hostility of the Irish community towards us. My mother was adamant that the authorities should offer us protection. We proceeded to the precinct to seek assistance. The officers recommended we relocate as they were unable to provide assistance. My mother vociferously objected and was offered a police escort back home. Initially, the people in the neighborhood were unfriendly, but they eventually warmed up to us.",818,61.79133012362999,0.0755
33,603,0.2054,We moved to Third and Wharton. My father drank and didn't come home. A big stone crashed through the window. I moved the kids to safety in the stairway. I ran to find my mother at the market. A policeman said it was a bad Irish neighborhood. He advised us to move out. My mother insisted on going to the police station. The captain said there was nothing they could do. My mother demanded a ride home in the police patrol. The police patrol brought us home. My mother spoke to the neighbors about staying. We had paid rent and couldn't afford to move. The neighbors were kind when my father became sick.,123.87,14,14,3,"Our new home became Third and Wharton. My dad often consumed alcohol and failed to return. A hefty rock shattered the windowpane. I ushered the children to the safety of the stairwell. I hurried to locate my mother at the marketplace. An officer commented on the rough Irish district we were in. He suggested we relocate. My mother was adamant about visiting the police precinct. The chief mentioned their hands were tied. My mother insisted on being escorted home by the squad car. We were conveyed back home by the police vehicle. My mother discussed the possibility of remaining with the locals. Having paid our rent, relocating wasn't financially feasible. The local residents showed compassion when my father fell ill.",723,59.39644034720999,0.0822
34,623,0.2106,We moved to Third and Wharton. My father drank but arranged the furniture. My mother went to market for food. My father left to return the horses. A big stone crashed through our window. I moved the kids to safety in the stairway. I ran to find mom on Fourth Street. I told mom about the stone incident. A policeman mentioned the neighborhood was bad. The police advised we move out of the area. My mother and I visited the police station. The captain said there's nothing they could do. Mom insisted the police take us home. Neighbors watched as the police brought us back. My mom confronted neighbors about our situation.,131.2,15,15,1,"We relocated to the corner of Third and Wharton. Despite his drinking, my father managed to organize the furniture. My mother departed to the market to procure groceries. My father went off to take the horses back. A sizable rock shattered our window. I ushered the children to the safety of the stairwell. I dashed off to locate my mother on Fourth Street. I informed mom of the incident involving the rock. An officer remarked that the area was troublesome. The authorities recommended that we relocate from the neighborhood. My mother and I made a trip to the police precinct. The chief expressed their inability to help us. Mom demanded that the officers escort us home. Onlookers observed as we were escorted home by the police. My mother challenged the neighbors regarding our predicament.",795,96.97345332318399,0.122
35,633,0.2174,We moved to Third and Wharton. My mother went to the market. My father left to return the horses. The house was attacked with stones. I protected the kids in the stairway. I went to find my mother. I found my mother at Fourth street. A policeman warned us about the neighborhood. The officer mentioned it was an Irish area. My mother sought help at the police station. The captain couldn't help us. My mother refused to move due to lack of money. She requested a ride home in the police patrol. My mother addressed the neighbors upon returning. She explained our financial situation. The neighbors were kind after my father got sick.,137.59,16,16,3,"Our new home was on the corner of Third and Wharton. My mom made her way to the marketplace. My dad departed to take back the horses. Our residence was bombarded with rocks. In the stairwell, I shielded the children. I set out to locate my mom. At Fourth street, I came across my mother. An officer cautioned us regarding the area. The patrolman noted that it was a predominantly Irish neighborhood. My mom appealed for assistance at the precinct. The precinct captain was unable to assist us. Due to financial constraints, my mom was adamant about not moving. She asked for a lift back in the squad car. Upon her return, my mother spoke to the neighbors. She disclosed our economic plight to them. The people next door became friendly after my father fell ill.",761,75.6444576568399,0.0994
36,651,0.1369,"We moved to Third and Wharton. My father left to return the horses. My mother went to the market. I was left alone with the kids. Someone threw a stone through the window. I moved the kids to a safer place. I prayed and went to find my mother. I found my mother on Fourth Street. I told her what happened. A policeman advised us to move. My mother refused to move again. We went to the police station. The captain advised moving. My mother insisted on staying. She suggested the police take us home. They agreed and took us in the patrol. My mother confronted the neighbors. She demanded they help or accept us. Eventually, the neighbors became nicer.",89.09,19,19,2,"Our relocation was to the corner of Third and Wharton. My dad departed to take back the horses. My mom set off for the marketplace. Responsibility for the children was left to me. A rock was hurled through our window. I ushered the children to a more secure area. After praying, I sought out my mother. I encountered my mother on Fourth Street. I recounted the incident to her. An officer recommended that we relocate. My mother was adamant about not relocating. We proceeded to the precinct. The precinct captain suggested we should relocate. My mother was firm in her decision to remain. She proposed that the officers escort us home. They consented and transported us in their vehicle. My mother approached the neighbors directly. She challenged them to either assist or welcome us. In time, the neighbors started to show more kindness.",839,60.64241722145996,0.0723
37,671,0.1588,We moved to a new neighborhood. My father drank and left to return the horses. My mother went to the market for food. I stayed home with the kids. A stone crashed through the window. I moved the kids to safety in the stairway. I ran to find my mother on Fourth Street. I told my mother what happened. A policeman warned us about the neighborhood. The officer said the area didn't want people like us. My mother refused to leave the new house. We visited the police station for help. The captain suggested we move out. My mother demanded a police patrol ride home. Neighbors gathered when we arrived in the police wagon. My mother declared she'd stay for at least a month.,106.58,16,16,1,We relocated to a different community. My dad consumed alcohol and departed to take back the horses. My mom headed to the marketplace to buy groceries. I remained at the house looking after the children. A rock shattered the windowpane. I ushered the children to a secure spot in the stairwell. I dashed off to locate my mother on Fourth Street. I recounted the incident to my mother. An officer cautioned us concerning the area. The policeman mentioned that the community was unwelcoming to folks like us. My mother was adamant about not abandoning our new residence. We made a trip to the police department seeking assistance. The chief recommended that we consider relocating. My mother insisted on an escorted police ride back home. Onlookers congregated as we got home in the patrol vehicle. My mother proclaimed her intention to remain for a minimum of a month.,867,65.13839900606,0.0751
38,674,0.208,We moved to a new house on Third and Wharton. My father moved the furniture and left to return the horses. My mother went to the market to get food. Someone threw a big stone through our window. I took the kids to the stairway to keep them safe. I ran to find my mother at the marketplace. I found my mother amidst the pushcarts. A policeman told us the neighborhood didn't want black people. My mother went to the police station for help. The police captain advised us to move. My mother refused to move due to lack of funds. They took us home in a police patrol. My mother addressed the neighbors about our situation. The neighbors later helped when my father became sick.,140.2,14,14,2,We relocated to a new residence at the corner of Third and Wharton. My dad shifted the furniture and departed to take back the horses. My mom headed out to the market to purchase provisions. A large rock was hurled through the glass of our window. I escorted the children to the stairwell for their protection. I dashed off to locate my mother in the market. I came upon my mother among the vendor carts. An officer informed us that the community was unwelcoming to African Americans. My mother sought assistance at the precinct. The precinct captain suggested we relocate. My mother declined to relocate due to financial constraints. A police vehicle escorted us back to our residence. My mother spoke to the neighbors regarding our plight. The neighbors came to our aid when my father fell ill.,796,77.62425025661996,0.0975
39,675,0.221,"We moved to Third and Wharton. My father drank but helped move furniture. My mother went to market for food. My father left to return the horses. I was left alone with the kids. A big stone crashed through the window. I moved the kids to the stairway. I ran to find my mom at the market. I told my mom about the stoning. A policeman said it was a bad neighborhood. The policeman suggested we move away. The policeman admitted he couldn't help. My mother decided to visit the police station. At the station, the captain offered no help. My mother refused to move due to lack of funds. The police gave us a ride home in a patrol. My mother faced the neighbors and spoke boldly.",149.17,17,17,1,"Our new residence became Third and Wharton. Despite his drinking, my father assisted in shifting the furniture. My mother departed to procure provisions from the market. Subsequently, my father went off to take back the horses. Responsibility for the children fell to me in solitude. A sizable rock shattered the window as it came hurtling through. I ushered the children towards the safety of the stairwell. I hastened to locate my mother at the marketplace. I recounted the incident of the window being pelted to my mother. An officer remarked on the notorious reputation of the neighborhood. The officer recommended that we consider relocating. The officer conceded his inability to provide assistance. Determined, my mother opted to make a trip to the police precinct. At the precinct, the chief was unable to extend any assistance. My mother stood firm against moving, citing financial constraints. We were offered a lift back in a squad car by the police. Confronting the neighbors, my mother addressed them with confidence.",1030,96.53869231537,0.0937
