recall_id,clause_id,clause_text
60479c2017ec4a044c2ed68f,6,But she did not answer.
60479c2017ec4a044c2ed68f,7,He waited until he thought it was safe.
60479c2017ec4a044c2ed68f,8,Then he came out of his hiding spot.
60479c2017ec4a044c2ed68f,9,His mother got home.
60479c2017ec4a044c2ed68f,10,He told her everything that happened.
60479c2017ec4a044c2ed68f,11,They then called the police.
60479c2017ec4a044c2ed68f,12,The police told them that they could do nothing about it.
60479c2017ec4a044c2ed68f,13,"They told them because they are black and this is an Irish neighborhood, they should just move out because the circumstances won't change."
60479c2017ec4a044c2ed68f,14,The mother was very smart from a very well known high school.
60479c2017ec4a044c2ed68f,15,She told the policeman that she will not move because she does not have enough money.
60479c2017ec4a044c2ed68f,16,The police insisted on them moving.
60479c2017ec4a044c2ed68f,17,She spent the whole time telling them that they don't have any money.
60479c2017ec4a044c2ed68f,18,The police then offered to take them home because they were tired of her speaking.
60479c2017ec4a044c2ed68f,19,She was the first person who actually spoke out on the situation.
60479c2017ec4a044c2ed68f,20,"As they were going out, there were people surrounding them telling them that they had to move out."
60479c2017ec4a044c2ed68f,21,The mother said that in order for them to move out all of them had to come up with enough money for a month's rent.
60479c2017ec4a044c2ed68f,22,They had to pay for that house in advance.
60479c2017ec4a044c2ed68f,23,She does not have the money to move anywhere else.
60479c2017ec4a044c2ed68f,24,"The story ends with the mother, saying that she will stay where she is."
60479c2017ec4a044c2ed68f,25,They have to accept that she is there.
60479c2017ec4a044c2ed68f,26,"Because even if she is black, she is no different to them."
612266e2ea3c172619abba50,1,The family had recently moved house.
612266e2ea3c172619abba50,2,The father wasn’t there
612266e2ea3c172619abba50,3,and the mother had gone to the store
612266e2ea3c172619abba50,4,when a window in the house was smashed by people in the neighbourhood.
612266e2ea3c172619abba50,5,"Even though the narrator was scared at what they would find outside,"
612266e2ea3c172619abba50,6,they left the house
612266e2ea3c172619abba50,7,and tracked down the mother at the store.
612266e2ea3c172619abba50,8,A policeman heard them tell what had happened
612266e2ea3c172619abba50,9,and said it’s a neighbourhood of Irish people
612266e2ea3c172619abba50,10,and they don’t want you there because you are black -
612266e2ea3c172619abba50,11,he didn’t actually say the word black.
612266e2ea3c172619abba50,12,This was in 1925
612266e2ea3c172619abba50,13,and the narrator was 10.
612266e2ea3c172619abba50,14,The mother asked which precinct he worked from
612266e2ea3c172619abba50,15,and they went there.
612266e2ea3c172619abba50,16,She spoke to someone there
612266e2ea3c172619abba50,17,"who told her she was best to pack up and leave,"
612266e2ea3c172619abba50,18,which she couldn’t afford to do.
612266e2ea3c172619abba50,19,She made them give a lift home with the police patrol
612266e2ea3c172619abba50,20,and when they arrived she spoke to the crowd.
612266e2ea3c172619abba50,21,She said you don’t want me here but I am paid for a month.
612266e2ea3c172619abba50,22,If you want us out then you need to give us the money to go.
612266e2ea3c172619abba50,23,Of course the neighbours didn’t.
612266e2ea3c172619abba50,24,The mother was educated
612266e2ea3c172619abba50,25,and had been to Lackawanna high school.
612266e2ea3c172619abba50,26,"Later then the dad was ill,"
612266e2ea3c172619abba50,27,the neighbours rallied round.
60ad5baa456e511fb21ba8fb,1,This is a story of a family
60ad5baa456e511fb21ba8fb,2,that moved to a new neighbourhood
60ad5baa456e511fb21ba8fb,3,and a ten year old is telling us how they were welcomed
60ad5baa456e511fb21ba8fb,4,by a flock of people
60ad5baa456e511fb21ba8fb,5,who threw stones in their house
60ad5baa456e511fb21ba8fb,6,and broke windows.
60ad5baa456e511fb21ba8fb,7,The ten year old was home alone
60ad5baa456e511fb21ba8fb,8,with their young siblings
60ad5baa456e511fb21ba8fb,9,whilst the mom was out to do some late night shopping
60ad5baa456e511fb21ba8fb,10,in the Jewish shops
60ad5baa456e511fb21ba8fb,11,that opened until very late.
60ad5baa456e511fb21ba8fb,12,The ten year old was faced with a challenge
60ad5baa456e511fb21ba8fb,13,of calming their siblings down
60ad5baa456e511fb21ba8fb,14,and ask them to hide in a place
60ad5baa456e511fb21ba8fb,15,where they would not be hit by the stones.
60ad5baa456e511fb21ba8fb,16,The ten year old later ran out
60ad5baa456e511fb21ba8fb,17,"to look for the mom,"
60ad5baa456e511fb21ba8fb,18,being careful not to be hit by the stones.
60ad5baa456e511fb21ba8fb,19,They finally found the mom in the Jewish stores
60ad5baa456e511fb21ba8fb,20,and let her know what was happening.
60ad5baa456e511fb21ba8fb,21,"Whilst the ten year old was trying to tell their mom,"
60ad5baa456e511fb21ba8fb,22,they could not breathe
60ad5baa456e511fb21ba8fb,23,or even utter the words properly
60ad5baa456e511fb21ba8fb,24,because due to being frightened.
60ad5baa456e511fb21ba8fb,25,There were police patrollers around
60ad5baa456e511fb21ba8fb,26,who kind of understood what the ten year old was trying to say
60ad5baa456e511fb21ba8fb,27,and they warned the mom about the area.
60ad5baa456e511fb21ba8fb,28,"They advised her to move to another area,"
60ad5baa456e511fb21ba8fb,29,"as that area was not ""good for them"","
60ad5baa456e511fb21ba8fb,30,and according to them people like them(blacks) were not welcomed in the area.
60ad5baa456e511fb21ba8fb,31,The mother told the patrol
60ad5baa456e511fb21ba8fb,32,that there's no way that they can move
60ad5baa456e511fb21ba8fb,33,because they had just moved in
60ad5baa456e511fb21ba8fb,34,"and paid rent,"
60ad5baa456e511fb21ba8fb,35,and the people took their money.
60ad5baa456e511fb21ba8fb,36,The mom insisted that the police help them
60ad5baa456e511fb21ba8fb,37,and they told her that there's nothing they can do.
60ad5baa456e511fb21ba8fb,38,She went to the station with them
60ad5baa456e511fb21ba8fb,39,"and asked them to take them home,"
60ad5baa456e511fb21ba8fb,40,which they did.
60ad5baa456e511fb21ba8fb,41,Eventually the family felt accepted in the neighbourhood
60ad5baa456e511fb21ba8fb,42,"when their father fell ill,"
60ad5baa456e511fb21ba8fb,43,the neighbours came by to visit them
60ad5baa456e511fb21ba8fb,44,and sent well wishes.
60ad5baa456e511fb21ba8fb,45,This all happened within the Irish community
60ad5baa456e511fb21ba8fb,46,during around 1925.
5e4e95ec6a0f23000c442ed2,1,A black family move into a new neighbourhood.
5e4e95ec6a0f23000c442ed2,2,The mother and father go out.
5e4e95ec6a0f23000c442ed2,3,They leave the children in the house.
5e4e95ec6a0f23000c442ed2,4,Mom goes to get shopping in the Jewish area.
5e4e95ec6a0f23000c442ed2,5,The father is probably out drinking.
5e4e95ec6a0f23000c442ed2,6,The house gets stoned.
5e4e95ec6a0f23000c442ed2,7,The eldest child moves the younger ones into the stair area.
5e4e95ec6a0f23000c442ed2,8,They move away from the windows.
5e4e95ec6a0f23000c442ed2,9,They do this so they won't get hurt with stones or glass.
5e4e95ec6a0f23000c442ed2,10,He was very scared.
5e4e95ec6a0f23000c442ed2,11,But he left the house to go look for his mom.
5e4e95ec6a0f23000c442ed2,12,He eventually finds her.
5e4e95ec6a0f23000c442ed2,13,He tells her what has happened.
5e4e95ec6a0f23000c442ed2,14,A passing policeman hears.
5e4e95ec6a0f23000c442ed2,15,He says it's a bad area.
5e4e95ec6a0f23000c442ed2,16,He says they should move.
5e4e95ec6a0f23000c442ed2,17,Mom says she has paid rent.
5e4e95ec6a0f23000c442ed2,18,She says she can't afford to move.
5e4e95ec6a0f23000c442ed2,19,The policeman says he can't help.
5e4e95ec6a0f23000c442ed2,20,He says no one wants black people there.
5e4e95ec6a0f23000c442ed2,21,He says it's mainly an Irish area.
5e4e95ec6a0f23000c442ed2,22,The mom is an educated lady.
5e4e95ec6a0f23000c442ed2,23,She says she will go to his station office for help.
5e4e95ec6a0f23000c442ed2,24,She gets them to take her home.
5e4e95ec6a0f23000c442ed2,25,She tells the neighbours she is there for a month.
5e4e95ec6a0f23000c442ed2,26,She says she has no money left to move.
5e4e95ec6a0f23000c442ed2,27,She says they will have to get used to it.
5e4e95ec6a0f23000c442ed2,28,Then the father gets sick.
5e4e95ec6a0f23000c442ed2,29,The neighbours are nice to them.
5e4e95ec6a0f23000c442ed2,30,They help the family.
6116c9e9f3490c79002fda6e,1,"The day that she moved into Third and Wharton,"
6116c9e9f3490c79002fda6e,2,"when she was 10,"
6116c9e9f3490c79002fda6e,3,her father left to return the team of horses
6116c9e9f3490c79002fda6e,4,and her mother went to do shopping on Fourth.
6116c9e9f3490c79002fda6e,5,Some people began to throw stones through the windows of the house they had rented.
6116c9e9f3490c79002fda6e,6,She took the other children into the stairway
6116c9e9f3490c79002fda6e,7,and told them to stay there
6116c9e9f3490c79002fda6e,8,because they would be safe from flyin' glass.
6116c9e9f3490c79002fda6e,9,"She left the house,"
6116c9e9f3490c79002fda6e,10,"and prayed,"
6116c9e9f3490c79002fda6e,11,not knowing if they would throw things at them.
6116c9e9f3490c79002fda6e,12,She found her mother shopping
6116c9e9f3490c79002fda6e,13,and explained what had happened.
6116c9e9f3490c79002fda6e,14,A police officer came over and asked.
6116c9e9f3490c79002fda6e,15,He said that the neighbourhood was bad
6116c9e9f3490c79002fda6e,16,and they were likely Irish.
6116c9e9f3490c79002fda6e,17,He was also Irish.
6116c9e9f3490c79002fda6e,18,He said he couldn't do anything.
6116c9e9f3490c79002fda6e,19,Her mother asked what precinct he was from
6116c9e9f3490c79002fda6e,20,"and he told her,"
6116c9e9f3490c79002fda6e,21,although the narrator didn't remember.
6116c9e9f3490c79002fda6e,22,Likely on Fifth.
6116c9e9f3490c79002fda6e,23,The captain was told the story
6116c9e9f3490c79002fda6e,24,and also said he couldn't do anything
6116c9e9f3490c79002fda6e,25,"because the girl didn't see who threw the stones,"
6116c9e9f3490c79002fda6e,26,and it was likely a number of people.
6116c9e9f3490c79002fda6e,27,"Both the original police officer and captain suggested the family move out,"
6116c9e9f3490c79002fda6e,28,because black people were not welcome there.
6116c9e9f3490c79002fda6e,29,"But her mother refused,"
6116c9e9f3490c79002fda6e,30,"as they didn't have any more money,"
6116c9e9f3490c79002fda6e,31,having rented the home for one month with all their money.
6116c9e9f3490c79002fda6e,32,"She told the Captain to take them home in the Police Patrol,"
6116c9e9f3490c79002fda6e,33,which had a clanging bell
6116c9e9f3490c79002fda6e,34,and was pulled by horses.
6116c9e9f3490c79002fda6e,35,As they got home a crowd had gathered.
6116c9e9f3490c79002fda6e,36,Her mother came out the long door in the back
6116c9e9f3490c79002fda6e,37,"and confronted the crowd,"
6116c9e9f3490c79002fda6e,38,saying that despite being a different colour she was the same as them
6116c9e9f3490c79002fda6e,39,"and was staying at least a month,"
6116c9e9f3490c79002fda6e,40,"couldn't afford new windows,"
6116c9e9f3490c79002fda6e,41,and if they wanted her to leave they had to give her enough money to go live somewhere else.
6116c9e9f3490c79002fda6e,42,The crowd did not do so.
6116c9e9f3490c79002fda6e,43,"While they lived there,"
6116c9e9f3490c79002fda6e,44,"her father got sick,"
6116c9e9f3490c79002fda6e,45,and the neighbours were very helpful and friendly.
6116c9e9f3490c79002fda6e,46,But her welcome to the neighbourhood had been terrifying.
5bad47432b86390001ccda32,1,Something about a black woman
5bad47432b86390001ccda32,2,who was being attacked in her own home
5bad47432b86390001ccda32,3,"with a brick through the window,"
5bad47432b86390001ccda32,4,she went to the police
5bad47432b86390001ccda32,5,and they told her
5bad47432b86390001ccda32,6,there was nothing they could do.
5bad47432b86390001ccda32,7,"He told her to move,"
5bad47432b86390001ccda32,8,she said
5bad47432b86390001ccda32,9,i can't afford to move
5bad47432b86390001ccda32,10,as i have no money.
5bad47432b86390001ccda32,11,I dont remember
5bad47432b86390001ccda32,12,anymore of the story
5bad47432b86390001ccda32,13,sorry.
6466249c27b5e4161f763c32,1,The story was about a woman
6466249c27b5e4161f763c32,2,who was trying to live in an apartment.
6466249c27b5e4161f763c32,3,When she was trying to pay the rent
6466249c27b5e4161f763c32,4,the owner didn't like her
6466249c27b5e4161f763c32,5,cause she was black.
6466249c27b5e4161f763c32,6,There was some type of altercation
6466249c27b5e4161f763c32,7,and the police were involved.
56c9e4d9b30699000bd974a5,1,A boy tells a story about being 10 years old.
56c9e4d9b30699000bd974a5,2,At this time he and his family have just moved to the area.
56c9e4d9b30699000bd974a5,3,He is looking after younger siblings.
56c9e4d9b30699000bd974a5,4,The father is a drunk.
56c9e4d9b30699000bd974a5,5,The mother is at market.
56c9e4d9b30699000bd974a5,6,Stones are thrown through their windows.
56c9e4d9b30699000bd974a5,7,The boy is able to get his younger siblings to safety away from broken glass deeper inside the house.
56c9e4d9b30699000bd974a5,8,He goes to find his mother at the market.
56c9e4d9b30699000bd974a5,9,"But at the market, he meets a policeman."
56c9e4d9b30699000bd974a5,10,He explains the situation.
56c9e4d9b30699000bd974a5,11,We learn that it was a racially motivated attack.
56c9e4d9b30699000bd974a5,12,The mother complains to the police about not being able to protect them.
56c9e4d9b30699000bd974a5,13,She then gets a lift home from the police.
56c9e4d9b30699000bd974a5,14,She lambasts her neighbours.
56c9e4d9b30699000bd974a5,15,They come to accept her.
56c9e4d9b30699000bd974a5,16,But the father of the family grows ill.
63780dcb8171e255fe423b28,1,It was 1925
63780dcb8171e255fe423b28,2,the person who was telling the story was 10 years old.
63780dcb8171e255fe423b28,3,The father was a drunk.
63780dcb8171e255fe423b28,4,When mother (mom) went to the market on fourth street for food
63780dcb8171e255fe423b28,5,a stone was thrown through the window of the house they were renting.
63780dcb8171e255fe423b28,6,10 year old who was looking after the kids put them in the stairwell to keep them safe
63780dcb8171e255fe423b28,7,while he / she went to look for the mother.
63780dcb8171e255fe423b28,8,Mother was found
63780dcb8171e255fe423b28,9,and before he/she could speak to her
63780dcb8171e255fe423b28,10,a policeman asked what was wrong.
63780dcb8171e255fe423b28,11,When he explained
63780dcb8171e255fe423b28,12,the policeman said it was an Irish neighbourhood
63780dcb8171e255fe423b28,13,and they did not like blacks
63780dcb8171e255fe423b28,14,and there was nothing he could do to help.
63780dcb8171e255fe423b28,15,The mother was not happy with the response
63780dcb8171e255fe423b28,16,and went to the police station to ask for help.
63780dcb8171e255fe423b28,17,No help was given
63780dcb8171e255fe423b28,18,however she asked to be taken home in police patrol wagon with horses
63780dcb8171e255fe423b28,19,which the police did.
63780dcb8171e255fe423b28,20,Bells on the horses alerted their neighbours in their street - fifth street
63780dcb8171e255fe423b28,21,and came out to see what was happening
63780dcb8171e255fe423b28,22,mother explained about the stone through the window.
63780dcb8171e255fe423b28,23,She explained she could not move out as she had no money
63780dcb8171e255fe423b28,24,as she had spent it on months rent
63780dcb8171e255fe423b28,25,but if they wanted the family to move they could pay their rent for somewhere else.
63780dcb8171e255fe423b28,26,Neighbours could not afford to do this.
63780dcb8171e255fe423b28,27,The father got sick
63780dcb8171e255fe423b28,28,and the neighbours helped the family.
63780dcb8171e255fe423b28,29,The 10 year old was very terrified and scared by the experience.
6362aa281270ea7fc6656dc7,1,The dad was a drunk.
6362aa281270ea7fc6656dc7,2,He took the horses out one day.
6362aa281270ea7fc6656dc7,3,(He) never come back.
6362aa281270ea7fc6656dc7,4,The house the mother and children moved to was targeted because of her skin colour.
6362aa281270ea7fc6656dc7,5,Mum was out one day.
6362aa281270ea7fc6656dc7,6,Children was in the house.
6362aa281270ea7fc6656dc7,7,There was a loud bang.
6362aa281270ea7fc6656dc7,8,Someone had thrown a stone through the window.
6362aa281270ea7fc6656dc7,9,The oldest child (I think) got the kids into the hall way.
6362aa281270ea7fc6656dc7,10,(She) told them to stay there while she went to find mum at the shops.
6362aa281270ea7fc6656dc7,11,There was glass everywhere.
6362aa281270ea7fc6656dc7,12,The people had take all the money from the house.
6362aa281270ea7fc6656dc7,13,So she had no money left to afford to fix the window.
6362aa281270ea7fc6656dc7,14,When the oldest child found mum at the shops she couldn’t explain what had happened.
6362aa281270ea7fc6656dc7,15,But at the time a police officer was near by.
6362aa281270ea7fc6656dc7,16,So they explained what had happened.
6362aa281270ea7fc6656dc7,17,He said nothing they can do.
6362aa281270ea7fc6656dc7,18,They advised her to move as the itish clearly didn’t want them there because of there skin colour.
6362aa281270ea7fc6656dc7,19,The officer was Irish himself.
6362aa281270ea7fc6656dc7,20,The mom wasn’t happy with this response.
6362aa281270ea7fc6656dc7,21,(She) wanted to take it further.
6362aa281270ea7fc6656dc7,22,So she headed to the police station.
6362aa281270ea7fc6656dc7,23,Although they told her exactly the same thing.
6362aa281270ea7fc6656dc7,24,Mum expressed it they want her to leave they can give her the money to do so.
6362aa281270ea7fc6656dc7,25,This didn’t happen.
6362aa281270ea7fc6656dc7,26,So she had to stay there.
6362aa281270ea7fc6656dc7,27,The police give her a lift home as mum requested.
5d72162aef8b6c00019e19a9,1,"They moved into a new home on third and Wharton,"
5d72162aef8b6c00019e19a9,2,the mother went shopping
5d72162aef8b6c00019e19a9,3,and the father also left.
5d72162aef8b6c00019e19a9,4,the10 year old was left in charge of the younger siblings.
5d72162aef8b6c00019e19a9,5,The neighbours began stoning the house
5d72162aef8b6c00019e19a9,6,so the10 year old hid the other children in a safe place
5d72162aef8b6c00019e19a9,7,and went to look for the mother
5d72162aef8b6c00019e19a9,8,who was shopping in a Jewish shop.
5d72162aef8b6c00019e19a9,9,The daughter told her mum what happened
5d72162aef8b6c00019e19a9,10,in ear shot of a police officer
5d72162aef8b6c00019e19a9,11,who said he couldn’t do anything
5d72162aef8b6c00019e19a9,12,as they had moved into an Irish neighbourhood
5d72162aef8b6c00019e19a9,13,and they didn’t like black families moving in.
5d72162aef8b6c00019e19a9,14,Mum spoke to the neighbours
5d72162aef8b6c00019e19a9,15,and said she was just like them trying to provide for the family.
5d72162aef8b6c00019e19a9,16,She couldn5 afford new windows
5d72162aef8b6c00019e19a9,17,or to move elsewhere
5d72162aef8b6c00019e19a9,18,she said to the neighbours if they didn’t want her there they could do a whip round
5d72162aef8b6c00019e19a9,19,as she couldn’t afford to move.
5d72162aef8b6c00019e19a9,20,The neighbours eventually b3came helpful
5d72162aef8b6c00019e19a9,21,and helped when the father became I’ll.
5bc0941074e76c00019e9479,1,This was a tale of a Neighbourhood incident
5bc0941074e76c00019e9479,2,that caused the windows to the property of a new tenant Family to be broken
5bc0941074e76c00019e9479,3,the area was in an Irish enclave close to that of a Jewish community
5bc0941074e76c00019e9479,4,"and although the mother of the family had reported the incident to the local Police,"
5bc0941074e76c00019e9479,5,without the ability to name or identify the culprits
5bc0941074e76c00019e9479,6,there were no charges brought forward
5bc0941074e76c00019e9479,7,The family was Afro-American
5bc0941074e76c00019e9479,8,and living in a white Anglo-Irish American area
5bc0941074e76c00019e9479,9,but once the Mother had confronted the neighbours with her financial plight and her circumstances
5bc0941074e76c00019e9479,10,a sense of community provided support
5bc0941074e76c00019e9479,11,when the father of the family was sick.
60bbac6c8f57c38f1b834e80,1,We had moved to third and Wharton.
60bbac6c8f57c38f1b834e80,2,My mother went to the shops to get food for the family.
60bbac6c8f57c38f1b834e80,3,My father had gone to fetch the team of horses.
60bbac6c8f57c38f1b834e80,4,Then we heard a loud thunder.
60bbac6c8f57c38f1b834e80,5,It was a stone.
60bbac6c8f57c38f1b834e80,6,So I told the kids to go under the stairways.
60bbac6c8f57c38f1b834e80,7,They could not get hurt.
60bbac6c8f57c38f1b834e80,8,They cried and carrying on.
60bbac6c8f57c38f1b834e80,9,I told them not to move.
60bbac6c8f57c38f1b834e80,10,Stay there as I needed to go and get my mother.
60bbac6c8f57c38f1b834e80,11,I was so scared as I went to the door.
60bbac6c8f57c38f1b834e80,12,I did not know what was gone be thrown at me as I opened the door.
60bbac6c8f57c38f1b834e80,13,I went out run to the fourth street.
60bbac6c8f57c38f1b834e80,14,It was not far from where we had moved to.
60bbac6c8f57c38f1b834e80,15,I found my mother.
60bbac6c8f57c38f1b834e80,16,The policemen passed by.
60bbac6c8f57c38f1b834e80,17,I told him what had happened.
60bbac6c8f57c38f1b834e80,18,He said he could not help us with anything.
60bbac6c8f57c38f1b834e80,19,He said we should move.
60bbac6c8f57c38f1b834e80,20,He insisted that he could not help us.
60bbac6c8f57c38f1b834e80,21,They people in that area were Irish and did not want black people there.
60bbac6c8f57c38f1b834e80,22,My mother said we should go to the police station to find someone who could help us.
60bbac6c8f57c38f1b834e80,23,The officer in charge said he could not help us as well.
60bbac6c8f57c38f1b834e80,24,My mother asked the police officer to take us home with their cart which had a bell which goes clang clang clang.
60bbac6c8f57c38f1b834e80,25,So when we approached our area everyone rushed outside to see.
60bbac6c8f57c38f1b834e80,26,When the door was opened for us a lot of people where standing outside.
60bbac6c8f57c38f1b834e80,27,My mother addressed them.
60bbac6c8f57c38f1b834e80,28,My mother told them how much we were charged for rent.
60bbac6c8f57c38f1b834e80,29,She said if they wanted us to move they can all contributed money.
60bbac6c8f57c38f1b834e80,30,So that we could move.
60bbac6c8f57c38f1b834e80,31,No one contributed.
60bbac6c8f57c38f1b834e80,32,From then there were nice to us.
60bbac6c8f57c38f1b834e80,33,But the welcome was frightening.
5f4560c565e28d13e5dd5d56,1,It's a story about a boy
5f4560c565e28d13e5dd5d56,2,who recently moved to Third and Wharton with his mother.
5f4560c565e28d13e5dd5d56,3,That day his father was drunk
5f4560c565e28d13e5dd5d56,4,but he had put the furniture where it was supposed to be.
5f4560c565e28d13e5dd5d56,5,His left to go to the market
5f4560c565e28d13e5dd5d56,6,to get food that they would eat.
5f4560c565e28d13e5dd5d56,7,His father took the horses
5f4560c565e28d13e5dd5d56,8,but he didn't come back home.
5f4560c565e28d13e5dd5d56,9,At that time the boy was left alone at home with the kids.
5f4560c565e28d13e5dd5d56,10,People threw stones into the house through the windows.
5f4560c565e28d13e5dd5d56,11,He took the kids to a safe place.
5f4560c565e28d13e5dd5d56,12,The boy was scared
5f4560c565e28d13e5dd5d56,13,and he took the phone to call his mother.
5f4560c565e28d13e5dd5d56,14,He prayed for their safety.
5f4560c565e28d13e5dd5d56,15,The boy was ten years old when this happened.
5f4560c565e28d13e5dd5d56,16,He ran to Fourth Street to look for his mother.
5f4560c565e28d13e5dd5d56,17,It was a Jewish neighborhood.
5f4560c565e28d13e5dd5d56,18,He found his mother on the way
5f4560c565e28d13e5dd5d56,19,but couldn't talk as the police man appeared.
5f4560c565e28d13e5dd5d56,20,The police man asked the mother's boy to move out of the neighborhood
5f4560c565e28d13e5dd5d56,21,"because it was dangerous,"
5f4560c565e28d13e5dd5d56,22,they don't want black people there.
5f4560c565e28d13e5dd5d56,23,His mother refused
5f4560c565e28d13e5dd5d56,24,and told him that they have just moved in.
5f4560c565e28d13e5dd5d56,25,The police couldn't help his mother.
5e283f576dbb560114ac7714,1,We moved house down to fifth and Burnham.
5e283f576dbb560114ac7714,2,We started moving the furniture.
5e283f576dbb560114ac7714,3,My father said it would not all fit.
5e283f576dbb560114ac7714,4,We got it in.
5e283f576dbb560114ac7714,5,My father went to take back the horses after we finished with them.
5e283f576dbb560114ac7714,6,He had not returned.
5e283f576dbb560114ac7714,7,My mother went to look for him.
5e283f576dbb560114ac7714,8,In the meantime some people came and smashed the windows of the house with rocks.
5e283f576dbb560114ac7714,9,Luckily none of us got hurt.
5e283f576dbb560114ac7714,10,After that I went to find my mama.
5e283f576dbb560114ac7714,11,She was near by.
5e283f576dbb560114ac7714,12,After that we made it to the local police and asked for help.
5e283f576dbb560114ac7714,13,They said that there was nothing that could be done as we had not seen anybody and didn't even know how many people there was.
5e283f576dbb560114ac7714,14,My mama ended up just asking for the police to take us home.
