recall_id,clause_id,clause_text
62fcc899bc9ddbb0bb40aef3,6,One day was at work and got a feeling that needed to go to near by park and pray for fathers recovery.
62fcc899bc9ddbb0bb40aef3,7,"As came to lunch time the feeling returned,"
62fcc899bc9ddbb0bb40aef3,8,"I looked around in the office an there was no one there,"
62fcc899bc9ddbb0bb40aef3,9,"so left and went the park,"
62fcc899bc9ddbb0bb40aef3,10,"when I arrived the feeling got stronger,"
62fcc899bc9ddbb0bb40aef3,11,again there appear to no one around.
62fcc899bc9ddbb0bb40aef3,12,I found a quite corner of park.
62fcc899bc9ddbb0bb40aef3,13,"I know there different way to pray so find a bench,"
62fcc899bc9ddbb0bb40aef3,14,"sat down closed my eyes and said, 'God, I don't know if listening but could please help my dad to recover much of mobility he lost so can live full and independent live'."
62fcc899bc9ddbb0bb40aef3,15,When I returned to office I got a call from my dad saying that for first time since the operation he been able to stand with walker and take a couple steps.
62fcc899bc9ddbb0bb40aef3,16,He not able able to do this before without help.
62fcc899bc9ddbb0bb40aef3,17,I took as sign that pray had been heard.
62fcc899bc9ddbb0bb40aef3,18,"That was 6 or 7 years ago,"
62fcc899bc9ddbb0bb40aef3,19,my dad continued to recover and enjoys good mobility even to today now that in his seventies.
5e11cb793f291585b16ef640,1,I was living in a small apartment in the city.
5e11cb793f291585b16ef640,2,"My dad had been in hospital,"
5e11cb793f291585b16ef640,3,"and lived far away,"
5e11cb793f291585b16ef640,4,"he hadn't been out for 8 months or so,"
5e11cb793f291585b16ef640,5,and only had a kind neighbour for company.
5e11cb793f291585b16ef640,6,"One day at work I got a strange feeling,"
5e11cb793f291585b16ef640,7,so I went to the park near my office
5e11cb793f291585b16ef640,8,and sat underneath an oak tree
5e11cb793f291585b16ef640,9,and prayed that my dad would get better.
5e11cb793f291585b16ef640,10,"So after this, I received a call from my dad"
5e11cb793f291585b16ef640,11,"saying that he had managed to take a few steps,"
5e11cb793f291585b16ef640,12,"and this was the start of his recovery,"
5e11cb793f291585b16ef640,13,"and 8 years on, he is now living his life to the fullest"
5e11cb793f291585b16ef640,14,"and can walk unaided,"
5e11cb793f291585b16ef640,15,even though he is in his 70's now.
62b6e3037895bdb962f14a83,1,When I was twenty one years old
62b6e3037895bdb962f14a83,2,my father was in an accident
62b6e3037895bdb962f14a83,3,and lost the use of his legs.
62b6e3037895bdb962f14a83,4,The next door neighbour would help out.
62b6e3037895bdb962f14a83,5,One day at work
62b6e3037895bdb962f14a83,6,I had the feeling that I should walk to the park at lunchtime
62b6e3037895bdb962f14a83,7,to pray for my father.
62b6e3037895bdb962f14a83,8,Nothing happened
62b6e3037895bdb962f14a83,9,"but I tried again,"
62b6e3037895bdb962f14a83,10,this time I was sitting under an oak tree.
62b6e3037895bdb962f14a83,11,I prayed that my father would heal
62b6e3037895bdb962f14a83,12,and regain his independence.
62b6e3037895bdb962f14a83,13,This time I had that feeling again.
62b6e3037895bdb962f14a83,14,Later that day
62b6e3037895bdb962f14a83,15,I had a call from my father
62b6e3037895bdb962f14a83,16,saying that he had taken the first step without his walker.
62b6e3037895bdb962f14a83,17,He steadily improved
62b6e3037895bdb962f14a83,18,and now he is able to get around independently.
60a91a7fbccaa6f7ea138a1c,1,A lady in her early 20s working as a graphic designer
60a91a7fbccaa6f7ea138a1c,2,had a dad who just got out of surgery.
60a91a7fbccaa6f7ea138a1c,3,His dad was unable to walk
60a91a7fbccaa6f7ea138a1c,4,as he was using a wheelchair.
60a91a7fbccaa6f7ea138a1c,5,His dad had a helper
60a91a7fbccaa6f7ea138a1c,6,who was taking care of him.
60a91a7fbccaa6f7ea138a1c,7,"One day when the lady was at work,"
60a91a7fbccaa6f7ea138a1c,8,had this feeling which required her to go out of the office to the park
60a91a7fbccaa6f7ea138a1c,9,to pray for his dad
60a91a7fbccaa6f7ea138a1c,10,"so, he can walk."
60a91a7fbccaa6f7ea138a1c,11,"At lunch, she did just that,"
60a91a7fbccaa6f7ea138a1c,12,"prayed under an oak tree after,"
60a91a7fbccaa6f7ea138a1c,13,to ask God to regain her father's independence to walk.
60a91a7fbccaa6f7ea138a1c,14,"After a few minutes whilst at work,"
60a91a7fbccaa6f7ea138a1c,15,she received a call from her dad
60a91a7fbccaa6f7ea138a1c,16,"that, he just took his first step with his walker"
60a91a7fbccaa6f7ea138a1c,17,and she couldn't believe it
60a91a7fbccaa6f7ea138a1c,18,and was very excited.
60a91a7fbccaa6f7ea138a1c,19,"When she got home,"
60a91a7fbccaa6f7ea138a1c,20,she saw his dad with the walker
60a91a7fbccaa6f7ea138a1c,21,and she thanked God.
601d1a51f8ab7f060c6638fe,1,There father was ill.
601d1a51f8ab7f060c6638fe,2,Other say
601d1a51f8ab7f060c6638fe,3,"I wish him a quick recovery,"
59ef45d37f3d71000171e3a7,1,"When i was 21,"
59ef45d37f3d71000171e3a7,2,I lived in a small appartment in the city centre.
59ef45d37f3d71000171e3a7,3,It was my first job as a graphic designer.
59ef45d37f3d71000171e3a7,4,My father was in a wheelchair recovering from a surgery about 8 months ago
59ef45d37f3d71000171e3a7,5,and lived at home alone.
59ef45d37f3d71000171e3a7,6,My kind neighbour in her 60s helped to look after him.
59ef45d37f3d71000171e3a7,7,My sister was at college.
59ef45d37f3d71000171e3a7,8,One day i was at work
59ef45d37f3d71000171e3a7,9,and had a strong feeling to go to the park and pray for my father's recovery.
59ef45d37f3d71000171e3a7,10,I looked around
59ef45d37f3d71000171e3a7,11,and there was nobody nearby
59ef45d37f3d71000171e3a7,12,so i decided to go to the park and try it.
59ef45d37f3d71000171e3a7,13,I left work
59ef45d37f3d71000171e3a7,14,and went to the park.
59ef45d37f3d71000171e3a7,15,I looked around
59ef45d37f3d71000171e3a7,16,and there was still nobody around
59ef45d37f3d71000171e3a7,17,so i sat down on a bench under a big oak tree.
59ef45d37f3d71000171e3a7,18,I looked up at the branches and leaves
59ef45d37f3d71000171e3a7,19,and prayed.
59ef45d37f3d71000171e3a7,20,"I said. "" if you are listening God, please help my father recover."""
59ef45d37f3d71000171e3a7,21,I went back to work
59ef45d37f3d71000171e3a7,22,where i received a text message from my father saying he had just taken a few steps with his walker.
59ef45d37f3d71000171e3a7,23,i rushed home after work
59ef45d37f3d71000171e3a7,24,and was amazed to see my father standing in the middle of the room.
59ef45d37f3d71000171e3a7,25,That was the turning point in his recovery
59ef45d37f3d71000171e3a7,26,and his mobility got better and better.
59ef45d37f3d71000171e3a7,27,That was 7 years ago
59ef45d37f3d71000171e3a7,28,and he is back to normal now.
5c2d2348efea570001b9e962,1,Let me share a story from when I was 21 years old.
5c2d2348efea570001b9e962,2,I was living in a small apartment near the city centre.
5c2d2348efea570001b9e962,3,I had just started my first job.
5c2d2348efea570001b9e962,4,I was working as a graphic designer.
5c2d2348efea570001b9e962,5,My father was recovering from surgery.
5c2d2348efea570001b9e962,6,He hadn't been out for about 8 months.
5c2d2348efea570001b9e962,7,He had to use a wheelchair to get about.
5c2d2348efea570001b9e962,8,The only person to help him was a kind lady neighbour in her 60s.
5c2d2348efea570001b9e962,9,My sister was at college.
5c2d2348efea570001b9e962,10,So it was just my Dad and this neighbour.
5c2d2348efea570001b9e962,11,One day I got this strange feeling saying if I go to the park at lunchtime and pray for my father's recovery he will improve.
5c2d2348efea570001b9e962,12,There was no one around.
5c2d2348efea570001b9e962,13,So I went to the park and found a quiet spot.
5c2d2348efea570001b9e962,14,I got the feeling again.
5c2d2348efea570001b9e962,15,I thought there is no harm in trying.
5c2d2348efea570001b9e962,16,So I found a bench under a large oak tree and prayed.
5c2d2348efea570001b9e962,17,I looked up at the big branches.
5c2d2348efea570001b9e962,18,I thought well I'm not perfect but there's no harm in trying.
5c2d2348efea570001b9e962,19,I closed my eyes.
5c2d2348efea570001b9e962,20,"I said ""God I don't know if you are listening but if you are please can you help my father gain his independence once more and enjoy his life."""
5c2d2348efea570001b9e962,21,I opened my eyes and went back to work.
5c2d2348efea570001b9e962,22,Suddenly I received a text from my father saying he had managed a few steps with his walker.
5c2d2348efea570001b9e962,23,I couldn't believe that my prayer had been answered.
5c2d2348efea570001b9e962,24,I rushed round after work.
5c2d2348efea570001b9e962,25,I found my father standing with the aid of his walker.
5c2d2348efea570001b9e962,26,He hadn't been able to do that for months without help.
5c2d2348efea570001b9e962,27,Here he was taking small steps.
5c2d2348efea570001b9e962,28,He continued to improve.
5c2d2348efea570001b9e962,29,He had most of his mobility after a year.
5c2d2348efea570001b9e962,30,Seven years later he was almost fully recovered.
5c2d2348efea570001b9e962,31,He was walking about without any help.
5c2d2348efea570001b9e962,32,He was enjoying his seventies.
60b7d851f18e424aa48f30a0,1,The story is about a young lady
60b7d851f18e424aa48f30a0,2,"who was working far from home,"
60b7d851f18e424aa48f30a0,3,she had to leave her ailing father
60b7d851f18e424aa48f30a0,4,who was not able to do anything for himself
60b7d851f18e424aa48f30a0,5,"nor walk for about eight months,"
60b7d851f18e424aa48f30a0,6,since nobody in the family could help out during the day
60b7d851f18e424aa48f30a0,7,"their neighbour who is a lady was the one who helped her dad,"
60b7d851f18e424aa48f30a0,8,she says that one day while in her office
60b7d851f18e424aa48f30a0,9,she had a urge that she should pray
60b7d851f18e424aa48f30a0,10,"maybe some miracle would happen,"
60b7d851f18e424aa48f30a0,11,she then went to the park
60b7d851f18e424aa48f30a0,12,which was not too far from her office
60b7d851f18e424aa48f30a0,13,and sat on a bench
60b7d851f18e424aa48f30a0,14,that feeling came back again
60b7d851f18e424aa48f30a0,15,and with faith she started praying silently
60b7d851f18e424aa48f30a0,16,then went back to work
60b7d851f18e424aa48f30a0,17,which was when she received a call from her dad
60b7d851f18e424aa48f30a0,18,that he had taken his first step with his walker
60b7d851f18e424aa48f30a0,19,she was so happy
60b7d851f18e424aa48f30a0,20,that she went back home
60b7d851f18e424aa48f30a0,21,when she got there her dad was standing in the kitchen
60b7d851f18e424aa48f30a0,22,"and that was when she believed that maybe her prayers,"
60b7d851f18e424aa48f30a0,23,it's been 7 years since that incident
60b7d851f18e424aa48f30a0,24,and her dad is walking on his own.
608b445691f3225d81ca0f02,1,I was living in an apartment in the near the city center
608b445691f3225d81ca0f02,2,and her twenties working as a graphic designer
608b445691f3225d81ca0f02,3,with a sister away at college.
608b445691f3225d81ca0f02,4,She has a sick father
608b445691f3225d81ca0f02,5,who is using a wheel chair
608b445691f3225d81ca0f02,6,and is taken care by the neighbor.
608b445691f3225d81ca0f02,7,One day while at the office
608b445691f3225d81ca0f02,8,"she heard a voice that told her to go to the park and pray,"
608b445691f3225d81ca0f02,9,she looked around
608b445691f3225d81ca0f02,10,and there was no one.
608b445691f3225d81ca0f02,11,She decided to go to the park
608b445691f3225d81ca0f02,12,"which was a few minutes away from her office,"
608b445691f3225d81ca0f02,13,while at the park
608b445691f3225d81ca0f02,14,she heard that voice again encouraging her to pray
608b445691f3225d81ca0f02,15,still there was no one.
608b445691f3225d81ca0f02,16,she found a spot to pray at
608b445691f3225d81ca0f02,17,which was under an oak tree
608b445691f3225d81ca0f02,18,"she sat on the bench and prayed"" God please heal my father"","
608b445691f3225d81ca0f02,19,after she prayed
608b445691f3225d81ca0f02,20,"she got a text from her father telling her, he was able to walk."
608b445691f3225d81ca0f02,21,After work she rushed home
608b445691f3225d81ca0f02,22,only to find her father standing up with that walker.
608b445691f3225d81ca0f02,23,It has been six to seven years now
608b445691f3225d81ca0f02,24,and her father is completely healed
608b445691f3225d81ca0f02,25,and living a full life.
5fb2808bf1937b872c6ad534,1,The writer had just finished school
5fb2808bf1937b872c6ad534,2,and was working his first job.
5fb2808bf1937b872c6ad534,3,He had a small apartment by the city center.
5fb2808bf1937b872c6ad534,4,His father just had surgery
5fb2808bf1937b872c6ad534,5,and was on a wheelchair.
5fb2808bf1937b872c6ad534,6,A nice lady in her sixties who was his neighbor used to take care of his father when he was working.
5fb2808bf1937b872c6ad534,7,One day when the writer was at work
5fb2808bf1937b872c6ad534,8,he got this feeling or urge to pray for his father's recovery.
5fb2808bf1937b872c6ad534,9,He walked to the park
5fb2808bf1937b872c6ad534,10,which was about 10 minutes from his office
5fb2808bf1937b872c6ad534,11,and looked for a quiet place to sit.
5fb2808bf1937b872c6ad534,12,He sat there
5fb2808bf1937b872c6ad534,13,and started praying
5fb2808bf1937b872c6ad534,14,even though it had been a long time since he had prayed for anything.
5fb2808bf1937b872c6ad534,15,Soon after he received a call from his father
5fb2808bf1937b872c6ad534,16,telling him that he just took a few steps.
5fb2808bf1937b872c6ad534,17,Six seven years later his father is now able to walk
5fb2808bf1937b872c6ad534,18,without the help of a walker.
5f2c7dd707d4af164bd0e3aa,1,This persons father is ill.
5f2c7dd707d4af164bd0e3aa,2,He goes out in his wheelchair.
5f2c7dd707d4af164bd0e3aa,3,Somebody that knows the son told the son to pray for the persons recovery.
5f2c7dd707d4af164bd0e3aa,4,The son didn't really know how to pray.
5f2c7dd707d4af164bd0e3aa,5,He therefore went to a park bench and sat on it.
5f2c7dd707d4af164bd0e3aa,6,He prayed.
5f2c7dd707d4af164bd0e3aa,7,Then all of a sudden the father phoned to tell the son how he'd taken 3 steps.
63b88f0a0092804c1fabe3f9,1,When I was 21 years old
63b88f0a0092804c1fabe3f9,2,I was living in an apartment near the city center.
63b88f0a0092804c1fabe3f9,3,I had just started my first job.
63b88f0a0092804c1fabe3f9,4,My father was recovering from a surgery.
63b88f0a0092804c1fabe3f9,5,He had to use a wheelchair to get around.
63b88f0a0092804c1fabe3f9,6,The only person near him was a kind neighbor.
63b88f0a0092804c1fabe3f9,7,"One day I got a strong feeling,"
63b88f0a0092804c1fabe3f9,8,"one that I have never felt before,"
63b88f0a0092804c1fabe3f9,9,that told me I should go to the park during my lunch break
63b88f0a0092804c1fabe3f9,10,and pray for my father's recovery.
63b88f0a0092804c1fabe3f9,11,I went to the park
63b88f0a0092804c1fabe3f9,12,"and the feeling came back again,"
63b88f0a0092804c1fabe3f9,13,I found a bench
63b88f0a0092804c1fabe3f9,14,and said a prayer for my father.
63b88f0a0092804c1fabe3f9,15,"I said ""God I don't know if you're listening but I ask you to please help my father recover so he can enjoy life again""."
63b88f0a0092804c1fabe3f9,16,"As soon as I finished the prayer,"
63b88f0a0092804c1fabe3f9,17,my father texted me saying that he had been able to walk with the help of his walker.
63b88f0a0092804c1fabe3f9,18,"Since then, my father has improved"
63b88f0a0092804c1fabe3f9,19,and is now able to walk without any assistance.
60460afa467ff102d3c5b9f6,1,This mans father was sick
60460afa467ff102d3c5b9f6,2,"and he longed to recover to full strength,"
60460afa467ff102d3c5b9f6,3,"as there was nothing or no one to help,"
60460afa467ff102d3c5b9f6,4,the young man looked
60460afa467ff102d3c5b9f6,5,and saw no one around him who could help
60460afa467ff102d3c5b9f6,6,"he prayed to God,"
60460afa467ff102d3c5b9f6,7,he asked God to heal his father
60460afa467ff102d3c5b9f6,8,though he was not perfect
60460afa467ff102d3c5b9f6,9,he prayed.
60460afa467ff102d3c5b9f6,10,He later received a call from his father
60460afa467ff102d3c5b9f6,11,that he took his first step.
5b082f3d61cde20001b6706e,1,Let me share a story
5b082f3d61cde20001b6706e,2,I was 21
5b082f3d61cde20001b6706e,3,Living in a small apartment in the city
5b082f3d61cde20001b6706e,4,With my first job as a graphic designer.
5b082f3d61cde20001b6706e,5,"Father was in a wheelchair after surgery,"
5b082f3d61cde20001b6706e,6,A neighbour in her 60s would come over every day to help him.
5b082f3d61cde20001b6706e,7,Sister in college.
5b082f3d61cde20001b6706e,8,One day I went to work
5b082f3d61cde20001b6706e,9,And on my lunch break
5b082f3d61cde20001b6706e,10,I heard a voice telling me to pray to improve fathers health.
5b082f3d61cde20001b6706e,11,Left the office
5b082f3d61cde20001b6706e,12,And found a quiet spot 10 mins walk away underneath an oak tree.
5b082f3d61cde20001b6706e,13,I closed my eyes
5b082f3d61cde20001b6706e,14,And prayed for father to regain his independence.
5b082f3d61cde20001b6706e,15,"Got a text from father to say he had done a few steps with the walker,"
5b082f3d61cde20001b6706e,16,Rushed home
5b082f3d61cde20001b6706e,17,Dad was stood in the living room.
5b082f3d61cde20001b6706e,18,Continued to improve
5b082f3d61cde20001b6706e,19,This was 6/7 years ago
5b082f3d61cde20001b6706e,20,And he's now in his 70s.
610eed701307b477c5f8771e,1,I am going to tell a story from when I was twenty one.
610eed701307b477c5f8771e,2,I moved out to start a new job.
610eed701307b477c5f8771e,3,My father had surgery eight months ago and was using a wheelchair.
610eed701307b477c5f8771e,4,My sister moved out to go to college so he was by himself apart from our kind neighbour who was in her sixties who came over.
610eed701307b477c5f8771e,5,One day I was at work and got the sudden urge to pray for his recovery at the park during my lunch break.
610eed701307b477c5f8771e,6,I looked around the office to see if anyone was there.
610eed701307b477c5f8771e,7,I decided to go to the park.
610eed701307b477c5f8771e,8,I looked around to see if anyone was there.
610eed701307b477c5f8771e,9,It was about a ten minute walk from my office.
610eed701307b477c5f8771e,10,I looked around once more.
610eed701307b477c5f8771e,11,I sat on a bench and looked up at an oak tree.
610eed701307b477c5f8771e,12,"I whispered to myself ""dear god I don't know if you're listening but I am praying for my father's recovery."""
610eed701307b477c5f8771e,13,When I got back to the office I received a text from my father saying he had just walked a few steps with his walker for the first time since the surgery.
610eed701307b477c5f8771e,14,I went home and saw him in the living room walking with the help of the walker.
610eed701307b477c5f8771e,15,That was about 7 or 8 years ago and my father can now walk freely again and can live his life to the fullest once more.
5f7f16488b6839035da0f321,1,"The story takes place when the protagonist is 21 years old,"
5f7f16488b6839035da0f321,2,he was working at his first job near the city centre as a graphic designer.
5f7f16488b6839035da0f321,3,"He lived with his father and sister,"
5f7f16488b6839035da0f321,4,who was in college.
5f7f16488b6839035da0f321,5,His father was recovering from a recent surgery where his mobility was affected
5f7f16488b6839035da0f321,6,and the only person who could take care of him during the day was their 60+ year old neighbour.
5f7f16488b6839035da0f321,7,"One day, at work, the protagonist got a feeling that he had to go the park about 10 minutes away"
5f7f16488b6839035da0f321,8,and he would find answers to his problems there.
5f7f16488b6839035da0f321,9,He ended up under an oak tree
5f7f16488b6839035da0f321,10,and got the feeling again.
5f7f16488b6839035da0f321,11,He decided to pray for the recovery of his father
5f7f16488b6839035da0f321,12,"and when he got back to his office, his father called saying he had taken a few steps with his walker"
5f7f16488b6839035da0f321,13,(he hadn't been able to do so in months).
5f7f16488b6839035da0f321,14,The protagonist rushed back home
5f7f16488b6839035da0f321,15,and saw his father standing with his walker -
5f7f16488b6839035da0f321,16,his father then went on to make a full recovery a year later
5f7f16488b6839035da0f321,17,and continues to thrive now (6-7 years later) despite being in his seventies.
6053481988ab695c25edb4d9,1,"When I was twenty-one years old,"
6053481988ab695c25edb4d9,2,I was living in an apartment in the city.
6053481988ab695c25edb4d9,3,I started my first job as a graphic designer.
6053481988ab695c25edb4d9,4,My father was recovering from surgery
6053481988ab695c25edb4d9,5,and had to use a wheelchair.
6053481988ab695c25edb4d9,6,My sister was away at college
