recall_id,recall_text,len_original,recall rate,rephrased_text,len_rephrased,rate
60618b3bff746e7fbfc84910,"I built a relationship with three buddies I was acquainted with. After graduation, we met again in college. That is when the friendship started. This was back in 1949. One day they suggested that we go hunting. But I was not keen on taking part in that activity. However, I let them talk me into it. We made sure that we rented out a cabin. We ensured that we had enough groceries. The people who suggested that we go hunting chickened out. That meant we were stuck in the cabin for four days without doing anything. The idea of going home without a bear or nothing to show that we at least attempted to hunt did not sit well with one of my friends. So they decided to bet on who would go out to kill the bear. Can you guess who the bear fell on? Me, the person who initially did not want to go hunting. I then took the gun and went hunting for the bear for hours. Suddenly, I heard something behind me. When I turned around, I saw a large bear staring at me. In as much as I was scared, I thought BINGO! Finally a bear I can finally take to my friends. I then attempted to open fire. But the gun would not go off. I then realized that the gun was not loaded. The only thing I could do is run for my life because bears are terrifying. Finally saw the cabin we rented. I started shouting, ""open the door"" to my friends. I went into the cabin. I made sure to shut the cabin door shut! My friends could not believe it. They've never suggested that I go hunting with them ever again.",1479,0.02,"I developed a bond with three pals I knew. We reunited at college post-graduation. It was then that our friendship truly began. This occurred in the year 1949. One occasion, they proposed we should try hunting. Yet, I had little interest in engaging in such an endeavor. Nonetheless, they persuaded me to join them. We ensured to lease a cabin for the occasion. We stocked up on ample provisions. The very ones who recommended the hunting trip got cold feet. This resulted in us being holed up in the cabin for four days, idle. The thought of returning home empty-handed, without even an attempt at hunting, was unacceptable to one of my companions. Thus, they wagered on who would venture out to slay the bear. Would you believe who it ended up being? Myself, the one who was originally against the hunting trip. So, I grabbed the rifle and set out to hunt the bear for several hours. Out of nowhere, I detected a noise behind me. Turning around, I was met with the sight of a massive bear. Despite my fear, I thought to myself, 'JACKPOT!' At last, a bear to present to my companions. I made an attempt to shoot. However, the rifle failed to fire. I soon discovered that the rifle was unloaded. My only option was to flee because bears are indeed fearsome. At last, I glimpsed the cabin we had rented. I began yelling for my friends to 'open the door!' I entered the cabin. I was careful to slam the cabin door closed! My friends were in utter disbelief. They have never again proposed that I accompany them on a hunt.",1519,0.016786273469412125
5c93b062c9d93b0015fcbc02,"A guy made 3 friends during high school and they all decided to go hunting bear one day, as they were avid hunters at his farm for several years. He didnt really want to go but felt that he had to. When they got there nobody wanted to hunt but decided they must to bring back for show. They drew stakes and he got the high card and ended up hunting bear alone. He came across one that chased him back to the cabin and he tricked them into letting it in the cabin to deal with. He wasnt invited hunting again.",508,0.07,"In high school, a fellow befriended three peers who collectively chose to pursue bear hunting one day, given their long-standing enthusiasm for hunting on his property. He was hesitant to join the excursion yet felt compelled to participate. Upon arrival, none were eager to commence the hunt but agreed they should to have a trophy to display. They cast lots and he drew the highest one resulting in him facing the bear hunt solo. He encountered a bear which pursued him to the safety of the cabin where he outwitted them into confronting the bear inside. He never received another invitation to hunt.",602,0.020875261053611358
66783c88377bdf2f569885f9,"A group of guys who grew up together in the same neighborhood and have been friends since childhood reunited in school and decided to go on an adventure. Bear hunting! The story teller lived in the rural and his three other friends who have grown to become macho men lived in the city. The story teller had a family farm and the three other friends were always happy to help out in taking looking after the farm. They decided recently to go bear hunting which the story teller was not really interesting in. But he was talked into it and he agreed to go. They flew to some lake in Canada for the bear hunting. After arrival, they spent about four days playing cards and just having fun. They had told a lot of people that they were going bear hunting and thought it would be embarrassing to return without any bear. So they decided whoever wins the card game goes for the hunt and the rest of the would skin the bear. The story teller won the game and he had to go. He simply went out, saw a very big bear and tried to shoot, only to realize that his gun was not loaded. So things took a turn, the story teller ended up being hunted by the huge huge bear. He was running and screaming until he got to the door and started shouting...Open the doorrr.",1249,0.03,"A band of childhood friends from the same block, who've known each other since their early years, reconvened during school and chose to embark on an escapade. The quest was to hunt bears! The narrator resided in a countryside area, while his three burly companions lived in the urban environment. Owning a family farm, the narrator found that his city-dwelling friends were always eager to assist with the farm's upkeep. Recently, they made plans to pursue bear hunting, an activity that the narrator found somewhat unappealing. Nevertheless, after some persuasion, he consented to participate in the hunt. Their destination for the bear hunt was a remote lake in Canada. Upon reaching their destination, they devoted roughly four days to card games and general merriment. Having informed many of their bear hunting expedition, they felt it would be shameful to come back empty-handed. Thus, they agreed that the card game's victor would undertake the hunt, while the others would be responsible for skinning the bear. The narrator emerged victorious in the card game, which meant he was the one to go on the hunt. He ventured out, encountered an enormous bear, and attempted to fire his weapon, only to discover it was unloaded. Suddenly, the roles reversed, and the narrator found himself being pursued by the massive bear. Fleeing and yelling for his life, he reached the door and began to frantically yell, 'Open the door!'",1427,0.011654447984835333
665ae45b40ab88f807fbb981,"Four friends from school (the narrator from the farm and 3 from the city), who were athletes, decided to go to Canada to hunt bear but they didn't actually hunt bear at first for reasons I forget, spooky cabin or something. Just played cards instead. Because they fear others they decided they should return with a dead bear so using a high card decider the narrator who didn't want to do any of this got the metaphorical short straw. He found an old bear, took a shot with an unloaded gun and they did the thing you must never ever do and that is run away from a bear. He ran to the cabin and I can't remember how it ends.",623,0.06,"A quartet of schoolmates (including the storyteller from a farm and three urbanites), all athletes, made plans to travel to Canada for a bear hunting expedition yet initially, they refrained from pursuing bears for reasons that elude me, perhaps due to an eerie lodge or similar cause. They simply engaged in card games instead. Driven by the fear of others' opinions, they resolved to come back with a bear carcass thus, through a game of chance involving high cards, the reluctant narrator drew the proverbial short stick. He encountered an aged bear, attempted a shot with a firearm that was not loaded and they committed the cardinal mistake of fleeing from a bear. He sprinted back to the lodge and the conclusion escapes my memory.",737,0.028811339940909123
66884e1b52a01d16fe557350,"A boy met his group of friends in 1949. They grew up on a farm. His friends were interested in hunting. He was not. They invited him on a trip to Canada to go hunting bears. He reluctantly agreed. He went with them. They hired canoes. They spent days in an old cabin. They were scared to hunt for bears. They did not want to go home empty-handed. After a few days, they went out to hunt them. The boy found a bear. He tried to shoot it. His gun wouldn't fire. The bear chased him. After this adventure, his friends never invited him to hunt again.",547,0.07,"In 1949, a young lad joined his circle of companions. They had been raised on rural farmland. These companions had a keen interest in the pursuit of game. He, however, did not share this interest. They proposed a journey to Canada for a bear hunting expedition. With some hesitation, he consented. Accompanying them, he went along. They procured canoes for their use. They occupied an ancient cabin for several days. The thought of bear hunting filled them with trepidation. Yet, they were averse to returning without any trophies. Eventually, they ventured forth to track the bears. The lad encountered a bear. He attempted to fire at it. Unfortunately, his firearm malfunctioned. Subsequently, the bear pursued him. Post this escapade, his companions ceased to extend hunting invitations to him.",797,0.028166765210639932
5cebd58ade266200191eaf7d,It’s about someone who is recalling his three college students. They actually met a few years before that because his buddies used to like to visit him in the country. They were in the city and he was in the country they like to go hunting. He felt that this was pretty boring because he hunted all the time. But then they decided to go up into Canada via canoes and tracking to a place way out in the woods and hunt bear. He got the job of finding a bear because they couldn’t go home without one because that would look bad. In the end an old bear run into the place they were staying. He told his colleagues to it while he went and found another one.,653,0.06,"The narrative centers on an individual reminiscing about his trio of college friends. Years earlier, they had formed a bond, as his friends enjoyed visiting him in the rural areas. While he resided in the countryside and they in the urban area, they shared a fondness for hunting excursions. To him, these hunting activities seemed mundane since it was a routine part of his life. Eventually, they embarked on an adventure to the Canadian wilderness, traversing by canoe and foot to a remote location for bear hunting. The responsibility of securing a bear fell to him, as returning empty-handed would be embarrassing. Ultimately, a mature bear wandered into their campsite. He instructed his peers to handle it while he set off in search of another.",750,-0.00920531299995996
58945874b5496d00018cfe1c,Four friends from their childhood used to go hunting on a farm (three guys from the city). They decided to go bear hunting in Canada and hired a cabin in the wood which were spooky. Once of them who didn't even want to go hunting was chosen to hunt a bear for the others to skin. He found a big old bear but couldn't shoot it because he forgot to load the rifle. The bear chased him back to the cabin. He shouted to open the door and then swerved and the bear went inside!,472,0.09,"A quartet of lifelong pals routinely engaged in hunting at a farm (a trio of urban dwellers). They opted for a bear hunting adventure in Canada securing a lodge amidst the forest which had an eerie atmosphere. One among them, who was reluctant to partake in the hunt ended up being selected to pursue a bear so that the rest could process the catch. He encountered a sizable, aged bear yet failed to fire at it owing to his oversight in loading the firearm. The bear pursued him to the safety of the lodge. He yelled for the door to be opened then made a sharp turn causing the bear to enter instead!",600,0.06169617042893835
640612477c8f387ffe0b0dba,"Four friends decided to go bear hunting as they were quite outdoorsy - except the guy who grew up on the farm. He was hesitant but got talked into going bear hunting up north in Canada. They took a flight, canoed and hiked to get to the cabin they had rented. Whole area was spooky and none of them was as eager to go bear hunting as they had been before the trip. They stayed in the cabin for four days, playing cards and rarely leaving the cabin. However, they thought other people, who they had told what they were about to do, would give them a hard time if they don't return with 'a catch'. They drew cards and farm guy got the highest card - he had to go out and bring the bear back. He forgot to load the gun and bear charged towards him but he made a lucky escape back to the cabin.",790,0.05,"A quartet of companions resolved to embark on a bear hunt since they were all fond of nature and outdoor activities - with the exception of the one who was raised on a farmstead. His enthusiasm was lacking yet he was persuaded to join the northern Canadian bear hunting expedition. They boarded a plane, paddled a canoe and trekked to reach their leased lodge. The entire vicinity had an eerie feel and their initial zeal for bear hunting diminished after arriving. For a span of four days, they remained inside the lodge, engaging in card games and seldom venturing out from their shelter. Nonetheless, they were concerned about the ridicule they might face from others, to whom they had boasted about their hunting plans, if they returned empty-handed. They shuffled the deck and the farm-raised individual drew the highest card - it was his duty to venture forth and procure a bear. He neglected to load his firearm and a bear lunged at him yet he narrowly managed to flee back to the safety of the lodge.",1008,0.03307006994919345
5e3e964a5ed1320e1757da5a,A group of 3 male friends in 1946 who used to go hunting together The main protagonist wasn't really into it all He just went hunting with them to fit in One day they travel to Canada on a flight They canoe and backpack to go hunt a bear They started slacking off They then decided they needed to bring a bear back with them or be made fun of They decided who went to get the bear with a card game of who got the highest card The main protagonist did So he went outside to go hunt a bear He encountered the biggest old bear ever He forgot to load his gun So he ran back to the cabin Eventually they kill the bear The other 2 guys butcher and skin it They haven't gone hunting since.,682,0.07,"In 1946, three male companions frequently went on hunting expeditions together However, the lead character wasn't particularly fond of the activity His participation in the hunts was merely to blend in with his friends On one occasion, they embarked on a journey to Canada by plane To pursue a bear, they paddled a canoe and hiked with their gear They began to procrastinate They resolved that they must return with a bear or face ridicule The decision of who would hunt the bear was made through a card game, with the highest card determining the hunter The lead character ended up drawing the highest card Thus, he set out to track down a bear He came face to face with an enormous, aged bear He realized he had neglected to load his firearm Consequently, he sprinted back to the safety of the cabin In the end, they managed to slay the bear The other two members took on the task of butchering and skinning the animal They have abstained from hunting ever since.",965,0.017900940537057
640f2f12026d7482857fe195,Man was talking about his friendship with three buddies he made in 1949. They were acquaintances previous to that having been sports men in each of their respective schools. He was raised on a farm whereas his buddies were raised in the city. They used to hunt rabbits and squirrels on his farm and decided to go bear hunting in a creepy secluded place in northern Canada. He had to get the bear and they had to skin it and pack it as a trophy.,444,0.11,"The individual recounted his bond with three friends he encountered in 1949. Prior to that year, they were merely familiar with each other each having been athletes at their own schools. His upbringing was on a rural farm while his friends grew up in urban areas. They would often pursue rabbits and squirrels for sport on his land and chose to embark on a bear hunting expedition in a remote, eerie region of northern Canada. It was his responsibility to capture the bear while it was their duty to remove its hide and prepare it as a memento.",544,0.028986295774352952
6634d6cb760f023d8d7b2038,"A man was talking about his friends that he knew before 1949, they all ended up at the same school together again. He was happy about it, he also invited them up to his farm, which they spent a lot of time hunting. He didn't enjoy hunting as much as the others, as he has grew up with it. Several years passed, doing the same things. one of them decided we should go bear hunting. The man wasn't interested, but he liked being part of the group and agreed. They travelled many miles to the cabin, they stayed there for several days but didn't catch a bear to hunt. then it was stated that if they don't catch a bear and went home empty handed, they would of took some verbal heat from their friends and family back home. So the man decided to go out on his own, and he spotted a bear. HE noticed when he went to shoot that his gun wasn't loaded. So he had to run He ran very fast back to the cabin and they dealt with it. they delegated the role of skinning it.",961,0.05,"A gentleman was speaking of his acquaintances whom he had met prior to 1949, eventually, they all reconvened at the same educational institution. This filled him with joy, and he extended an invitation for them to visit his rural property, where they devoted considerable time to hunting. Hunting didn't bring him as much pleasure as it did for the rest, since he had been accustomed to it from a young age. Years went by, engaging in the same activities. one individual proposed that they should attempt bear hunting. The gentleman was not keen on the idea, yet he enjoyed the camaraderie and consented. They journeyed a great distance to reach the lodge, where they lodged for a number of days yet they failed to encounter a bear for the hunt. it was then mentioned that failing to capture a bear and returning home without one, would result in receiving some teasing from their kin and companions back home. Consequently, the man chose to venture out alone, where he came across a bear. HE realized as he prepared to fire that his firearm was not loaded. Thus, he was forced to flee He sprinted swiftly back to the shelter and they managed the situation. they assigned the task of skinning the animal.",1204,0.015090020171802337
60b9f1fe58782eeab6372f1c,"It was a story about a guy and three of his friends he met in 1949 when they started college, he had met them before this, they all went to the same school. In high school they remained friends as they were athletes in different schools. He was from the farms and the other 3 from the city. After graduation they found out all four were going to the same college and became good friends. The narrator of the story was used to hunting and the farm style of life where the other three were not. They would hunt squirrels and rabbits. They would also help him with chores on the farm. They then decided they would want to go hunt a bear. They went for the trip and stayed in a small cabin. After days of no success eventually the narrator came across the bear, a very big one. He had forgotten to load his gun and was chased by the bear. He ran as fast as he could back to the cabin screaming for them to open the door. This was 30 years ago and he hasn't been invited to go on another trip again since.",1000,0.06,"The tale revolved around a man accompanied by three companions whom he encountered in 1949 at the onset of their university journey, although he had known them previously, since they attended the same educational institution. Throughout high school, their friendship persisted even though they played sports at various schools. He hailed from agricultural lands while his three friends originated from urban areas. Upon completing their secondary education, they discovered all four were enrolled in the identical university and they forged a strong bond. The storyteller was accustomed to the pursuit of game and a rural way of living unlike the other trio. Their hunting targets included squirrels and hares. They also assisted him with farm duties. Eventually, they resolved to pursue a bear. They embarked on the expedition and took up residence in a quaint lodge. Despite several days without triumph the storyteller eventually stumbled upon the bear, an exceptionally large specimen. He had neglected to load his firearm and found himself pursued by the bear. He bolted towards the lodge as swiftly as possible yelling for them to unlock the door. That incident occurred three decades ago and since then, he has not been asked to join another excursion.",1259,0.016962996506389227
60b7e1bcfe148de04d17624b,"This is a story about a farm boy and three other guys from the city. They went to the same school. The farm boy's friends went to his farm to help him with the farm chores. They loved hunting on the farm. Since he was an outdoor person, he was not that excited about what his friends enjoyed doing at the farm with him. One day they went out bear hunting. All they could do was play cards and stay indoors. Until one of them said that they told everyone that they went bear hunting. It looked somewhat like they go home hunting. So they played until the farm guy got the high. He did not want to go hunting. But he let them talk him into it. Now that he got a high card, he had to live up to it. He took his gun and went hunting. As he walked up into the spooky place, he saw one big old bear that he had never seen before. He fired at it. Nothing happened. He saw he did not load it. So he ran back to the cabin as fast as he could. The bear was running very fast. He thought he used to be fast, but this time. As he was approaching the cabin, he shouted at his friend to open the door. They opened and he got in. The bear got so close. That happened 30 years ago. Since then his friends never asked him to go hunting again.",1225,0.05,"Our tale involves a country lad and a trio of urban dwellers. They attended the same educational institution. To assist with agricultural tasks, the farm boy's companions visited his homestead. Their passion was tracking game on the rural property. Being fond of the great outdoors, he wasn't overly thrilled with his pals' favored activities on his land. On a particular occasion, they set out to track bears. Their only option was to engage in card games and remain sheltered inside. Until someone remarked that they had proclaimed to all their bear hunting adventures. It appeared as though they were more into domestic hunting. Thus, they continued playing until the country youth triumphed with the highest card. He had no desire to pursue the hunt. Nevertheless, he yielded to their persuasion. Having drawn the high card, he felt compelled to honor the expectation. Armed with his rifle, he set off to hunt. Venturing into the eerie wilderness, he encountered an enormous bear unlike any he'd seen before. He took aim and fired. Yet, nothing ensued. He realized he hadn't loaded the weapon. Hence, he dashed towards the safety of the cabin with utmost speed. The bear gave chase with remarkable velocity. He once considered himself swift, but not in this instance. Nearing the cabin, he cried out for his comrade to unlatch the door. They complied, and he made it inside. The bear was mere moments behind. That incident occurred three decades past. From that day forward, his companions ceased to invite him on hunting escapades.",1536,0.018698169716308607
62d138e361857aef127c9e8b,The individual became friends with 3 other people in 1949. They were all athletic people from different schools. They were all aware of the other before joining the same school. They became friends. The individual lived on a farm. The others were from the city. They wanted to go hunting. Initially they hunted squirrels. The storyteller didn't really care for this. He was used to this compared to the others. He wanted to fit in. They decided some years later to go bear hunting. The storyteller didn't want to go. He got roped into it. None wanted to actually hunt a bear. They decided to play a game to see who would. The reluctant storyteller was chosen. They found a bear. The gun wasn't loaded. They ran back to the cabin. They dodged the chasing bear. The bear ended up in the cabin with the others. The storyteller hasn't been invited to go hunting since.,864,0.07,"In 1949, the person formed a friendship with three others. Each of them was an athlete from various educational institutions. Prior to attending the same educational institution, they knew of each other. Their friendship blossomed. This individual resided on agricultural land. In contrast, the rest hailed from urban areas. Their collective desire was to engage in a hunting expedition. Their initial quarry was squirrels. The narrator was indifferent to this activity. Compared to his companions, he was more accustomed to it. His aim was to blend in with the group. Years later, they resolved to pursue bear hunting. The narrator was averse to the idea. Nevertheless, he was persuaded to participate. In truth, none of them aspired to actually pursue a bear. A game was devised to determine who would take the lead. Fate selected the hesitant narrator. They encountered a bear. The firearm was not prepared for use. They retreated hastily to their lodge. They narrowly evaded the pursuing bear. Ultimately, the bear found its way into the lodge with the rest. Since that incident, the narrator has not received an invitation to hunt again.",1142,0.02894551276049476
5ea07f2c55a2bd050fd8f70b,"We were all friends the four of us from school. I lived on the farm and my buddies were from the city. They liked to come to the farm after we went to college and they wanted to do some hunting. Even though I was from a farm, I was not a fan of hunting but I went along when we went hunting for squirrels etc. As we grew older, someone suggested that we go bear hunting in Canada. The other three were mad keen but I was not but allowed them to talk me into it. We took a plane way up north then had to travel a further 500 miles to our hut in the woods. By this time my 3 friends were not as mad keen as they were about hunting bear. We sat around eating and playing cards however we knew that because we had talked about bear hunting so much before we came we knew we had to take one back or we would be totally ridiculed on our return. We decided whoever had the highest card number was the one to hunt the bear needless to say I was the guy who ended up with the job. When I eventually came across a bear, I could not believe how big it was when I fired my gun I had forgot to load it so had to make a run for it chased by the bear. I eventually got back to the cabin, opened the door and left my friends to deal with the bear. Needless to say my friends have never asked to go hunting again.",1296,0.05,"The four of us, all companions from our school days, shared a close bond. My home was on a farm, while my friends hailed from urban areas. Post-college, they enjoyed visiting the farm to engage in some hunting activities. Despite my rural upbringing, hunting never appealed to me, yet I accompanied them on squirrel hunts and the like. As time passed, one of us proposed the idea of embarking on a bear hunt in Canada. My three friends were extremely eager, and despite my reluctance, they persuaded me to join. We flew far north and then journeyed an additional 500 miles to reach our remote cabin in the forest. At this juncture, the enthusiasm for bear hunting had waned among my three companions. While we spent time indulging in food and card games, we were conscious that failing to hunt a bear after much talk would lead to mockery upon our return. It was settled that the person drawing the highest card would undertake the bear hunt, and fate decreed that I should be that person. Confronted with a bear, its immense size astounded me, and in my shock, I realized I had neglected to load my firearm, prompting a hasty retreat with the bear in pursuit. After a frantic escape, I managed to reach the cabin, flung open the door, and left the bear encounter to my friends. It goes without saying, the topic of hunting has never been broached by my friends since that day.",1377,0.030319885989591157
65391d8a5a2723f92006e284,"Group of friends were acquaintances in high school. They were athletes at different high schools. In 1949 they went to college and became great friends. They used to hang out at the writer's family farm. The other 3 were city kids and loved the farm. They used to hunt but the writer didn't like it. Once they went to Canada wanting to hunt bears. They all decided once there they didn't really want to so sat around for 3 or 4 days playing cards. They decided they should find a bear because they didn't want to be teased when they got home. The writer found one and was chased by it, he lead it back to the cabin. He never went hunting with his friends again.",661,0.1,"A circle of peers initially met during their secondary education. Each was involved in sports at separate high schools. In the year 1949, they enrolled in college and developed a strong friendship. Their common gathering spot was the author's family estate. The trio were urban dwellers and took great pleasure in the rural setting. Hunting was one of their pastimes although the author was not fond of it. On one occasion, they traveled to Canada with the intention of pursuing bear. Upon arrival, they collectively realized they weren't actually keen on the idea and instead spent several days indulging in card games. They concluded that they ought to track down a bear to avoid ridicule upon their return. The author encountered one which resulted in a chase back to their lodge, leading the bear to their shelter. After that experience, he abstained from any further hunting excursions with them.",901,0.030370332562674865
6237846b5bea67dd2f13f301,"I met my friends at College in 1949 but we knew each other before then. There's 4 of us, some from school and some acquaintances but since graduation have all remained friends. Being the lads that we are we all liked to hunt and would go dear and rabbit hunting and the like. I grew up on a farm and it didn't appeal to me but I'd go along with it for my friends. One day, as we were deciding to meet up, they all decided that it would be fun to go bear hunting and find a cabin in Canada. The travel was hard going to when we eventually got there we decided to not bother finding any bears and just hang out in the cabin. Then one of them got the idea that if we went back home not having hunted a bear we'd be skunked. None of us wanted to go out so we decided that we would draw cards and whoever got the worse deal would go out whilst the others stayed back and who did it end up being? Me, so I went off into the woods to look for a bear. Then I came across one and I ran back towards the cabin as fast as I could. I was sure I was a better runner than that but that bear was gaining up on me. As soon as I saw the cabin I called out to open the door and as soon as I reached it, I got in and turned left pulling the door to me and shouted 'There, I got the bear, you can skin it'. They have never let me forget it since but then, none of us have ever wanted to go bear hunting after that.",1394,0.05,"In 1949, I encountered my companions at the university though our acquaintance predates that time. We were a group of four, including some from my earlier school days along with a few familiar faces yet we've maintained our friendship post-graduation. As the group of guys we were hunting was a shared interest of ours engaging in pursuits of deer, rabbits, and similar game. Having been raised on a farmstead the activity didn't quite captivate me still, I participated to keep company with my mates. On a particular occasion when planning a get-together, the consensus was that bear hunting would be an exciting venture coupled with locating a lodge in Canada. The journey proved to be arduous and upon our arrival we opted to forgo the bear chase preferring to simply relax in the lodge. Then someone voiced concern that returning home without a bear would mean defeat. Reluctant to venture out we agreed to let a card draw decide with the least favorable hand obliging its holder to hunt while the rest would remain indoors and guess who was chosen? It was I who ventured into the forest in search of a bear. Eventually, I encountered one and bolted back to the lodge with all my might. I prided myself on my speed yet the bear was quickly closing the distance. Catching sight of the lodge, I yelled for the door to be opened and upon my arrival, I dashed in, veered left, yanking the door shut exclaiming, 'Done, I've brought the bear, now you handle the skinning'. That incident has become an enduring memory among us and indeed, none of us have since felt the urge to pursue bear hunting again.",1601,0.02693792988809185
