recall_id,chars,average,text
summary_gpt4o_12_3.json,480,0.6041,I was working in the warehouse stocking boxes. I felt lightheaded due to not eating. I felt a tightness and pressure in my chest. I leaned against a wall trying to recover. I started seeing spots and sweating. I couldn't catch my breath and panicked. I was scared and unsure what to do. I heard the manager calling out. I tried to respond but had no voice. The manager reached me as I collapsed. He gave me water and told me to rest. I had a panic attack but learned to self-care.
summary_gpt4o_13_2.json,484,0.6396,I was working on the warehouse floor. I had been working for a few hours. I felt lightheaded but blamed hunger. I felt tightness and pressure in my chest. I leaned against a wall for support. Pressure increased and heart pounded. I started sweating and seeing spots. I struggled to catch my breath. The manager noticed and called out. I tried to respond but couldn't speak. The manager reached me as I collapsed. He gave me water and helped me rest. I learned to check in with myself.
summary_gpt4o_11_3.json,489,0.6667,I was at work in the warehouse. I felt lightheaded and assumed I was hungry. I felt tightness and pressure in my chest. I leaned against the wall for support. I saw spots and sweat dripped down my forehead. I tried to breathe deeply but couldn't catch my breath. I heard the manager calling out to me. I couldn't yell back or find my voice. I started to drop but the manager caught me. The manager gave me water and I rested. I realized I had a panic attack and learned to care for myself.
summary_gpt4o_12_1.json,496,0.6512,I was working in the warehouse. I felt lightheaded but blamed hunger. I felt tightness and pressure in my chest. I leaned against a wall as it got stronger. I saw spots and sweated heavily. I tried deep breaths but struggled. I heard the manager's voice calling me. I couldn’t speak but the manager approached. I started to fall but the manager caught me. The manager took me to the staff room. He gave me water and told me to rest. I realized I had a panic attack and learned to care for myself.
summary_gpt4o_11_1.json,508,0.6397,"I was at work doing my usual job. I was feeling lightheaded and chalked it up to hunger. I felt a strange tightness and pressure in my chest. I leaned against a wall, but the pressure increased. I started seeing spots and sweating a lot. I tried to breathe deeply but couldn't catch my breath. I heard my manager calling out to me. I couldn't respond as my world was going dark. I started to drop, but my manager caught me. The manager gave me water and helped me rest. I learned I was having a panic attack."
summary_gpt4o_10_2.json,510,0.6146,I was working on the warehouse floor. I began to feel lightheaded and attributed it to hunger. I felt tightness and pressure in my chest while working. I leaned against a wall as the pressure increased. I experienced spots in my vision and sweating. I struggled to breathe and felt scared. The manager saw me and called out to check on me. I tried to respond but couldn't speak and started collapsing. The manager caught me and took me to the staff room. I felt better with rest and learned to care for myself.
summary_gpt4o_17_3.json,558,0.6092,I was working in the warehouse. I had been feeling strange and lightheaded. I thought it was because I hadn't eaten. I felt a tightness in my chest. I leaned against a wall to rest. The pressure in my chest got stronger. I felt my heart pounding. I started seeing spots. I was sweating a lot. I couldn't catch my breath. I was very scared and panicked. I heard my manager call out to me. I couldn't yell back for help. The manager came to check on me. I nearly collapsed but was caught. I was taken to the staff room to rest. I learned it was a panic attack.
summary_gpt4o_15_1.json,565,0.6568,I was at work doing my usual job. I was stocking boxes and organizing merchandise. I felt lightheaded due to hunger. I felt tightness and pressure in my chest. I leaned against a wall to rest. The pressure in my chest got stronger. My heart was pounding hard. I started seeing spots and sweating. I struggled to catch my breath. I heard the manager's voice calling me. I couldn't respond due to my condition. The manager walked towards me. I nearly collapsed but the manager caught me. I was taken to the staff room to rest. I realized I experienced a panic attack.
summary_gpt4o_21_2.json,570,0.597,I was at work on the warehouse floor. I was stocking boxes. I was organizing merchandise. I felt a bit lightheaded. I thought I was hungry. I felt tightness in my chest. I leaned against a wall. The pressure got stronger. I felt my heart pounding. I started seeing spots. I had sweat dripping down. I couldn't catch my breath. I was scared and unsure. I heard the manager's voice. I tried to yell for help. I couldn't find my voice. I felt my world going dark. The manager caught me. He took me to the staff room. He got me cold water. I learned to check in with myself.
summary_gpt4o_19_1.json,592,0.6494,"I was at work one day. I was working on the warehouse floor. I had been working for a few hours. I felt strange and lightheaded. I thought it was because I hadn't eaten. I felt tightness in my chest. I leaned against a wall. The pressure got stronger. I felt my heart pounding. I saw spots and sweat dripped. I couldn't catch my breath. I heard a voice across the warehouse. The manager saw me and called out. I couldn't yell back. The manager walked towards me. I started to fall, but he caught me. He took me to the staff room. He gave me water and rest. I learned to rest and eat properly."
summary_gpt4o_17_2.json,605,0.6189,I was at work doing my usual job. I was working on the warehouse floor. I had been working for a few hours. I felt strange and lightheaded. I assumed it was due to hunger. I felt tightness and pressure in my chest. I stopped and leaned against a wall. The pressure got stronger. I felt my heart pounding in my chest. I saw spots and was sweating. I tried to breathe deeply but couldn't. I heard the manager's voice calling me. I couldn't yell back to the manager. I started to drop to the ground. The manager caught me just in time. He gave me water and told me to rest. I learned to check in with myself.
summary_gpt4o_13_3.json,608,0.6335,I was working on the warehouse floor. I felt lightheaded and thought I was hungry. I felt a strange tightness and pressure in my chest. I leaned against a wall but the pressure got stronger. I saw spots and sweat dripped down my forehead. I tried to breathe deeply but couldn't catch my breath. I heard the manager calling out to me. I couldn't yell back because I lost my voice. The manager walked towards me. I started to drop but the manager caught me. The manager took me to the staff room. I slowly felt better after resting and drinking water. I learned to check in with myself and avoid panic attacks.
summary_gpt4o_23_3.json,609,0.6219,I was at work one day. I was doing my usual job. I was working in the warehouse. I was stocking boxes. I was organizing merchandise. I worked for a few hours. It was getting late. I felt a bit strange. I felt lightheaded. I thought I was just hungry. I started feeling chest tightness. I leaned against a wall. I felt my heart pounding. I saw spots and felt sweaty. I struggled to catch my breath. I was really scared. I heard the manager call out. I couldn't find my voice. The manager walked towards me. I dropped to the ground. The manager caught me. He gave me water and rest. I was having a panic attack.
summary_gpt4o_18_1.json,612,0.6066,I was at work stocking boxes. I was feeling lightheaded from hunger. I felt tightness in my chest. I leaned against the wall but felt worse. My heart was pounding hard. I saw spots and started sweating. I couldn't catch my breath. I was very scared and confused. The manager noticed I was unwell. I tried to yell for help but failed. The manager approached me quickly. I started to faint as he reached me. The manager caught me before I fell. He took me to the staff room. He gave me a chair and water. I rested and felt better after a while. I realized I had a panic attack. I learned to care for myself better.
summary_gpt4o_14_3.json,639,0.6155,I was at work in the warehouse. I was stocking boxes and organizing merchandise. I started feeling lightheaded after a few hours. I thought the feeling was due to hunger. I felt tightness and pressure in my chest. I leaned against a wall to rest. The pressure grew stronger and I felt my heart pounding. I started seeing spots and sweating. I tried to breathe but couldn't catch my breath. I heard the manager calling out to me. I couldn't yell back because I lost my voice. I began to fall but the manager caught me. The manager took me to the staff room to rest. I realized I had a panic attack and learned to take better care of myself.
summary_gpt4o_24_2.json,655,0.6276,I was at work one day. I was working on the warehouse floor. I was stocking boxes. I was organizing merchandise. I had been working for a few hours. I was feeling lightheaded. I thought I was hungry. I felt tightness in my chest. I leaned against a nearby wall. The pressure in my chest increased. I felt my heart pounding. I started seeing spots. I felt sweat dripping down. I couldn't catch my breath. I was scared. I heard the manager calling. I tried to yell back. I couldn't find my voice. The manager walked towards me. I started to drop to the ground. The manager caught me. He took me to the staff room. He got me cold water. I had a panic attack.
summary_gpt4o_13_1.json,661,0.6173,I was at work doing my usual job. I had been working for a few hours and it was getting late. I felt lightheaded and thought I was just hungry. I felt a tightness and pressure in my chest. I stopped working and leaned against a wall. The pressure grew stronger and I felt my heart pounding. I started seeing spots and sweating a lot. I tried to breathe deeply but couldn't catch my breath. I heard my manager call out to me from across the warehouse. I tried to respond but couldn't find my voice. I started to collapse but the manager caught me. He took me to the staff room and gave me water. I learned it was a panic attack and to take better care of myself.
summary_gpt4o_21_1.json,671,0.5972,I was at work on the warehouse floor. I was stocking and organizing merchandise. I felt lightheaded and strange. I thought the feeling was from hunger. I felt tightness and pressure in my chest. I leaned against a wall. The pressure increased. I felt my heart pounding. I saw spots and started sweating. I tried to breathe deeply. I couldn't catch my breath. I felt scared and confused. I heard the manager's voice. The manager called out to check on me. I tried to respond but couldn't speak. The manager walked towards me. I started to collapse. The manager caught me. He took me to the staff room. He gave me water and told me to rest. I realized I had a panic attack.
summary_gpt4o_22_2.json,673,0.6374,I was at work one day. I was doing my usual job. I was working on the warehouse floor. I stocked boxes and organized merchandise. I had been working for a few hours. I was feeling a bit lightheaded. I chalked it up to hunger. I felt a tightness in my chest. I leaned against a wall. I felt my heart pounding. I started seeing spots. I felt sweat dripping down. I couldn't catch my breath. I was scared and didn't know what to do. I heard a voice across the warehouse. The manager had noticed me. I couldn't find my voice. The manager walked towards me. I started to drop to the ground. The manager caught me. He took me to the staff room. I learned to check in with myself.
summary_gpt4o_20_2.json,674,0.6232,I was at work one day. I was working on the warehouse floor. I was stocking boxes and organizing merchandise. I had been working for a few hours. I felt a bit strange and lightheaded. I thought it was because I hadn't eaten. I felt a tightness and pressure in my chest. I leaned against a wall. The pressure got stronger. I felt my heart pounding. I saw spots and felt sweat dripping. I tried to take deep breaths. I couldn't catch my breath. I was really scared. I heard a voice from across the warehouse. The manager called out to me. I couldn't find my voice. The manager caught me before I fell. He took me to the staff room. I learned the importance of rest and eating.
summary_gpt4o_16_2.json,678,0.6012,I was at work doing my usual job. I was stocking boxes and organizing merchandise. I had been working for a few hours. I started feeling lightheaded but blamed hunger. I felt a tightness and pressure in my chest. I leaned against a wall for support. The pressure in my chest grew stronger. I saw spots and started sweating. I couldn't catch my breath and felt scared. The manager saw me and called out. I tried to respond but couldn't find my voice. The manager walked over as I started to collapse. He caught me and took me to the staff room. He asked questions and gave me water. The pressure eased and I felt better. I learned to rest and eat properly to avoid panic attacks.
summary_gpt4o_16_3.json,687,0.6,"I was at work one day. I was doing my usual job stocking boxes. I felt lightheaded and chalked it up to hunger. I started feeling chest tightness and pressure. I stopped and leaned against a wall. The pressure got stronger, and my heart pounded. I saw spots and sweated profusely. I tried deep breaths but couldn't catch my breath. I was scared and unsure of what to do. I heard my manager call out to me. I couldn't yell back as my voice didn't work. The manager walked towards me as I went dark. I started to drop, but the manager caught me. He took me to the staff room to sit and rest. He gave me water, and the chest pressure eased. I learned to check on myself to prevent episodes."
summary_gpt4o_24_1.json,694,0.6404,I was at work one day. I worked on the warehouse floor. I was stocking boxes. I was organizing merchandise. I had been working for hours. I felt strange and lightheaded. I chalked it up to hunger. I had not eaten that day. I felt a tightness in my chest. I leaned against a nearby wall. The pressure in my chest got stronger. I felt my heart pounding. I started seeing spots. Sweat dripped down my forehead. I tried to breathe deeply. I was really scared. I heard a voice across the warehouse. The manager called out to me. I tried to yell back. The manager walked towards me. I started to drop to the ground. The manager caught me in time. He helped me to the staff room. I had a panic attack.
summary_gpt4o_19_3.json,695,0.6321,I was at work on the warehouse floor. I was stocking boxes and organizing merchandise. I felt strange and lightheaded. I assumed I was hungry because I hadn't eaten. I felt tightness and pressure in my chest. I leaned against a wall for support. The pressure in my chest increased. My heart was pounding in my chest. I saw spots and started sweating. I struggled to catch my breath. I heard the manager call out to me. I couldn't yell back to the manager. The manager walked towards me. My legs started to give out. The manager caught me just in time. He took me to the staff room. He asked questions and gave me water. The pressure eased after a few minutes. I learned to rest and eat properly.
summary_gpt4o_15_3.json,702,0.6179,I was at work stocking boxes in the warehouse. I felt lightheaded and hungry but continued working. I experienced tightness and pressure in my chest. I leaned against a wall as the pressure increased. My heart was pounding and I saw spots. Sweat dripped down my forehead and arms. I struggled to catch my breath and felt scared. I heard the manager's voice calling to me. I tried to yell back but couldn't speak. The manager walked towards me as I felt faint. I started to fall but the manager caught me. The manager took me to the staff room for rest. He gave me water and asked what was wrong. I gradually felt better and learned it was a panic attack. The episode taught me to rest and eat properly.
summary_gpt4o_26_2.json,713,0.6113,I was at work one day. I was stocking boxes in the warehouse. I had been working for a few hours. It was getting late. I felt lightheaded. I thought I was hungry. I felt tightness in my chest. I leaned against the wall. The pressure got stronger. I felt my heart pounding. I started seeing spots. Sweat dripped down my forehead. I tried deep breaths. I couldn't catch my breath. I was scared. I heard a voice across the warehouse. The manager saw me. I couldn't yell back. The manager walked towards me. I started to drop to the ground. The manager caught me in time. He took me to the staff room. He got me a glass of cold water. I started to feel better. I had a panic attack. I learned to check in with myself.
summary_gpt4o_23_1.json,713,0.5893,I was at work in the warehouse. I was stocking boxes and organizing merchandise. I had been working for a few hours. I felt strange and lightheaded. I thought it was because I was hungry. I felt pressure in my chest. I leaned against the wall to rest. The pressure got stronger. My heart was pounding. I saw spots and felt sweaty. I couldn't catch my breath. I was scared and confused. My manager called out to me. I tried to respond but couldn't. The manager walked towards me. I started to collapse. The manager caught me. He took me to the staff room. He gave me a chair and cold water. I felt better after resting. I had a panic attack. The manager's quick action helped me. I learned to check in with myself.
summary_gpt4o_20_1.json,719,0.5922,I was at work one day. I was working on the warehouse floor. I was stocking boxes and organizing merchandise. I had been working for a few hours. I felt a bit strange and lightheaded. I thought the feeling was due to hunger. I felt tightness and pressure in my chest. I leaned against a wall but felt worse. I noticed my heart pounding. I began seeing spots and sweating. I tried to breathe but struggled. I felt really scared and unsure. I heard the manager call out to me. I tried to respond but couldn't. The manager walked towards me. I started to collapse but was caught. The manager took me to the staff room. He gave me water and told me to rest. I found out I had a panic attack. The manager's help was crucial.
summary_gpt4o_27_2.json,733,0.6418,I was at work one day. I was doing my usual job. I worked on the warehouse floor. I stocked boxes and organized merchandise. I had been working for a few hours. It was getting late. I felt a bit strange. I was a bit lightheaded. I chalked it up to hunger. I had not eaten yet that day. I felt tightness in my chest. I leaned against a wall. The pressure got stronger. My heart was pounding. I started seeing spots. I was sweating a lot. I couldn't catch my breath. I heard the manager's voice. The manager called out to me. I couldn't find my voice. The manager walked towards me. I started to drop. The manager caught me. He took me to the staff room. He gave me cold water. The pressure eased up. I learned to check in with myself.
summary_gpt4o_17_1.json,733,0.6423,I was at work doing my usual job. I was working on the warehouse floor. I had been feeling a bit strange and lightheaded. I thought it was due to hunger and not eating. I started feeling tightness and pressure in my chest. I leaned against a wall hoping it would help. The pressure in my chest became stronger. I could feel my heart pounding hard. I started seeing spots and sweating heavily. I couldn't catch my breath and became scared. The manager noticed me and called out to me. I tried to respond but couldn't speak. The manager walked towards me to help. I began to drop to the ground from weakness. The manager caught me and helped me up. He got me a glass of cold water to drink. I learned to check in with myself regularly.
summary_gpt4o_16_1.json,741,0.5983,"I was at work on the warehouse floor. I was stocking boxes and organizing merchandise. I had been working for a few hours. I felt lightheaded and thought it was hunger. I felt a tightness and pressure in my chest. I stopped and leaned against a wall. The pressure got stronger, and my heart pounded. I started seeing spots and sweating. I couldn't catch my breath and felt scared. The manager called out to me from across the warehouse. I tried to yell back but couldn't find my voice. The manager walked towards me as I started to collapse. The manager caught me before I fell to the ground. He took me to the staff room and gave me water. After resting, the pressure in my chest eased. I learned to check in with myself and avoid episodes."
summary_gpt4o_28_1.json,756,0.6032,I was at work one day. I was doing my usual job. I was working on the warehouse floor. I was stocking boxes. I was organizing merchandise. I had been working for a few hours. It was getting late. I felt a bit strange. I was feeling a bit lightheaded. I thought it was hunger. I hadn't eaten yet that day. I felt tightness in my chest. I leaned against a wall. The pressure got stronger. I felt my heart pounding. I started seeing spots. Sweat dripped down my forehead. I couldn't catch my breath. I was scared. The manager noticed me. I couldn't find my voice. The manager walked towards me. I started to drop to the ground. The manager caught me. He took me to the staff room. He asked me what was wrong. He got me a glass of water. The pressure eased up.
summary_gpt4o_14_2.json,758,0.5989,"I was at work one day stocking boxes in the warehouse. I had been working for a few hours and it was getting late. I was feeling lightheaded and chalked it up to hunger. I felt a strange tightness and pressure in my chest. I leaned against a wall, but the pressure got stronger. I could feel my heart pounding in my chest. I started seeing spots and felt sweat dripping. I tried deep breaths but couldn't catch my breath. I felt scared and didn't know what to do. I heard the manager call out to me from across the warehouse. I couldn't find my voice to yell back to the manager. The manager caught me as I started to drop to the ground. He took me to the staff room and gave me cold water. I learned the importance of rest and eating to avoid panic attacks."
summary_gpt4o_19_2.json,776,0.6236,I was at work doing my usual job. I was working on the warehouse floor. I was stocking boxes and organizing merchandise. I had been working for a few hours. I started feeling strange and lightheaded. I thought my feeling was due to hunger. I noticed a tightness and pressure in my chest. I leaned against a wall to rest. The pressure in my chest got stronger. I felt my heart pounding in my chest. I saw spots and started sweating. I tried to catch my breath without success. I was scared and didn't know what to do. I heard a voice from across the warehouse. The manager noticed me and called out. I couldn't yell back because I lost my voice. The manager caught me as I was about to fall. The manager took me to the staff room. I learned to rest and eat to prevent episodes.
summary_gpt4o_18_2.json,777,0.5841,I was at work doing my usual job. I had been working for a few hours. I started feeling lightheaded and strange. I thought it was from not eating. I felt a tightness and pressure in my chest. I stopped and leaned against a wall. The pressure got stronger and my heart pounded. I started seeing spots and sweating. I tried deep breathing but couldn't catch my breath. I felt really scared and unsure what to do. The manager called out to me from across the warehouse. I tried to yell back but couldn't find my voice. The manager walked towards me as my world went dark. I started to drop to the ground. The manager caught me before I fell. He took me to the staff room to rest. The pressure in my chest eased after some rest. I learned to check in with myself to avoid episodes.
summary_gpt4o_21_3.json,779,0.5844,I was at work in the warehouse. I was stocking boxes and organizing merchandise. I had been working for a few hours. I was feeling a bit strange and lightheaded. I thought it was because I hadn't eaten. I felt tightness and pressure in my chest. I leaned against a wall to rest. The pressure in my chest got stronger. My heart was pounding in my chest. I started seeing spots and sweating. I tried taking deep breaths. I felt scared and unsure of what to do. The manager saw me and called out. I couldn't respond to the manager. The manager walked towards me. I started to drop to the ground. The manager caught me before I fell. He took me to the staff room. He asked me questions and gave me water. I started to feel better after resting. I learned the importance of self-care.
summary_gpt4o_28_3.json,783,0.6187,I was at work one day. I was doing my usual job. I worked on the warehouse floor. I was stocking boxes. I was organizing merchandise. I had been working for a few hours. It was getting late. I felt a bit strange. I felt lightheaded. I attributed it to hunger. I hadn't eaten yet that day. I felt tightness in my chest. I stopped what I was doing. I leaned against a wall. The pressure got stronger. My heart was pounding. I saw spots. Sweat dripped down my forehead. I tried to take deep breaths. I was really scared. I heard a voice from across the warehouse. The manager called out to me. I couldn't find my voice. The manager walked towards me. I started to drop to the ground. The manager caught me. He took me to the staff room. The experience taught me to check in with myself.
summary_gpt4o_20_3.json,791,0.6258,I was working in the warehouse. I was stocking boxes and organizing merchandise. I felt lightheaded after working for a few hours. I thought the lightheadedness was due to hunger. I felt tightness and pressure in my chest. I leaned against a wall to rest. The pressure in my chest got stronger. I felt my heart pounding. I started seeing spots and sweating. I couldn't catch my breath. I heard the manager's voice across the warehouse. The manager checked if I was alright. I couldn't yell back or find my voice. The manager walked towards me. I started to drop to the ground. The manager caught me before I fell. The manager took me to the staff room. The manager asked what was wrong and got me water. I realized I had a panic attack. I learned to check in with myself to prevent episodes.
summary_gpt4o_31_3.json,801,0.6018,I was at work one day. I was doing my usual job. I was stocking boxes. I was organizing merchandise. I had been working for a few hours. It was getting late. I felt a bit strange. I felt lightheaded. I chalked it up to hunger. I had not eaten yet that day. I felt a tightness in my chest. I leaned against a nearby wall. The pressure got stronger. I felt my heart pounding. I saw spots. I felt sweat dripping. I couldn't catch my breath. I was really scared. I heard a voice across the warehouse. It was the manager. Someone noticed me. I couldn't find my voice. My world was going dark. I started to drop to the ground. The manager caught me. He took me to the staff room. He sat me in a chair. He asked me questions. He got me a glass of water. He told me to rest. I learned to check in with myself.
summary_gpt4o_29_3.json,803,0.5569,I was at work one day. I was doing my usual job. I was stocking boxes. I was organizing merchandise. I had been working for a few hours. It was getting late. I felt a bit strange. I felt lightheaded. I thought it was hunger. I started feeling tightness in my chest. I stopped and leaned against a wall. The pressure got stronger. I felt my heart pounding. I started seeing spots. I felt sweat dripping. I tried to take deep breaths. I couldn't catch my breath. I was really scared. The manager saw me. I tried to yell but couldn’t. The manager walked towards me. My world started going dark. I started to drop to the ground. The manager caught me in time. He took me to the staff room. He asked me what was wrong. He gave me a glass of water. I started to feel better. I learned to check in with myself.
summary_gpt4o_25_3.json,804,0.581,I was at work one day. I was doing my usual job. I was stocking boxes. I was organizing merchandise. I had been working for a few hours. I started feeling strange and lightheaded. I thought it was because I was hungry. I felt a tightness in my chest. I stopped and leaned against a wall. The pressure got stronger in my chest. I felt my heart pounding. I saw spots and started sweating. I tried taking deep breaths. I couldn't catch my breath. I was scared and unsure what to do. I heard a voice from the manager. The manager noticed me and called out. I tried to respond but couldn't. The manager walked towards me. I started to drop to the ground. The manager caught me in time. He took me to the staff room. He asked about the incident. He gave me cold water to drink. I realized I had a panic attack.
summary_gpt4o_22_1.json,805,0.5971,I was at work doing my usual job. I was working on the warehouse floor. I was stocking boxes and organizing merchandise. I felt a bit lightheaded while working. I thought it was because I hadn't eaten yet. I felt tightness and pressure in my chest. I stopped and leaned against a wall. The pressure in my chest got stronger. I felt my heart pounding hard. I started to see spots and sweat a lot. I tried to take deep breaths but struggled. I felt really scared and uncertain. I heard my manager call out to me. I attempted to yell but couldn’t. The manager walked towards me. I started to drop to the ground. The manager caught me in time. He took me to the staff room. He gave me a glass of cold water. He asked me what was wrong. The pressure eased and I felt better. I learned to properly rest and eat.
