recall_id,keypoints,attempt,summary_text,segment_ids,correlation
summary_llama4_10_3.json,10,3,1. I was working on the warehouse floor. 2. I was feeling strange and lightheaded. 3. I started to feel a tightness and pressure in my chest. 4. I leaned against a nearby wall but felt worse. 5. I was seeing spots and sweating. 6. I couldn't catch my breath and was scared. 7. My manager saw me and came to check on me. 8. He caught me as I was about to fall to the ground. 9. He took me to the staff room and helped me rest. 10. I recovered and learned to take care of myself to avoid further episodes.,"[3, 8, 9, 14, 15, 17, 20, 21, 24, 25, 28, 29, 38, 39, 40, 41, 44, 45, 54, 55, 56]",0.4405
summary_llama4_11_3.json,11,3,1. I was working on the warehouse floor. 2. I had been feeling strange and lightheaded. 3. I felt a tightness and pressure in my chest. 4. I stopped working and leaned against a wall. 5. I couldn't catch my breath and felt scared. 6. My manager saw me and called out to me. 7. I tried to yell back but couldn't find my voice. 8. My manager caught me as I was falling to the ground. 9. He took me to the staff room and gave me water. 10. The pressure in my chest eased up after a few minutes. 11. I learned to take care of myself to avoid further episodes.,"[2, 3, 8, 9, 14, 15, 16, 17, 23, 24, 25, 27, 28, 29, 30, 33, 34, 35, 37, 38, 39, 40, 41, 44, 46, 47, 54, 55, 56]",0.4326
summary_llama4_9_3.json,9,3,1. I was working on the warehouse floor. 2. I had been feeling strange and lightheaded. 3. I felt a tightness and pressure in my chest. 4. I stopped working and leaned against a wall. 5. I couldn't catch my breath and felt scared. 6. The manager saw me and came to check on me. 7. The manager caught me as I was about to fall. 8. The manager helped me rest and recover. 9. I learned to take care of myself to avoid future episodes.,"[2, 3, 8, 9, 14, 15, 16, 17, 23, 24, 25, 27, 28, 29, 31, 32, 35, 37, 38, 39, 40, 41, 42, 44, 45, 54, 55, 56]",0.4284
summary_llama4_11_1.json,11,1,"1. I was working on the warehouse floor. 2. I felt lightheaded, but thought it was due to hunger. 3. I started to feel a strange tightness in my chest. 4. I stopped working and leaned against a nearby wall. 5. I felt my heart pounding and saw spots. 6. I tried to take deep breaths, but couldn't catch my breath. 7. The manager saw me and called out to me. 8. I tried to yell back, but couldn't find my voice. 9. The manager caught me as I was about to fall to the ground. 10. He took me to the staff room and helped me rest. 11. I recovered and learned to take care of myself to avoid further episodes.","[3, 9, 10, 14, 15, 16, 17, 19, 20, 23, 24, 27, 28, 29, 30, 33, 34, 35, 37, 38, 39, 40, 41, 42, 44, 45, 54, 55, 56]",0.4239
summary_llama4_27_2.json,27,2,1. I was at work one day. 2. I was doing my usual job on the warehouse floor. 3. I was stocking boxes and organizing merchandise. 4. I had been working for a few hours. 5. It was getting late. 6. I felt a bit strange and lightheaded. 7. I thought it was due to hunger. 8. I hadn't eaten yet that day. 9. I started to feel tightness and pressure in my chest. 10. I stopped what I was doing. 11. I leaned against a nearby wall. 12. The pressure in my chest got stronger. 13. I could feel my heart pounding. 14. I started seeing spots. 15. I felt sweat dripping down my forehead and arms. 16. I tried to take deep breaths. 17. I couldn't catch my breath. 18. I was really scared. 19. I heard the manager's voice. 20. The manager had seen me and called out. 21. I tried to yell back but couldn't. 22. The manager walked towards me. 23. I felt my world going dark. 24. The manager caught me before I fell. 25. He took me to the staff room. 26. He helped me rest and recover. 27. I learned to take care of myself after that.,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 54, 55]",0.4181
summary_llama4_28_2.json,28,2,"1. I was at work one day. 2. I was doing my usual job on the warehouse floor. 3. I was stocking boxes and organizing merchandise. 4. I had been working for a few hours. 5. It was getting late. 6. I felt a bit strange and lightheaded. 7. I thought it was due to hunger. 8. I hadn't eaten yet that day. 9. I started to feel tightness and pressure in my chest. 10. I stopped what I was doing. 11. I leaned against a nearby wall. 12. The pressure got stronger. 13. I could feel my heart pounding. 14. I started seeing spots. 15. Sweat was dripping down my forehead and arms. 16. I tried to take deep breaths. 17. I couldn't catch my breath. 18. I was really scared. 19. I heard the manager's voice. 20. He had seen me and called out. 21. I tried to yell back, but couldn't. 22. The manager walked towards me. 23. I felt my world going dark. 24. I started to drop to the ground. 25. The manager caught me. 26. He took me to the staff room. 27. He helped me rest and recover. 28. I learned to check in with myself after that.","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 44, 45, 54]",0.4171
summary_llama4_11_2.json,11,2,1. I was working on the warehouse floor. 2. I had been feeling strange and lightheaded. 3. I felt a tightness and pressure in my chest. 4. I stopped working and leaned against a wall. 5. I was seeing spots and sweating. 6. I tried to take deep breaths but couldn't. 7. I was scared and couldn't find my voice. 8. The manager saw me and came to my aid. 9. He caught me as I was about to fall. 10. He helped me to the staff room and gave me water. 11. I recovered and learned from the panic attack experience.,"[3, 8, 9, 14, 15, 16, 17, 20, 21, 23, 24, 25, 34, 28, 29, 38, 39, 40, 41, 44, 47, 48, 49, 54, 55, 56]",0.4097
summary_llama4_8_2.json,8,2,1. I was working on the warehouse floor. 2. I felt lightheaded and strange. 3. I experienced tightness and pressure in my chest. 4. I felt my heart pounding and saw spots. 5. The manager saw me and came to check on me. 6. I was unable to respond and started to pass out. 7. The manager caught me and took me to the staff room. 8. I recovered after resting and drinking water.,"[3, 8, 9, 14, 15, 19, 20, 28, 29, 31, 32, 34, 36, 37, 38, 39, 40, 44, 45, 46, 47, 48]",0.408
summary_llama4_14_2.json,14,2,1. I was working on the warehouse floor. 2. I was stocking boxes and organizing merchandise. 3. I had been working for a few hours. 4. I was feeling a bit strange and lightheaded. 5. I thought it was because I was hungry. 6. I started to feel a tightness and pressure in my chest. 7. I stopped working and leaned against a wall. 8. I felt my heart pounding in my chest. 9. I started seeing spots and sweating. 10. I tried to take deep breaths but couldn't. 11. My manager saw me and came to check on me. 12. He caught me as I was about to fall to the ground. 13. He took me to the staff room and helped me rest. 14. I recovered and learned to take care of myself.,"[3, 4, 5, 6, 8, 9, 10, 11, 14, 15, 16, 17, 19, 20, 21, 23, 24, 28, 29, 31, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 54, 55, 56]",0.4044
summary_llama4_9_2.json,9,2,1. I was working on the warehouse floor. 2. I felt lightheaded and attributed it to hunger. 3. I started to feel a strange tightness in my chest. 4. I leaned against a wall but the pressure got stronger. 5. I felt my heart pounding and saw spots. 6. I tried to take deep breaths but couldn't catch my breath. 7. The manager saw me and came to check on me. 8. The manager caught me as I was about to fall to the ground. 9. The manager helped me recover with water and rest.,"[2, 3, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 23, 24, 27, 28, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]",0.4037
summary_llama4_15_3.json,15,3,1. I was working on the warehouse floor. 2. I was stocking boxes and organizing merchandise. 3. I had been working for a few hours. 4. I was feeling lightheaded. 5. I thought it was due to hunger. 6. I started to feel a strange tightness in my chest. 7. I stopped working and leaned against a wall. 8. The pressure in my chest got stronger. 9. I could feel my heart pounding. 10. I started seeing spots and sweating. 11. I tried to take deep breaths but couldn't. 12. My manager saw me and came to my aid. 13. He caught me as I was falling to the ground. 14. He helped me to the staff room and gave me water. 15. I recovered after resting for a few minutes.,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 27, 28, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]",0.3999
summary_llama4_29_3.json,29,3,1. I was at work one day. 2. I was doing my usual job on the warehouse floor. 3. I was stocking boxes and organizing merchandise. 4. I had been working for a few hours. 5. It was getting late. 6. I felt a bit strange and lightheaded. 7. I thought it was due to hunger. 8. I hadn't eaten yet that day. 9. I started to feel tightness and pressure in my chest. 10. I stopped what I was doing. 11. I leaned against a nearby wall. 12. The pressure got stronger. 13. I could feel my heart pounding. 14. I started seeing spots. 15. Sweat was dripping down my forehead and arms. 16. I tried to take deep breaths. 17. I couldn't catch my breath. 18. I was really scared. 19. I didn't know what to do. 20. I heard the manager's voice. 21. He had seen me and called out. 22. I tried to yell back but couldn't. 23. The manager walked towards me. 24. I felt my world going dark. 25. I started to drop to the ground. 26. The manager caught me. 27. He took me to the staff room. 28. He helped me rest and recover. 29. I learned to take care of myself afterwards.,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 44, 45, 54, 55]",0.3928
summary_llama4_14_1.json,14,1,1. I was working on the warehouse floor. 2. I had been working for a few hours. 3. I was feeling a bit strange and lightheaded. 4. I thought it was because I was hungry. 5. I started to feel a strange tightness in my chest. 6. I stopped what I was doing and leaned against a wall. 7. The pressure in my chest got stronger. 8. I could feel my heart pounding. 9. I started seeing spots and sweating. 10. I tried to take deep breaths but couldn't. 11. The manager saw me and came to check on me. 12. He caught me as I was about to fall to the ground. 13. He took me to the staff room and helped me rest. 14. I recovered and learned to take care of myself.,"[3, 6, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 28, 29, 31, 32, 37, 38, 39, 40, 41, 42, 43, 44, 45, 47, 48, 49, 54, 55, 56]",0.3862
summary_llama4_8_3.json,8,3,1. I was working on the warehouse floor. 2. I felt lightheaded and strange. 3. I experienced tightness and pressure in my chest. 4. I felt scared and couldn't catch my breath. 5. My manager saw me and came to check on me. 6. I couldn't respond and started to pass out. 7. My manager caught me and took me to the staff room. 8. He helped me recover from the panic attack.,"[2, 3, 8, 9, 14, 15, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 35, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",0.3798
summary_llama4_10_2.json,10,2,1. I was working on the warehouse floor. 2. I felt strange and lightheaded. 3. I experienced tightness and pressure in my chest. 4. I stopped working and leaned against a wall. 5. I felt my heart pounding and saw spots. 6. I was scared and couldn't catch my breath. 7. My manager saw me and came to help. 8. He caught me as I was about to fall to the ground. 9. He took me to the staff room and gave me water. 10. I recovered and learned to take care of myself.,"[3, 8, 9, 14, 15, 16, 17, 19, 20, 23, 24, 25, 27, 28, 29, 37, 38, 39, 40, 41, 44, 46, 47, 48, 54, 55]",0.3761
summary_llama4_7_1.json,7,1,1. I was working on the warehouse floor. 2. I felt strange and lightheaded. 3. I experienced tightness and pressure in my chest. 4. My manager saw me and came to help. 5. I was having a panic attack and couldn't catch my breath. 6. My manager took me to the staff room and helped me rest. 7. I recovered and learned to take care of myself to avoid further episodes.,"[3, 8, 9, 14, 15, 28, 29, 24, 49, 40, 41, 42, 43, 44, 45, 47, 48, 54, 55, 56]",0.3755
summary_llama4_28_1.json,28,1,1. I was at work one day. 2. I was doing my usual job on the warehouse floor. 3. I was stocking boxes and organizing merchandise. 4. I had been working for a few hours. 5. It was getting late. 6. I felt a bit strange and lightheaded. 7. I thought it was due to hunger. 8. I hadn't eaten yet that day. 9. I started to feel tightness and pressure in my chest. 10. I stopped what I was doing. 11. I leaned against a nearby wall. 12. The pressure in my chest got stronger. 13. I could feel my heart pounding. 14. I started seeing spots. 15. Sweat was dripping down my forehead and arms. 16. I tried to take deep breaths. 17. I couldn't catch my breath. 18. I was really scared. 19. I didn't know what to do. 20. I heard the manager's voice. 21. The manager had seen me and called out. 22. I tried to yell back but couldn't. 23. The manager walked towards me. 24. I felt my world going dark. 25. The manager caught me before I fell. 26. He took me to the staff room. 27. He helped me rest and recover. 28. I learned to take care of myself to avoid further episodes.,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 33, 34, 35, 36, 38, 39, 40, 41, 44, 45, 54, 55, 56]",0.3747
summary_llama4_20_1.json,20,1,1. I was at work one day. 2. I was doing my usual job on the warehouse floor. 3. I was stocking boxes and organizing merchandise. 4. I had been working for a few hours. 5. It was getting late. 6. I felt a bit strange and lightheaded. 7. I thought it was due to hunger. 8. I hadn't eaten yet that day. 9. I felt a strange tightness and pressure in my chest. 10. I stopped what I was doing and leaned against a wall. 11. The pressure in my chest got stronger. 12. I could feel my heart pounding. 13. I started seeing spots and sweating. 14. I tried to take deep breaths but couldn't. 15. I was really scared. 16. The manager saw me and called out to me. 17. I tried to yell back but couldn't find my voice. 18. The manager caught me as I was dropping to the ground. 19. He took me to the staff room and sat me down. 20. He helped me recover from the panic attack.,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",0.3604
summary_llama4_4_1.json,4,1,1. I was working on the warehouse floor and started to feel strange. 2. I felt a tightness in my chest and couldn't catch my breath. 3. My manager saw me and came to help me when I was about to collapse. 4. He helped me recover from the panic attack by giving me water and letting me rest.,"[3, 14, 15, 24, 27, 28, 29, 35, 38, 39, 40, 41, 42, 44, 45, 47, 48, 49, 51]",0.3527
summary_llama4_16_3.json,16,3,1. I was working on the warehouse floor. 2. I was stocking boxes and organizing merchandise. 3. I had been working for a few hours. 4. I was feeling a bit strange and lightheaded. 5. I thought it was because I was hungry. 6. I felt a strange tightness and pressure in my chest. 7. I stopped working and leaned against a wall. 8. The pressure in my chest got stronger. 9. I could feel my heart pounding. 10. I started seeing spots and sweating. 11. I tried to take deep breaths but couldn't. 12. The manager saw me and called out to me. 13. The manager caught me as I was falling. 14. He took me to the staff room and sat me down. 15. The manager gave me water and told me to rest. 16. The pressure in my chest eased up after a few minutes.,"[3, 4, 5, 6, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 27, 28, 29, 30, 38, 39, 40, 41, 44, 45, 46, 47]",0.3425
summary_llama4_31_1.json,31,1,"1. I was at work one day. 2. I was doing my usual job on the warehouse floor. 3. I was stocking boxes and organizing merchandise. 4. I had been working for a few hours. 5. It was getting late. 6. I felt a bit strange and lightheaded. 7. I thought it was due to hunger. 8. I had not eaten yet that day. 9. I started to feel tightness and pressure in my chest. 10. I stopped what I was doing. 11. I leaned against a nearby wall. 12. The pressure in my chest got stronger. 13. I could feel my heart pounding. 14. I started seeing spots. 15. Sweat was dripping down my forehead and arms. 16. I tried to take deep breaths. 17. I couldn't catch my breath. 18. I was really scared. 19. I didn't know what to do. 20. I heard the manager's voice. 21. The manager had seen me and called out. 22. Someone had noticed me and was checking on me. 23. I tried to yell back, but couldn't. 24. The manager walked towards me. 25. I felt my world going dark. 26. I started to drop to the ground. 27. The manager caught me before I fell. 28. He took me to the staff room. 29. He sat me down in a chair. 30. He gave me a glass of cold water. 31. The pressure in my chest eased up after a few minutes.","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 44, 46, 47]",0.3407
summary_llama4_25_3.json,25,3,1. I was at work one day. 2. I was doing my usual job on the warehouse floor. 3. I was stocking boxes and organizing merchandise. 4. I had been working for a few hours. 5. It was getting late. 6. I felt a bit strange and lightheaded. 7. I thought it was due to hunger. 8. I hadn't eaten yet that day. 9. I started to feel a strange tightness in my chest. 10. I stopped what I was doing. 11. I leaned against a nearby wall. 12. The pressure in my chest got stronger. 13. I could feel my heart pounding. 14. I started seeing spots. 15. Sweat was dripping down my forehead and arms. 16. I tried to take deep breaths. 17. I couldn't catch my breath. 18. I was really scared. 19. I heard the manager's voice. 20. The manager had seen me and called out. 21. I tried to yell back but couldn't. 22. The manager walked towards me. 23. I felt my world going dark. 24. The manager caught me as I was falling. 25. He took me to the staff room and helped me.,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 16, 17, 15, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",0.3403
summary_llama4_5_2.json,5,2,"1. I was working on the warehouse floor and started to feel strange. 2. I felt a tightness and pressure in my chest and couldn't catch my breath. 3. My manager saw me and came to check if I was alright. 4. The manager helped me to the staff room and got me a glass of cold water. 5. I had a panic attack, but the manager's help made it better.","[3, 14, 15, 18, 19, 23, 24, 27, 28, 29, 30, 31, 32, 35, 38, 39, 40, 41, 42, 44, 46, 47, 48, 49, 51]",0.3206
summary_llama4_25_1.json,25,1,1. I was at work one day. 2. I was doing my usual job on the warehouse floor. 3. I was stocking boxes and organizing merchandise. 4. I had been working for a few hours. 5. It was getting late. 6. I felt a bit strange and lightheaded. 7. I thought it was due to hunger. 8. I hadn't eaten yet that day. 9. I felt a strange tightness and pressure in my chest. 10. I stopped what I was doing. 11. I leaned against a nearby wall. 12. The pressure in my chest got stronger. 13. My heart was pounding. 14. I started seeing spots. 15. Sweat was dripping down my forehead and arms. 16. I tried to take deep breaths. 17. I couldn't catch my breath. 18. I was really scared. 19. I heard the manager's voice. 20. The manager had seen me and called out. 21. I tried to yell back but couldn't. 22. The manager came to me and caught me. 23. He took me to the staff room. 24. He gave me a glass of cold water. 25. I started to feel better after a few minutes.,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 33, 34, 35, 38, 39, 40, 41, 44, 46, 48]",0.3181
summary_llama4_18_3.json,18,3,1. I was working on the warehouse floor. 2. I was stocking boxes and organizing merchandise. 3. It was getting late and I was feeling lightheaded. 4. I thought it was because I hadn't eaten yet that day. 5. I started to feel a strange tightness in my chest. 6. I stopped what I was doing and leaned against a wall. 7. The pressure in my chest got stronger. 8. I could feel my heart pounding. 9. I started seeing spots and sweating. 10. I tried to take deep breaths but couldn't. 11. I was really scared and didn't know what to do. 12. I heard the manager's voice calling out to me. 13. I tried to yell back but couldn't find my voice. 14. The manager caught me as I was dropping to the ground. 15. He took me to the staff room and sat me down. 16. He gave me a glass of cold water and told me to rest. 17. The pressure in my chest slowly eased up. 18. I learned to check in with myself to avoid further episodes.,"[2, 3, 4, 5, 7, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 33, 34, 35, 37, 38, 39, 40, 41, 44, 45, 47, 54, 55, 56]",0.3174
summary_llama4_17_2.json,17,2,1. I was working on the warehouse floor. 2. I was stocking boxes and organizing merchandise. 3. I had been working for a few hours. 4. It was getting late. 5. I felt strange and lightheaded. 6. I thought it was because I was hungry. 7. I felt a tightness and pressure in my chest. 8. I stopped working and leaned against a wall. 9. The pressure got stronger. 10. I could feel my heart pounding. 11. I started seeing spots and sweating. 12. I tried to take deep breaths but couldn't. 13. The manager saw me and called out to me. 14. The manager caught me as I was falling. 15. He took me to the staff room and helped me. 16. The pressure in my chest slowly eased up. 17. I learned to check in with myself after the incident.,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 27, 28, 29, 30, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 54, 55]",0.3173
summary_llama4_15_1.json,15,1,1. I was working on the warehouse floor. 2. I was stocking boxes and organizing merchandise. 3. I had been working for a few hours. 4. I felt strange and lightheaded. 5. I thought it was because I was hungry. 6. I felt a tightness and pressure in my chest. 7. I stopped working and leaned against a wall. 8. I felt my heart pounding in my chest. 9. I started seeing spots and sweating. 10. I tried to take deep breaths but couldn't. 11. The manager saw me and called out to me. 12. I couldn't respond and felt my world going dark. 13. The manager caught me as I was falling. 14. He took me to the staff room and helped me. 15. I recovered after resting and drinking water.,"[3, 4, 5, 6, 8, 9, 10, 11, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 27, 28, 29, 30, 33, 34, 36, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]",0.3112
summary_llama4_24_1.json,24,1,1. I was at work one day. 2. I was doing my usual job. 3. I was working on the warehouse floor. 4. I was stocking boxes and organizing merchandise. 5. I had been working for a few hours. 6. It was getting late. 7. I had been feeling a bit strange. 8. I felt lightheaded. 9. I thought it was due to hunger. 10. I hadn't eaten yet that day. 11. I started to feel tightness and pressure in my chest. 12. I stopped what I was doing. 13. I leaned against a nearby wall. 14. The pressure got stronger. 15. My heart was pounding in my chest. 16. I started seeing spots. 17. Sweat was dripping down my forehead and arms. 18. I tried to take deep breaths. 19. I couldn't catch my breath. 20. I was really scared. 21. I heard the manager's voice. 22. The manager came to me and caught me. 23. He took me to the staff room. 24. I felt better after resting.,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 35, 38, 39, 40, 41, 45, 47, 48]",0.3089
