index,len,rate,keypoints,mbits,"produced
key points","required
key points",attempt,rephrase,rephrase_len,rephrased_mbits,rephrase_rate
16,370,0.0902,"I was working in the warehouse and feeling lightheaded due to not eating. I felt a strange tightness and pressure in my chest. I leaned against the wall as my symptoms worsened. I tried to breathe but couldn't, and I started to feel scared. The manager noticed me and came over as I was about to pass out. He helped me recover, and I learned the importance of self-care.",33.39,6,6,1,"Laboring in the storage facility, I began to feel dizzy because I hadn't eaten. A peculiar sensation of constriction and heaviness enveloped my chest. I braced myself against the wall as my condition deteriorated. Struggling for breath, I found myself unable to do so, which filled me with fear. Observing my distress, the supervisor approached just as I was on the verge of fainting. He assisted in my recuperation, teaching me a valuable lesson about taking care of myself.",475,8.033939367990014,0.0169
17,384,0.1289,I worked on the warehouse floor organizing merchandise. I felt a bit lightheaded because I hadn't eaten. I experienced tightness and pressure in my chest. I leaned against the wall as the pressure increased. I couldn't catch my breath and felt scared. The manager saw me and asked if I was okay. I almost fainted but the manager caught me. I learned the importance of rest and eating.,49.48,8,8,3,"I was busy arranging goods on the warehouse ground. I started to feel dizzy due to skipping a meal. There was a sensation of constriction and heaviness in my chest. As the tightness worsened, I braced myself against the wall. Struggling to breathe, I became frightened. Noticing my distress, the supervisor inquired about my well-being. I nearly passed out, but the supervisor managed to catch me. It was a lesson learned on the necessity of taking breaks and proper nourishment.",479,11.743549340399998,0.0245
18,390,0.1267,I was working on the warehouse floor doing my usual job. I started feeling lightheaded and chalked it up to hunger. I felt chest tightness and pressure getting stronger. I leaned against a wall and felt my heart pounding. I saw spots and sweated as I struggled to breathe. The manager noticed me and rushed to help as I collapsed. I learned it was a panic attack and to take care of myself.,49.41,7,7,2,"I found myself laboring on the warehouse ground, performing my regular duties. A sensation of faintness came over me, which I attributed to a lack of food. The sensation of constriction and pressure in my chest intensified. I propped myself against a partition, sensing my heartbeat escalate. My vision blurred with specks and I perspired while struggling for air. The supervisor spotted my distress and hurried over as I fell to the ground. It was revealed to me that I had experienced a panic attack and needed to prioritize my well-being.",541,20.147333127139994,0.0372
19,395,0.1638,I was working in the warehouse stocking boxes. I felt lightheaded due to not eating that day. I experienced tightness and pressure in my chest. I leaned against a wall but the pressure increased. I saw spots and couldn't catch my breath. The manager saw me and walked toward me. I was having a panic attack and the manager helped me. I learned to check on myself and ensure proper rest and food.,64.69,8,8,2,"I occupied myself with arranging boxes in the storage area. Feeling faint was a result of skipping meals that day. A sensation of constriction and heaviness enveloped my chest. Resting against a partition did nothing to alleviate the growing pressure. My vision was filled with floating specks and I struggled to breathe. Noticing my distress, the supervisor approached me. Undergoing a panic attack, I received assistance from the manager. It became a lesson for me to monitor my well-being and prioritize adequate rest and nutrition.",535,22.620073323580005,0.0423
20,407,0.1138,I was working on the warehouse floor. I felt lightheaded due to hunger. I experienced a tightness in my chest. I started seeing spots and sweating. I struggled to catch my breath. I heard the manager calling out to me. I tried to respond but couldn't speak. The manager caught me as I collapsed. He helped me by giving me water and rest. I realized I had a panic attack and needed to care for myself better.,46.32,10,10,3,"I was laboring on the warehouse ground. Hunger caused me to feel faint. A sensation of constriction was present in my chest. My vision was marred by floating spots and I began to perspire. Drawing breath became a struggle for me. The voice of the manager reached my ears, calling me. Attempting to reply, I found myself unable to utter a word. As I went down, the manager was there to catch me. He assisted me by providing water and a chance to rest. It dawned on me that I had suffered a panic attack and must prioritize my well-being.",536,21.571502676859996,0.0402
21,411,0.1182,I was working in the warehouse. I felt lightheaded and thought I was hungry. I felt tightness and pressure in my chest. I leaned against a wall as the pressure grew stronger. I started sweating and couldn't catch my breath. I heard the manager call out to me. I couldn't respond and felt my world going dark. The manager caught me before I fell. I learned to take care of myself to prevent future panic attacks.,48.58,9,9,3,I was employed in the storage facility. I experienced dizziness and suspected it was due to hunger. I sensed a constriction and a heavy feeling in my chest. I braced myself against a wall as the sensation intensified. Perspiration began and I struggled to breathe. I overheard the supervisor calling to me. I found myself unable to reply and my consciousness began to fade. The supervisor grasped me just as I was about to collapse. I realized the importance of self-care to avert subsequent episodes of panic.,510,23.260154690260006,0.0456
22,420,0.1281,"I was working in the warehouse, stocking boxes. I felt lightheaded and thought it was hunger. I felt tightness and pressure in my chest. I leaned against the wall feeling worse. I started sweating and seeing spots. I couldn't catch my breath and got scared. I heard the manager calling out to me. I tried to respond but couldn't speak. The manager caught me as I was falling. The manager helped me during a panic attack.",53.81,10,10,1,"I occupied myself with arranging boxes in the storage area. A sensation of lightheadedness came over me, and I suspected it was due to hunger. A constricting sensation and a feeling of pressure enveloped my chest. Leaning on the wall, my condition deteriorated. Perspiration began to form, and my vision was marred by floating spots. Struggling to breathe, fear started to set in. The sound of the supervisor's voice reached my ears. Attempting to reply proved futile as words failed me. As I toppled, the supervisor was there to catch me. During the episode of panic, the supervisor provided assistance.",604,15.624847412710016,0.0259
23,426,0.1415,"I was working on the warehouse floor, stocking boxes. I began to feel lightheaded and blamed it on hunger. I felt pressure in my chest while returning items. Sweat dripped down as I struggled to breathe. The manager saw me and called out to check on me. I couldn't respond but the manager reached me in time. The manager took me to the staff room to rest. I realized I had a panic attack and learned to care for myself better.",60.27,8,8,1,"I occupied myself with arranging boxes on the warehouse ground. A sensation of faintness overcame me, which I attributed to lack of food. While putting items back, I experienced a tightness in my chest. Perspiration cascaded down while I found it hard to catch my breath. Noticing my distress, the supervisor called out to inquire about my well-being. Incapable of replying, the supervisor was by my side promptly. The supervisor escorted me to the break room for some downtime. It dawned on me that I had suffered a panic attack and recognized the importance of self-care.",573,21.921567923010006,0.0383
24,447,0.1217,I was working in the warehouse. I felt lightheaded while working. I thought I was just hungry. I felt tightness in my chest. I leaned against a wall. The pressure in my chest increased. I began to sweat and see spots. I couldn't catch my breath. I was scared and confused. The manager noticed I was in trouble. I tried to respond but couldn't. The manager caught me as I fell. He helped me to the staff room. I learned the importance of self-care.,54.42,14,14,1,"I was employed at the storage facility. While performing my duties, I experienced dizziness. I assumed it was due to hunger. A constriction sensation developed in my chest. I braced myself against the wall. The chest pressure intensified. Perspiration began and my vision became spotty. Breathing became difficult for me. I felt frightened and bewildered. My supervisor realized I was struggling. I attempted to speak but was unable. As I collapsed, the supervisor caught me. He assisted me into the employee lounge. It was a lesson in the significance of taking care of oneself.",579,24.26538850236001,0.0419
25,468,0.1593,"I was working on the warehouse floor. I had been feeling lightheaded all day. I felt pressure in my chest suddenly. I leaned against a wall, feeling worse. I was sweating and seeing spots suddenly. I heard the manager calling out to me. I tried to yell back but couldn't speak. I started to drop to the ground then. The manager caught me before I collapsed. He brought me to the staff room to rest. I realized I had a panic attack. I learned to check in and take care.",74.53,12,12,2,"I occupied myself with tasks on the warehouse floor. All day, a sense of lightheadedness had plagued me. Suddenly, I experienced a sharp pressure in my chest. Leaning on a wall, my condition deteriorated. Perspiration broke out and I began seeing spots abruptly. The sound of the manager's voice reached me, calling my name. Attempting to respond, I found myself unable to utter a word. At that moment, I felt myself beginning to fall. Before I hit the floor, the manager grasped me. He escorted me to the staff area for recuperation. It dawned on me that I had experienced a panic attack. I acknowledged the importance of self-monitoring and self-care.",653,35.99958799116,0.0551
26,480,0.1494,I was working in the warehouse stocking boxes. I felt lightheaded due to not eating. I felt a tightness and pressure in my chest. I leaned against a wall trying to recover. I started seeing spots and sweating. I couldn't catch my breath and panicked. I was scared and unsure what to do. I heard the manager calling out. I tried to respond but had no voice. The manager reached me as I collapsed. He gave me water and told me to rest. I had a panic attack but learned to self-care.,71.72,12,12,3,"I occupied myself with arranging boxes in the storage area. Feeling faint arose from my lack of food intake. A sensation of constriction and heaviness enveloped my chest. I braced myself against a partition to regain composure. My vision was marred by floating specks and perspiration began. Struggling to breathe, I succumbed to a sense of alarm. Fear gripped me as I was uncertain of the next steps. The voice of the supervisor penetrated the air. Attempting to reply, I found myself voiceless. As I gave way to gravity, the supervisor was at my side. He handed me a drink of water and advised me to take a break. I experienced a bout of panic but came to understand the importance of self-maintenance.",704,14.678638454310002,0.0209
27,484,0.1232,I was working on the warehouse floor. I had been working for a few hours. I felt lightheaded but blamed hunger. I felt tightness and pressure in my chest. I leaned against a wall for support. Pressure increased and heart pounded. I started sweating and seeing spots. I struggled to catch my breath. The manager noticed and called out. I tried to respond but couldn't speak. The manager reached me as I collapsed. He gave me water and helped me rest. I learned to check in with myself.,59.65,13,13,2,"I occupied myself with tasks on the warehouse ground. Several hours had passed during my shift. Feeling faint, I attributed it to not eating. A sensation of constriction and heaviness enveloped my chest. I sought stability by resting against a wall. The pressure mounted and my heartbeat intensified. Perspiration began and my vision became speckled. Drawing breath became a struggle for me. The supervisor took notice and shouted. Attempting to reply, I found myself unable to utter a word. As I went down, the manager was at my side. He provided me with water and aided in my recovery. It was a lesson to regularly self-assess my well-being.",643,21.240924836980003,0.033
28,489,0.1484,I was at work in the warehouse. I felt lightheaded and assumed I was hungry. I felt tightness and pressure in my chest. I leaned against the wall for support. I saw spots and sweat dripped down my forehead. I tried to breathe deeply but couldn't catch my breath. I heard the manager calling out to me. I couldn't yell back or find my voice. I started to drop but the manager caught me. The manager gave me water and I rested. I realized I had a panic attack and learned to care for myself.,72.58,11,11,3,I was employed in the storage facility. I experienced dizziness and thought it was due to hunger. I noticed a squeezing sensation and heaviness in my chest. I braced myself against the wall for stability. I observed flickering before my eyes as perspiration trickled down my brow. I attempted to take deep breaths but struggled to fill my lungs. I detected the supervisor's voice calling to me. I was unable to shout in response or produce any sound. I began to collapse but the supervisor grasped me in time. The supervisor handed me some water and I took a moment to rest. I came to the realization that I had experienced a panic attack and learned to look after my well-being.,679,36.40227698021,0.0536
29,496,0.1562,I was working in the warehouse. I felt lightheaded but blamed hunger. I felt tightness and pressure in my chest. I leaned against a wall as it got stronger. I saw spots and sweated heavily. I tried deep breaths but struggled. I heard the manager's voice calling me. I couldn’t speak but the manager approached. I started to fall but the manager caught me. The manager took me to the staff room. He gave me water and told me to rest. I realized I had a panic attack and learned to care for myself.,77.46,12,12,1,I was employed at the storage facility. I experienced dizziness and attributed it to not eating. I sensed a squeezing sensation and pressure in my chest. I supported myself against a wall as the sensation intensified. I noticed blotches before my eyes and perspired profusely. I attempted to take deep breaths but found it difficult. I detected the supervisor's voice summoning me. I was unable to talk but the supervisor came closer. I began to collapse but the supervisor grasped me. The supervisor escorted me to the employee lounge. He provided me with water and advised me to take a break. I came to the realization that I had experienced a panic attack and learned to look after my well-being.,699,46.773170445529985,0.0669
30,508,0.1337,"I was at work doing my usual job. I was feeling lightheaded and chalked it up to hunger. I felt a strange tightness and pressure in my chest. I leaned against a wall, but the pressure increased. I started seeing spots and sweating a lot. I tried to breathe deeply but couldn't catch my breath. I heard my manager calling out to me. I couldn't respond as my world was going dark. I started to drop, but my manager caught me. The manager gave me water and helped me rest. I learned I was having a panic attack.",67.93,11,11,1,"At my workplace, I was engaged in my regular duties. Feeling faint, I assumed it was due to being hungry. A peculiar sensation of constriction and pressure enveloped my chest. I braced myself against a wall, yet the pressure intensified. My vision was filled with floating spots and I perspired profusely. Attempting to take deep breaths, I found myself unable to draw enough air. My supervisor's voice reached my ears, calling for me. My ability to reply failed as my surroundings began to fade. As I began to collapse, my supervisor was there to support me. My supervisor provided me with water and assisted me in taking a break. It became apparent to me that I was experiencing a panic attack.",696,33.04958341636,0.0475
31,510,0.1385,I was working on the warehouse floor. I began to feel lightheaded and attributed it to hunger. I felt tightness and pressure in my chest while working. I leaned against a wall as the pressure increased. I experienced spots in my vision and sweating. I struggled to breathe and felt scared. The manager saw me and called out to check on me. I tried to respond but couldn't speak and started collapsing. The manager caught me and took me to the staff room. I felt better with rest and learned to care for myself.,70.64,10,10,2,"I was laboring on the warehouse ground. I started to feel dizzy and thought it was due to not eating. While working, I experienced a constricting sensation and pressure in my chest. I braced myself against a wall as the pressure mounted. My vision became spotty and I broke out in a sweat. Breathing became difficult and I was filled with fear. The supervisor noticed my condition and shouted to see if I was alright. I attempted to reply but found myself unable to speak and began to fall. The supervisor caught hold of me and escorted me to the employee lounge. I recovered after some rest and realized the importance of self-care.",633,39.65931317826,0.0627
32,558,0.1446,I was working in the warehouse. I had been feeling strange and lightheaded. I thought it was because I hadn't eaten. I felt a tightness in my chest. I leaned against a wall to rest. The pressure in my chest got stronger. I felt my heart pounding. I started seeing spots. I was sweating a lot. I couldn't catch my breath. I was very scared and panicked. I heard my manager call out to me. I couldn't yell back for help. The manager came to check on me. I nearly collapsed but was caught. I was taken to the staff room to rest. I learned it was a panic attack.,80.71,17,17,3,I occupied myself with tasks in the storage area. I had been experiencing an odd sensation and dizziness. I assumed it was due to skipping a meal. There was a constriction feeling in my chest. I supported myself against a wall for a brief pause. The sensation of pressure in my chest intensified. My heartbeat felt incredibly strong. My vision was marred by floating specks. Perspiration was excessive. Drawing breath became a struggle for me. I was engulfed by fear and a sense of panic. My supervisor's voice reached out to me. I found myself unable to shout for assistance. The supervisor approached to see how I was doing. I was on the verge of fainting but was caught in time. I was escorted to the employee lounge for recuperation. It turned out to be a panic attack.,773,42.45266337813,0.0549
33,565,0.1486,I was at work doing my usual job. I was stocking boxes and organizing merchandise. I felt lightheaded due to hunger. I felt tightness and pressure in my chest. I leaned against a wall to rest. The pressure in my chest got stronger. My heart was pounding hard. I started seeing spots and sweating. I struggled to catch my breath. I heard the manager's voice calling me. I couldn't respond due to my condition. The manager walked towards me. I nearly collapsed but the manager caught me. I was taken to the staff room to rest. I realized I experienced a panic attack.,83.94,15,15,1,"At my workplace, I was performing my regular duties. My tasks involved stacking boxes and sorting out goods. A sensation of dizziness came over me from not eating. There was a sensation of constriction and heaviness in my chest. To take a break, I supported myself against a wall. The heaviness in my chest intensified. My heartbeat was thumping forcefully. My vision became spotty and I began to perspire. Breathing became a struggle for me. I could hear the manager's voice summoning me. My state prevented me from giving a response. The manager made his way over to me. I was on the verge of fainting when the manager grasped me. They escorted me to the staff area for a respite. It dawned on me that I had suffered a panic attack.",734,48.63261028476,0.0663
34,570,0.2133,I was at work on the warehouse floor. I was stocking boxes. I was organizing merchandise. I felt a bit lightheaded. I thought I was hungry. I felt tightness in my chest. I leaned against a wall. The pressure got stronger. I felt my heart pounding. I started seeing spots. I had sweat dripping down. I couldn't catch my breath. I was scared and unsure. I heard the manager's voice. I tried to yell for help. I couldn't find my voice. I felt my world going dark. The manager caught me. He took me to the staff room. He got me cold water. I learned to check in with myself.,121.61,21,21,2,I found myself on the industrial floor at my job. I was busy shelving cartons. I was tidying up the goods. I started to feel slightly dizzy. I assumed I needed to eat. I experienced a constriction in my chest. I rested against the wall. The tension intensified. I sensed my heartbeat escalating. I began to notice blurs in my vision. Perspiration was streaming down. I struggled to breathe. I felt frightened and uncertain. I detected the supervisor's voice. I attempted to shout for assistance. My voice seemed to have vanished. My surroundings started to fade to black. The supervisor caught hold of me. He escorted me to the break room. He provided me with chilled water. I realized the importance of self-monitoring.,720,55.822509751709994,0.0775
35,592,0.1935,"I was at work one day. I was working on the warehouse floor. I had been working for a few hours. I felt strange and lightheaded. I thought it was because I hadn't eaten. I felt tightness in my chest. I leaned against a wall. The pressure got stronger. I felt my heart pounding. I saw spots and sweat dripped. I couldn't catch my breath. I heard a voice across the warehouse. The manager saw me and called out. I couldn't yell back. The manager walked towards me. I started to fall, but he caught me. He took me to the staff room. He gave me water and rest. I learned to rest and eat properly.",114.52,19,19,1,"One day found me at my job. I was occupied with tasks on the warehouse floor. Several hours had passed since I started my shift. A peculiar sensation overcame me, leaving me faint. I assumed it was due to skipping a meal. A constricting sensation enveloped my chest. I braced myself against the nearest wall. The sensation of pressure intensified. My heartbeat was thunderous in my ears. Vision speckled, perspiration began to fall. Breathing became an elusive task for me. A distant voice echoed through the warehouse. Noticing my distress, the manager shouted over. I found myself unable to shout in response. The manager made his way over to me. As I began to collapse, he was there to support me. He escorted me to the employee lounge. He provided me with hydration and a chance to recuperate. It was a lesson learned to take breaks and nourish myself.",856,54.18711464867,0.0633
36,605,0.171,I was at work doing my usual job. I was working on the warehouse floor. I had been working for a few hours. I felt strange and lightheaded. I assumed it was due to hunger. I felt tightness and pressure in my chest. I stopped and leaned against a wall. The pressure got stronger. I felt my heart pounding in my chest. I saw spots and was sweating. I tried to breathe deeply but couldn't. I heard the manager's voice calling me. I couldn't yell back to the manager. I started to drop to the ground. The manager caught me just in time. He gave me water and told me to rest. I learned to check in with myself.,103.46,17,17,2,"At my workplace, I was engaged in my regular tasks. My duties were on the warehouse floor that day. Several hours had passed since I started my shift. A peculiar sensation of dizziness came over me. I thought it might be because I needed to eat. A constricting sensation and pressure built up in my chest. Pausing, I braced myself against a nearby wall. The sensation of pressure intensified. My heartbeat was thunderous within my ribcage. Blurred vision and perspiration overcame me. Deep breaths eluded me despite my attempts. The voice of the manager reached my ears, calling out. I found myself unable to respond to the manager's calls. My body began to collapse towards the floor. Fortunately, the manager grasped me in the nick of time. He handed me water and advised me to take a break. I realized the importance of self-awareness.",838,39.2561225726,0.0468
37,608,0.1735,I was working on the warehouse floor. I felt lightheaded and thought I was hungry. I felt a strange tightness and pressure in my chest. I leaned against a wall but the pressure got stronger. I saw spots and sweat dripped down my forehead. I tried to breathe deeply but couldn't catch my breath. I heard the manager calling out to me. I couldn't yell back because I lost my voice. The manager walked towards me. I started to drop but the manager caught me. The manager took me to the staff room. I slowly felt better after resting and drinking water. I learned to check in with myself and avoid panic attacks.,105.48,13,13,3,"I was occupied with tasks on the warehouse ground. I experienced a sensation of light-headedness and assumed I needed food. I noticed an unusual constriction and a feeling of pressure in my chest. I propped myself against a partition, yet the pressure intensified. I observed flickering before my eyes as perspiration streamed down my brow. I attempted to take deep breaths but struggled to fill my lungs. I detected the supervisor's voice calling to me. I was unable to shout in response because my voice had failed me. The supervisor approached my position. As I began to collapse, the supervisor grasped me. The supervisor escorted me to the employee lounge. After some time of rest and hydrating myself, I gradually recovered. I realized the importance of self-awareness to prevent future panic episodes.",808,57.15619280332001,0.0707
38,609,0.2062,I was at work one day. I was doing my usual job. I was working in the warehouse. I was stocking boxes. I was organizing merchandise. I worked for a few hours. It was getting late. I felt a bit strange. I felt lightheaded. I thought I was just hungry. I started feeling chest tightness. I leaned against a wall. I felt my heart pounding. I saw spots and felt sweaty. I struggled to catch my breath. I was really scared. I heard the manager call out. I couldn't find my voice. The manager walked towards me. I dropped to the ground. The manager caught me. He gave me water and rest. I was having a panic attack.,125.56,23,23,3,"One day found me at my workplace. I was engaged in my regular tasks. My duties were in the storage area. I was busy arranging boxes. I was sorting out the goods. Several hours passed as I worked. Evening was approaching. I started to feel somewhat odd. A sensation of dizziness came over me. I assumed it was due to hunger. A feeling of tightness in my chest emerged. I found support by leaning on a wall. My heartbeat was thunderous in my ears. My vision was filled with spots and I perspired. Breathing became a struggle for me. Fear engulfed me completely. The voice of the manager reached my ears. My own voice eluded me. The manager made his way over to me. Suddenly, I collapsed. The manager was quick to catch me. He provided me with water and a chance to rest. A panic attack was overtaking me.",802,51.65945435082,0.0644
