recall_id,keypoints,attempt,summary_text,segment_ids,correlation
summary_gpt4o_22_3.json,22,3,1. I was going to a church league softball game. 2. I was driving up Twenty-four road. 3. I got ready to turn at Ranch Eggs. 4. A man started creeping onto Twenty-four. 5. The man was blocking the lane. 6. I hurried up and got ahead of him. 7. The man had Twenty-four blocked. 8. We headed towards the softball diamond. 9. The man was following us on Aboite Center. 10. Lisa said he was right on my tail. 11. I tried to keep an eye on him. 12. The man was weaving back and forth. 13. I thought he might be drunk. 14. I decided to confront him if needed. 15. I worried he could be sick or having a heart attack. 16. I felt hesitant about getting involved. 17. We stopped at a sign and saw a sheriff's car. 18. I motioned the sheriff to come over. 19. I told the deputy about the man's problem. 20. The man stopped far from the intersection. 21. The man reversed his car when he saw us talk. 22. The police followed the man driving slowly.,"[1, 4, 5, 30, 9, 10, 12, 13, 23, 24, 20, 22, 25, 26, 27, 28, 32, 34, 35, 36, 38, 39, 42, 45, 46, 44, 47, 50, 51, 56, 58, 59, 60, 64, 65, 67, 70, 72, 73, 74, 76, 77, 78, 79]",0.6313
summary_gpt4o_18_3.json,18,3,1. We were going to a church league softball game. 2. The games were scheduled at Homestead High School. 3. I was driving up Twenty-four and preparing to turn. 4. A man was creeping onto Twenty-four and blocking the lane. 5. I managed to get ahead of the man onto the road. 6. The man was blocking Twenty-four and sitting in the middle. 7. We crossed and headed towards the diamond with the man following us. 8. Lisa was with me and noted the man was on our tail. 9. The man was driving erratically and weaving in his lane. 10. I thought the driver might be drunk or having a heart attack. 11. I decided to do something about the driver's reckless behavior. 12. I planned to confront the driver at the next stop sign. 13. A sheriff's car stopped across the road at the stop sign. 14. I informed the deputy about the driver's erratic behavior. 15. The driver reversed when he saw me talking to the police. 16. The police pursued the man as he tried to evade them. 17. The man drove slowly and carefully once the police followed. 18. I found the situation comical but was unsure of the outcome.,"[1, 2, 4, 5, 9, 12, 13, 19, 20, 22, 23, 24, 25, 26, 28, 32, 33, 34, 38, 39, 42, 45, 46, 50, 51, 44, 49, 47, 57, 58, 59, 60, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 74, 75, 76, 77, 78, 79, 80, 81]",0.6285
summary_gpt4o_4_1.json,4,1,"1. We were going to a softball game at Homestead High School. 2. I encountered a possibly drunk driver who followed us closely. 3. I decided to approach a sheriff's car to report the driver. 4. The driver reversed to avoid the police, and they followed him.","[1, 2, 9, 12, 13, 14, 22, 23, 24, 28, 32, 35, 38, 39, 45, 46, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]",0.6262
summary_gpt4o_10_1.json,10,1,"1. I was driving to a church league softball game. 2. I saw a man in his fifties blocking the lane. 3. I managed to get ahead of the man. 4. The man started following me closely. 5. I suspected the man was drunk. 6. I considered confronting the man. 7. I saw a sheriff's car at a stop sign. 8. I told the deputy about the man's driving. 9. The man tried to reverse away from the police. 10. The police chased the man, who drove slowly.","[1, 2, 9, 11, 13, 20, 28, 32, 34, 35, 38, 39, 42, 45, 46, 44, 47, 48, 49, 50, 51, 53, 56, 57, 58, 59, 60, 62, 63, 64, 65, 66, 67, 70, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81]",0.6253
summary_gpt4o_25_2.json,25,2,1. I drove to a church league softball game. 2. The game was at Homestead High School. 3. I was traveling on Twenty-four. 4. I prepared to turn at Ranch Eggs. 5. I noticed a man in his fifties. 6. The man blocked the lane on Twenty-four. 7. I hurried ahead of him. 8. The man stopped and waited in the median. 9. I continued towards the diamond. 10. The man followed me closely. 11. Lisa was with me in the car. 12. Lisa noticed the man tailgating us. 13. I checked the rearview mirror. 14. The man weaved between lanes. 15. I thought about drunk driving dangers. 16. I suspected the man was drunk or sick. 17. I decided to confront the man at a stop. 18. I planned to approach him at the stop sign. 19. A sheriff's car stopped across the road. 20. I signaled the deputy and explained the issue. 21. The man backed away when I approached police. 22. The man stopped far from the intersection. 23. Police pursued the man as he reversed. 24. He drove cautiously after police followed him. 25. I never found out if police stopped him.,"[1, 2, 4, 5, 30, 11, 12, 13, 22, 23, 24, 20, 21, 26, 28, 32, 33, 34, 35, 38, 39, 42, 45, 46, 50, 47, 58, 59, 60, 61, 62, 63, 64, 65, 66, 70, 71, 72, 73, 74, 75, 77, 78, 79, 81]",0.6249
summary_gpt4o_9_2.json,9,2,"1. I was driving to a church league softball game. 2. A man blocked my lane on the road. 3. I got ahead of him and noticed he blocked traffic. 4. The man followed me closely up the hill. 5. Lisa told me he was right on our tail. 6. The man weaved on the road and seemed drunk. 7. I worried he might be sick, not just drunk. 8. I saw a sheriff's car and asked for help. 9. The man reversed when he saw the police.","[1, 2, 9, 13, 22, 23, 28, 29, 32, 34, 38, 39, 45, 46, 50, 51, 59, 60, 64, 70, 72]",0.6233
summary_gpt4o_38_3.json,38,3,"1. We were going to a church league softball game. 2. The games were scheduled at Homestead High School. 3. I was driving on Twenty-four and getting ready to turn. 4. I noticed a guy coming onto Twenty-four from the right. 5. The guy looked like he was in his mid-fifties. 6. He started creeping out and blocked the lane. 7. I hurried up and got in ahead of him. 8. He sat and waited in the middle of the highway. 9. We crossed as soon as traffic cleared. 10. The guy started following us as we headed north. 11. Lisa noticed the guy was right on our tail. 12. He was practically bumper to bumper. 13. I watched him in the mirror ensuring he didn't hit me. 14. He started weaving back and forth in his lane. 15. I thought about drunk driving being dangerous. 16. I considered the guy could be drunk or sick. 17. I planned to talk to him at the stop sign. 18. I thought he might be having a heart attack. 19. I didn't want to get involved but felt I should. 20. At the stop sign, I decided to find out his problem. 21. A sheriff's car stopped right across the road. 22. I motioned for the deputy to come over. 23. I told the deputy the guy had a definite problem. 24. The deputy started moving towards the guy. 25. The guy saw me talk to the police and stopped far away. 26. He put his car in reverse and backed up. 27. The cops followed him as he backed up. 28. The guy then started driving forward slowly. 29. The cops made a U-turn and followed him. 30. I found the situation pretty comical. 31. I wasn't sure if the cops ever stopped him. 32. We were relieved when the cops took over. 33. I felt responsible to report the driver. 34. I realized it could have been a serious situation. 35. I didn't want to read about a tragedy later. 36. We continued to our destination after reporting him. 37. I was glad nobody got hurt during the incident.","[1, 2, 4, 5, 9, 10, 11, 12, 13, 20, 22, 23, 25, 28, 34, 32, 37, 38, 39, 42, 45, 46, 50, 47, 51, 56, 58, 59, 60, 67, 68, 70, 72, 74, 77, 78, 80, 81, nan, 64, 65, 44, 54]",0.6167
summary_gpt4o_26_3.json,26,3,"1. I planned to go to a church league softball game. 2. The game was at Homestead High School's diamond. 3. I drove on Twenty-four with my turn signal on. 4. A man was sitting to the right, entering Twenty-four. 5. He looked in his middle fifties and blocked my lane. 6. I hurried and got ahead of him in the lane. 7. He blocked Twenty-four by sitting in the highway. 8. I continued to the diamond as traffic cleared. 9. The man followed us as we drove up the hill. 10. Lisa noticed the man was right on our tail. 11. I watched him weave, unable to stay in one lane. 12. I thought about the dangers of drunk driving. 13. I debated if he was drunk or having a heart attack. 14. I felt hesitant about getting involved initially. 15. I resolved to confront him at the stop sign. 16. We stopped, and a sheriff car was across the road. 17. I waved the deputy over to talk about the man. 18. I told the deputy the man had a problem driving. 19. The man stopped far from the intersection. 20. He reversed when seeing me approach the police. 21. The police pursued him as he backed up. 22. The man started driving slowly and carefully. 23. I found the situation comical. 24. I don't know if the police stopped him. 25. I was concerned about the man's safety. 26. I hoped I did the right thing by getting involved.","[1, 2, 4, 7, 9, 11, 20, 12, 13, 22, 23, 25, 26, 28, 29, 32, 34, 38, 39, 42, 44, 45, 46, 50, 51, 56, 47, 58, 59, 60, 64, 65, 66, 67, 70, 69, 72, 73, 74, 76, 78, 79, 80, 81, nan]",0.6122
summary_gpt4o_19_3.json,19,3,1. I was going to a church league softball game a month ago. 2. The games were scheduled at Homestead High School. 3. I drove up Twenty-four and prepared to turn at Ranch Eggs. 4. A middle-aged guy started creeping onto Twenty-four. 5. He blocked the lane heading for the same spot I was. 6. I hurried and got in the lane ahead of him. 7. He continued blocking the highway traffic. 8. We crossed the highway when traffic cleared. 9. The guy followed us up the hill past Ranch Eggs. 10. Lisa told me he was right on my tail. 11. I saw him weaving and couldn't stay in one lane. 12. I thought about drunk driving being a major problem. 13. I suspected he might be drunk or having a medical issue. 14. I decided to check on him at the stop sign. 15. A sheriff's car was stopped across the road. 16. I motioned for the deputy to come over. 17. I informed the deputy about the guy's driving. 18. The guy reversed when he saw me approach the police. 19. The police pursued him as he drove slowly and carefully.,"[1, 2, 4, 5, 9, 10, 12, 13, 14, 18, 20, 22, 23, 24, 25, 28, 29, 30, 31, 32, 34, 35, 38, 39, 42, 44, 45, 46, 47, 48, 50, 51, 57, 58, 59, 60, 61, 64, 65, 66, 67, 70, 72, 74, 75, 76, 77, 78, 79]",0.6075
summary_gpt4o_11_2.json,11,2,1. I was driving to a church league softball game. 2. I noticed a man blocking the road near Twenty-four. 3. I hurried to get ahead of him on the road. 4. The man started following us closely. 5. I suspected the man was drunk or having a medical issue. 6. I decided to report the situation to the police. 7. I saw a sheriff's car at a stop sign. 8. I informed the deputy about the man's erratic driving. 9. The man tried to avoid the police by reversing. 10. The police pursued the man carefully. 11. I found the situation both concerning and comical.,"[1, 4, 9, 10, 12, 13, 20, 28, 32, 34, 35, 38, 39, 42, 45, 46, 44, 47, 49, 57, 58, 59, 60, 62, 63, 64, 65, 67, 70, 72, 73, 74, 76, 77, 78, 79, 80]",0.6059
summary_gpt4o_16_2.json,16,2,1. I was driving to a church league softball game. 2. The game was at the Homestead High School diamond. 3. I was on Twenty-four getting ready to turn at Ranch Eggs. 4. A man in his fifties was blocking the lane. 5. I hurried to get in ahead of him. 6. The man was blocking the middle of the highway. 7. We continued towards the diamond while he followed us. 8. Lisa noticed he was right on my tail. 9. I was worried he might hit us. 10. The man was weaving side to side. 11. I suspected he might be drunk. 12. I considered checking on him in case he was sick. 13. I didn't want to get involved but decided to help. 14. We stopped at a sign and saw a sheriff's car. 15. I informed the deputy about the man's driving. 16. The man reversed when he saw me talk to the police.,"[1, 2, 4, 5, 9, 11, 13, 19, 20, 22, 23, 24, 25, 26, 28, 32, 34, 35, 37, 38, 39, 42, 45, 46, 50, 51, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 70, 72, 73]",0.6048
summary_gpt4o_20_1.json,20,1,"1. We were going to a church league softball game. 2. The game was at Homestead High School. 3. I was driving up Twenty-four with the turn signal on. 4. A man in his fifties was blocking off the lane on Twenty-four. 5. I hurried up and got in ahead of him. 6. The man blocked the lane in the middle of the highway. 7. We crossed once the traffic cleared. 8. The man followed us closely as we headed to the diamond. 9. Lisa noticed the man was right on our tail. 10. The man was weaving and couldn't keep in one lane. 11. I thought about the dangers of drunk driving. 12. I concluded that the man might be drunk or sick. 13. I decided to find out the man's issue at a stop sign. 14. We stopped at a sign, and a sheriff's car was there. 15. I motioned for the deputy and explained the issue. 16. The man stopped far from the intersection upon seeing me. 17. The man threw his car into reverse and backed up. 18. The police went to check on him. 19. The man drove carefully once the police followed him. 20. I don't know if the police ever stopped him.","[1, 2, 4, 7, 9, 11, 13, 20, 12, 18, 22, 23, 25, 28, 32, 34, 38, 39, 42, 45, 46, 50, 47, 58, 59, 60, 62, 64, 70, 72, 74, 79, 81]",0.603
summary_gpt4o_14_1.json,14,1,"1. I was driving to the church league softball game. 2. We were heading to Homestead High School for the game. 3. I was slowing down to turn onto Twenty-four. 4. A man in his fifties started creeping onto Twenty-four. 5. He blocked my lane by heading for the same spot. 6. I managed to get ahead of him in the lane. 7. We continued driving towards the diamond, north of Twenty-four. 8. The man followed us closely and was right on my tail. 9. Lisa noticed him tailgating us. 10. The man was weaving in and out of the lane. 11. I thought he might be drunk or having a medical issue. 12. We stopped at a sign where I saw a sheriff's car. 13. I told the deputy about the man's erratic driving. 14. The man started reversing but police caught up with him.","[1, 2, 26, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 22, 23, 24, 18, 19, 20, 25, 27, 28, 32, 33, 34, 38, 39, 42, 43, 44, 45, 46, 47, 48, 50, 51, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 70, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81]",0.6028
summary_gpt4o_32_3.json,32,3,"1. I went to a church league softball game. 2. The games were at Homestead High School. 3. I drove up Twenty-four with my turn signal on. 4. A man sat to the right, coming onto Twenty-four. 5. He blocked off the lane as I slowed down. 6. He headed for the same spot I was going. 7. I hurried up and got in ahead of him. 8. He blocked the middle of the highway. 9. We crossed when traffic cleared. 10. We headed towards the diamond. 11. The man followed us closely. 12. Lisa pointed out he was on my tail. 13. I watched him in the mirror. 14. He weaved back and forth in his lane. 15. I thought about drunk driving being dangerous. 16. I considered what to do about him. 17. I suspected he might be drunk. 18. I wondered if he was having a heart attack. 19. I didn’t want to get involved at first. 20. I decided I would intervene at the stop sign. 21. A sheriff’s car was across the road. 22. I waved the sheriff over to help. 23. I informed the deputy about the man's problem. 24. The cops started towards the man. 25. The man reversed when he saw me with the cops. 26. The man drove backwards away from the cops. 27. The cops followed and turned to pursue him. 28. The man drove slow and careful then. 29. It was comical to watch the situation. 30. I didn’t know if they stopped him. 31. I hoped they resolved the situation safely. 32. I felt relieved that I took action.","[1, 2, 4, 7, 9, 10, 13, 14, 20, 22, 23, 25, 26, 28, 32, 34, 35, 38, 39, 42, 44, 45, 46, 50, 51, 56, 47, 59, 60, 64, 65, 67, 68, 69, 70, 72, 73, 75, 76, 77, 78, 79, 80, 81, nan]",0.6014
summary_gpt4o_38_2.json,38,2,"1. I went to a church league softball game. 2. The game was at Homestead High School. 3. We drove up Twenty-four towards the game. 4. I prepared to turn at Ranch Eggs. 5. A middle-aged man sat to my right. 6. The man was entering Twenty-four. 7. He creeped onto the road, blocking a lane. 8. He headed for the same spot I was going to. 9. I thought he was a jerk for blocking the road. 10. I hurried to get ahead of him. 11. The man was blocking the road. 12. We crossed when the traffic cleared. 13. We headed towards the diamond. 14. The softball field was a mile or two away. 15. The man followed us closely. 16. Lisa noticed him tailing us. 17. I kept an eye on the man's car. 18. The man weaved between lanes. 19. I suspected the man was drunk. 20. Drunk driving is a major concern for me. 21. I considered what to do about the man. 22. I thought he might be sick or having a heart attack. 23. I didn't want to get involved initially. 24. I decided I needed to check on the man. 25. We reached a stop sign. 26. A sheriff's car stopped across the road. 27. I signaled to the deputies for assistance. 28. I spoke to the deputy about the man's condition. 29. I explained the man's driving problem. 30. The man saw me talking to the police. 31. He stopped far from the intersection. 32. He reversed his car down the road. 33. The cops pursued him. 34. He drove carefully when pursued. 35. It was almost comical to watch. 36. I don't know if they stopped him. 37. I was relieved to involve the authorities.","[1, 2, 4, 5, 30, 9, 11, 10, 12, 13, 18, 23, 24, 14, 19, 20, 22, 25, 26, 27, 28, 32, 33, 34, 35, 36, 37, 38, 39, 40, 45, 46, 42, 44, 50, 51, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 73, 75, 68, 74, 76, 78, 77, 79, 80, 81]",0.5985
summary_gpt4o_34_3.json,34,3,1. I was going to a church league softball game. 2. The games were scheduled at Homestead High School. 3. I drove up Twenty-four and was preparing to turn. 4. I saw a man coming onto Twenty-four. 5. He was about in his mid-fifties. 6. The man blocked off the lane I was in. 7. I managed to get ahead of him. 8. He blocked Twenty-four in the middle of the highway. 9. I continued towards the diamond with him following. 10. He was right on my tail as we drove up the hill. 11. Lisa noticed he was very close behind us. 12. I checked and saw him almost bumper to bumper. 13. He weaved back and forth in his lane. 14. I thought about drunk driving being a hazard. 15. I considered that he might be drunk. 16. I planned to check on him at the stop sign. 17. I worried he might have a medical issue. 18. I didn't want to read he died of a heart attack later. 19. I decided to investigate the man's issue. 20. I saw a sheriff's car at the stop sign. 21. I motioned for the sheriff to come over. 22. I informed the deputy about the man's problem. 23. The man stopped far from the intersection. 24. He reversed and backed up the road. 25. The cops pursued him down the road. 26. The man drove slowly when the cops approached. 27. He started driving forward again. 28. The cops made a U-turn to follow him. 29. The situation seemed comical to me. 30. I don't know if they eventually stopped him. 31. The encounter was strange and unsettling. 32. I felt a responsibility to do something. 33. It was a situation I couldn't ignore. 34. I tried to manage the situation responsibly.,"[1, 2, 4, 5, 9, 10, 11, 12, 13, 20, 22, 23, 24, 25, 26, 28, 29, 31, 32, 33, 34, 35, 38, 39, 42, 45, 46, 47, 50, 51, 54, 55, 44, 49, 59, 60, 64, 65, 67, 70, 72, 73, 74, 75, 76, 79, 77, 78, 80, 81, nan, 43]",0.5985
summary_gpt4o_7_1.json,7,1,"1. I was driving to a softball game at Homestead High School. 2. A man in his fifties was blocking my lane on Twenty-four. 3. I got ahead of him and noticed he was following me closely. 4. The man was weaving and looked like a drunk driver. 5. I considered he might be sick like having a heart attack. 6. I decided to get help and saw a sheriff's car at a stop sign. 7. The man reversed when he saw the police, and they chased him.","[1, 2, 9, 11, 13, 20, 28, 32, 38, 39, 45, 46, 50, 51, 58, 59, 60, 69, 70, 72, 73, 74, 75, 76, 77, 78]",0.5897
summary_gpt4o_15_1.json,15,1,1. I was going to a church league softball game. 2. The games were scheduled at Homestead High School. 3. I was driving on Twenty-four and preparing to turn. 4. A man in his fifties blocked the lane on Twenty-four. 5. I rushed to get ahead of him. 6. The man was sitting in the middle of the highway. 7. We crossed when the traffic cleared. 8. The man followed us up a hill. 9. Lisa noticed he was tailgating us. 10. He was weaving and couldn't stay in one lane. 11. I thought he might be drunk or sick. 12. I decided to find out at the stop sign. 13. A sheriff's car was across the road at the stop. 14. I informed the deputy about the man's driving problem. 15. The man reversed when he saw me talk to police.,"[1, 2, 4, 5, 9, 11, 12, 13, 19, 20, 22, 23, 25, 28, 29, 32, 34, 38, 39, 42, 45, 46, 48, 50, 47, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 70, 72, 73]",0.5885
summary_gpt4o_26_1.json,26,1,"1. We were going to a church league softball game. 2. The game was scheduled at Homestead High School. 3. I was driving up Twenty-four with my turn signal on. 4. A man was sitting on the right, coming onto Twenty-four. 5. The man blocked the lane, heading for my spot. 6. I hurried up and got in ahead of him. 7. He was blocking the middle of the highway. 8. We continued toward the diamond with the man following us. 9. Lisa was with me and noticed the man tailgating. 10. I saw him practically bumper to bumper in the mirror. 11. The man started weaving and couldn't stay in one lane. 12. I thought about drunk driving and its dangers. 13. I suspected the man might be drunk. 14. I considered he might be sick, like having a heart attack. 15. I felt responsible but hesitant to get involved. 16. I decided to take action at the next stop sign. 17. We stopped at the sign and saw a sheriff's car. 18. I motioned for the sheriff to come over. 19. I told the deputy the man had a problem. 20. The man stopped far from the intersection as I got out. 21. He threw his car in reverse and backed up. 22. The cops started to follow him. 23. The man started driving slow and careful. 24. The situation felt comical to me. 25. I left wondering if they stopped him. 26. I was relieved to have taken some action.","[1, 2, 4, 7, 9, 10, 12, 13, 14, 20, 22, 23, 26, 28, 33, 34, 35, 38, 39, 42, 45, 46, 50, 51, 56, 57, 58, 59, 60, 64, 65, 70, 72, 73, 78, 79, 80, 81, nan]",0.5837
