index,len,rate,keypoints,mbits,"produced
key points","required
key points",attempt,rephrase,rephrase_len,rephrased_mbits,rephrase_rate
15,359,0.1827,"I went to a church league softball game at Homestead High School. I saw a man blocking the lane on Twenty-four as I was turning. The man followed me closely up a hill, making me nervous. I thought the man might be drunk or having a medical issue. I decided to get help from a nearby sheriff’s car. The man reversed and drove slowly when the police approached.",65.58,6,6,1,"I attended a church league softball match at Homestead High School. While making my turn, I noticed a man obstructing the path on Twenty-four. This individual tailed me up an incline, which caused me to feel uneasy. It crossed my mind that the individual could be intoxicated or experiencing a health emergency. I opted to seek assistance from a sheriff's vehicle in the vicinity. Upon the arrival of law enforcement, the man backed up and proceeded to drive at a reduced speed.",478,50.80682375245999,0.1063
16,362,0.2097,"I was driving to a softball game with a turn signal on. A man in his fifties blocked my lane on Twenty-four. He followed me closely, making me worried he might crash. He weaved in lanes, seeming drunk or sick. I decided to check on him at the stop sign. I flagged down a sheriff when I saw their car. The man reversed and drove carefully when police pursued him.",75.92,7,7,2,"I headed to a softball match with my blinker activated. A middle-aged gentleman obstructed my path on Route Twenty-four. Tailgating me, he raised concerns about a potential collision. His erratic lane switching suggested intoxication or illness. At the stop sign, I resolved to ensure his well-being. Upon spotting a patrol vehicle, I signaled to the deputy. Upon noticing the law enforcement, the individual backed up and proceeded with caution.",446,37.307826961999986,0.0836
17,385,0.18,"I was driving to a church league softball game. A man blocked my lane on the road. I got ahead of him and noticed he blocked traffic. The man followed me closely up the hill. Lisa told me he was right on our tail. The man weaved on the road and seemed drunk. I worried he might be sick, not just drunk. I saw a sheriff's car and asked for help. The man reversed when he saw the police.",69.3,9,9,2,"I was en route to a church league baseball match. A gentleman obstructed my path on the highway. After passing him, I realized he was hindering the flow of traffic. This individual tailed me closely as we ascended the hill. Lisa informed me that he was directly behind us. The individual zigzagged along the road, appearing intoxicated. I was concerned he could be ill, not merely inebriated. Upon spotting a patrol car, I sought assistance. The individual backed up at the sight of law enforcement.",499,52.30483810351002,0.1048
18,404,0.1401,"I was driving to a church league softball game. I saw a man in his fifties blocking the lane. I managed to get ahead of the man. The man started following me closely. I suspected the man was drunk. I considered confronting the man. I saw a sheriff's car at a stop sign. I told the deputy about the man's driving. The man tried to reverse away from the police. The police chased the man, who drove slowly.",56.62,10,10,1,"I was en route to a church league baseball match. I noticed a middle-aged individual obstructing the road. I succeeded in passing the individual. The individual began tailing me closely. I had suspicions that the individual was intoxicated. I contemplated confronting the individual. I spotted a patrol car at an intersection. I informed the officer about the individual's erratic driving. The individual attempted to back away from the law enforcement. The law enforcement pursued the individual, who was driving at a reduced speed.",533,36.001225393149994,0.0675
19,410,0.1696,"I was driving to a softball game at Homestead High School. A man in his fifties was blocking my lane on Twenty-four. I got ahead of him and noticed he was following me closely. The man was weaving and looked like a drunk driver. I considered he might be sick like having a heart attack. I decided to get help and saw a sheriff's car at a stop sign. The man reversed when he saw the police, and they chased him.",69.55,7,7,1,"I found myself en route to a softball match at Homestead High School. There was a gentleman in his fifties obstructing my path on Highway Twenty-four. After passing him, I realized he was tailgating me. His erratic swerving gave the impression of an intoxicated motorist. It crossed my mind that he could be experiencing a medical emergency, such as a cardiac arrest. Opting to seek assistance, I spotted a sheriff's patrol car at an intersection. Upon noticing the law enforcement, the man executed a quick reverse, prompting a pursuit by the police.",551,43.78629879832997,0.0795
20,417,0.121,"I was driving to a softball game at Homestead High School. A man in his fifties started blocking my lane. I managed to get ahead of him despite the obstruction. The man followed closely and drove erratically. I suspected he was either drunk or having a health issue. At a stop sign, I decided to involve the sheriff. I alerted the deputy to the man's dangerous driving. The man tried to avoid the police by reversing.",50.46,8,8,3,"I found myself en route to a softball match at Homestead High School. A middle-aged man began to impede my path. Despite the hindrance, I succeeded in moving past him. The individual tailed me closely, maneuvering his vehicle unpredictably. I speculated that he was either inebriated or experiencing a medical emergency. When I reached a stop sign, I resolved to get the sheriff involved. I informed a deputy about the individual's perilous driving behavior. In an attempt to elude law enforcement, the man started backing up.",526,45.42995449702,0.0864
21,448,0.0961,"I was driving to a softball game at Homestead High School. I saw a man blocking the road trying to join my lane. I quickly got ahead of him but he followed me closely. The man drove erratically, weaving back and forth. I suspected he was drunk or maybe having a medical issue. I decided to address the situation at the next stop sign. I approached a deputy to report the man's driving issue. The man tried to escape but deputies pursued him slowly.",43.04,8,8,1,"I was en route to a softball match at Homestead High School. I noticed a man obstructing the path, attempting to merge into my lane. I swiftly moved past him, yet he tailed me closely. The man navigated his vehicle unpredictably, zigzagging across the road. I thought he might be intoxicated or suffering from a health problem. I resolved to deal with the issue at the upcoming stop sign. I reached out to a deputy to inform them about the man's erratic driving. The man attempted to flee, but the deputies followed him at a measured pace.",539,29.75517653921001,0.0552
22,464,0.1949,I was going to a softball game at Homestead High School. I was turning onto Twenty-four at Ranch Eggs. I saw a man blocking the lane as I was turning. I got ahead of the man who blocked the lane. The man followed me closely on the road. Lisa noticed the man driving close to my car. The man was weaving and seemed drunk. I thought the driver might be drunk or sick. I decided to alert a nearby sheriff's car. The man reversed when he saw me talking to the sheriff.,90.44,10,10,3,"I was en route to a softball match at Homestead High School. I made a turn onto Twenty-four near Ranch Eggs. Upon turning, I observed a man obstructing the lane. I managed to get in front of the man who was obstructing the lane. The man pursued me closely along the road. Lisa perceived the man tailgating my vehicle. The man's erratic driving suggested he might be intoxicated. I suspected the driver could be under the influence or unwell. I opted to signal a sheriff's patrol car in the vicinity. The man executed a reverse maneuver upon noticing my interaction with the sheriff.",582,63.70744513880999,0.1095
23,501,0.2023,We were going to a church league softball game. We drove up Twenty-four with my turn signal on. I noticed an older man blocking the lane. I hurried to get ahead of the man. The man blocked the highway and followed us. Lisa pointed out the man was right on my tail. The man was weaving and looked possibly drunk. I considered what to do about the situation. I decided to contact authorities at the stop sign. I flagged down a sheriff's car for help. The man attempted to reverse away from the sheriffs.,101.35,11,11,1,"Our destination was a local church softball match. We navigated Route Twenty-four with my blinker activated. I spotted an elderly gentleman obstructing the roadway. I accelerated to pass the gentleman. The gentleman obstructed the road and pursued us. Lisa indicated that the gentleman was closely tailgating us. The gentleman was swerving and appeared to be intoxicated. I pondered our options regarding the predicament. At the stop sign, I resolved to alert the authorities. I managed to signal a patrol car for assistance. The gentleman tried to back away from the law enforcement officers.",593,42.00205420218998,0.0708
24,516,0.0886,I was driving to a church league softball game. I noticed a man blocking the road near Twenty-four. I hurried to get ahead of him on the road. The man started following us closely. I suspected the man was drunk or having a medical issue. I decided to report the situation to the police. I saw a sheriff's car at a stop sign. I informed the deputy about the man's erratic driving. The man tried to avoid the police by reversing. The police pursued the man carefully. I found the situation both concerning and comical.,45.71,11,11,2,I was en route to a church league baseball match. My attention was caught by a man obstructing the path near Twenty-four. I made an effort to surpass him on the roadway. The individual began tailing us at a close distance. I speculated that the individual might be intoxicated or experiencing a health emergency. I resolved to notify the authorities of the incident. I spotted a patrol car at an intersection. I briefed the officer on the man's unpredictable behavior behind the wheel. The man attempted to elude the police by backing up. The officers followed the man with caution. I perceived the incident as both troubling and amusing.,638,41.28040114512,0.0647
25,546,0.152,I was going to a church league softball game. The game was at Homestead High School. I was driving on Twenty-four. A man was blocking the lane on Twenty-four. I thought he was being reckless. I managed to get ahead of him. He was blocking traffic on the highway. He started following us closely. Lisa noticed he was close behind us. He was weaving and seemed drunk. I considered he might have a health issue. I decided to stop and address it. I saw a sheriff’s car at the stop sign. I reported the man to the deputy. The deputies pursued the man.,82.99,15,15,2,"I was on my way to a church league softball match. The match took place at Homestead High School. My route took me along Highway Twenty-four. There was a man obstructing the lane on Highway Twenty-four. It seemed to me that his actions were reckless. Eventually, I succeeded in overtaking him. He was causing a blockage in the flow of highway traffic. Subsequently, he began tailgating us. Lisa observed that he was following us closely. His erratic swerving led me to believe he might be intoxicated. I also pondered whether he could be experiencing a medical emergency. I made up my mind to pull over and confront the situation. At a stop sign, I spotted a patrol car belonging to the sheriff. I approached the officer and informed him about the man. The sheriff's deputies then gave chase to the individual.",810,52.38454059051,0.0647
26,575,0.2173,We were going to a church league softball game. The games were at Homestead High School. I was slowing down and signaling to turn. A man in his fifties blocked the lane. I managed to get ahead of him. The man was blocking Twenty-four. Lisa noticed the man following us closely. The man was weaving in and out of lanes. I thought he might be drunk or sick. I planned to confront him at the stop sign. A sheriff's car was at the stop sign. I informed the deputy about the man's behavior. The man reversed away when I approached the police. The deputies followed him cautiously.,124.94,14,14,3,Our destination was a church league softball match. Homestead High School was the venue for the games. I reduced my speed and indicated my intention to turn. A middle-aged man obstructed the path. I succeeded in moving past him. The individual was obstructing Route Twenty-four. Lisa observed the man tailing us closely. He was zigzagging through the traffic lanes. My suspicion was that he could be intoxicated or unwell. My intention was to address him at the stop sign. There was a sheriff's patrol car at the stop sign. I reported the man's erratic driving to the officer. The man backed up as I walked towards the cop. The officers pursued him with caution.,662,88.10028070803997,0.1331
27,588,0.1684,I was going to a church league softball game. I was driving to Homestead High School. I saw a man blocking the lane on Twenty-four. I hurried up and got ahead of the man. The man followed us closely in traffic. Lisa noticed the man was right on my tail. I suspected the man was drunk. I was worried about drunk driving being a danger. I didn't want to get involved but decided to act. I stopped at a stop sign and saw a sheriff's car. I informed the deputy about the man's behavior. The man started reversing when he saw me talk to the deputy. I don't know if they stopped the man or not.,99.02,13,13,1,"I was on my way to a church league softball match. I was en route to Homestead High School. I noticed a man obstructing the lane on Twenty-four. I quickly maneuvered to pass the man. The man kept a close distance behind us in the traffic. Lisa observed that the man was tailgating us. I had a suspicion that the man might be intoxicated. I was concerned about the risks of drunk driving. I was reluctant to get involved, yet I chose to take action. I came to a halt at a stop sign and noticed a sheriff's patrol car. I reported the man's erratic driving to the deputy. The man began to back up when he noticed me speaking with the deputy. I'm uncertain whether they apprehended the man or not.",693,73.64994425128,0.1063
28,595,0.1185,"I was driving to a softball game at Homestead High School. I saw a man blocking the lane as I was turning onto Twenty-four. I managed to get ahead of him though he blocked the highway. The man followed closely behind us as we drove to the game. Lisa noticed how close the man was to our car. I suspected the man might be drunk or having a medical issue. I decided to assess the situation at the next stop sign. I saw a sheriff's car at the stop sign and asked for help. The man reversed his car when he saw me talking to the police. The police followed him, but I don't know if they stopped him.",70.51,10,10,2,"I was en route to a softball match at Homestead High School. As I made the turn onto Twenty-four, I noticed a man obstructing the lane. Despite his obstruction of the road, I was able to bypass him. The man tailed us closely as we made our way to the match. Lisa observed the man's proximity to our vehicle. I had suspicions that the man could be intoxicated or experiencing a health emergency. I resolved to evaluate the situation at the upcoming stop sign. At the stop sign, I encountered a sheriff's patrol car and sought assistance. Upon seeing me engage with the law enforcement, the man drove his car in reverse. The sheriff's deputies pursued him, although I'm uncertain if they apprehended him.",702,51.96525762388,0.074
29,603,0.1955,"I was driving to the church league softball game. I was about to turn onto Twenty-four at Ranch Eggs. A man tried to block my lane as I slowed down. I hurried and got ahead of him on the road. The man followed us very closely up the hill. Lisa noticed he was right on our tail, practically bumper to bumper. The man was weaving in his lane, seeming drunk or sick. I considered confronting him in case he needed help. I decided to alert the police as I saw a sheriff's car. I told the deputy about the man's erratic driving. The man reversed away from the intersection when he saw me approach the police.",117.87,11,11,3,"I found myself en route to the church's softball match. I was on the verge of making a turn at Ranch Eggs onto Route Twenty-four. A man attempted to obstruct my path as I began to decelerate. I quickly maneuvered to surpass him on the roadway. The individual tailed us closely, ascending the hill. Lisa observed that he was nearly touching our bumper, following us tightly. The man's car swayed within his lane, indicating he might be intoxicated or unwell. I thought about approaching him in the event he required assistance. I opted to notify law enforcement upon spotting a sheriff's vehicle. I reported the man's unpredictable driving to the officer. The man backed up from the crossroads when he noticed my interaction with the police.",740,92.64813987004001,0.1252
30,616,0.2988,I was going to a church league softball game. The games were at Homestead High School. I was turning at Ranch Eggs on Twenty-four. A man in his fifties blocked my lane. I hurried and got into the lane first. The man blocked Twenty-four completely. We crossed the road and headed to the diamond. The man followed us closely up a hill. Lisa noticed he was right on our tail. The man weaved and couldn't stay in his lane. I thought he might be drunk or ill. I decided to check on him at the stop sign. I waved a nearby sheriff's car over. The man reversed and avoided police. The police followed him as he drove slowly.,184.07,15,15,3,"I was en route to a church league softball match. Homestead High School was the venue for the games. My turn was at Ranch Eggs on the twenty-fourth street. A middle-aged man obstructed my path. I quickly maneuvered to claim the lane ahead of him. The gentleman completely obstructed the twenty-fourth street. We proceeded across the street towards the playing field. The individual tailed us up the incline closely. Lisa observed that he was maintaining a very close distance. The man zigzagged and struggled to maintain his lane. I suspected he could be inebriated or unwell. At the stop sign, I planned to check on his condition. I signaled to get the attention of a sheriff's patrol car nearby. The man put his car in reverse to evade the authorities. The police pursued him as he proceeded at a reduced speed.",813,114.55347635015998,0.1409
31,638,0.1901,"We were driving to a softball game a month ago. The games were scheduled at Homestead High School. I slowed down to turn, saw an older man blocking the lane. The man started creeping out, causing a traffic block. I hurried and got ahead of him at the turn. The man blocked the highway in the median. We crossed and headed towards the diamond. The man followed us closely up a hill. Lisa noticed him tailing us very close. I watched him, fearing he might crash into us. The man was weaving and seemed possibly drunk. I planned to approach him at the stop sign. A sheriff's car was at the stop sign. The man reversed when he saw the police.",121.28,14,14,2,"A month ago, we were en route to a softball match. Homestead High School was the venue for the scheduled games. As I prepared to make the turn, I noticed an elderly gentleman obstructing the road. He began to inch forward, creating a jam in the traffic. I quickly maneuvered past him during the turn. The gentleman caused a blockage on the highway's central strip. We proceeded and made our way to the playing field. The gentleman persistently trailed us up an incline. Lisa observed him following us at an uncomfortably close distance. I kept an eye on him, concerned he might collide with our vehicle. The gentleman's erratic driving suggested he might be intoxicated. My intention was to confront him once we reached the stop sign. At the stop sign, there was a patrol car from the sheriff's department. Upon spotting the law enforcement vehicle, the man backed his car away.",878,81.1930885164,0.0925
32,646,0.2366,"I was headed to a church league softball game a month ago. The game was scheduled at Homestead High School. I was about to turn at Ranch Eggs on Twenty-four. I saw a guy in his mid-fifties starting to block my lane. I managed to enter the lane ahead of him. He began following me closely, nearly bumper to bumper. Lisa noticed he was tailgating us. He was weaving and couldn't keep in one lane. I suspected he might be drunk or sick. I decided to confront him at the stop sign. A sheriff's car was stopped across the road at the intersection. I informed the deputy about the guy's erratic driving. The guy reversed when he saw me with the police.",152.82,13,13,2,"A month ago, I was on my way to a church league softball match. This match was set to take place at Homestead High School. I was nearing the point where I would turn at Ranch Eggs on Twenty-four. I noticed a man in his fifties beginning to obstruct my path. I succeeded in getting into the lane before him. He started to pursue me closely, with our bumpers nearly touching. Lisa observed that he was driving right behind us. He was swerving and unable to stay in a single lane. I thought he could be intoxicated or unwell. I resolved to approach him at the stop sign. There was a sheriff's patrol car stationed across the street at the crossroads. I reported the man's dangerous driving to the deputy. The man backed up when he noticed me talking to the police.",761,120.51220414147997,0.1584
33,660,0.2337,I was going to a church league softball game. The games were scheduled at Homestead High School. I was driving on Twenty-four and preparing to turn. A man in his fifties blocked the lane on Twenty-four. I rushed to get ahead of him. The man was sitting in the middle of the highway. We crossed when the traffic cleared. The man followed us up a hill. Lisa noticed he was tailgating us. He was weaving and couldn't stay in one lane. I thought he might be drunk or sick. I decided to find out at the stop sign. A sheriff's car was across the road at the stop. I informed the deputy about the man's driving problem. The man reversed when he saw me talk to police.,154.23,15,15,1,"I was on my way to a church league softball match. These matches took place at Homestead High School. While driving on Twenty-four, I was getting ready to make a turn. A middle-aged man was obstructing the lane on Twenty-four. I hurried to pass him. The individual was stationary in the center of the highway. We proceeded to cross as soon as the traffic allowed. The man pursued us over a rise. Lisa pointed out that he was following closely behind us. His car was swerving, unable to maintain a single lane. I suspected he could be intoxicated or unwell. At the stop sign, I planned to investigate. There was a sheriff's vehicle parked across the way at the stop. I reported the man's erratic driving to the deputy. The man backed up upon seeing me converse with the police.",776,101.1625785208,0.1304
34,665,0.2173,"We were driving to a softball game at Homestead High School. I was slowing down to turn at Ranch Eggs with my signal on. A man in his fifties started blocking the lane on Twenty-four. I hurried and got ahead of him, but he blocked the road. We crossed safely and noticed he was following us closely. Lisa pointed out he was following bumper to bumper. He was weaving and couldn't stay in one lane. I suspected he was either drunk or having a medical issue. I decided to address the situation at the stop sign. I saw a sheriff's car and motioned for help. The man noticed me and reversed away upon seeing police. The police tried to stop him as he drove slowly away.",144.51,12,12,3,"Our journey was toward a softball match at Homestead High. As I prepared to turn into Ranch Eggs, I reduced speed and activated my turn signal. A middle-aged individual began to obstruct the path on Highway Twenty-four. I quickly maneuvered past him, yet he persisted in obstructing the roadway. After crossing, we realized he was tailing us at a close distance. Lisa remarked on how he was tailgating us without any space. His car zigzagged, failing to maintain a single lane. I wondered if he was intoxicated or suffering from a health emergency. At the stop sign, I planned to deal with the issue. Noticing a patrol car, I gestured for assistance. The individual became aware of me and backed off when he spotted the police. As he began to drive off slowly, the officers attempted to intercept him.",801,108.35372348499999,0.1353
35,671,0.2181,I was driving to a softball game at Homestead High School. I saw a man in his fifties blocking the lane on Twenty-four. I hurried and got into the lane before him. The man followed us closely after I turned at Ranch Eggs. Lisa noticed the guy was right on my tail and told me. I suspected the man was drunk while he was weaving. I planned to confront him at the stop sign for clarity. I saw a sheriff's car and decided to involve the police. I informed the deputy that the man had a driving problem. The man reversed when seeing me approach the police car. The cops followed him as he moved very cautiously forward. I found the entire situation rather comical in the end.,146.32,12,12,1,"I was en route to a Homestead High School softball match. I noticed a middle-aged man obstructing the road on Highway Twenty-four. I quickly maneuvered into the lane ahead of him. After I made the turn at Ranch Eggs, the man began tailing us closely. Lisa pointed out that the fellow was right behind us and alerted me. I had suspicions that the man was intoxicated due to his erratic driving. My intention was to address him at the stop sign to get some answers. Upon spotting a patrol car, I opted to get the authorities involved. I reported to the officer that the man seemed to have trouble driving. The man backed up upon seeing me walk towards the sheriff's vehicle. The police pursued him as he proceeded with excessive caution. Ultimately, I found the whole ordeal to be quite amusing.",793,119.48045532333998,0.1507
36,677,0.2073,We were driving to a church league softball game. I started to turn with the signal on Twenty-four. A man in his fifties blocked the lane attempting to merge. I managed to get ahead of him despite the block. He followed us closely up the hill at Ranch Eggs. Lisa noticed he was tailgating us dangerously. The man weaved between lanes suggesting he was drunk. I considered he might be sick or having a heart attack. I decided to help despite my reluctance to get involved. We stopped at a sign near a sheriff's car. I alerted the deputy about the man's erratic driving. The man attempted to avoid the police by reversing. The police pursued him as he drove slowly and carefully.,140.33,13,13,3,"Our journey was toward a church-sponsored softball match. Turning onto Twenty-four, I engaged the turn signal. A middle-aged gentleman obstructed the path as he tried to merge. Despite his interference, I succeeded in passing him. He tailed us persistently over the incline at Ranch Eggs. Lisa perceived the imminent danger of his close pursuit. His erratic lane switching indicated possible intoxication. I speculated that he could be ill or suffering a cardiac event. Despite my hesitation to intervene, I opted to offer assistance. We came to a halt by a sign, near a patrol car. I informed the officer about the individual's unpredictable driving. In an attempt to elude law enforcement, the man backed up. As he navigated slowly with caution, the police followed him.",772,113.88578795504002,0.1475
37,682,0.1794,I was driving to a softball game. We were nearing Homestead High School. I noticed a man blocking the lane. The man was creeping onto Highway Twenty-four. I hurried and got in front of him. The man blocked the highway. We continued towards the diamond. The man followed us closely. Lisa told me he was right on my tail. He was weaving across lanes. I thought he might be drunk. I considered what to do next. I thought he might also be sick. We reached a stop sign. I saw a sheriff's car across the road. I motioned for the deputy to come over. I informed the deputy about the man's problem. The man started reversing his car. The cops followed him. I don't know if they stopped him.,122.34,20,20,2,"I was en route to a softball match. Our approach to Homestead High was imminent. A man obstructing the roadway caught my attention. This individual was inching towards Highway 24. I quickly maneuvered ahead of him. He obstructed the thoroughfare. Our journey to the field continued. He tailed us with little distance between. Lisa alerted me that he was extremely close behind. His vehicle zigzagged between lanes. I suspected he could be intoxicated. I pondered over our next move. The possibility of him being ill crossed my mind. We arrived at a stop sign. Opposite, I spotted a patrol car. I gestured to the officer to approach. I relayed the man's erratic behavior to the deputy. The man began to back his vehicle up. The police pursued him. Whether they apprehended him or not is unknown to me.",800,64.48232071990999,0.0806
