segment_id,segment_text,recall_id,recall_text,recall_len,max_clause_id,mbits_original_narrative,segment_text_rephrased,mbits_rephrased_narrative
16,And . . .; I couldn't help but laugh – uncontrollably.,55780ee6fdf99b4cbc0aef95,My best friend pushed me into a lake on our annual camping trip to our favourite place. What happened was she dared me to push a frog but I was eating my sandwich so told her no. She gave me a little nudge and I fell in. I got out of the lake and she picked the frog and handed it to me. I laughed uncontrollably and said I would get revenge.,342,14,9.48, And . . .; I burst out laughing – it was uncontrollable.,9.1
17,"And naturally, the first thing to do was to get revenge,",55780ee6fdf99b4cbc0aef95,My best friend pushed me into a lake on our annual camping trip to our favourite place. What happened was she dared me to push a frog but I was eating my sandwich so told her no. She gave me a little nudge and I fell in. I got out of the lake and she picked the frog and handed it to me. I laughed uncontrollably and said I would get revenge.,342,14,0.62," Of course, the next logical step was retaliation,",1.1
18,"and I said, ""Just you wait,"" I said, ""you'll get yours soon enough.""",55780ee6fdf99b4cbc0aef95,My best friend pushed me into a lake on our annual camping trip to our favourite place. What happened was she dared me to push a frog but I was eating my sandwich so told her no. She gave me a little nudge and I fell in. I got out of the lake and she picked the frog and handed it to me. I laughed uncontrollably and said I would get revenge.,342,14,4.16," and I declared, ""Just you wait,"" I warned, ""your time will come soon enough.""",5.35
1,My best friend pushed me into the lake.,5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,16.18, My best friend shoved me into the lake.,31.33
2,This happened during our annual summer camping trip,5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,-1.04, It occurred during our yearly summer camping excursion.,0.77
3,and we were enjoying a peaceful afternoon.,5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,2.48, We were relishing a tranquil afternoon.,-0.29
4,"The reason it all began,",5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,3.88, The incident started because,4.03
5,she spotted a frog near the water's edge or,5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,3.61," she noticed a frog close to the shore, or",6.61
6,- this was at our favorite spot in the woods -,5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,0.43, - this was at our preferred spot in the forest -,1.5
7,and she dared me to catch it.,5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,1.47, and she challenged me to grab it.,1.66
8,I had just sat down to eat my sandwich,5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,9.01, I had just settled down to enjoy my sandwich,10.19
9,and I told her I wasn't interested.,5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,3.2, and I declined her challenge.,2.94
10,"'Course friends, y'know, they don't always take no for an answer.",5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,-0.66, You know how it is with friends; they often don't accept a refusal.,-2.77
11,So that's when she snuck up behind me,5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,-2.78, That's when she stealthily approached me from behind,-0.53
12,and gave me a little nudge.,5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,1.55, and pushed me slightly.,1.6
13,"When I emerged from the water, there was a frog on the shore,",5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,-1.75," As I got out of the water, I saw a frog on the bank,",-0.68
14,she just scooped it up,5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,-0.53, she quickly picked it up,-0.5
15,and handed it to me.,5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,-0.43, and presented it to me.,-0.63
16,And . . .; I couldn't help but laugh – uncontrollably.,5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,-3.05, And . . .; I burst out laughing – it was uncontrollable.,1.43
17,"And naturally, the first thing to do was to get revenge,",5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,1.21," Of course, the next logical step was retaliation,",-1.45
18,"and I said, ""Just you wait,"" I said, ""you'll get yours soon enough.""",5683b9722c7f11000b3d08ba,It was a summers evening. It all started when there was a little frog near the lake. I'd just sat down to eat my sandwich when my friend suggested I get the frog out but I told her I wasn't interested. She then gave me a nudge and fell into the water.,251,7,-0.23," and I declared, ""Just you wait,"" I warned, ""your time will come soon enough.""",-0.31
1,My best friend pushed me into the lake.,56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,22.03, My best friend shoved me into the lake.,35.73
2,This happened during our annual summer camping trip,56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,0.39, It occurred during our yearly summer camping excursion.,-0.51
3,and we were enjoying a peaceful afternoon.,56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,-3.64, We were relishing a tranquil afternoon.,-1.32
4,"The reason it all began,",56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,1.09, The incident started because,3.23
5,she spotted a frog near the water's edge or,56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,8.69," she noticed a frog close to the shore, or",8.52
6,- this was at our favorite spot in the woods -,56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,0.67, - this was at our preferred spot in the forest -,-1.4
7,and she dared me to catch it.,56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,-0.64, and she challenged me to grab it.,0.43
8,I had just sat down to eat my sandwich,56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,2.55, I had just settled down to enjoy my sandwich,0.43
9,and I told her I wasn't interested.,56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,1.44, and I declined her challenge.,3.66
10,"'Course friends, y'know, they don't always take no for an answer.",56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,-0.64, You know how it is with friends; they often don't accept a refusal.,-4.32
11,So that's when she snuck up behind me,56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,-0.23, That's when she stealthily approached me from behind,0.3
12,and gave me a little nudge.,56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,-0.56, and pushed me slightly.,0.51
13,"When I emerged from the water, there was a frog on the shore,",56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,9.0," As I got out of the water, I saw a frog on the bank,",14.11
14,she just scooped it up,56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,2.44, she quickly picked it up,2.19
15,and handed it to me.,56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,1.32, and presented it to me.,2.6
16,And . . .; I couldn't help but laugh – uncontrollably.,56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,-3.38, And . . .; I burst out laughing – it was uncontrollable.,1.34
17,"And naturally, the first thing to do was to get revenge,",56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,-0.5," Of course, the next logical step was retaliation,",-1.9
18,"and I said, ""Just you wait,"" I said, ""you'll get yours soon enough.""",56c5c6489b720300057af888,My friend pushed me in to a lake. This happened at our annual picnic. I was just sitting down and she saw a frog sitting on the edge of the lake. She asked me to help it. I said No. Then she pushed me into the lake. As I got out she showed me a frog sitting on the side and gave it to me.,288,10,0.16," and I declared, ""Just you wait,"" I warned, ""your time will come soon enough.""",-0.89
1,My best friend pushed me into the lake.,579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,16.14, My best friend shoved me into the lake.,29.38
2,This happened during our annual summer camping trip,579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,-0.25, It occurred during our yearly summer camping excursion.,-2.05
3,and we were enjoying a peaceful afternoon.,579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,1.14, We were relishing a tranquil afternoon.,-1.04
4,"The reason it all began,",579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,-0.81, The incident started because,2.3
5,she spotted a frog near the water's edge or,579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,6.15," she noticed a frog close to the shore, or",7.67
6,- this was at our favorite spot in the woods -,579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,2.76, - this was at our preferred spot in the forest -,2.66
7,and she dared me to catch it.,579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,1.1, and she challenged me to grab it.,2.08
8,I had just sat down to eat my sandwich,579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,7.36, I had just settled down to enjoy my sandwich,5.71
9,and I told her I wasn't interested.,579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,1.84, and I declined her challenge.,3.32
10,"'Course friends, y'know, they don't always take no for an answer.",579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,-1.44, You know how it is with friends; they often don't accept a refusal.,0.83
11,So that's when she snuck up behind me,579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,-0.79, That's when she stealthily approached me from behind,-0.36
12,and gave me a little nudge.,579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,-0.28, and pushed me slightly.,0.18
13,"When I emerged from the water, there was a frog on the shore,",579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,5.3," As I got out of the water, I saw a frog on the bank,",3.92
14,she just scooped it up,579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,6.27, she quickly picked it up,3.54
15,and handed it to me.,579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,0.98, and presented it to me.,2.51
16,And . . .; I couldn't help but laugh – uncontrollably.,579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,-4.74, And . . .; I burst out laughing – it was uncontrollable.,0.06
17,"And naturally, the first thing to do was to get revenge,",579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,1.66," Of course, the next logical step was retaliation,",1.51
18,"and I said, ""Just you wait,"" I said, ""you'll get yours soon enough.""",579768e3dcff7d0001c7c462,I was by a lake in the woods with my friend. I was just about to have my lunch when she suggested we catch a frog in the lake. I said no because I was just starting lunch. However not taking no for an answer she pushed me in. When I managed to get out she handed me a frog she had scooped up from the lake shore. We both laughed thinking it was funny. I told her I would get revenge saying something like 'you will get yours!'.,427,14,8.64," and I declared, ""Just you wait,"" I warned, ""your time will come soon enough.""",10.01
1,My best friend pushed me into the lake.,586c4a8be9cb31000195ea04,"A person and their best friend went to a lake in the woods one peaceful summer day. It was lunchtime. The friend spotted a frog. The friend told the story teller to catch it. The story teller said no. They wanted to eat their lunch. So the friend, unwilling to accept the answer No, snuck up behind them. The friend pushed them into the lake. How they laughed! Then when the story teller got out of the lake the frog was sitting on the bank. Oh happy days!",456,11,18.99, My best friend shoved me into the lake.,32.25
2,This happened during our annual summer camping trip,586c4a8be9cb31000195ea04,"A person and their best friend went to a lake in the woods one peaceful summer day. It was lunchtime. The friend spotted a frog. The friend told the story teller to catch it. The story teller said no. They wanted to eat their lunch. So the friend, unwilling to accept the answer No, snuck up behind them. The friend pushed them into the lake. How they laughed! Then when the story teller got out of the lake the frog was sitting on the bank. Oh happy days!",456,11,1.01, It occurred during our yearly summer camping excursion.,-3.05
3,and we were enjoying a peaceful afternoon.,586c4a8be9cb31000195ea04,"A person and their best friend went to a lake in the woods one peaceful summer day. It was lunchtime. The friend spotted a frog. The friend told the story teller to catch it. The story teller said no. They wanted to eat their lunch. So the friend, unwilling to accept the answer No, snuck up behind them. The friend pushed them into the lake. How they laughed! Then when the story teller got out of the lake the frog was sitting on the bank. Oh happy days!",456,11,3.73, We were relishing a tranquil afternoon.,1.3
4,"The reason it all began,",586c4a8be9cb31000195ea04,"A person and their best friend went to a lake in the woods one peaceful summer day. It was lunchtime. The friend spotted a frog. The friend told the story teller to catch it. The story teller said no. They wanted to eat their lunch. So the friend, unwilling to accept the answer No, snuck up behind them. The friend pushed them into the lake. How they laughed! Then when the story teller got out of the lake the frog was sitting on the bank. Oh happy days!",456,11,2.02, The incident started because,2.44
5,she spotted a frog near the water's edge or,586c4a8be9cb31000195ea04,"A person and their best friend went to a lake in the woods one peaceful summer day. It was lunchtime. The friend spotted a frog. The friend told the story teller to catch it. The story teller said no. They wanted to eat their lunch. So the friend, unwilling to accept the answer No, snuck up behind them. The friend pushed them into the lake. How they laughed! Then when the story teller got out of the lake the frog was sitting on the bank. Oh happy days!",456,11,9.76," she noticed a frog close to the shore, or",5.03
6,- this was at our favorite spot in the woods -,586c4a8be9cb31000195ea04,"A person and their best friend went to a lake in the woods one peaceful summer day. It was lunchtime. The friend spotted a frog. The friend told the story teller to catch it. The story teller said no. They wanted to eat their lunch. So the friend, unwilling to accept the answer No, snuck up behind them. The friend pushed them into the lake. How they laughed! Then when the story teller got out of the lake the frog was sitting on the bank. Oh happy days!",456,11,4.67, - this was at our preferred spot in the forest -,3.37
7,and she dared me to catch it.,586c4a8be9cb31000195ea04,"A person and their best friend went to a lake in the woods one peaceful summer day. It was lunchtime. The friend spotted a frog. The friend told the story teller to catch it. The story teller said no. They wanted to eat their lunch. So the friend, unwilling to accept the answer No, snuck up behind them. The friend pushed them into the lake. How they laughed! Then when the story teller got out of the lake the frog was sitting on the bank. Oh happy days!",456,11,2.48, and she challenged me to grab it.,1.96
8,I had just sat down to eat my sandwich,586c4a8be9cb31000195ea04,"A person and their best friend went to a lake in the woods one peaceful summer day. It was lunchtime. The friend spotted a frog. The friend told the story teller to catch it. The story teller said no. They wanted to eat their lunch. So the friend, unwilling to accept the answer No, snuck up behind them. The friend pushed them into the lake. How they laughed! Then when the story teller got out of the lake the frog was sitting on the bank. Oh happy days!",456,11,7.21, I had just settled down to enjoy my sandwich,5.09
