index,len,rate,keypoints,mbits,"produced
key points","required
key points",attempt,rephrase,rephrase_len,rephrased_mbits,rephrase_rate
15,326,0.2497,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She dared me to catch a frog near the water's edge. I refused because I was eating my sandwich. She nudged me into the lake to get my attention. I planned to get revenge after laughing about it.,81.4,7,7,3,"My closest companion shoved me into the water. It occurred on our yearly summer camp outing. We were relishing a tranquil afternoon. She challenged me to grab a frog by the shore. I declined as I was consuming my sandwich. To draw my attention, she pushed me towards the lake. After chuckling over the incident, I intended to retaliate.",336,71.14965057701,0.2118
16,334,0.2656,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. She dared me to catch the frog. I told her I wasn't interested. She snuck up behind me and gave me a nudge. I emerged from the water and laughed uncontrollably.,88.71,8,8,1,"My closest companion shoved me into the water. It occurred on our yearly summer camp outing. We were relishing a tranquil afternoon. She noticed a frog by the brink of the lake. She challenged me to grab the frog. I informed her of my lack of interest. She crept up on me and pushed me slightly. I surfaced from the lake, laughing hysterically.",344,71.0339832442,0.2065
17,341,0.2676,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. My friend dared me to catch a frog. I told her I wasn't interested. She snuck up behind me and nudged me. I emerged from the water laughing. She handed me the frog. I promised revenge and said she'll get hers.,91.24,9,9,3,"My closest companion shoved me into the water. It occurred on our yearly summer camp outing. We were relishing a tranquil afternoon. My buddy challenged me to capture a frog. I informed her of my lack of interest. She crept up on me and gave me a push. I came out of the lake chuckling. She presented me with the frog. I vowed retaliation, warning her that she would have her turn.",381,81.27665806859999,0.2133
18,358,0.2774,"My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She dared me to catch a frog near the water's edge. I refused because I was eating my sandwich. She pushed me into the lake after I said no. When I got out, she handed me the frog. I laughed uncontrollably and planned revenge.",99.3,8,8,2,"My closest companion shoved me into the water. It occurred on our yearly summer camp outing. A tranquil afternoon was being savored by us. She challenged me to grab a frog by the shore. I declined as I was consuming my sandwich. After my refusal, she nudged me into the water. Upon emerging, she presented me with the frog. I burst into hysterical laughter and contemplated retaliation.",386,87.74312736719,0.2273
19,372,0.2738,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. She dared me to catch the frog. I told her I wasn't interested. She snuck up behind me and pushed me in. She scooped up the frog and handed it to me. I laughed uncontrollably and planned my revenge.,101.85,9,9,2,"My closest companion shoved me into the water. It occurred on our yearly summer camp outing. A tranquil afternoon was being savored by us. A frog by the shore caught her attention. She challenged me to grab the frog. I declared my lack of interest to her. Stealthily, she crept up on me and gave me a push. She captured the frog and passed it to me. Overwhelmed with laughter, I began to plot my retaliation.",408,76.71367933475,0.188
20,388,0.292,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog and dared me to catch it. I told her I wasn't interested. She snuck up behind me and gave me a nudge. I emerged from the water and saw the frog. She handed me the frog as I laughed uncontrollably. I planned to get revenge and warned her.,113.29,9,9,1,"My closest companion shoved me into the water. It occurred on our yearly wilderness excursion. A tranquil afternoon was what we were relishing. Noticing a frog, she challenged me to grab it. I declared my lack of interest. Stealthily, she crept up on me and prodded me forward. Rising from the lake, I noticed the frog. As I was overcome with laughter, she passed the frog to me. I intended to seek retribution and cautioned her of it.",435,84.26882603598999,0.1937
21,411,0.2723,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. She dared me to catch the frog. I told her I wasn't interested. She snuck up behind me. She gave me a little nudge. I emerged from the water laughing uncontrollably. She scooped up the frog and handed it to me. I promised to get revenge.,111.93,11,11,1,"My closest companion shoved me into the water. It occurred on our yearly wilderness excursion. A serene afternoon was what we were relishing. A frog by the shore caught her attention. She challenged me to snatch the amphibian. I expressed my lack of interest to her. Stealthily, she crept up on me. Then, she prodded me gently. I rose from the lake chuckling hysterically. She grabbed the frog and presented it to me. I vowed to enact my vengeance.",448,81.56254053964498,0.1821
22,423,0.2836,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog and dared me to catch it. I told her I wasn't interested. She snuck up and pushed me into the water. I emerged from the water and saw a frog on the shore. She scooped up the frog and handed it to me. I laughed uncontrollably. I vowed to get revenge by telling her to wait.,119.97,10,10,1,"My closest companion shoved me into the lake. It occurred during our yearly summer campout. We were relishing a serene afternoon. She caught sight of a frog and challenged me to grab it. I declared my lack of interest. She crept up behind me and nudged me into the water. Rising from the lake, I noticed a frog at the water's edge. She captured the frog and presented it to me. I burst into hysterical laughter. I promised retaliation, cautioning her to wait.",459,107.44550707372,0.2341
23,442,0.2353,My best friend pushed me into the lake. This happened during our annual camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. She dared me to catch the frog. I told her I wasn't interested in catching the frog. She snuck up behind me and pushed me. I emerged from the water. She scooped up the frog and handed it to me. I laughed uncontrollably at the situation. I promised to get revenge on her soon.,104.01,11,11,3,"My closest companion shoved me into the lake. It occurred on our yearly wilderness excursion. A serene afternoon was what we were relishing. A frog by the water's brink caught her attention. She challenged me to grab the amphibian. I expressed my disinterest in pursuing the frog. Stealthily, she crept up on me and gave me a push. I rose out of the water. She captured the frog and presented it to me. The entire scenario made me burst into uncontrollable laughter. I vowed to exact my revenge on her shortly.",510,90.33397628746998,0.1771
24,452,0.2545,"My best friend pushed me into the lake. It happened during our annual summer camping trip. We were enjoying a peaceful afternoon by the lake. She spotted a frog near the water's edge. She dared me to catch the frog. I had just sat down to eat my sandwich. I told her I wasn't interested in catching the frog. She sneaked up behind me and nudged me into the water. When I emerged, she handed me the frog. I laughed uncontrollably and planned my revenge.",115.03,10,10,3,"My closest companion shoved me into the water. This occurred on our yearly wilderness excursion in the summer. We were relishing a serene afternoon beside the lake. She noticed a frog close to the shore. She challenged me to grab the frog. I had just settled down to consume my sandwich. I informed her that I had no interest in pursuing the frog. She crept up on me from behind and tipped me into the lake. As I surfaced, she presented the frog to me. I burst into uncontrollable laughter and began plotting my retaliation.",524,104.89577105903,0.2002
25,453,0.3112,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. She dared me to catch the frog. I told her I wasn't interested. Friends don't always take no for an answer. She snuck up behind me and nudged me into the lake. There was a frog on the shore. She scooped up the frog and handed it to me. I laughed uncontrollably and vowed revenge.,140.98,11,11,2,My closest companion nudged me into the water. It occurred on our yearly wilderness retreat in the summer. We were relishing a serene afternoon. She noticed a frog by the brink of the water. She challenged me to grab the frog. I informed her of my disinterest. Companions don't always accept a refusal. She crept up on me and propelled me into the water. A frog was perched by the waterline. She picked up the frog and passed it to me. I burst into uncontrollable laughter and promised payback.,494,117.40220741993599,0.2377
26,473,0.2779,My best friend pushed me into the lake. This happened during our summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog by the water's edge. She dared me to catch the frog. I was eating my sandwich. I told her I wasn't interested. Friends don't always take no for an answer. She snuck up behind me. She gave me a little nudge. I emerged from the water. There was a frog on the shore. She scooped it up and handed it to me. I vowed to get my revenge.,131.43,14,14,2,"My closest companion shoved me into the water. It occurred while we were on our summer wilderness excursion. A tranquil afternoon was what we were relishing. A frog near the bank caught her attention. She challenged me to grab the amphibian. I was in the midst of enjoying my sandwich. I expressed my disinterest to her. Companions don't always accept a refusal. Stealthily, she approached me from behind. She prodded me gently. I rose from the depths of the lake. A frog was perched by the water. She picked it up and presented it to me. I swore to myself that I would have my retribution.",590,109.92022539276199,0.1863
27,476,0.3072,"My best friend pushed me into the lake. This happened during our annual camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. She dared me to catch the frog. I was not interested because I was eating. Friends sometimes don't take no for an answer. She snuck up behind me and nudged me. When I emerged, she handed me a frog. I laughed uncontrollably at the situation. I decided to get revenge on her. I told her she would get hers soon.",146.21,12,12,3,"My closest companion shoved me into the water. It occurred on our yearly wilderness excursion. We were relishing a serene afternoon. She noticed a frog by the brink of the lake. She challenged me to grab the frog. I lacked interest as I was in the midst of eating. Sometimes friends refuse to accept a refusal. She crept up on me and gave me a push. As I surfaced, she presented me with a frog. I burst into uncontrollable laughter at the predicament. I resolved to exact retribution on her. I warned her that her time would come soon.",535,126.44171382192499,0.2363
28,485,0.2183,My best friend pushed me into the lake. This happened during our summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. She dared me to catch the frog. I was not interested in catching the frog. She snuck up behind me and nudged me. I emerged from the water laughing uncontrollably. She handed me the frog she caught. I couldn't stop laughing at the situation. I decided to get revenge on her. I warned her she would get hers soon enough.,105.88,12,12,2,My closest companion shoved me into the lake. It occurred while we were on our summer camping excursion. We were relishing a serene afternoon. She noticed a frog by the brink of the water. She challenged me to grab the frog. I had no interest in pursuing the frog. She crept up on me and gave me a little push. I surfaced from the lake chuckling hysterically. She presented me with the frog she had captured. The hilarity of the moment kept me laughing. I resolved to exact my revenge on her. I cautioned her that her time would come soon enough.,546,89.55766969335998,0.164
29,490,0.2517,"My best friend pushed me into the lake. It happened during our annual summer camping trip. We were enjoying a peaceful afternoon at our favorite spot. She spotted a frog near the water's edge. She dared me to catch the frog. I told her I wasn't interested because I was eating a sandwich. She snuck up behind me and pushed me into the water. When I emerged, she scooped up the frog and handed it to me. I laughed uncontrollably after the incident. I told her she would get her revenge soon.",123.35,10,10,2,"My closest companion shoved me into the water. This occurred on our yearly wilderness retreat in the summer. We were relishing a serene afternoon at our preferred location. She noticed a frog by the shore. She challenged me to grab the frog. I declined her challenge as I was in the middle of enjoying my sandwich. She crept up on me and nudged me into the lake. As I surfaced, she caught the frog and presented it to me. I couldn't stop laughing following the event. I warned her that her time for payback would come soon.",523,105.495065470792,0.2017
30,502,0.294,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. She dared me to catch the frog. I told her I wasn't interested. Friends don't always take no for an answer. She snuck up behind me and pushed me. I emerged from the water to see a frog on the shore. She scooped up the frog and handed it to me. I couldn't help but laugh uncontrollably. I told her she would get her revenge soon.,147.59,12,12,1,"My closest companion shoved me into the water. It occurred on our yearly wilderness excursion. A serene afternoon was what we were relishing. A frog by the lake caught her attention. She challenged me to grab the amphibian. I expressed my lack of interest to her. Companions don't always accept a refusal. Stealthily, she approached from behind and gave me a shove. Rising from the lake, I noticed a frog resting on the bank. She captured the frog and presented it to me. I found myself laughing hysterically, unable to stop. I assured her that her time for payback was imminent.",579,115.701440819004,0.1998
31,515,0.3102,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. She dared me to catch the frog. I was eating my sandwich. I told her I wasn't interested. Friends don't always take no for an answer. She snuck up behind me. She gave me a little nudge. I emerged from the water. She scooped up the frog. She handed me the frog. I couldn't help but laugh uncontrollably. I said she would get hers soon enough.,159.76,15,15,2,"My closest companion shoved me into the reservoir. It occurred on our yearly wilderness excursion. A serene afternoon was what we were relishing. She noticed a toad by the brink of the lake. She challenged me to seize the amphibian. I was in the midst of consuming my sandwich. I declared my disinterest to her. Companions don't invariably accept a refusal. Stealthily, she approached from behind. She prodded me gently. I surfaced from the aquatic depths. She captured the toad herself. She passed the toad to me. I found myself laughing hysterically. I proclaimed that retribution would come her way before long.",614,120.95461701897,0.197
32,516,0.244,My best friend pushed me into the lake. This happened during our summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water. She dared me to catch the frog. I refused because I was eating a sandwich. Friends don't always take no for an answer. She snuck up behind me. She gave me a little nudge into the water. I emerged from the water with a frog nearby. She scooped up the frog and handed it to me. I laughed uncontrollably at the situation. I planned to get revenge on her soon.,125.91,13,13,1,"My closest companion nudged me into the lake. It occurred while we were on our summer campout. A tranquil afternoon was what we were relishing. A frog by the water's edge caught her attention. She challenged me to grab the frog. I declined as I was in the middle of enjoying my sandwich. Companions don't always accept a refusal. Stealthily, she approached me from behind. With a slight push, she sent me into the lake. Rising from the lake, I noticed a frog close by. She picked up the frog and presented it to me. The whole scenario made me burst into uncontrollable laughter. I was already scheming my retribution against her.",629,110.058732977544,0.175
33,529,0.3176,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. She dared me to catch the frog. I had just sat down to eat my sandwich. I told her I wasn't interested. Friends don't always take no for an answer. She snuck up behind me. She gave me a little nudge. I emerged from the water. She scooped up the frog and handed it to me. I couldn't help but laugh uncontrollably. I told her she would get hers soon enough.,167.99,14,14,1,My closest companion nudged me into the body of water. It occurred on our yearly wilderness excursion in the summer. A serene afternoon was what we were relishing. She noticed an amphibian by the brink of the lake. She challenged me to seize the amphibian. I had just settled down to consume my packed lunch. I expressed my disinterest to her. Companions don't always accept a refusal. She crept up on me from behind. She provided a gentle push. I surfaced from the aquatic depths. She captured the frog and presented it to me. I found myself laughing hysterically without control. I assured her that her time for retribution would come soon.,642,130.63678742731,0.2035
34,533,0.3077,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. We were at our favorite spot in the woods. She dared me to catch the frog. I had just sat down to eat my sandwich. I told her I wasn't interested. She didn't take no for an answer. She snuck up behind me and nudged me. I emerged from the water to find a frog on the shore. She scooped up the frog and handed it to me. I couldn't help but laugh uncontrollably.,163.99,13,13,2,"My closest companion shoved me into the water. It occurred on our yearly wilderness excursion in the summer. A serene afternoon was what we were relishing. A frog by the lake caught her attention. The location was our most cherished spot amidst the trees. She challenged me to grab the amphibian. I had just settled down to consume my snack. I declined her challenge, expressing my disinterest. She persisted, refusing to accept my refusal. Stealthily, she approached from behind and gave me a push. Rising from the lake, I noticed a frog resting on the bank. She picked up the frog and presented it to me. The situation made me burst into uncontrollable laughter.",664,124.50311971430699,0.1875
35,537,0.2945,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. She dared me to catch the frog. I was not interested because I was eating a sandwich. Friends sometimes do not take no for an answer. She snuck up behind me and nudged me into the lake. I emerged from the water. There was a frog on the shore. She scooped up the frog and handed it to me. I laughed uncontrollably. I told her she would get her revenge soon enough.,158.15,13,13,3,"My closest companion nudged me into the water. It occurred on our yearly wilderness excursion in the summer. A serene afternoon was what we were relishing. She noticed a frog by the brink of the water. She challenged me to grab the amphibian. I lacked interest as I was consuming a sandwich. Occasionally, friends disregard a refusal. Stealthily, she approached from behind and pushed me into the water. I surfaced from the aquatic depths. A frog was present at the waterline. She captured the frog and presented it to me. I was seized by fits of laughter. I assured her that her time for payback would come soon enough.",620,125.601204667845,0.2026
36,552,0.3213,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. She dared me to catch the frog. I had just sat down to eat my sandwich. I told her I wasn't interested. She didn't take no for an answer. She snuck up behind me and nudged me. I emerged from the water. There was a frog on the shore. She scooped it up and handed it to me. I couldn't help but laugh uncontrollably. I decided to get revenge. I told her she'd get hers soon enough.,177.36,15,15,3,"My closest companion shoved me into the reservoir. It occurred on our yearly wilderness retreat. A serene afternoon was what we were relishing. She noticed a frog by the brink of the lake. She challenged me to seize the amphibian. I had just settled down to consume my sandwich. I expressed my disinterest to her. She wouldn't accept a negative response. Stealthily, she approached from behind and gave me a push. I surfaced from the aquatic depths. A frog was present at the waterline. She grasped it and presented it to me. I found myself laughing hysterically. I plotted my retribution. I assured her that her time would come soon enough.",641,125.855633034303,0.1963
37,554,0.3057,My best friend pushed me into the lake. This happened during our annual summer camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. She dared me to catch the frog. I told her I wasn't interested. Friends don't always take no for an answer. She snuck up behind me and nudged me into the water. I emerged from the water. There was a frog on the shore. She scooped up the frog and handed it to me. I couldn't help but laugh uncontrollably. I naturally planned to get revenge. I told her she'll get hers soon enough.,169.35,14,14,3,"My closest companion shoved me into the water. It occurred on our yearly wilderness excursion. A serene afternoon was what we were relishing. A frog by the lake caught her attention. She challenged me to grab the amphibian. I expressed my lack of interest to her. Companions don't always accept a refusal. Creeping up from behind, she propelled me into the lake. I surfaced from the lake, soaking wet. A frog was perched at the water's brink. She captured the frog and presented it to me. I found myself laughing hysterically. Revenge was, of course, on my mind. I warned her that her time would come soon enough.",613,119.946929483135,0.1957
38,628,0.3226,"My best friend pushed me into the lake. This happened during our annual camping trip. We were enjoying a peaceful afternoon. She spotted a frog near the water's edge. We were at our favorite spot in the woods. She dared me to catch the frog. I had just sat down to eat my sandwich. I told her I wasn't interested in catching it. Friends don't always take no for an answer. She snuck up behind me and nudged me into the water. When I emerged, there was a frog on the shore. She scooped up the frog and handed it to me. I couldn't help but laugh uncontrollably. I planned to get revenge. I told her she would get hers soon enough.",202.56,15,15,1,"My closest companion shoved me into the water. It occurred on our yearly wilderness excursion. A serene afternoon was what we were relishing. She noticed a frog by the brink of the lake. The location was our most cherished spot amid the forest. She challenged me to grab the amphibian. I had just settled down to consume my sandwich. I declared my disinterest in pursuing the frog. Sometimes, friends don't accept a refusal. Stealthily, she approached from behind and propelled me into the lake. As I surfaced, a frog was sitting on the bank. She picked up the frog and presented it to me. Laughter overtook me, and I couldn't control it. Revenge was on my mind. I assured her that her time would come soon enough.",714,160.40808582893698,0.2247
