recall_id,summary_name,mbits,recall_length,summary_length
5f3287b83428cb05746e2214,summary_gpt4o_186_1,-4.82620534263333,856,8438
583c25b675d7c80001b73e9a,summary_gpt4o_7_1,27.642064057989984,2075,382
66d31a1b0515fe747830bab9,summary_gpt4o_48_1,-10.47291680442504,182,2356
66d31a1b0515fe747830bab9,summary_gpt4o_47_1,12.295159243560875,182,2011
67727a80c7d8eee59166d596,summary_gpt4o_53_1,14.048332212916192,1151,2059
5a9fa90f873cda00010d29d8,summary_gpt4o_68_1,8.387063188389902,1299,1927
6631974094690f6997799b7c,summary_gpt4o_160_1,40.14052230818015,1130,2963
673a1dcffde7de9c08f6d2e6,summary_gpt4o_36_1,13.809840310299933,181,1547
5f3287b83428cb05746e2214,summary_gpt4o_18_1,13.838164087530004,856,768
607dd554d9ec5e0fd85237cb,summary_gpt4o_190_1,8.52018425211486,608,3049
583c25b675d7c80001b73e9a,summary_gpt4o_80_1,52.52803288510995,2075,3176
5f3287b83428cb05746e2214,summary_gpt4o_190_1,16.752805081870974,856,3049
67727a80c7d8eee59166d596,summary_gpt4o_54_1,0.1548120161828592,1151,2625
5a9fa90f873cda00010d29d8,summary_gpt4o_69_1,-10.052378778933871,1299,2969
6631974094690f6997799b7c,summary_gpt4o_16_1,26.606299355005945,1130,889
673a1dcffde7de9c08f6d2e6,summary_gpt4o_37_1,6.224290514247855,181,2012
583c25b675d7c80001b73e9a,summary_gpt4o_81_1,54.96996814919544,2075,2739
66d31a1b0515fe747830bab9,summary_gpt4o_49_1,-13.84483247420485,182,2063
5f3287b83428cb05746e2214,summary_gpt4o_192_1,31.36821676355521,856,2631
67727a80c7d8eee59166d596,summary_gpt4o_55_1,-2.417674794266077,1151,2756
5a9fa90f873cda00010d29d8,summary_gpt4o_6_1,9.833900193999996,1299,388
6631974094690f6997799b7c,summary_gpt4o_170_1,6.9513444597751,1130,4716
5f3287b83428cb05746e2214,summary_gpt4o_191_1,-17.865573583924288,856,7015
673a1dcffde7de9c08f6d2e6,summary_gpt4o_38_1,18.57841796920809,181,1437
5a9fa90f873cda00010d29d8,summary_gpt4o_70_1,-9.931299069319948,1299,2792
67727a80c7d8eee59166d596,summary_gpt4o_56_1,9.659410503038773,1151,2221
6631974094690f6997799b7c,summary_gpt4o_17_1,39.31082256815501,1130,845
67727a80c7d8eee59166d596,summary_gpt4o_57_1,23.510399126781977,1151,2195
673a1dcffde7de9c08f6d2e6,summary_gpt4o_39_1,7.013229564862058,181,2048
5a9fa90f873cda00010d29d8,summary_gpt4o_71_1,1.566703212739867,1299,2913
67727a80c7d8eee59166d596,summary_gpt4o_58_1,3.8102743185945656,1151,2431
6631974094690f6997799b7c,summary_gpt4o_180_1,33.145861992381924,1130,3334
673a1dcffde7de9c08f6d2e6,summary_gpt4o_3_1,5.962140930500013,181,222
5a9fa90f873cda00010d29d8,summary_gpt4o_72_1,-14.051576475859749,1299,3030
673a1dcffde7de9c08f6d2e6,summary_gpt4o_40_1,-9.924043873659912,181,1951
67727a80c7d8eee59166d596,summary_gpt4o_59_1,10.111751274950166,1151,2094
6631974094690f6997799b7c,summary_gpt4o_181_1,42.25728604381311,1130,2652
66d31a1b0515fe747830bab9,summary_gpt4o_4_1,10.109817053950025,182,330
5a9fa90f873cda00010d29d8,summary_gpt4o_73_1,-21.77014738439607,1299,2434
6631974094690f6997799b7c,summary_gpt4o_182_1,5.414654402140513,1130,6567
673a1dcffde7de9c08f6d2e6,summary_gpt4o_41_1,-6.537412205914961,181,2233
67727a80c7d8eee59166d596,summary_gpt4o_5_1,18.979251819000012,1151,347
6631974094690f6997799b7c,summary_gpt4o_183_1,30.78157460758553,1130,3384
5a9fa90f873cda00010d29d8,summary_gpt4o_74_1,-25.401650279897467,1299,3473
673a1dcffde7de9c08f6d2e6,summary_gpt4o_42_1,6.6043652944130145,181,1795
5a9fa90f873cda00010d29d8,summary_gpt4o_75_1,8.485393964012928,1299,3110
6631974094690f6997799b7c,summary_gpt4o_184_1,30.61960209582412,1130,3004
67727a80c7d8eee59166d596,summary_gpt4o_60_1,-5.8337236445033795,1151,2457
673a1dcffde7de9c08f6d2e6,summary_gpt4o_43_1,12.448119047732916,181,2308
6631974094690f6997799b7c,summary_gpt4o_185_1,29.34793620037999,1130,5430
5a9fa90f873cda00010d29d8,summary_gpt4o_76_1,-22.86196300911024,1299,2882
67727a80c7d8eee59166d596,summary_gpt4o_61_1,6.9598558511040665,1151,2542
67727a80c7d8eee59166d596,summary_gpt4o_62_1,11.605866079758016,1151,1947
673a1dcffde7de9c08f6d2e6,summary_gpt4o_44_1,5.969135782079093,181,1696
5a9fa90f873cda00010d29d8,summary_gpt4o_77_1,-0.0650027234150911,1299,2412
6631974094690f6997799b7c,summary_gpt4o_186_1,1.5314926929404464,1130,8438
67727a80c7d8eee59166d596,summary_gpt4o_63_1,-4.037665173061896,1151,2403
5a9fa90f873cda00010d29d8,summary_gpt4o_78_1,-54.29238910914319,1299,4135
6631974094690f6997799b7c,summary_gpt4o_187_1,-15.659204169209715,1130,7899
673a1dcffde7de9c08f6d2e6,summary_gpt4o_45_1,-10.926296457394074,181,1886
673a1dcffde7de9c08f6d2e6,summary_gpt4o_46_1,-3.4197538926300695,181,1962
67727a80c7d8eee59166d596,summary_gpt4o_64_1,2.3047941656577677,1151,2483
5a9fa90f873cda00010d29d8,summary_gpt4o_79_1,5.319376820090156,1299,3494
673a1dcffde7de9c08f6d2e6,summary_gpt4o_47_1,7.506087633610605,181,2011
6631974094690f6997799b7c,summary_gpt4o_189_1,48.44871683826,1130,3213
67727a80c7d8eee59166d596,summary_gpt4o_65_1,15.117481623132337,1151,2026
5a9fa90f873cda00010d29d8,summary_gpt4o_7_1,9.988776855810071,1299,382
673a1dcffde7de9c08f6d2e6,summary_gpt4o_48_1,-0.9812028966900924,181,2356
6631974094690f6997799b7c,summary_gpt4o_18_1,18.45049736848989,1130,768
67727a80c7d8eee59166d596,summary_gpt4o_66_1,11.848656114905909,1151,1977
5a9fa90f873cda00010d29d8,summary_gpt4o_80_1,-16.347534586310076,1299,3176
6631974094690f6997799b7c,summary_gpt4o_190_1,20.799964214051215,1130,3049
673a1dcffde7de9c08f6d2e6,summary_gpt4o_49_1,-0.0879982209803529,181,2063
67727a80c7d8eee59166d596,summary_gpt4o_67_1,-10.726777025351112,1151,2589
5a9fa90f873cda00010d29d8,summary_gpt4o_81_1,-19.549677534783996,1299,2739
6631974094690f6997799b7c,summary_gpt4o_191_1,-26.30903433064759,1130,7015
67727a80c7d8eee59166d596,summary_gpt4o_68_1,37.226633915044886,1151,1927
673a1dcffde7de9c08f6d2e6,summary_gpt4o_4_1,6.056236428729989,181,330
673a1dcffde7de9c08f6d2e6,summary_gpt4o_50_1,1.9656840049799484,181,2236
6631974094690f6997799b7c,summary_gpt4o_192_1,41.38149331064665,1130,2631
5a9fa90f873cda00010d29d8,summary_gpt4o_82_1,-6.336797906721131,1299,3090
67727a80c7d8eee59166d596,summary_gpt4o_69_1,5.33201670197559,1151,2969
6631974094690f6997799b7c,summary_gpt4o_193_1,0.4185123476072476,1130,6556
673a1dcffde7de9c08f6d2e6,summary_gpt4o_51_1,-13.47525498921982,181,2140
67727a80c7d8eee59166d596,summary_gpt4o_6_1,9.29791495500001,1151,388
5a9fa90f873cda00010d29d8,summary_gpt4o_83_1,1.840276583302057,1299,2641
5a9fa90f873cda00010d29d8,summary_gpt4o_84_1,-33.02809126612442,1299,3636
673a1dcffde7de9c08f6d2e6,summary_gpt4o_52_1,2.5629832807403545,181,2113
6631974094690f6997799b7c,summary_gpt4o_194_1,-8.055304051256826,1130,5161
67727a80c7d8eee59166d596,summary_gpt4o_70_1,2.786777103246095,1151,2792
5a9fa90f873cda00010d29d8,summary_gpt4o_85_1,-6.885097506959937,1299,2360
6631974094690f6997799b7c,summary_gpt4o_19_1,19.352530025039982,1130,884
67727a80c7d8eee59166d596,summary_gpt4o_71_1,-17.097509239963983,1151,2913
5a9fa90f873cda00010d29d8,summary_gpt4o_86_1,-4.8753304007700535,1299,3016
6631974094690f6997799b7c,summary_gpt4o_20_1,20.369431839750007,1130,694
673a1dcffde7de9c08f6d2e6,summary_gpt4o_53_1,6.060557086097106,181,2059
673a1dcffde7de9c08f6d2e6,summary_gpt4o_54_1,-3.846713540232031,181,2625
6631974094690f6997799b7c,summary_gpt4o_21_1,34.68711691565511,1130,1139
5a9fa90f873cda00010d29d8,summary_gpt4o_8_1,-0.7089681526350091,1299,617
673a1dcffde7de9c08f6d2e6,summary_gpt4o_55_1,6.1432193121102046,181,2756
67727a80c7d8eee59166d596,summary_gpt4o_72_1,10.10832740695514,1151,3030
67727a80c7d8eee59166d596,summary_gpt4o_73_1,-15.217572679239993,1151,2434
5a9fa90f873cda00010d29d8,summary_gpt4o_90_1,-5.843539552335869,1299,2408
6631974094690f6997799b7c,summary_gpt4o_22_1,40.97710653608101,1130,1264
673a1dcffde7de9c08f6d2e6,summary_gpt4o_56_1,-7.552482220215097,181,2221
5a9fa90f873cda00010d29d8,summary_gpt4o_9_1,9.650827397449971,1299,555
673a1dcffde7de9c08f6d2e6,summary_gpt4o_57_1,0.0942221509201317,181,2195
6631974094690f6997799b7c,summary_gpt4o_23_1,28.35382168893011,1130,1001
67727a80c7d8eee59166d596,summary_gpt4o_74_1,-12.290627847443377,1151,3473
67727a80c7d8eee59166d596,summary_gpt4o_75_1,10.347916435705883,1151,3110
64772fe9752146745277bc45,summary_gpt4o_10_1,7.584963346330085,171,562
673a1dcffde7de9c08f6d2e6,summary_gpt4o_58_1,-2.789671384975009,181,2431
6631974094690f6997799b7c,summary_gpt4o_24_1,28.38425982253989,1130,1052
64772fe9752146745277bc45,summary_gpt4o_100_1,-10.06477602617406,171,2915
67727a80c7d8eee59166d596,summary_gpt4o_76_1,-21.54801233914054,1151,2882
67665f7b0329bd3e30515ad2,summary_gpt4o_10_1,9.581888631799984,42,562
6631974094690f6997799b7c,summary_gpt4o_25_1,27.98975955582705,1130,1170
673a1dcffde7de9c08f6d2e6,summary_gpt4o_59_1,-9.16177741679985,181,2094
64772fe9752146745277bc45,summary_gpt4o_110_1,-11.955478563922044,171,3495
6631974094690f6997799b7c,summary_gpt4o_26_1,36.620445422960074,1130,1288
67665f7b0329bd3e30515ad2,summary_gpt4o_100_1,-4.577568168779862,42,2915
67727a80c7d8eee59166d596,summary_gpt4o_77_1,21.93389600153978,1151,2412
67727a80c7d8eee59166d596,summary_gpt4o_78_1,-33.453410271114535,1151,4135
673a1dcffde7de9c08f6d2e6,summary_gpt4o_5_1,19.431516511999973,181,347
67665f7b0329bd3e30515ad2,summary_gpt4o_110_1,-15.509645560966874,42,3495
6631974094690f6997799b7c,summary_gpt4o_27_1,29.10579086138796,1130,1517
64772fe9752146745277bc45,summary_gpt4o_11_1,3.229409857469932,171,645
673a1dcffde7de9c08f6d2e6,summary_gpt4o_60_1,-7.912374466937081,181,2457
67727a80c7d8eee59166d596,summary_gpt4o_79_1,16.72626635862025,1151,3494
64772fe9752146745277bc45,summary_gpt4o_120_1,0.3120575287630345,171,3707
6631974094690f6997799b7c,summary_gpt4o_28_1,33.83184829479001,1130,1243
67665f7b0329bd3e30515ad2,summary_gpt4o_11_1,10.117871353680016,42,645
673a1dcffde7de9c08f6d2e6,summary_gpt4o_61_1,0.6419244953847283,181,2542
67727a80c7d8eee59166d596,summary_gpt4o_7_1,16.455992528150034,1151,382
64772fe9752146745277bc45,summary_gpt4o_12_1,4.7220463935599355,171,606
6631974094690f6997799b7c,summary_gpt4o_29_1,46.61355473581102,1130,1192
67665f7b0329bd3e30515ad2,summary_gpt4o_120_1,1.138365041674433,42,3707
673a1dcffde7de9c08f6d2e6,summary_gpt4o_62_1,1.8467735379440455,181,1947
67665f7b0329bd3e30515ad2,summary_gpt4o_12_1,8.924669776720009,42,606
67727a80c7d8eee59166d596,summary_gpt4o_80_1,-9.20223334160005,1151,3176
64772fe9752146745277bc45,summary_gpt4o_130_1,-22.15130353622817,171,5111
673a1dcffde7de9c08f6d2e6,summary_gpt4o_63_1,5.030918864595151,181,2403
6631974094690f6997799b7c,summary_gpt4o_30_1,17.710499745863103,1130,1313
67665f7b0329bd3e30515ad2,summary_gpt4o_130_1,-21.602553864014222,42,5111
64772fe9752146745277bc45,summary_gpt4o_13_1,6.909309328150016,171,833
6631974094690f6997799b7c,summary_gpt4o_31_1,29.272375948569906,1130,1221
673a1dcffde7de9c08f6d2e6,summary_gpt4o_64_1,-4.98662135521522,181,2483
67727a80c7d8eee59166d596,summary_gpt4o_81_1,-8.894473627977959,1151,2739
67665f7b0329bd3e30515ad2,summary_gpt4o_13_1,13.870274697150023,42,833
64772fe9752146745277bc45,summary_gpt4o_140_1,-4.464629225039971,171,2344
67727a80c7d8eee59166d596,summary_gpt4o_82_1,8.978676459810913,1151,3090
67665f7b0329bd3e30515ad2,summary_gpt4o_140_1,-5.605589423225183,42,2344
6631974094690f6997799b7c,summary_gpt4o_32_1,31.682130866257012,1130,1291
673a1dcffde7de9c08f6d2e6,summary_gpt4o_65_1,10.17726295211014,181,2026
67727a80c7d8eee59166d596,summary_gpt4o_83_1,9.285403027985012,1151,2641
6631974094690f6997799b7c,summary_gpt4o_33_1,43.12024637786999,1130,1299
64772fe9752146745277bc45,summary_gpt4o_14_1,2.9562178852499983,171,674
673a1dcffde7de9c08f6d2e6,summary_gpt4o_66_1,2.8774266443681427,181,1977
67665f7b0329bd3e30515ad2,summary_gpt4o_14_1,13.26458291162004,42,674
64772fe9752146745277bc45,summary_gpt4o_150_1,6.8502920038001776,171,1862
67727a80c7d8eee59166d596,summary_gpt4o_84_1,-5.127207662715136,1151,3636
673a1dcffde7de9c08f6d2e6,summary_gpt4o_67_1,-21.65687715009608,181,2589
6631974094690f6997799b7c,summary_gpt4o_34_1,46.575210204041014,1130,1458
67727a80c7d8eee59166d596,summary_gpt4o_85_1,23.721321612494194,1151,2360
67665f7b0329bd3e30515ad2,summary_gpt4o_150_1,0.7115116130562456,42,1862
64772fe9752146745277bc45,summary_gpt4o_15_1,6.818119710537985,171,828
673a1dcffde7de9c08f6d2e6,summary_gpt4o_68_1,5.029555432490042,181,1927
67665f7b0329bd3e30515ad2,summary_gpt4o_15_1,11.470625469031972,42,828
6631974094690f6997799b7c,summary_gpt4o_35_1,38.39689821200602,1130,1337
67727a80c7d8eee59166d596,summary_gpt4o_86_1,-0.5920557996298612,1151,3016
6631974094690f6997799b7c,summary_gpt4o_36_1,28.763363229910055,1130,1547
67665f7b0329bd3e30515ad2,summary_gpt4o_160_1,3.484521625189018,42,2963
673a1dcffde7de9c08f6d2e6,summary_gpt4o_69_1,-15.61687816859876,181,2969
64772fe9752146745277bc45,summary_gpt4o_160_1,0.0402755337381677,171,2963
67727a80c7d8eee59166d596,summary_gpt4o_8_1,3.095939066474955,1151,617
64772fe9752146745277bc45,summary_gpt4o_16_1,10.092807216099914,171,889
6631974094690f6997799b7c,summary_gpt4o_37_1,42.21223153712788,1130,2012
673a1dcffde7de9c08f6d2e6,summary_gpt4o_6_1,12.63986177800001,181,388
67665f7b0329bd3e30515ad2,summary_gpt4o_16_1,14.611597781739988,42,889
64772fe9752146745277bc45,summary_gpt4o_170_1,-29.579746331415663,171,4716
67727a80c7d8eee59166d596,summary_gpt4o_90_1,-8.68031371008692,1151,2408
6631974094690f6997799b7c,summary_gpt4o_38_1,40.654602318652,1130,1437
673a1dcffde7de9c08f6d2e6,summary_gpt4o_70_1,1.1560050204800518,181,2792
67727a80c7d8eee59166d596,summary_gpt4o_9_1,13.943030940549988,1151,555
67665f7b0329bd3e30515ad2,summary_gpt4o_170_1,-22.564301319077913,42,4716
64772fe9752146745277bc45,summary_gpt4o_17_1,5.891739756700019,171,845
673a1dcffde7de9c08f6d2e6,summary_gpt4o_71_1,-9.287338352320148,181,2913
6631974094690f6997799b7c,summary_gpt4o_39_1,58.1814999348361,1130,2048
64772fe9752146745277bc45,summary_gpt4o_180_1,-6.265566423649943,171,3334
5a6c8047e70ca900017acdae,summary_gpt4o_100_1,-12.679737758890042,122,2915
5bbb5e3f118c0600013c3202,summary_gpt4o_24_1,29.58927473317999,696,1052
6631974094690f6997799b7c,summary_gpt4o_3_1,23.062299128500015,1130,222
673a1dcffde7de9c08f6d2e6,summary_gpt4o_72_1,-13.18198432709005,181,3030
5bbb5e3f118c0600013c3202,summary_gpt4o_25_1,33.845722114870114,696,1170
64772fe9752146745277bc45,summary_gpt4o_181_1,-7.002681423120066,171,2652
5a6c8047e70ca900017acdae,summary_gpt4o_10_1,1.3706236250300208,122,562
6631974094690f6997799b7c,summary_gpt4o_40_1,61.39278129115985,1130,1951
64772fe9752146745277bc45,summary_gpt4o_182_1,-40.2305331178286,171,6567
673a1dcffde7de9c08f6d2e6,summary_gpt4o_73_1,-18.6326691843999,181,2434
5a6c8047e70ca900017acdae,summary_gpt4o_110_1,-19.143456471271975,122,3495
6631974094690f6997799b7c,summary_gpt4o_41_1,44.56341305377009,1130,2233
5bbb5e3f118c0600013c3202,summary_gpt4o_26_1,52.408804398389975,696,1288
673a1dcffde7de9c08f6d2e6,summary_gpt4o_74_1,-12.860869944875503,181,3473
5bbb5e3f118c0600013c3202,summary_gpt4o_27_1,15.49280830715793,696,1517
64772fe9752146745277bc45,summary_gpt4o_183_1,-4.407562387361395,171,3384
5a6c8047e70ca900017acdae,summary_gpt4o_11_1,2.768678295869961,122,645
6631974094690f6997799b7c,summary_gpt4o_42_1,61.153984303068,1130,1795
64772fe9752146745277bc45,summary_gpt4o_184_1,-11.839633647381106,171,3004
5bbb5e3f118c0600013c3202,summary_gpt4o_28_1,33.728452622269856,696,1243
673a1dcffde7de9c08f6d2e6,summary_gpt4o_75_1,-6.4608967399663015,181,3110
5a6c8047e70ca900017acdae,summary_gpt4o_120_1,-9.525484687453629,122,3707
673a1dcffde7de9c08f6d2e6,summary_gpt4o_76_1,-25.900665520345,181,2882
6631974094690f6997799b7c,summary_gpt4o_43_1,48.01490745997285,1130,2308
5a6c8047e70ca900017acdae,summary_gpt4o_12_1,2.120147140559993,122,606
5bbb5e3f118c0600013c3202,summary_gpt4o_29_1,33.11956876437,696,1192
6631974094690f6997799b7c,summary_gpt4o_44_1,12.804714758523232,1130,1696
64772fe9752146745277bc45,summary_gpt4o_185_1,-26.202241004305503,171,5430
673a1dcffde7de9c08f6d2e6,summary_gpt4o_77_1,5.925635038419841,181,2412
5a6c8047e70ca900017acdae,summary_gpt4o_130_1,-22.799809195089892,122,5111
6631974094690f6997799b7c,summary_gpt4o_45_1,22.54618663090605,1130,1886
64772fe9752146745277bc45,summary_gpt4o_186_1,-30.24891323252541,171,8438
5bbb5e3f118c0600013c3202,summary_gpt4o_30_1,35.13497312112406,696,1313
673a1dcffde7de9c08f6d2e6,summary_gpt4o_78_1,-23.47527477782114,181,4135
5bbb5e3f118c0600013c3202,summary_gpt4o_31_1,36.525577120409935,696,1221
64772fe9752146745277bc45,summary_gpt4o_187_1,-31.37741323934779,171,7899
5a6c8047e70ca900017acdae,summary_gpt4o_13_1,0.8535316667899906,122,833
673a1dcffde7de9c08f6d2e6,summary_gpt4o_79_1,2.2397840335502224,181,3494
6631974094690f6997799b7c,summary_gpt4o_46_1,39.906766889330584,1130,1962
5a6c8047e70ca900017acdae,summary_gpt4o_140_1,-11.022179029875131,122,2344
64772fe9752146745277bc45,summary_gpt4o_189_1,-11.28073767127421,171,3213
5bbb5e3f118c0600013c3202,summary_gpt4o_32_1,33.363627608845036,696,1291
6631974094690f6997799b7c,summary_gpt4o_47_1,50.25726050083403,1130,2011
673a1dcffde7de9c08f6d2e6,summary_gpt4o_7_1,4.3847018293500355,181,382
64772fe9752146745277bc45,summary_gpt4o_18_1,9.89395877989989,171,768
5bbb5e3f118c0600013c3202,summary_gpt4o_33_1,50.34687431979,696,1299
5a6c8047e70ca900017acdae,summary_gpt4o_14_1,3.927097269079922,122,674
6631974094690f6997799b7c,summary_gpt4o_48_1,35.64719754500493,1130,2356
673a1dcffde7de9c08f6d2e6,summary_gpt4o_80_1,-14.700828625090026,181,3176
64772fe9752146745277bc45,summary_gpt4o_190_1,4.584321262616413,171,3049
5bbb5e3f118c0600013c3202,summary_gpt4o_34_1,37.34571497612308,696,1458
5a6c8047e70ca900017acdae,summary_gpt4o_150_1,-1.5786365273231695,122,1862
673a1dcffde7de9c08f6d2e6,summary_gpt4o_81_1,-13.085022372107916,181,2739
5a6c8047e70ca900017acdae,summary_gpt4o_15_1,7.15621976224304,122,828
6631974094690f6997799b7c,summary_gpt4o_49_1,54.93096306263987,1130,2063
64772fe9752146745277bc45,summary_gpt4o_191_1,-36.95805769066829,171,7015
6631974094690f6997799b7c,summary_gpt4o_4_1,14.347273305160002,1130,330
673a1dcffde7de9c08f6d2e6,summary_gpt4o_82_1,-19.246513009105,181,3090
5bbb5e3f118c0600013c3202,summary_gpt4o_35_1,34.40421107656596,696,1337
5a6c8047e70ca900017acdae,summary_gpt4o_160_1,-0.3681266176170084,122,2963
64772fe9752146745277bc45,summary_gpt4o_192_1,-4.6701146873447215,171,2631
5bbb5e3f118c0600013c3202,summary_gpt4o_36_1,23.246481915419963,696,1547
5a6c8047e70ca900017acdae,summary_gpt4o_16_1,8.27632836206999,122,889
6631974094690f6997799b7c,summary_gpt4o_50_1,53.48905338876398,1130,2236
673a1dcffde7de9c08f6d2e6,summary_gpt4o_83_1,-0.8029947620898383,181,2641
