original_summary_name,summary_gpt4o_100_1,summary_gpt4o_10_1,summary_gpt4o_110_1,summary_gpt4o_11_1,summary_gpt4o_120_1,summary_gpt4o_12_1,summary_gpt4o_130_1,summary_gpt4o_13_1,summary_gpt4o_140_1,summary_gpt4o_14_1,summary_gpt4o_150_1,summary_gpt4o_15_1,summary_gpt4o_160_1,summary_gpt4o_16_1,summary_gpt4o_170_1,summary_gpt4o_17_1,summary_gpt4o_180_1,summary_gpt4o_181_1,summary_gpt4o_182_1,summary_gpt4o_183_1,summary_gpt4o_184_1,summary_gpt4o_185_1,summary_gpt4o_186_1,summary_gpt4o_187_1,summary_gpt4o_189_1,summary_gpt4o_18_1,summary_gpt4o_190_1,summary_gpt4o_191_1,summary_gpt4o_192_1,summary_gpt4o_193_1,summary_gpt4o_194_1,summary_gpt4o_19_1,summary_gpt4o_20_1,summary_gpt4o_21_1,summary_gpt4o_22_1,summary_gpt4o_23_1,summary_gpt4o_24_1,summary_gpt4o_25_1,summary_gpt4o_26_1,summary_gpt4o_27_1,summary_gpt4o_28_1,summary_gpt4o_29_1,summary_gpt4o_30_1,summary_gpt4o_31_1,summary_gpt4o_32_1,summary_gpt4o_33_1,summary_gpt4o_34_1,summary_gpt4o_35_1,summary_gpt4o_36_1,summary_gpt4o_37_1,summary_gpt4o_38_1,summary_gpt4o_39_1,summary_gpt4o_3_1,summary_gpt4o_40_1,summary_gpt4o_41_1,summary_gpt4o_42_1,summary_gpt4o_43_1,summary_gpt4o_44_1,summary_gpt4o_45_1,summary_gpt4o_46_1,summary_gpt4o_47_1,summary_gpt4o_48_1,summary_gpt4o_49_1,summary_gpt4o_4_1,summary_gpt4o_50_1,summary_gpt4o_51_1,summary_gpt4o_52_1,summary_gpt4o_53_1,summary_gpt4o_54_1,summary_gpt4o_55_1,summary_gpt4o_56_1,summary_gpt4o_57_1,summary_gpt4o_58_1,summary_gpt4o_59_1,summary_gpt4o_5_1,summary_gpt4o_60_1,summary_gpt4o_61_1,summary_gpt4o_62_1,summary_gpt4o_63_1,summary_gpt4o_64_1,summary_gpt4o_65_1,summary_gpt4o_66_1,summary_gpt4o_67_1,summary_gpt4o_68_1,summary_gpt4o_69_1,summary_gpt4o_6_1,summary_gpt4o_70_1,summary_gpt4o_71_1,summary_gpt4o_72_1,summary_gpt4o_73_1,summary_gpt4o_74_1,summary_gpt4o_75_1,summary_gpt4o_76_1,summary_gpt4o_77_1,summary_gpt4o_78_1,summary_gpt4o_79_1,summary_gpt4o_7_1,summary_gpt4o_80_1,summary_gpt4o_81_1,summary_gpt4o_82_1,summary_gpt4o_83_1,summary_gpt4o_84_1,summary_gpt4o_85_1,summary_gpt4o_86_1,summary_gpt4o_8_1,summary_gpt4o_90_1,summary_gpt4o_9_1
summary_gpt4o_190_1,551.4704579318977,114.747593713804,482.54185944968503,146.37369157025202,590.0583448509442,131.65575552018498,605.0141485447157,198.12544237978472,474.0151786474356,150.953581484953,486.18036593752,188.73854763772465,640.9253429484495,194.9897746421316,459.8323762293985,209.21681005358505,560.240401521733,523.7614136779194,569.3731598512177,679.170154170343,571.8555859224994,493.0028119222543,503.5097303694729,538.6023546981596,654.6531723672672,211.603409402917,1301.1337642499104,542.6461857044033,469.64900809194046,554.5846425806808,540.2527926327102,242.9134722477562,191.918421004145,232.7090007836596,328.481511662553,250.9525414093227,262.8566848495942,253.3964723643107,311.00092655320015,407.5294610824302,333.61281164639394,323.9919909876571,338.43748368256536,352.2272710851265,315.67138918714284,372.3078185315827,312.5250178369664,355.69346796020625,374.12601613172694,441.7334580625147,351.39299306956923,395.4703184114903,49.88366555319999,465.8613273067574,497.38105427553137,395.11318652976433,564.2885203082219,422.6024413256414,431.85440250195313,455.1932741573735,491.0377379814114,471.68903648054675,492.54211512550035,39.10555813872999,481.7306569526247,458.1023739790853,489.59045765300823,451.84538501627344,549.6157337780021,505.3446137794581,492.7020450669245,493.5550471571848,508.2471785966677,512.507373998478,84.117382622,495.3095487273346,603.3689731179653,444.06775546623896,519.0496916823855,442.1774818194899,517.7664731481821,482.7011373803584,471.4953720455437,465.6838805560643,491.8428325414536,112.2435874084,577.2337230697144,623.270146418284,491.4709348838967,454.7335147823037,546.672867545815,544.6979544242681,579.9990166719559,537.3804265386887,542.3331928255293,474.7577888922224,84.13603562608898,509.77899767838994,546.703121233078,583.9294863222824,616.337688558991,584.1494695952608,537.6428692655411,665.4032678111844,134.70182570230696,522.3482562354134,160.00695799611603
summary_gpt4o_191_1,631.8362833636993,110.11552256355408,519.8229170633085,148.527045738043,651.4042030130088,117.28564653649198,676.0148221186087,199.1887344698893,485.0368195029922,146.90182471558,429.2600081493531,174.600501206337,637.5226168595691,206.0799645755095,551.5752985284453,188.81028922616304,548.0330078017062,478.59698300669766,696.0594108073938,744.7341556515635,693.5335226920315,624.7937990068272,495.6947391120175,662.5355674546381,567.949139059253,205.00132686030005,581.810326486989,3129.659796625421,509.3732963683983,710.6652949268614,630.4258319903086,211.10018609971092,197.1569528439623,218.67809424986035,302.57834527965025,220.60134892323907,276.28606389688946,234.0236729201406,348.21572673606,376.5164830115125,314.13238374858327,314.7138922071325,303.25451720697134,340.7001114329138,314.75585097664225,354.3648162826073,335.708764770539,377.7799906449651,403.60427368968374,377.7925708095959,360.46877184731784,441.10015219327374,51.39517180500002,461.2609115976304,414.70031886152947,428.6682845240084,550.5332981746753,463.1830511065386,402.0897688705195,507.5969304917419,491.8399077596139,491.40018263250954,423.6910058927109,38.13931997167997,426.5806025870594,376.5978078112788,514.204409498336,460.6139974875798,619.7650543985421,491.1815068505359,524.4661354060871,521.386032060132,548.3569600082345,516.618304899336,84.72731659599998,530.2798922340252,595.3551113799608,475.9432145503183,473.686104225942,488.9840628982524,484.22480455737264,524.0882807087529,553.8404362022959,555.132197671212,561.8509069378999,103.89479215091995,555.3632779186511,564.071991539166,558.6327526196292,533.6782601983266,572.3137129108115,560.7811164941577,599.220991745367,570.838850343212,498.3906531353666,504.596210577196,84.27676991356549,495.2309837008309,604.3633239454772,613.5906656681941,614.9803811997419,540.274757456391,607.7928936563259,703.6308096751148,141.81438961490397,518.1445497861441,166.75567457038804
summary_gpt4o_192_1,516.0080973857687,93.87983532793706,456.69354351818833,140.20035613985,503.4203797023972,112.26248167690396,481.8086662212354,175.3321131926323,411.7858108946018,132.003615800574,457.6721475764572,179.13582461728566,548.1518203231449,200.7658979364537,413.5613424924295,168.65275611678803,476.60269543749064,485.06100971385695,444.7787870867396,569.4887185797475,556.813040723936,488.728123144675,456.53269357563295,530.757286347985,512.5602170781208,193.05174690439537,481.39892498555423,507.1041669764672,1191.750884236581,577.1940457671299,519.7918216671601,189.0023034714172,170.40663554059114,236.51914692442656,321.45803048320505,185.99904010261184,215.65776839411768,191.41082120024217,298.66533555771747,303.7963786833641,277.0373793728969,288.52960318341354,252.94411077223376,296.0622837973175,281.72019781171224,309.60322873090075,294.573064461446,290.242043375306,325.4811149330076,364.2004139261096,334.23692029238674,362.8596113131787,45.693909056699994,358.00399402407174,372.97861767282745,396.37089444293065,464.5555775179954,370.3202450376484,379.36956367086304,447.213086534766,421.5151447584849,382.3893605212112,397.8970721798721,32.80182175459001,366.982070704816,378.6640631245558,438.8663594231395,420.78360714495045,459.87735065306106,410.2420534776341,439.43917493850927,424.7381410256692,419.4741109575542,473.41212694346495,77.10532887,481.3519631734911,531.0990776816989,398.6269666658956,470.770228726665,412.7919886897571,377.8382557446571,444.6879861335551,479.4195014643471,484.2513275269447,400.3473845017067,107.06420951469995,481.674842376378,487.89205612173305,461.97692272642576,444.56462122033736,490.5339744197626,507.2796412295975,518.1931957288032,480.48992005776176,428.1330480276365,463.4743534259883,55.05327214658996,428.94227259291824,497.82686282063173,483.7876842690312,558.5946724835082,434.1236458776409,462.381123056741,576.2527776151169,133.29855945316396,452.92019461794143,154.87745764670404
summary_gpt4o_193_1,685.835897310684,113.69320671177404,612.6218614137895,143.92752733956002,699.320882660405,139.845145121609,714.5754571458187,176.61223360613076,535.0453360957051,154.58742813243,502.4657562370422,217.99738723858127,651.5982160548249,215.898239326365,567.6574697793053,208.6668365546,625.4850136280406,578.5892580796324,695.3324509359581,770.0825524167096,720.6011865997716,600.0637534875982,529.0983428229201,742.721793372325,659.9193163209036,196.04087953188804,570.576336418979,698.2359866783045,605.8679082720032,3392.2731493792785,717.4727275752252,223.78231754832743,214.41251222081053,218.2354277757305,328.77298794370313,251.5251631321811,292.38045651888774,254.57925585862995,315.8199396082174,396.1301355543604,344.8234033175249,333.19795079217863,320.5088752134241,368.8591651506035,312.5513890872101,371.98644995499126,341.72078604681064,397.50031768075553,387.1069147933612,416.4583442374246,393.3663532842327,406.23421217716566,50.53816068199998,493.4644492473815,464.3408176489411,433.34688308251214,559.1866504231157,482.2098768579249,461.8894079115459,502.8694762506001,475.1856496006319,505.5196622191054,484.643904114439,42.760909222817986,453.1887307490931,431.33263702205534,554.0125694011433,519.4231085254861,621.4040110254851,522.6921100102031,605.6265448193717,523.2886412785581,542.0293955427135,597.465370698783,76.94133844639998,579.6349516545328,595.1564653321354,506.7364884291021,555.4917000515018,535.6017351377798,527.7128752990512,534.0095249627725,575.5474531711415,519.4583618548224,557.357276914996,121.28948124715998,637.7030773247998,625.9990696344569,558.980607595495,565.2720151766496,570.7969237314805,568.2046752300744,681.7284391415,579.1096601256218,566.6024542219197,558.0320322705884,89.55850228167199,573.7240430977804,600.5283392318703,635.6515229774545,693.9014257710012,587.3943601326826,594.3580503654084,731.0689857141597,157.3120053898772,610.9010173263937,161.743172396536
summary_gpt4o_194_1,616.8508245225694,101.362829761363,550.909883332698,142.7742860520765,608.9826687953407,134.772316815118,579.4842041876018,188.56964228377524,483.9902074874076,151.5811012607855,501.72003342561425,194.55919092846312,616.8296971500254,225.71743425446573,511.8193629858219,198.742394439442,614.9320275459681,514.0118780937332,598.8465484016697,674.1197297829492,683.5146957797706,564.8930070028559,527.3890872949396,668.2137669368703,570.7805050712832,199.592794605851,554.0629480938893,594.1191668594229,570.237024998219,681.6737334039876,2418.6721071703532,214.61426977884275,203.55268025875577,221.0491755770932,320.528847117062,244.2381312420177,263.68463699818165,278.12952973234496,284.463259105835,365.9712283571473,325.2001535523995,318.6640695750659,293.5667340444545,319.3639291819135,301.32508830189425,341.3660897840115,362.3289792759406,357.14522279958595,315.0693626890593,413.6289867816861,397.2372296931634,383.0671689992956,50.61045021422001,343.7275670449246,429.51283019201605,402.92457709552104,506.3278086610567,491.6962452432731,414.8966024932047,471.8783143546552,453.26492595449304,491.5074570905848,434.24782784998024,45.02395344997298,413.5628601810454,413.5497762292355,511.8521591439329,491.6543936462492,512.148851214746,493.49835259593056,568.7839846480425,491.9128714305285,523.6812976580875,525.0197700007336,71.70308929339997,519.2943838362353,590.9539527095344,465.0484973066205,517.5961418985265,490.0822668233121,476.9489443331695,504.1996152178208,500.54581506403895,484.92615719062064,443.4797040101286,108.9241514518,538.5305532635499,601.0776909990483,497.2120316287603,519.8038593336332,493.0352503947297,554.3902240022071,581.8537849895624,537.5423214914733,478.46523554788973,519.0947594187235,84.99148486003497,461.2145582849305,594.5320789899577,574.4687537195141,584.1231355140493,528.7513397070409,581.6414563320134,705.168084474197,136.58500302009216,527.577145339913,154.91977431658503
summary_gpt4o_19_1,152.7985462604904,87.75253603790006,156.3847811318501,118.0933328397,168.14377027539103,106.42986968261,167.4184383112597,134.64321367031044,174.2429754151051,131.2137214851,187.03952183506703,108.545650733216,179.2724650502139,136.13560810287004,156.95366888526132,153.77054084237005,167.3331910092743,169.26217145075975,118.74379148315028,174.9995136655516,166.59133691669922,137.17328354622123,134.89896835328182,148.28882258718204,191.7932509518689,142.21458977176502,190.91171158661132,162.47416928627172,150.955830881996,153.24880109400556,160.01771131499208,357.0666174107132,177.91338708174604,122.01157768144252,159.50629221431768,155.7288824834401,188.7647871252119,172.66186408446805,153.1041219276832,175.9767990727188,181.12664210611103,192.8063104315501,212.60725996570977,189.79886491753757,177.18031335205,177.03400905927492,148.25929800041092,171.13951790305703,203.353848006298,201.06769974594488,184.57880675333104,152.97913984470893,46.51578758879998,178.35241968665764,161.7127233417931,189.04825496260096,198.79239166732395,150.62274775501692,183.84819242500063,171.96021376762496,203.52252111034795,184.12366971229744,196.2353910378299,31.49124222254997,185.7915816651796,164.78756910162917,160.08083811861763,193.36537684352595,187.515413753458,170.7258029916461,158.20655640050495,163.5333230706484,164.95996446570598,164.6140121254,84.90149720299999,161.47715217060386,158.34377294528622,186.58453514452003,141.97058502758682,191.85241202713792,203.50278222615395,170.00707989923296,148.6078500496592,181.586755770576,172.8161136372198,84.3192541055,200.64952777477745,179.96204943278985,165.93589609544983,165.25568070139866,198.6415367569964,180.49674963428103,169.75816975260614,164.99891391110464,181.80361236787095,194.6399719991332,53.236203738100016,150.0097117093212,171.47097934289468,209.8440046002895,194.69004376631324,166.89540038678365,169.27919200913607,188.9516897959188,107.56952692440098,180.1265906386427,131.64881282669003
summary_gpt4o_20_1,135.57499504881434,107.79805232953004,146.1252300277581,110.94485262527002,140.747111875334,86.6885820439,138.1972929376907,124.70840243490306,143.7684022220178,98.30630916349998,168.08030478934506,105.04619448358898,147.286852961799,144.63882697171,137.11451222339429,153.06158245627006,144.79654115550443,146.38896886399812,114.67916592837172,163.70135971250556,155.86103357819206,134.21456779359914,101.00853806678788,109.48238880169856,168.39327731907292,122.43644835090998,167.14663896043453,121.7324161776064,133.41700199598608,134.8148750233786,125.84523067309374,166.57138825260105,313.91991338981893,115.4522091417939,148.70464713177773,143.49798066029012,166.153046415953,166.72598861719257,132.24417654843603,180.72630182265607,183.7498208363588,181.41449074695805,158.42254351561894,178.31175553301512,161.30106930387203,171.59008726055754,153.69824998297247,185.67293586137703,189.239296360367,178.7623090407859,163.38406249785658,137.69166788245525,29.575356636799995,152.13037755708365,152.87334864195407,162.06166195077003,160.82257671913612,151.23622030701995,168.027298063525,149.5848354959611,171.48627108736605,151.31969948217102,166.7995701878899,29.61120202898998,153.08708040490296,160.72551246221622,156.00134285783452,180.98929884870995,168.13694029865178,159.4866180310862,166.27824023593803,155.4312362916013,149.882816774621,159.01462183072,78.03622846499998,151.91806987894734,163.6878928007577,168.49046556947394,148.32936993830708,166.95990711449986,175.3149184712446,136.97102509534693,139.65580657170997,156.29376053808755,130.14108054926305,99.69010345709998,163.4350623094549,148.7505385969,165.3122899912496,125.01258168820824,151.25180504978744,179.70002168628457,147.43995869069818,154.02988185216782,160.0561790265997,167.896342934966,46.686192970870025,138.7135524370501,151.10318111616925,174.00760574138235,172.82337391583178,130.3425845876443,169.92064770317506,161.26654424238404,83.32576984462199,151.6875909969233,122.08687708265
summary_gpt4o_21_1,170.5060440880452,98.33784603416,192.6267808846492,128.343357253425,180.6628552158863,118.796051675894,163.35948366087632,143.97573514088003,164.87717264713,136.12194442594,172.40127622022908,116.79776616921578,209.77737545087007,140.21100293764005,138.57621599379854,136.09294758488,185.6428174124842,182.4150492935321,151.01302283436416,188.05313207271956,204.8648499818701,149.1344667427702,124.92151041704984,149.35346783390605,208.7033211085736,126.59625519235,200.64689682192056,136.42889481789553,205.22906625676728,163.3528205753869,156.9826398316295,130.96969960144497,152.58822315560934,421.0577010907231,174.3226302879467,123.23997431503012,145.21403640193,130.57332259248642,160.6936408347832,170.5168807335965,211.50672120285003,162.93551905380002,148.80447610218528,157.0850993038889,161.24834183982705,149.32936053631647,158.89579282184366,154.58283658074902,157.50469903702754,184.01027515553596,163.4597188826442,163.67376574288096,41.91522872979999,186.41567576726663,193.43870079883104,188.78771264312047,199.9396853994192,141.64660154959188,178.1334711063405,178.40373141534008,194.040632790622,152.09360410705722,175.5088640072679,36.531658543049986,186.3415847793898,182.24314020341308,156.14248346368913,218.80431548015508,185.65820485004977,168.45736330520617,192.21404004557303,204.0876401732171,171.6220920366659,177.20295979811,54.18065674900001,198.0216473613034,188.14182897820703,190.76002736908103,196.6456913512391,178.07230195571287,168.4720842453264,165.20621097464084,157.42259286936314,162.42347378963302,166.110263971628,101.93316703379998,177.01642001937512,192.43451481186003,170.9630688603097,161.45639936643988,190.99085156206843,216.3619328207544,174.64050513114307,165.93894309164398,169.11419247612594,214.7583872780001,51.98586814405997,163.36669130592986,159.5733795819324,195.13504380459108,188.85511033949183,165.0927013644225,196.57186332854303,196.2395158354975,101.29954232268996,174.44087512197962,134.52060313226403
summary_gpt4o_22_1,225.80130036029936,83.39345881027302,190.01627595619948,146.45384108159502,224.47758750471803,133.39860593696,250.41421768142615,180.42022416177107,195.93819108649973,158.66344468577,202.850963196292,174.29179356894127,262.91067095563767,183.44717874174205,230.0526767648621,161.83841167701007,225.8463751044178,229.53186661308223,180.40995378363368,267.132415436683,201.98475642022413,213.97225504937705,166.2329654924697,196.0699843403272,266.2628381497575,164.82408054489002,252.3956018877352,187.81396145241345,229.1641545115324,194.6030743059614,184.5971913910148,143.93631905685822,164.7812718786823,163.48252565062649,578.3337620816931,171.8067543741701,155.79118399245,193.22563420724143,222.48955768532852,209.224186842397,226.93160627465727,208.0314158876747,188.3539802828227,275.884240730446,167.569729065501,220.2261978527804,173.67144224877595,227.55794293646204,225.00782057675644,245.67880883917897,210.79598088415707,233.26799673932055,52.18978635179998,241.19468854642332,204.24830233423657,266.08900627315825,303.9308354424235,223.49707702092087,226.6140645843568,254.77444656214905,264.7625703897015,232.2597182501005,225.1156319398749,34.96173159041999,228.05426640578037,225.920748966289,266.3975141377209,238.4828632229344,229.77955128592316,233.8940931150621,254.56236580490076,245.1782219762107,232.86924245308376,194.24584808016607,84.03728489399998,215.25492950127543,247.1228744612954,180.9114848188244,228.68301311244,201.90889228235187,251.14031049535595,196.058334570209,218.0021737939107,230.17160845795505,221.235139078859,96.1868051452,257.7091108194238,232.64706875299,231.91191509880787,202.130988157533,226.17908337305855,262.06316879856763,266.36013695320526,224.81139768271123,243.8228839127164,208.4984551022062,59.79523778393997,181.19106664688093,246.3344215406305,245.3693987440879,271.11456324391656,175.49442274647367,247.1397551024631,254.11569591237412,132.51634265604798,219.01341727056183,134.40490819953405
summary_gpt4o_23_1,202.56877210065025,90.11209686559404,179.61661587199387,130.071605025953,191.93806417748576,127.30263360006,199.5565947434352,129.72384757188,236.071264450876,142.61160665076403,227.93627084022364,162.59332500294522,246.6681312096739,166.20848689659,197.81084076638444,183.15927897669008,211.8182790908063,181.90671088935392,189.81550501843097,234.209047812526,204.27741393541123,195.2586096534942,207.6991610021123,175.88239433054787,250.92340047466496,152.97405855768005,240.1441825091747,153.43481194719243,172.88576345534193,213.48184932210503,200.83929616030537,181.0104423818,181.57231786194905,108.53301629388436,209.531975314534,420.7217922713677,229.290224294514,231.01823332350995,166.17967333025,234.6764521322026,226.43873031330503,246.24346262685907,207.828253035081,242.30273920072807,210.85348041663104,242.28937846097008,223.54620012448015,234.6685971083433,175.47884448539003,257.34485128332994,280.57439637918804,215.98239013055093,44.55243105380001,215.18863838699724,230.44765710163165,260.79803923097995,259.42853518678794,230.87506177324417,220.79564336276349,191.80169164479207,241.94842760134156,225.79669257630255,254.04386897872996,32.62878834548998,234.41359937673292,181.50977862191905,262.74565771570656,235.5551755438505,201.5026043754658,210.43172780632608,222.06690512333216,225.7939339018469,242.8965057962049,236.55746537949403,77.58491011649998,212.6595235232562,229.12187685287563,214.15084705507425,206.40291700643505,232.1511616273358,224.60051361338697,217.82573680671987,229.292720769698,214.37715720030403,188.34903695583785,107.75846783929998,229.49207512137423,220.68604074336983,230.42813966192807,204.9191516478329,233.25579151151237,248.60968381540872,224.3034706959338,205.34951869866015,225.10390578356623,212.70854130794396,62.69708063834,176.0575314113878,220.12999682756845,245.936583211859,231.30693873961673,208.6845970042084,229.20962051888185,242.76714700052412,109.02444076663396,219.2983405545831,131.86648134809002
summary_gpt4o_24_1,192.88133822173089,85.6638859802,209.3822728705779,108.69135467740004,212.45909958564337,93.61049582739,184.8467850994248,127.73989493107,176.3514866773071,131.27142550509998,206.46439687471752,158.49186560393497,230.40369498515793,138.05579855843,182.8691653458427,149.5670174851301,226.6288804230121,190.27926659767104,182.03550853297477,225.6997890737068,225.29440268062012,192.6816772077791,196.983567537005,191.69669934363856,234.8740853565414,141.2174510479,209.7065594720525,186.55439509864937,173.03882032355364,208.89878895659467,208.31677145610183,208.30030023537896,178.73346846768302,140.2015475847898,167.05130856046603,190.50995738526012,478.0077101124036,188.4732852597705,156.90462535011525,209.00080861767617,218.4391139244276,185.52702067346007,190.24778234306095,185.9034611961086,190.404463185949,193.611743121528,198.30129578065805,233.96991728825097,212.658878223255,228.9137493247099,206.728173160619,153.23940475326197,43.1033852453,195.92356486935068,202.35009444810112,242.1564319021279,220.46537285392105,218.20174322383448,204.8595445130345,166.8463132999841,211.655144415545,236.08740128510647,216.68961850298365,31.79235524584999,201.5906430418299,183.6478005116221,239.78040388925,210.84022930701713,239.18868395670984,206.61243931382592,206.6385590554031,181.6510704712598,201.8609374810916,207.26279060793013,72.06610878799998,195.131141714749,224.73695753420495,215.17903059891103,180.51559175776697,187.30397266983775,235.67668097069725,194.8528494175199,192.95220610947536,188.71955990040203,202.3901272342791,111.3185143289,207.33130562746783,195.847765192427,198.92645180981344,182.24164018448417,236.04698360353152,212.3536018040863,202.6872979776356,205.1227409482244,188.19200890598017,194.1572799812377,61.8933831521,195.23905096810995,219.9642861714192,240.311872711178,213.42811384655647,182.57606150096944,218.31659123121176,219.919435170445,98.05561576634494,189.5578550772159,125.45290545845
summary_gpt4o_25_1,212.556354516179,101.51249761663004,208.4136544238986,124.02188073771,207.63509060190336,96.23214679436,238.6640293267701,139.12307161380204,200.16239649530823,132.02708941023,211.36754343341488,157.31249805275445,213.61250620342295,176.54343244584402,203.00324647348495,192.50413011551603,234.4220559977125,201.8904110709334,171.67609738923875,240.1135532667356,209.80519612689727,189.0658987026327,197.02663990366457,213.37396482652548,247.75231145756425,158.80169541970105,224.39692306160669,180.75869674111937,166.88051603164877,190.7145703701749,211.43886694772527,193.7238870480453,205.36723898227052,127.67445083978356,215.82719709813648,190.76334783905816,209.17873066202696,481.2219602880609,184.0366556984286,211.87585327751037,238.8548598550027,223.00391325803707,209.57836330655016,232.5721432155923,198.16567901624,203.46682177878688,214.31294162765244,233.26295789557105,204.71507548242596,261.2300360811694,206.70169711794847,187.86556373289375,51.22444257059999,196.74566355884065,221.3341598925315,248.9983893415431,234.43273098203497,222.7011621145815,217.32289089807185,180.52395758079308,228.2001035045248,243.79704043863887,234.0745808265908,33.55640052564998,217.30455645334075,219.2319837490893,251.49028174018713,249.7606080387068,247.9159083225361,204.1594949212661,237.8706810328921,206.69743398892228,190.35277722172555,187.880206298084,66.48351121799996,203.99545275428704,217.52149223746096,211.3833154448496,217.0632263190637,234.05585893949387,263.0586300451505,203.06916015052195,220.44113657812613,230.8219066461245,186.68372224986,106.5714351879,250.7483461285119,200.33843199516016,199.96214871303775,199.1627344464241,202.72083360155625,257.19046891912194,220.53177773609036,213.5068767870548,251.7683269103072,196.0083465031405,65.91069480421996,209.43714768284008,196.91643075198976,258.4020089506648,223.87352764934485,197.832109508161,210.66147938605104,222.8943025456579,111.79732789477596,198.55082600646256,128.02997681045002
summary_gpt4o_26_1,268.43188814371615,74.88175543460002,241.38192654315867,97.82279762802,235.57707723580893,88.35324806985,262.700594860612,132.0952226091265,225.88955896551352,106.80718974861,221.29879899474508,110.606019020222,271.7548396327236,114.05005549130397,220.75936108388217,144.89111921039006,246.8347022374801,236.8922936083286,246.47360525528347,265.76880342909317,276.1087242906333,244.20359077755484,198.2325236224979,257.2790476009832,268.72206442871357,132.77641268583005,251.89240180038087,254.3935883675922,239.42369676157432,241.37358912779248,198.76512298743685,159.112056130212,149.6197427062,171.3706332911508,251.58143183819735,136.66383975072017,180.60894105654745,176.38012222503858,567.7506558170105,207.495572890526,208.8394188623264,216.09078695092927,197.72905352858504,258.106816675828,209.49208649903,246.88969458840995,223.33390704114925,222.5695800575395,241.89159481485228,220.7253854944844,208.14764034828772,240.75410550811193,46.514663091799974,257.36076936082645,201.5379741262451,290.3244887867353,306.5507640520034,229.59565097720397,234.89264603062463,256.60676782080236,278.01241373043194,250.8881081839811,224.8003419390868,35.94671449187997,235.92538708365143,204.6508236066635,294.9689156600016,225.08961815107057,271.22487654435486,217.95737773624592,271.4232533618401,260.279482396886,265.53498806703715,229.5686969882601,51.644938809999985,253.09596107035009,290.6805743616012,243.76856359131693,275.3517735155842,268.32837050517105,253.6267849498073,225.21627524709095,241.23167658982447,247.090994966964,240.9233652871692,84.9516359118,260.8247883699469,225.18346707910996,236.98658288227625,228.170795923711,220.7252615039174,267.79662907671946,245.3508754275456,233.31407024710552,243.61875303484112,238.29317439943247,62.77870230773999,233.43314381568985,259.94737654684445,250.81399308538357,260.1241023961211,255.9832791986055,249.3738498183068,284.62114936859666,97.52123450006246,234.4470312550816,97.98928843325004
summary_gpt4o_27_1,342.7581204437033,108.51654379703008,252.17965195831948,138.26409378819002,334.56538662231833,124.07403474948,369.4127212735043,161.22238850649103,310.5616003628544,150.31358671299,329.6282264090838,166.702273294286,337.67304180723295,164.97105464788,302.3957618349905,178.82151431767,313.71072878265204,293.9628566486979,340.1554099687337,384.6500936627708,364.41266039210814,283.0194846264503,307.48172937523213,312.21952421061224,357.21791420635464,152.37404063644004,396.60437404582626,285.9007136853029,298.2533212489211,331.0361000802236,317.93317092573807,211.6464570843711,195.57139835908004,172.12892994228093,249.85290068352305,247.80592226628607,243.0297496327263,218.9558463559589,234.75054177823245,655.8043375217335,282.3059727538995,287.6090142522763,265.35581790503124,329.6615969564951,241.24958321155844,320.906968033948,259.1053783184941,288.61290867208794,250.9208888904376,254.67985969747735,330.8713474729558,279.24892042380793,53.6511239238,328.3811405613262,276.58698636523513,321.6196080594385,350.30637248117023,329.929586864414,288.7274816794037,321.40645214350775,359.2469486469822,321.3438139857128,264.210303813172,33.22031883207998,323.63768150394003,235.1051355395997,355.48222389645184,320.6576219263052,314.4143667824633,281.666912170592,337.908772047007,340.9952161747153,356.94484721136075,336.0876282946999,75.95014690499998,308.9267301729651,342.646761728412,295.3470489845349,292.70790432396404,299.8358537399416,304.3428305492131,278.44552800747704,305.9042318367465,311.74971173713186,296.613188349726,113.0702029364,322.0287902342968,344.34818511064987,320.84491322471285,294.19449557575217,302.78046957532456,318.2781567460279,368.0938558751377,324.83120089466115,298.2468708185979,292.38689410556935,58.58627638291995,242.6932427370382,355.96138304631313,337.8787090968781,392.0657589980629,314.4111066481487,324.3171553655279,399.99962430155824,154.02497429493596,343.75698474716387,142.74142747793002
