segment_id,pcaught,prec,mbits,segment_text
91,0.34408602150537637,0.021505376344086023,-1.2,"Beautiful girl, you can see from her picture."
92,0.6451612903225806,0.07526881720430108,0.38,"And just as I turned my back, my daughter passed away."
93,0.4946236559139785,0.010752688172043012,0.46,She was getting ready to go home.
94,0.40860215053763443,0.010752688172043012,-0.27,I had the clothes and everything ready.
95,0.5376344086021505,0.043010752688172046,0.74,My husband was waiting for her.
96,0.5376344086021505,0.07526881720430108,-0.4,"He came home, went upstairs to shave and wash, then sat on the step, waiting."
97,0.4838709677419355,0.0,0.25,“When is the mother coming?”
98,0.46236559139784944,0.03225806451612903,1.27,The hospital kept calling.
99,0.4946236559139785,0.010752688172043012,0.54,The people in the office didn’t know what had happened yet.
100,0.5053763440860215,0.0,-0.97,"They kept calling the store, trying to reach us."
101,0.5376344086021505,0.03225806451612903,0.07,"They asked, “When is the mother coming to pick up Marie?"
102,0.5053763440860215,0.021505376344086023,-0.39,She’s discharged.”
103,0.5376344086021505,0.053763440860215055,-1.99,"And Rita said “That’s strange, the mother went to the hospital. She should be there.”"
104,0.46236559139784944,0.010752688172043012,-0.35,So they came back to the hospital to look for us.
105,0.44086021505376344,0.0,-0.24,"Rita said, “Gee, that’s strange,”"
106,0.43010752688172044,0.0,0.84,"she said, “Mother must’ve gotten really worked up about Marie.”"
107,0.3870967741935484,0.010752688172043012,-0.04,"You know, I’ve always had a bad heart."
108,0.41935483870967744,0.0,-1.03,"“Mother must’ve gotten so upset about Marie, she probably made herself sick,” Rita thought."
109,0.45161290322580644,0.03225806451612903,-0.64,"So she came over with my son-in-law, in the car."
110,0.4731182795698925,0.0,-0.94,"And I was in the main hallway, at the office."
111,0.45161290322580644,0.0,-1.12,I was all pulled apart.
112,0.5268817204301075,0.021505376344086023,-0.01,One doctor wanted to give me a shot.
113,0.4946236559139785,0.010752688172043012,-0.09,"I said, “Get out of here,"
114,0.5268817204301075,0.010752688172043012,-0.08,"I’ll kick you,” I said."
115,0.5698924731182796,0.08602150537634409,-0.39,"“You killed my daughter, now you want to kill me?”"
116,0.46236559139784944,0.010752688172043012,0.51,Another nurse came over.
117,0.45161290322580644,0.03225806451612903,-0.5,"See, they all knew me."
118,0.44086021505376344,0.06451612903225806,0.81,"I had three operations in no time, not even a year."
119,0.41935483870967744,0.043010752688172046,-0.06,And I knew all the nurses.
120,0.5053763440860215,0.0,0.74,"“Mrs. Costa, please, take –”"
121,0.5161290322580645,0.021505376344086023,0.25,"“Get out!” I said, “Don’t you dare come near me.”"
122,0.5698924731182796,0.021505376344086023,0.78,I was so hysterical.
123,0.6236559139784946,0.010752688172043012,-0.34,I was banging my head against the wall and everything.
124,0.4838709677419355,0.0,-0.45,They had to grab me.
125,0.40860215053763443,0.0,-0.06,"Then they brought me to the office, see."
126,0.4946236559139785,0.021505376344086023,-3.17,"When Rita came in and saw me like that, she asked, “Mother, what happened?”"
127,0.5161290322580645,0.053763440860215055,0.34,"I said, “We lost Marie."
128,0.5591397849462365,0.16129032258064516,0.29,Marie died.”
129,0.34408602150537637,0.0,0.22,"Well, that’s this one. This is a picture of Rita."
130,0.5053763440860215,0.07526881720430108,0.18,She went down like lightning.
131,0.46236559139784944,0.053763440860215055,-1.05,"Dropped to the floor, and that’s a marble floor."
132,0.41935483870967744,0.010752688172043012,0.15,She went down like lightning.
133,0.44086021505376344,0.010752688172043012,2.17,"And the back of her leg, it felt just like a pole."
134,0.41935483870967744,0.010752688172043012,-0.69,"Hard like a pole, the back of her leg."
135,0.44086021505376344,0.0,0.07,And that girl is suffering.
136,0.5053763440860215,0.010752688172043012,-1.68,"Thirty – no, twenty-eight years since her sister died?"
137,0.4946236559139785,0.053763440860215055,0.66,"When she gets that pain, it’s like she has phlebitis from it."
138,0.5161290322580645,0.021505376344086023,-0.34,"She suffers – seven, eight, nine weeks at a time."
139,0.43010752688172044,0.021505376344086023,0.95,"She can’t walk, she goes through such pain since then."
140,0.3548387096774194,0.043010752688172046,0.63,And how did they figure how Marie died?
141,0.34408602150537637,0.010752688172043012,-0.41,"The girl who was walking with Marie,"
142,0.3763440860215054,0.021505376344086023,1.65,told the doctor that Marie was saying goodbye to Arlene.
143,0.44086021505376344,0.12903225806451613,0.96,"And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.”"
144,0.4731182795698925,0.07526881720430108,1.6,And then Marie collapsed.
145,0.7526881720430108,0.3333333333333333,-1.17,"Later, they said it was a blood clot."
146,0.5161290322580645,0.07526881720430108,0.55,"I said, “Don’t you dare touch my daughter."
147,0.5376344086021505,0.06451612903225806,-0.3,I’ll burn this hospital down!
148,0.4731182795698925,0.0,0.56,I don’t care who’s in it.”
149,0.5053763440860215,0.043010752688172046,-0.0,"I said, “Don’t you dare touch my daughter."
150,0.5053763440860215,0.0,-0.08,You want to find out what she died from.”
151,0.4946236559139785,0.043010752688172046,-0.42,"But if you touch my daughter, I’ll kill you.”"
152,0.3763440860215054,0.0,-0.05,I wouldn’t let them touch her.
153,0.6774193548387096,0.053763440860215055,0.63,So when I got home – they took me home.
154,0.46236559139784944,0.06451612903225806,-0.11,I was screaming in the car.
155,0.41935483870967744,0.0,0.07,"I couldn’t get out, you know, I couldn’t –"
156,0.46236559139784944,0.06451612903225806,-0.22,I was screaming!
157,0.4838709677419355,0.043010752688172046,-0.36,"Everybody came out, coming out of their doors because they could hear the screams."
158,0.5053763440860215,0.11827956989247312,-0.54,My husband was sitting on the step.
159,0.45161290322580644,0.11827956989247312,-0.38,"He asked, “What’s the matter? What happened to you?”"
160,0.40860215053763443,0.010752688172043012,0.41,"Well, my hair was all pulled, and my face – I was a mess."
161,0.3870967741935484,0.0,0.37,I didn’t know what I had done to myself.
162,0.6989247311827957,0.25806451612903225,0.61,"I said, “Mike, we lost Marie. Marie died.” It was just a shock."
163,0.8064516129032258,0.5483870967741935,2.65,My husband had a heart attack.
164,0.6451612903225806,0.3333333333333333,0.73,"Yes, he had a heart attack."
165,0.5376344086021505,0.17204301075268819,1.99,"Then my son, Michael, yeah. That night."
166,0.7311827956989247,0.22580645161290322,-0.7,"Right there, my Michael came, and my Michael collapsed."
167,0.5483870967741935,0.3118279569892473,1.24,"He had a heart attack too, no kidding."
168,0.41935483870967744,0.0,-0.2,"It was all – my two sisters were here, waiting until about half-past four."
169,0.41935483870967744,0.0,0.15,"They waited because they knew she was coming home that day, waiting for the call."
170,0.4946236559139785,0.13978494623655913,1.89,"My younger sister had brought an orange for Marie, and I had never seen an orange like it. It was a big orange, like that."
171,0.3978494623655914,0.0,-1.46,"She said, “Mary, look, when they call you, when you pick Marie up, let us know, and we’ll come over.”"
172,0.3655913978494624,0.0,-0.02,"I said, “All right.”"
173,0.6451612903225806,0.043010752688172046,1.51,"So, I got home and called everybody, told them what happened."
174,0.5268817204301075,0.07526881720430108,0.93,I called my brother-in-law.
175,0.5053763440860215,0.043010752688172046,-0.22,He was an undertaker.
176,0.4946236559139785,0.03225806451612903,-1.76,My sister’s husband – he’s passed away now too. God rest his soul.
177,0.45161290322580644,0.0,2.62,Maybe you know him...
178,0.4946236559139785,0.0,0.96,"So they were waiting for my call, you know,"
179,0.6344086021505376,0.07526881720430108,0.22,"but instead, I sent my son James, he was little then."
180,0.6666666666666666,0.16129032258064516,-0.17,"I said, “Go tell Aunt Millie and Aunt Jenny.”"
181,0.5376344086021505,0.0,-0.99,"They had cleaned the pavement,"
182,0.5376344086021505,0.0,0.7,"and done the cement work, and they were cleaning the pavement."
183,0.5376344086021505,0.0,0.76,"They said, “Here comes little Jamie,” and now they said,"
184,0.5591397849462365,0.0,-0.67,“Maybe he’s come to tell us Marie’s home.”
185,0.5591397849462365,0.06451612903225806,-0.06,"But when he got there, the poor kid’s eyes were all red."
186,0.5591397849462365,0.010752688172043012,-0.37,"They said, “James, what’s the matter, honey?"
187,0.5483870967741935,0.010752688172043012,0.1,Why are you crying?”
188,0.6236559139784946,0.20430107526881722,-0.17,"“Aunt Jenny, Aunt Millie, Marie died,” he said."
189,0.40860215053763443,0.0,-0.67,"Well, my sisters and my mother, you know, they were all alive."
190,0.45161290322580644,0.03225806451612903,-0.64,It was a shock to everybody. That was a shock that –
191,0.46236559139784944,0.15053763440860216,0.57,"The neighborhood – Annie at the store always says, “Mrs. Costa,” every time I go in there, she reminds me, “I just picture Marie standing at that step, looking over here.” She used to stand at that step."
192,0.45161290322580644,0.15053763440860216,0.17,"She was a real quiet girl, pleasant, didn’t talk much,"
193,0.4731182795698925,0.08602150537634409,-0.67,"but she was so good, I can’t even tell you."
194,0.3655913978494624,0.043010752688172046,0.63,That’s all. So that’s what happened.
