recall_id,summary_name,mbits,recall_length,summary_length
68,summary_gpt4o_160_1,131.51428543448674,1330,2963
68,summary_gpt4o_60_1,105.8528160946396,1330,2457
68,summary_gpt4o_72_1,143.41837425251538,1330,3030
68,summary_gpt4o_11_1,74.15380904739999,1330,645
68,summary_gpt4o_6_1,49.51967123000003,1330,388
68,summary_gpt4o_181_1,107.12009308356392,1330,2652
68,summary_gpt4o_81_1,94.11088350380578,1330,2739
68,summary_gpt4o_193_1,63.351071932145715,1330,6556
68,summary_gpt4o_76_1,129.8959847912406,1330,2882
68,summary_gpt4o_15_1,73.51008048462052,1330,828
68,summary_gpt4o_68_1,124.59672789222304,1330,1927
68,summary_gpt4o_19_1,81.22485718664007,1330,884
68,summary_gpt4o_64_1,82.27864325482847,1330,2483
68,summary_gpt4o_52_1,145.24603895970313,1330,2113
68,summary_gpt4o_31_1,125.02635196907704,1330,1221
68,summary_gpt4o_140_1,81.51442236836192,1330,2344
68,summary_gpt4o_40_1,100.79312317658218,1330,1951
68,summary_gpt4o_23_1,74.8776708753,1330,1001
68,summary_gpt4o_189_1,113.63546250210948,1330,3213
68,summary_gpt4o_185_1,101.67970644010984,1330,5430
68,summary_gpt4o_85_1,124.7271176711331,1330,2360
68,summary_gpt4o_187_1,105.43335794810082,1330,7899
68,summary_gpt4o_78_1,59.485058719053086,1330,4135
68,summary_gpt4o_66_1,90.45974071378532,1330,1977
68,summary_gpt4o_17_1,72.68597785313,1330,845
68,summary_gpt4o_74_1,97.16669941708004,1330,3473
68,summary_gpt4o_21_1,78.04513194052242,1330,1139
68,summary_gpt4o_42_1,143.984026723169,1330,1795
68,summary_gpt4o_33_1,125.20038477174216,1330,1299
68,summary_gpt4o_50_1,126.60993620781346,1330,2236
68,summary_gpt4o_150_1,93.89805732152728,1330,1862
62,summary_gpt4o_71_1,52.62355708790574,1371,2913
62,summary_gpt4o_12_1,27.74515088126998,1371,606
62,summary_gpt4o_63_1,48.97272406355114,1371,2403
62,summary_gpt4o_100_1,75.3633003412001,1371,2915
62,summary_gpt4o_28_1,46.617877100949954,1371,1243
62,summary_gpt4o_55_1,61.98710300010589,1371,2756
62,summary_gpt4o_36_1,45.8770261180199,1371,1547
62,summary_gpt4o_47_1,90.26136364615992,1371,2011
62,summary_gpt4o_24_1,32.83518552061025,1371,1052
62,summary_gpt4o_59_1,76.22350677613008,1371,2094
62,summary_gpt4o_90_1,62.049478843050565,1371,2408
62,summary_gpt4o_190_1,81.6406219588464,1371,3049
62,summary_gpt4o_182_1,51.38435272876586,1371,6567
62,summary_gpt4o_82_1,90.6075517449517,1371,3090
62,summary_gpt4o_5_1,26.16232712499996,1371,347
62,summary_gpt4o_9_1,48.99437042141,1371,555
62,summary_gpt4o_180_1,80.91951391362886,1371,3334
62,summary_gpt4o_80_1,51.890879132814234,1371,3176
62,summary_gpt4o_192_1,91.06376133242291,1371,2631
62,summary_gpt4o_7_1,44.680945290049976,1371,382
62,summary_gpt4o_61_1,69.76394002893676,1371,2542
62,summary_gpt4o_110_1,64.31191343452679,1371,3495
62,summary_gpt4o_10_1,40.65043430585001,1371,562
62,summary_gpt4o_73_1,49.82062220464013,1371,2434
62,summary_gpt4o_26_1,43.38450089712012,1371,1288
62,summary_gpt4o_38_1,58.188356523225934,1371,1437
62,summary_gpt4o_45_1,39.579960035689055,1371,1886
62,summary_gpt4o_34_1,47.00244194938466,1371,1458
62,summary_gpt4o_49_1,76.22061847494592,1371,2063
62,summary_gpt4o_57_1,71.85261161695189,1371,2195
62,summary_gpt4o_3_1,37.84621998079999,1371,222
62,summary_gpt4o_184_1,81.84671543610011,1371,3004
62,summary_gpt4o_84_1,59.61343289860497,1371,3636
62,summary_gpt4o_130_1,12.681250473737236,1371,5111
62,summary_gpt4o_30_1,48.10725146317759,1371,1313
62,summary_gpt4o_53_1,75.99278784703006,1371,2059
62,summary_gpt4o_22_1,51.16097070373189,1371,1264
62,summary_gpt4o_41_1,75.67028175235737,1371,2233
62,summary_gpt4o_69_1,56.557715251163245,1371,2969
62,summary_gpt4o_14_1,44.10989260151996,1371,674
62,summary_gpt4o_77_1,77.17476369386986,1371,2412
62,summary_gpt4o_65_1,54.6809021139311,1371,2026
62,summary_gpt4o_18_1,60.22818690190002,1371,768
62,summary_gpt4o_43_1,43.11475331921224,1371,2308
62,summary_gpt4o_20_1,33.75396611537997,1371,694
62,summary_gpt4o_120_1,103.34325571958448,1371,3707
62,summary_gpt4o_51_1,83.2198166769042,1371,2140
62,summary_gpt4o_32_1,48.2760692953899,1371,1291
62,summary_gpt4o_67_1,42.92255067692509,1371,2589
62,summary_gpt4o_79_1,73.54751917170302,1371,3494
62,summary_gpt4o_75_1,84.96437132740562,1371,3110
62,summary_gpt4o_16_1,37.191685747780014,1371,889
62,summary_gpt4o_186_1,21.297373833936945,1371,8438
62,summary_gpt4o_86_1,87.27336204811854,1371,3016
62,summary_gpt4o_194_1,66.79974635771214,1371,5161
62,summary_gpt4o_4_1,24.143582011880028,1371,330
62,summary_gpt4o_8_1,38.49623928264003,1371,617
62,summary_gpt4o_191_1,45.99077904115802,1371,7015
62,summary_gpt4o_183_1,70.83457705167189,1371,3384
62,summary_gpt4o_83_1,67.68206616564589,1371,2641
62,summary_gpt4o_37_1,68.07733644511688,1371,2012
62,summary_gpt4o_54_1,62.56705363968308,1371,2625
62,summary_gpt4o_29_1,42.50589332807215,1371,1192
62,summary_gpt4o_58_1,50.02392937122181,1371,2431
62,summary_gpt4o_25_1,42.973909122653026,1371,1170
62,summary_gpt4o_46_1,57.84334827602004,1371,1962
62,summary_gpt4o_13_1,47.55507720687007,1371,833
62,summary_gpt4o_70_1,42.132816609694146,1371,2792
62,summary_gpt4o_170_1,64.12578624489106,1371,4716
62,summary_gpt4o_62_1,80.63328980736537,1371,1947
62,summary_gpt4o_44_1,35.08463572222706,1371,1696
62,summary_gpt4o_39_1,60.43639210770573,1371,2048
62,summary_gpt4o_27_1,43.00268380696184,1371,1517
62,summary_gpt4o_56_1,80.41796312199995,1371,2221
62,summary_gpt4o_48_1,53.10804758744189,1371,2356
62,summary_gpt4o_35_1,48.056263729954026,1371,1337
62,summary_gpt4o_160_1,69.44372358383998,1371,2963
62,summary_gpt4o_60_1,53.32544449885973,1371,2457
62,summary_gpt4o_72_1,65.28690682393017,1371,3030
62,summary_gpt4o_11_1,47.500127832939995,1371,645
62,summary_gpt4o_6_1,23.28359931199998,1371,388
62,summary_gpt4o_181_1,53.18809573941007,1371,2652
62,summary_gpt4o_81_1,56.11939363512192,1371,2739
62,summary_gpt4o_193_1,35.68357441263788,1371,6556
62,summary_gpt4o_76_1,58.683660313048904,1371,2882
62,summary_gpt4o_15_1,42.27387030822797,1371,828
62,summary_gpt4o_68_1,82.74233485433001,1371,1927
62,summary_gpt4o_19_1,37.94947150714006,1371,884
62,summary_gpt4o_64_1,40.77603779914375,1371,2483
62,summary_gpt4o_52_1,47.43085670690425,1371,2113
62,summary_gpt4o_31_1,44.07196367418999,1371,1221
62,summary_gpt4o_140_1,75.63659233684803,1371,2344
62,summary_gpt4o_40_1,55.09077872427429,1371,1951
62,summary_gpt4o_23_1,35.13660807114002,1371,1001
62,summary_gpt4o_189_1,66.90479238217017,1371,3213
62,summary_gpt4o_185_1,20.239142063115196,1371,5430
62,summary_gpt4o_85_1,103.91752508758032,1371,2360
62,summary_gpt4o_187_1,29.875069097361575,1371,7899
62,summary_gpt4o_78_1,10.586657601267689,1371,4135
62,summary_gpt4o_66_1,62.1282716030521,1371,1977
62,summary_gpt4o_17_1,48.82875153987993,1371,845
62,summary_gpt4o_74_1,70.49457668182367,1371,3473
62,summary_gpt4o_21_1,55.23422730381003,1371,1139
62,summary_gpt4o_42_1,45.74412645918005,1371,1795
62,summary_gpt4o_33_1,40.91459526076005,1371,1299
62,summary_gpt4o_50_1,72.15200937484997,1371,2236
62,summary_gpt4o_150_1,85.96488878793616,1371,1862
92,summary_gpt4o_71_1,113.75064044173588,2136,2913
92,summary_gpt4o_12_1,59.13413809908002,2136,606
92,summary_gpt4o_63_1,150.09179274961207,2136,2403
92,summary_gpt4o_100_1,152.82141249196638,2136,2915
92,summary_gpt4o_28_1,107.20566749582656,2136,1243
92,summary_gpt4o_55_1,126.1721235745158,2136,2756
92,summary_gpt4o_36_1,115.2742025801299,2136,1547
92,summary_gpt4o_47_1,167.71305542156358,2136,2011
92,summary_gpt4o_24_1,99.46270707812003,2136,1052
92,summary_gpt4o_59_1,124.42491861860026,2136,2094
92,summary_gpt4o_90_1,128.03174043321815,2136,2408
92,summary_gpt4o_190_1,130.18845352445396,2136,3049
92,summary_gpt4o_182_1,119.7854363698043,2136,6567
92,summary_gpt4o_82_1,193.28415017785687,2136,3090
92,summary_gpt4o_5_1,39.88889711499996,2136,347
92,summary_gpt4o_9_1,70.75215328940999,2136,555
92,summary_gpt4o_180_1,164.41961944742684,2136,3334
92,summary_gpt4o_80_1,155.35727347135003,2136,3176
92,summary_gpt4o_192_1,158.15526141657892,2136,2631
92,summary_gpt4o_7_1,48.04190646018,2136,382
92,summary_gpt4o_61_1,158.7052043190556,2136,2542
92,summary_gpt4o_110_1,142.1902853605227,2136,3495
92,summary_gpt4o_10_1,29.944619471939973,2136,562
92,summary_gpt4o_73_1,157.21321530127784,2136,2434
92,summary_gpt4o_26_1,130.69813471986004,2136,1288
92,summary_gpt4o_38_1,125.26951812824598,2136,1437
92,summary_gpt4o_45_1,111.966142662381,2136,1886
92,summary_gpt4o_34_1,128.98534373360792,2136,1458
92,summary_gpt4o_49_1,139.83379267982673,2136,2063
92,summary_gpt4o_57_1,149.49599388485296,2136,2195
92,summary_gpt4o_3_1,33.597134824799994,2136,222
92,summary_gpt4o_184_1,153.20230951959184,2136,3004
92,summary_gpt4o_84_1,128.17469639505907,2136,3636
92,summary_gpt4o_130_1,103.90979685431604,2136,5111
92,summary_gpt4o_30_1,79.76586249173715,2136,1313
92,summary_gpt4o_53_1,109.11059759183286,2136,2059
92,summary_gpt4o_22_1,142.7724920943757,2136,1264
92,summary_gpt4o_41_1,119.84754248544095,2136,2233
92,summary_gpt4o_69_1,129.09840590597014,2136,2969
92,summary_gpt4o_14_1,75.08650157774991,2136,674
92,summary_gpt4o_77_1,170.88994013465594,2136,2412
92,summary_gpt4o_65_1,136.19027927549723,2136,2026
92,summary_gpt4o_18_1,73.2326959504,2136,768
92,summary_gpt4o_43_1,154.15055339934997,2136,2308
92,summary_gpt4o_20_1,63.68331772840395,2136,694
92,summary_gpt4o_120_1,159.16792576838543,2136,3707
92,summary_gpt4o_51_1,115.8202600373063,2136,2140
92,summary_gpt4o_32_1,112.06384426493298,2136,1291
92,summary_gpt4o_67_1,126.26134353245811,2136,2589
92,summary_gpt4o_79_1,155.23170760297012,2136,3494
92,summary_gpt4o_75_1,166.59152178645968,2136,3110
92,summary_gpt4o_16_1,79.00296580838005,2136,889
92,summary_gpt4o_186_1,65.556342008701,2136,8438
92,summary_gpt4o_86_1,168.06190055553225,2136,3016
92,summary_gpt4o_194_1,107.17515827149144,2136,5161
92,summary_gpt4o_4_1,18.744900309010006,2136,330
92,summary_gpt4o_8_1,91.591777666069,2136,617
92,summary_gpt4o_191_1,98.95851964727716,2136,7015
92,summary_gpt4o_183_1,165.8408867937692,2136,3384
92,summary_gpt4o_83_1,142.86219787763116,2136,2641
92,summary_gpt4o_37_1,131.71063721961093,2136,2012
92,summary_gpt4o_54_1,132.07651570978464,2136,2625
92,summary_gpt4o_29_1,109.3010687506951,2136,1192
92,summary_gpt4o_58_1,168.01255102612367,2136,2431
92,summary_gpt4o_25_1,85.55256688992893,2136,1170
92,summary_gpt4o_46_1,163.21498442394807,2136,1962
92,summary_gpt4o_13_1,75.69705160916499,2136,833
92,summary_gpt4o_70_1,127.91520402905508,2136,2792
92,summary_gpt4o_170_1,99.01077894481114,2136,4716
92,summary_gpt4o_62_1,150.1925799537903,2136,1947
92,summary_gpt4o_44_1,130.0924885135505,2136,1696
92,summary_gpt4o_39_1,161.28534175030654,2136,2048
92,summary_gpt4o_27_1,102.41613835136592,2136,1517
92,summary_gpt4o_56_1,132.45960252917098,2136,2221
92,summary_gpt4o_48_1,147.29062994180413,2136,2356
92,summary_gpt4o_35_1,115.66963945277996,2136,1337
92,summary_gpt4o_160_1,151.57424719970413,2136,2963
92,summary_gpt4o_60_1,157.3017918795313,2136,2457
92,summary_gpt4o_72_1,134.4250766081118,2136,3030
92,summary_gpt4o_11_1,76.59104249587,2136,645
92,summary_gpt4o_6_1,64.58568999099998,2136,388
92,summary_gpt4o_181_1,147.50860540359986,2136,2652
92,summary_gpt4o_81_1,170.06445384948302,2136,2739
92,summary_gpt4o_193_1,112.9785852826958,2136,6556
92,summary_gpt4o_76_1,163.65380538115437,2136,2882
92,summary_gpt4o_15_1,100.7226164817825,2136,828
92,summary_gpt4o_68_1,142.66446572449945,2136,1927
92,summary_gpt4o_19_1,70.64199671346262,2136,884
92,summary_gpt4o_64_1,135.78249071572645,2136,2483
92,summary_gpt4o_52_1,167.73930734835528,2136,2113
92,summary_gpt4o_31_1,131.79040237497202,2136,1221
92,summary_gpt4o_140_1,107.43762747309302,2136,2344
92,summary_gpt4o_40_1,135.20646255161387,2136,1951
92,summary_gpt4o_23_1,72.90475557095999,2136,1001
92,summary_gpt4o_189_1,150.44770583144123,2136,3213
92,summary_gpt4o_185_1,136.98789859209046,2136,5430
92,summary_gpt4o_85_1,165.9229947674719,2136,2360
92,summary_gpt4o_187_1,107.65655628539434,2136,7899
92,summary_gpt4o_78_1,123.3243811351631,2136,4135
92,summary_gpt4o_66_1,131.8306600188921,2136,1977
92,summary_gpt4o_17_1,71.30398123062997,2136,845
92,summary_gpt4o_74_1,130.53607253108294,2136,3473
92,summary_gpt4o_21_1,81.35158769627287,2136,1139
92,summary_gpt4o_42_1,163.131560634812,2136,1795
92,summary_gpt4o_33_1,136.59894939434025,2136,1299
92,summary_gpt4o_50_1,156.65966863783854,2136,2236
92,summary_gpt4o_150_1,141.24385008214915,2136,1862
53,summary_gpt4o_71_1,65.19389077623987,1361,2913
53,summary_gpt4o_12_1,43.20587092580001,1361,606
53,summary_gpt4o_63_1,61.34903534405885,1361,2403
53,summary_gpt4o_100_1,89.05050890559005,1361,2915
53,summary_gpt4o_28_1,61.22733990973006,1361,1243
53,summary_gpt4o_55_1,96.31181241982586,1361,2756
53,summary_gpt4o_36_1,71.04804205978985,1361,1547
53,summary_gpt4o_47_1,101.82064638816404,1361,2011
53,summary_gpt4o_24_1,53.83193868402009,1361,1052
53,summary_gpt4o_59_1,78.25329415742999,1361,2094
53,summary_gpt4o_90_1,72.42134694395145,1361,2408
53,summary_gpt4o_190_1,89.93105384568207,1361,3049
53,summary_gpt4o_182_1,62.92018521922455,1361,6567
53,summary_gpt4o_82_1,101.48103580115183,1361,3090
53,summary_gpt4o_5_1,36.43338593059994,1361,347
53,summary_gpt4o_9_1,54.72293254330998,1361,555
53,summary_gpt4o_180_1,92.4161394252958,1361,3334
53,summary_gpt4o_80_1,81.44723127014004,1361,3176
53,summary_gpt4o_192_1,98.91485491810477,1361,2631
53,summary_gpt4o_7_1,52.78866923035,1361,382
53,summary_gpt4o_61_1,76.65151969626686,1361,2542
53,summary_gpt4o_110_1,69.04415689686971,1361,3495
53,summary_gpt4o_10_1,33.263226101329906,1361,562
53,summary_gpt4o_73_1,68.84205686046016,1361,2434
53,summary_gpt4o_26_1,80.17473518928011,1361,1288
53,summary_gpt4o_38_1,65.50359618133609,1361,1437
53,summary_gpt4o_45_1,77.3200949684699,1361,1886
53,summary_gpt4o_34_1,115.89365189783496,1361,1458
53,summary_gpt4o_49_1,83.3302264140749,1361,2063
53,summary_gpt4o_57_1,109.24071008018404,1361,2195
53,summary_gpt4o_3_1,53.53781221480001,1361,222
53,summary_gpt4o_184_1,95.07379495614192,1361,3004
53,summary_gpt4o_84_1,51.79201772387819,1361,3636
53,summary_gpt4o_130_1,38.51065536201986,1361,5111
53,summary_gpt4o_30_1,55.742140396758714,1361,1313
53,summary_gpt4o_53_1,86.09487786653403,1361,2059
53,summary_gpt4o_22_1,85.7636164282319,1361,1264
53,summary_gpt4o_41_1,95.430726662859,1361,2233
53,summary_gpt4o_69_1,72.84369055401612,1361,2969
53,summary_gpt4o_14_1,56.30125859427,1361,674
53,summary_gpt4o_77_1,109.46644353634996,1361,2412
53,summary_gpt4o_65_1,79.42250621150015,1361,2026
53,summary_gpt4o_18_1,69.73136884460001,1361,768
53,summary_gpt4o_43_1,89.2238625646662,1361,2308
53,summary_gpt4o_20_1,45.17759315282996,1361,694
53,summary_gpt4o_120_1,101.8016276606179,1361,3707
53,summary_gpt4o_51_1,83.08635506228916,1361,2140
53,summary_gpt4o_32_1,92.9289665259298,1361,1291
53,summary_gpt4o_67_1,78.38878350786104,1361,2589
53,summary_gpt4o_79_1,82.61227757334996,1361,3494
53,summary_gpt4o_75_1,116.33668022144276,1361,3110
53,summary_gpt4o_16_1,52.45715948041402,1361,889
53,summary_gpt4o_186_1,46.56392395225976,1361,8438
53,summary_gpt4o_86_1,97.74346874635694,1361,3016
53,summary_gpt4o_194_1,74.80449842514827,1361,5161
53,summary_gpt4o_4_1,27.84594341241001,1361,330
53,summary_gpt4o_8_1,49.125189690449986,1361,617
53,summary_gpt4o_191_1,64.29589070241764,1361,7015
53,summary_gpt4o_183_1,93.63768296541592,1361,3384
53,summary_gpt4o_83_1,81.10443953380286,1361,2641
53,summary_gpt4o_37_1,64.21616001984387,1361,2012
53,summary_gpt4o_54_1,92.43455585281411,1361,2625
53,summary_gpt4o_29_1,70.87979835703004,1361,1192
53,summary_gpt4o_58_1,78.22474921941648,1361,2431
53,summary_gpt4o_25_1,66.0506780257,1361,1170
53,summary_gpt4o_46_1,72.32990651080013,1361,1962
53,summary_gpt4o_13_1,57.684303030480066,1361,833
53,summary_gpt4o_70_1,65.02298795700199,1361,2792
53,summary_gpt4o_170_1,29.427014967089235,1361,4716
53,summary_gpt4o_62_1,82.04623452950932,1361,1947
53,summary_gpt4o_44_1,71.73963201192714,1361,1696
53,summary_gpt4o_39_1,81.63811314608063,1361,2048
53,summary_gpt4o_27_1,74.39887761717591,1361,1517
53,summary_gpt4o_56_1,77.55536579534714,1361,2221
53,summary_gpt4o_48_1,98.48779212617,1361,2356
53,summary_gpt4o_35_1,85.84251644651988,1361,1337
53,summary_gpt4o_160_1,109.05348943809804,1361,2963
53,summary_gpt4o_60_1,68.27203249381864,1361,2457
53,summary_gpt4o_72_1,94.50065083400524,1361,3030
53,summary_gpt4o_11_1,64.33643098504001,1361,645
53,summary_gpt4o_6_1,36.00815687550005,1361,388
53,summary_gpt4o_181_1,89.02384510867478,1361,2652
53,summary_gpt4o_81_1,61.32133032035699,1361,2739
53,summary_gpt4o_193_1,48.21743717188565,1361,6556
53,summary_gpt4o_76_1,89.09085758931747,1361,2882
53,summary_gpt4o_15_1,69.61943815896495,1361,828
53,summary_gpt4o_68_1,107.47006311599011,1361,1927
53,summary_gpt4o_19_1,43.15760026024009,1361,884
53,summary_gpt4o_64_1,61.06241430973864,1361,2483
53,summary_gpt4o_52_1,74.27818027723197,1361,2113
53,summary_gpt4o_31_1,74.73800226518006,1361,1221
53,summary_gpt4o_140_1,76.99444820981807,1361,2344
53,summary_gpt4o_40_1,93.99805577758023,1361,1951
53,summary_gpt4o_23_1,60.4809626759,1361,1001
53,summary_gpt4o_189_1,91.66531502450609,1361,3213
53,summary_gpt4o_185_1,60.26269392019003,1361,5430
53,summary_gpt4o_85_1,95.81348563434015,1361,2360
53,summary_gpt4o_187_1,39.58758438843552,1361,7899
53,summary_gpt4o_78_1,50.57803150682639,1361,4135
53,summary_gpt4o_66_1,79.91116225921041,1361,1977
53,summary_gpt4o_17_1,78.81906691062,1361,845
53,summary_gpt4o_74_1,96.96496002680784,1361,3473
53,summary_gpt4o_21_1,54.79915313469803,1361,1139
53,summary_gpt4o_42_1,81.94504387711004,1361,1795
53,summary_gpt4o_33_1,83.0326143988002,1361,1299
53,summary_gpt4o_50_1,91.3666730205698,1361,2236
53,summary_gpt4o_150_1,85.94366276371113,1361,1862
26,summary_gpt4o_71_1,23.647910945249805,537,2913
26,summary_gpt4o_12_1,38.13259793229997,537,606
26,summary_gpt4o_63_1,23.431025963069946,537,2403
26,summary_gpt4o_100_1,37.74465251349011,537,2915
26,summary_gpt4o_28_1,56.30583000416402,537,1243
26,summary_gpt4o_55_1,51.212806608395795,537,2756
26,summary_gpt4o_36_1,53.03062261525986,537,1547
26,summary_gpt4o_47_1,66.73071960078812,537,2011
26,summary_gpt4o_24_1,40.26354259093023,537,1052
26,summary_gpt4o_59_1,41.92533329552998,537,2094
26,summary_gpt4o_90_1,35.12962228348283,537,2408
26,summary_gpt4o_190_1,44.80347877424879,537,3049
26,summary_gpt4o_182_1,18.256801245995575,537,6567
26,summary_gpt4o_82_1,59.79130832269584,537,3090
26,summary_gpt4o_5_1,26.014983364999978,537,347
26,summary_gpt4o_9_1,67.39498136840996,537,555
26,summary_gpt4o_180_1,42.86121793231382,537,3334
26,summary_gpt4o_80_1,34.65399178036,537,3176
26,summary_gpt4o_192_1,44.45765914844287,537,2631
26,summary_gpt4o_7_1,39.303317453699975,537,382
26,summary_gpt4o_61_1,49.39498561235496,537,2542
26,summary_gpt4o_110_1,31.26809232430969,537,3495
26,summary_gpt4o_10_1,41.45108578278996,537,562
26,summary_gpt4o_73_1,50.66049847487602,537,2434
26,summary_gpt4o_26_1,38.95459846760002,537,1288
26,summary_gpt4o_38_1,45.97731938874392,537,1437
26,summary_gpt4o_45_1,49.71413244898804,537,1886
26,summary_gpt4o_34_1,48.849660652297075,537,1458
26,summary_gpt4o_49_1,42.535300519303746,537,2063
26,summary_gpt4o_57_1,54.15017041271608,537,2195
26,summary_gpt4o_3_1,36.855429590800014,537,222
26,summary_gpt4o_184_1,28.92991623689477,537,3004
26,summary_gpt4o_84_1,8.9088543815933,537,3636
26,summary_gpt4o_130_1,-5.323577160254445,537,5111
26,summary_gpt4o_30_1,57.5354703179828,537,1313
26,summary_gpt4o_53_1,60.81494216056399,537,2059
26,summary_gpt4o_22_1,61.12089556789783,537,1264
26,summary_gpt4o_41_1,68.10716653304507,537,2233
26,summary_gpt4o_69_1,57.509202677156054,537,2969
26,summary_gpt4o_14_1,59.61407819898,537,674
26,summary_gpt4o_77_1,48.90111271863998,537,2412
26,summary_gpt4o_65_1,52.60111218445127,537,2026
26,summary_gpt4o_18_1,69.35571679385998,537,768
26,summary_gpt4o_43_1,40.097340476927,537,2308
26,summary_gpt4o_20_1,52.18887340932997,537,694
26,summary_gpt4o_120_1,64.26718928903915,537,3707
26,summary_gpt4o_51_1,49.655755067481095,537,2140
26,summary_gpt4o_32_1,63.40285606412397,537,1291
26,summary_gpt4o_67_1,50.18064835423729,537,2589
26,summary_gpt4o_79_1,51.28206884172005,537,3494
26,summary_gpt4o_75_1,65.25562709346286,537,3110
26,summary_gpt4o_16_1,55.513511886500055,537,889
26,summary_gpt4o_186_1,-19.34569551207369,537,8438
26,summary_gpt4o_86_1,51.402353317446114,537,3016
26,summary_gpt4o_194_1,18.073085557806735,537,5161
26,summary_gpt4o_4_1,19.648490553230005,537,330
26,summary_gpt4o_8_1,49.48711373949999,537,617
26,summary_gpt4o_191_1,-4.174726942452253,537,7015
