recall_id,recall_text,recall_len,max_clause_id,mbits_original_narrative,mbits_rephrased_narrative
11,"It is 28 years since the death of Mrs. Costa's daughter, Marie, who died on the 30th of April - 10 days after an operation for appendicitis. Mrs. Costa's other daughter Veronica had gone to the Methodist Hospital to see how Marie was. They were getting her out of bed. The surgeon was Dr. Schwarz, and his assistant was a female doctor, Dr. Montique. It was time for Marie to come home, and so Mrs. Costa had gone to the hospital, carrying her coat and after her husband had made a coffee. While there, waiting for Marie, she said a prayer for a woman she knew, praying that she would survive and that her daughter wouldn't be left without a mother. At that time, there was a commotion as something had happened to Marie. Mrs. Costa went into her room to see her daughter lying there, covered in beads of sweat. ""You've killed her,"" Mrs. Costa yelled. ""Don't you touch her, or I'll burn this whole hospital down and everyone in it. I know you want to find out why she died, but don't touch her."" It turned out that Mrs. Costa's other daughter Rita had been with her, and Marie had complained that she had a pain in her leg and couldn't see before collapsing. It turned out she had died from a blood clot. When Rita learned that Marie had died she collapsed to the floor, badly injuring her leg which became rigid. 28 years later and she still suffers extended periods of serious pain in that leg, like phlebitis. Mrs. Costa went home and informed her husband. He had shaved, and had been sitting on the porch immediately suffered a heart attack. When her son Michael found out, he also had a heart attack. It was her other son Jamie who went to Mrs. Costa's two sisters and her mother, still alive at the time, arriving with red eyes to report that Marie had died.",1764,52,229.63,228.24436993323974
13,"The story was about a girl named Marie who was 18 years old when she passed away. Her mother Mrs. Costa was recalling the story of her passing away 28 years after her death on 30th April. The mother seemed to be confused with the dates, so it could either be the 20th of April or the 30th. Marie was admitted to the Methodist Hospital for some complications. Her sister Rita came over to check up on her and saw that the hospital was getting ready to put her into a chair however she passed away when they tried to shift her so they had to put her back to bed. After which they sent everyone back home and the doctors checked up on her. Then Mrs Costa was at home waiting for a call from the hospital and since she didn't have a phone, she was waiting for a shopkeeper around her home to tell her whenever she got a call from the hospital. Then one day she got a call from the hospital that she had been discharged and she could come pick her up and extra fees were needed for her boarding charges, which were 10$. The mother reached the hospital and was praying for another patient while waiting in the hospital. Then a nurse comes and asks her if her daughter was prone to fainting spells and lead her to a room where her daughter was sweating a lot and was unconscious. The mother broke out in a hysterical fit and started crying that the hospital killed her and she had an unchecked blood clot. The doctor came rushing in and they had to restrain the mother because she tried to harm herself and was not able to calm down. Her daughter comes in a car with her husband and the mother delivers her the news and she collapses in the hospital. The mother then narrated her story of how things went down after her death was announced how her husband and son both got heart attacks after listening to the news and how everyone else was shocked.",1842,58,149.88,119.16026051212161
14,"Her daughter died in the hospital, she died at a Methodist hospital, she had an operation for appendicitis on a Saturday. On Sunday his oldest daughter Victoria went to the hospital to check up on her, she was still under ether. She saw a chair and asked the nurse what the chair was for, the nurse explained that they had to get her out of bed, the older daughter was furious because her sister was still under ether, but the nurse reiterated that it was the doctor's orders, they went to get her out of bed, but she was passed out. She believed the blood clot she had was their fault for taking her out of bed, later the hospital called for her to go pick up Marie, that she had been discharged. He told Rita she was going to pick Marie from the hospital. When she got there the nurse told her to sit down, she started praying for another patient that had an operation because she was a mother of ten. The nurse asked her if her daughter had ever gotten a fainting spell, when she stepped in she yelled, you killed my daughter a couple times, the doctor who was a lady rushed in and said we don't know what happened, her daughter passed away in front of her eyes. Rita was bothered, so she came over with her son-in-law, but due to her acting hysterical she was held down, she then broke the news of Marie's passing to Rita, she was taken home. Mike had a heart attack once the news was broken to him. Her younger sister had brought an orange for Marie earlier. James was sent to break the news to Aunt Jennie.",1512,29,242.59,226.2549730558876
15,"A woman recounts the passing of her daughter, Marie. She talks about how it happened 28 years ago. It happened on April the 20th. Marie was in hospital. She was having an operation to treat appendicitis. A nurse tried to move her out of a bed into a chair. However, she was heavily sedated on Ether. She passed out whilst they were attempting to move her. They were forced to put her back into bed. The narrator believes this may have been the cause of the blood clot. The blood clot resulted in her death. The narrator recounts the day in which she was supposed to pick up Marie from the hospital. She gathered several of her clothes. She gathered a coat. She speaks about how they lacked a telephone. The local store had agreed to call ahead. The store was to let the rest of the family know when Marie had been discharged. She arrived at the hospital. She sat in a chair. She prayed for an elderly woman. The elderly woman was also undergoing an operation. She noticed several nurses grabbing cold towels. She inquired as to where her daughter was. She was then asked whether her daughter had a history of fainting. Worry began to set in. ""What have you done to my daughter?"", she asked. She was told to come with the nurse. The mother states that the beads of sweat appearing on her daughter's face were very large. Seeing this made the narrator lose herself with anguish. She shouted at the nurses. She shouted at the doctors. She said that they had 'killed her daughter'. Shortly after, as she turned her back, Marie died. The narrator had torn her own hair out. She was still shouting. She was moved to a waiting area. She had refused 'a shot' from a doctor. She believed they were going to kill her too. A short time later, another daughter arrived at the hospital. The other daughter wanted to see what had held them up. The other daughter believed that they should have been home by now. When the narrator told her that Marie had died. She collapsed to the floor 'like lightning'. Later, the mother describes how she returned home. She was screaming from the grief. This caused many people to investigate what happened. She states that when she told her husband and her son. They both had heart attacks. Later, she recounts visiting a store. The employee would always remind her of how Marie would use to stand on the step outside. Marie was a quiet girl. Marie was always kind and good.",2397,52,201.3,178.6286812870615
16,"There was a lady who had a daughter who died of a blood clot. She recalled the story in some detail, detailing the day she died. Her daughter had an operation which appeared to be successful. The mother was called to collect her and whilst on route the daughter had a pain in her leg and some blindness then collapsed. When the mother arrived, the daughter had beads of sweat on her and she had died on a hospital bed. The father was called and tragically, he too had a heart attack but did not die. The sibling also fell ill and continues to be ill, every few years. The girl who died was well liked amongst family and friends but sadly died.",643,24,-0.5100000000000009,-6.035973335318988
18,"A woman's daughter passed away twenty-eight years ago. Her daughter's name was Marie. She (Marie) was in the hospital for appendicitis. The doctors made her (Marie) get up. She (Marie) eventually just died. The mother went alone to go pick up Marie from the hospital. Marie was supposed to be discharged the day she died. The mother brought clothes and Marie's girdle. She (the mother) had a coat on her arm. She (the mother) had everything. Before leaving her house to get her daughter, she (the mother) told her other daughter, Rita, to keep cooking. She (the mother) told (Rita) that her father would be home soon. He (the father) was outside in the yard. The mother goes to the hospital. The nurses tell her (the mother) to have a seat. They (the nurses) say, ""Mrs. Costa, Marie has died"". The mother then becomes completely hysterical. She (the mother) starts ripping her hair out. She (the mother) keeps claiming that the hospital staff killed her daughter. They (hospital staff) are all trying to console her. She (the mother) threatens to kill them. She (the mother) threatens to burn the hospital down. She (the mother) did not care who was in it. On the way home, she (the mother) is obnoxiously crying and screaming. Everyone comes out. Her husband is in shock of Marie's death. He (the father) has a heart attack. Her son has a heart attack. They both have heart attacks. Mrs. Costa's sisters are there as well. They wanted to see Marie when she came home. The younger sister of Mrs. Costa had brought a big orange for Marie. The shopkeeper, Annie, recalls seeing Marie on the steps. She (Annie) claims she (Marie) was a quiet girl.",1644,34,148.04,159.89290365742443
19,"The story was about the death of a woman's daughter, Marie. The woman was Mrs. Costa. She had a daughter named Marie, son called James, and daughters called Rita and Victoria. She had two sisters called Millie and Jenny. The daughter that died had been in the hospital for appendicitis. She was ready to come home. She had passed out when saying goodbye to people. There was a blood clot when she got out of bed. The mum had asked everyone at home to get ready for her coming home (before they knew she had died). Her husband was going to be waiting for them. Cake and coffee would be waiting. The operation was in April, April 20th. The mum went to go pick her up, coat over her arm. Gets to the hospital. The nurse tells her to sit down. The nurse asks if her daughter ever fainted before. She runs to find daughter. But she was dead. The mum said the doctors killed her daughter. Marie said she had a pain in her leg. Marie said she couldn't see before she died. It was a blood clot. The mum was very distressed, hysterical, pulling hair out. Doctors tried to calm her down with a shot. She refused. When Rita found out, she collapsed. The dad had a heart attack. Marie's aunt had brought an orange for Marie, a big one.",1223,28,95.24,127.71339933615019
20,"A lady's daughter was in the hospital but [she] died of a blood clot, [she] was furious at the doctors and [she was furious] at the hospital. She recalled the event that happened in April years ago. Her husband and son had heart attacks when they found out about the death of their daughter/sister.",298,9,-19.77,-41.958412015539636
21,Woman had her daughter die from a blood clot. She went to the hospital for an appendectomy for appendicitis. The assistant doctor had her stand up while under anesthesia and it caused a blood clot to form.,205,8,-18.669999999999998,-0.07547581230164169
22,"My daughter Marie died. She was admitted to the Methodist Hospital 28 years ago this month. She passed away after they had tried to stand up. She was being released. She got a blood clot on her leg. I was going to pick her up. I found out when I got to the hospital. When I got home, my husband was waiting. He had a heart attack when he found out. My eldest son had a heart attack as well. My other son had to go round. He had to tell his aunties. Marie had passed away.",471,13,35.46,42.01532557138964
23,The daughter died on the 28th day 13 months ago. Her mother was Mrs. Costa and (she) held the hospital and Dr. Schwartz directly responsible for her death. She collapsed after experiencing difficulty and pain in her leg. She was 18 when she died. Mrs. Costa enjoyed being greeted by a cup of coffee first thing in the morning.,326,7,0.6200000000000001,-8.674280934544605
24,"It was being told by Mrs Costa. 28 years ago her daughter Maria went to hospital and needed to have her appendix out. After 10 days the hospital called a neighbour to say she was ready to be collected (as Mrs Costa did not have a phone). Mrs Costa went to hospital to collect Maria with a change of clothes (a dress). When she arrived she was asked by a nurse if Maria ever fainted. When Mrs Costa saw her daughter she saw she was sweating, they called a female doctor but Maria died. Mrs Costa was hysterical - Maria was wearing her house coat and slipper. Mrs Costa was taken home where she met Mr Costa who was waiting on the front step. When she told him what had happened he had a heart attack. She then sent her youngest son to her sister's (his Aunts) to tell them the news. Maria died of a blood clot.",809,24,62.45,69.65876066067212
26,"Marie died of a blood clot when the nurses got her to walk and she collapsed. Mrs. Costa, her mother, was called to the hospital to pick Marie up because she had been discharged but Marie had died. Mrs. Costa was hysterical. Her daughter picked her up and she went home and she told her husband, Mike, who had a heart attack. Their son, Michael, also had a heart attack. Their son, Jamie, who was young at the time went next door to tell his Aunt Millie and Aunt Jennie that his sister had died. This happened 28 years ago on April 30th.",537,18,60.04,23.713273304025385
28,28 years ago My daughter died She had appendicitis The nurse made her get up to walk and she collapsed My husband had a heart attack My son had a heart attack I will burn the hospital down That's all That's what happened,220,10,44.05,34.72343955888266
29,"Mr's Costa's daughter died at Methodist hospital, 30 years later, she was in for appendicitis. There was a chair in the hospital room, she asked them what it was for, they said it was good for her daughter to get up, they tried getting her up, then she fainted, and they think it caused a blood clot. Mrs. Costa was called to collect her daughter from the hospital, Rita (her other daughter) took over the cooking, and waited for their dad to get home. When Mrs. Costa was at the hospital, the nurses were called for a painting that was falling, it was her daughter. Mrs. Costa screamed at them that they had killed her daughter, they wanted to give her a shot, but she screamed that they wanted to kill her too. Rita, her other daughter, is still affected by her sister's death 30 years on, and has pains in her legs for weeks at a time, and people have fond memories of her daughter even after her death, such as the shop keeper, who remembers her standing in her shop.",971,24,94.59,85.8827423668617
30,"A woman's daughter died in the hospital, she got upset about it, her husband and son had heart attacks when they found out.",123,4,-5.09,-31.281088796674634
31,"Marie was in hospital having an operation. It was the 20th of April. Marie was recovering in hospital and was getting ready to be discharged, when she fainted. Mrs. Costa got to the hospital ready to collect Marie when a nurse wanted to speak to her. She thought it was about her friend who had a gall bladder operation but no, it was about Marie who had died. Mrs. Costa was hysterical and didn't want to be with the doctors or nurses who she believed killed her daughter. She was going crazy banging her head against the wall. It turned out she died from a blood clot in her leg. Mrs. Costa got taken home but she felt trapped in the car and just wanted to get out. When she got home she told her husband and he had a heart attack. Her uncle was an undertaker. She got James her son to go and tell his two aunties. When he arrived Marie was in hospital having an operation. It was the 20th of April.",901,30,19.71,13.549847181826536
32,Mrs Costa’s daughter had died. 28 years ago. At the Methodist hospital. The eldest daughter Victoria had gone to the hospital. Marie was under ether. There was a chair there. Nurse was going to get Marie to sit on it. Victoria was startled. As to why they would try and get her on the chair. Mrs Costa was at home. Her other daughter Rita was cooking. They never had a phone. So a store owner they knew was able to call the hospital. So they could go and get Marie. Rita was sent away to get some cake. While Mrs Costa would go to the hospital. It had been 10 days. Before the 28 April. And would have cost $10 more for board. When Mrs Costa arrived at the hospital. She was praying for the recovery of another woman she knew. Who had 10 children. When they tried to bring out Marie. She went into a cold sweat. And fell on the hard marble floor. The nurse and doctors tried to save her. And asked Mrs Costa to talk to her. But she died. She was only 18 years old. Her husband Mike had also now come to the hospital. And he suffered a heart attack. At the news Marie had died. When Mrs Costa had come out of the hospital. The brother Michael also collapsed. At the shocking news. Sister brought an orange for Marie.,1215,36,193.04,151.36374360898742
33,"A woman named Mary has a daughter named Marie who was a very good and quiet child who went into the hospital for appendicitis. During recovery, she was made to get up from the bed and sit in a chair where she fainted that caused a blood clot that led to her death 28 years ago on the 30th of April when she was only 18 years old. Mary did not have a phone at home so the woman from the store received the call when it was time to retrieve Marie from the hospital. But she died shortly after she arrived after saying goodbye to Arlene and other women at the hospital. Mary became very distraught, screaming and pulling at her hair and threatening to kick and kill people and burn the hospital to the ground with everyone in it. They tried to give her a shot and she wondered if they wanted to kill her, too, after killing her daughter. Mary had three surgeries over a short period of time at the hospital so all of the nurses knew her. She was taken home by hospital staff and screamed the entire way. People came out of their houses to see what the matter was. Her husband had come home from work to wash and shave and wait for her and Marie to arrive from the hospital, then had a heart attack upon hearing the news. Her older son (Michael?) also had a heart attack. Her sisters, Jenny and Millie, were to be there to greet Marie. One had brought her a big orange. The youngest son, James, was sent to tell them the news, and arrived with reddened eyes.",1454,38,180.9,170.81797807121893
34,"Daughter Marie went to hospital for an operation for appendicitis. She had the operation on Saturday afternoon. Her sister visited her and she was still under ether. They tried to get her out of bed and mother felt it was too soon but it was the doctors' order. She fainted so they put her back to bed. Mrs. Costa, the mother, was called to go to the hospital to pick up her daughter as she was being discharged. She felt this was too early to be discharged. Mrs. Costa went to the hospital but when she got there [she found out] that her daughter died. Mrs. Costa went home and told her husband who then had a heart attack. Son Michael also had a heart attack at the news.",673,29,65.8,47.57742453435136
35,"My daughter died twenty eight years ago, on the 13th of April on a chilly day. She had gone in for surgery on her appendix at a hospital I had 3 surgeries at in the past. Her sister, Victoria, often went to visit her. I was at the store with Rita when the hospital called me to come and pick her up. She had been in hospital for 10 days and the nurses took her out of bed to ensure she wouldn't get clots. Marie had been excited to come home. I took her coat with me. While I was on my way my husband was shaving and getting ready to welcome her home, waiting on the step outside our house for her. When I got to the hospital there were doctors and nurses running, a nurse came up to me and asked if I was Marie's mother. I asked her if all the running was for my daughter and they said yes. They took me into her room and told me to talk to her, I said 'what am I meant to say, my daughter is dying.' She passed away soon afterwards from a blood clot. I was pulling my hair out and hitting my head on the wall outside the office. They drove me home and when I told my husband what had happened he had a heart attack. My son Michael also came out and when I told him he had a heart attack too. My nephew, Jamie, was there too and went to tell my sisters and my mother. My sister's brother has since passed away. Marie was only 18 when she died.",1344,42,101.12,99.06449643395847
36,"OK. A mother showed up at the hospital to take who I believe to be her daughter (Marie) home from a hospital stay. Just before she was to take Marie home, Marie died. Then the mother went insane threatening to kill people, even threatening to burn the hospital down. She then proceeded to inform the immediate family. That's the general idea as near as I could discern from this poorly written hodgepodge of a story.",416,13,-30.48,-14.850817474941792
37,"The woman from the store called us because we didn't have a phone. She told us that the hospital called — they wanted us to pick Marie up. I told my daughter to put a pot of coffee on, dad would be finished in the yard soon. I always gave Marie the first cup in the morning, I always remember that. Anyway, I went to the hospital. I saw a chair by her bed. ""What's that for?"" The nurse told me they were going to sit Marie. ""What? No."" She said it was the doctor's orders. Well, they tried but she passed out, so they put her back in bed. Marie saw me from the window. The nurse told me to wait. Next thing, she was rushing around. ""Don't tell me it's my daughter you're rushing for?"" It was. We ran to her room where we found her in a cold sweat. Drenched. I went berserk. ""Oh my god, you've killed my daughter!"" The doctor, a female doctor, came in. She told me to be with Marie. ""What can I possibly say to her?"" I was out of my mind. As soon as I turned my back, she passed away. I kept screaming ""You've killed my daughter."" The doctor couldn't tell me why she died. Eventually they escorted me out of the hospital and put me in a car. I screamed all the way home, pulling my hair out. By the time I got home, I didn't realise what a mess I looked. All the neighbors came out to see who was screaming. My husband came out and asked what was wrong. ""It's Marie, she's dead."" He had a heart attack. My other daughter has been chronically ill for the twenty-eight years since. Her leg goes stiff for weeks at a time. I sent my son to tell his aunts the news. Seeing his red eyes, they asked him why he was crying. He told them the news. My other daughter got a phone call from the hospital. They wanted her to pick me up. They were trying to sedate me but I told them ""Don't come near me!"". I knew all the nurses because I'd already been in three times that year for operations.",1880,49,150.72,175.0540471466338
38,"A mother (Mary) lost her daughter (Marie). She had taken her for an operation, when they visited the hospital staff tried to get her out of bed and she collapsed, because she clearly wasn’t ready to do that. Later, on the 18th of April she took her for another surgery performed by a female doctor, and ten days later she died. Mary went to collect her from the hospital carrying her coat and Marie's clothes on her arm, and when Mary arrived Marie had collapsed and died. Mary accused the doctors of killing her daughter. She didn’t want the doctors to operate and find the cause of death. She had to go home and tell everyone. The news shocked her husband and son so much they both collapsed of a heart attack. Her other daughter has suffered with pain for 28 years because of this. Even the shop lady nearby felt the pain of her death, and recalled how nice, quiet, and kind Marie was. Mary sent Jamie, her other son, to tell their other family members.",956,23,72.83,61.08414331890701
39,"Daughter went in for surgery for appendicitis at the local hospital and it was on the 20th of the month. The mother did not have a phone at the house so had someone else that would take calls when the daughter was ready to be picked up. The mother prepared to pick up the daughter by getting clothes and other items ready for when he picked her up. The mother then received a message that her daughter was ready to be picked up by the lady at the store with the phone. When the mother got to the hospital the nurses had her sit down for a bit while she waited. They then asked her if her daughter had a history of fainting and then was taken to the room her daughter was in. She seen her daughter in a poor state with beads of sweat dripping and suddenly came to the realization that something is seriously wrong and started yelling ""you killed my daughter"". The nurses and doctors did try to calm her down but she would not. The mother's other daughter arrived at the hospital soon and found out what was happening and collapsed to the floor and died at the hospital also. The mother was even more distraught and threatened to burn the hospital down. When the mother told the husband and brother they both suffered heart attacks and died. It was a tragic story overall.",1270,33,38.29,37.77465929247049
41,"Mrs Costa lost a daughter named Marie who had died from an appendicitis operation. She had told everyone and the entire neighbourhood her daughter would be coming back the same day, but instead the daughter passed away. She was devastated and the doctors asked to give her something and she declined. She went home and told her husband who end up having a heart attack and her son Micheal who also had a heart attack. She sent her little son Jamie to go tell his two aunts about the death. The operation happened 20th of April and a male doctor performed the operation with the help of a female doctor. Mrs Costa had her hair pulled and she kept screaming until everybody came out and stood at their door.",705,23,34.64,-0.5592592506633469
42,"Marie had a appendectomy done, The next day she was in a lot of pain, when nurses tried to move her from bed to chair. But she had to be taken back to the bed. This might have caused a blood clot, the surgery was done in April. When her mother came to take her home, after she was discharged, Marie was very happy to see her, but sadly she passed away soon after. Her mother was very upset, and cried a lot, when she got home, her husband passed out from a heart attack. The community was also saddened, by Marie's death, as everyone was waiting to welcome her back.",566,17,13.77,3.841154140660173
43,Mrs Costa's daughter Marie died from a blood clot after an operation for appendicitis. She was 18 and it happened 28 years ago. Her father and brother had heart attacks.,169,7,18.02,3.504414809316371
44,"A woman recalls the death of her daughter which occurred 28 years ago following an operation for appendicitis at Methodist Hospital. After the surgery, her daughter was still under ether anesthesia. Despite this, a nurse followed the doctor’s orders to get her out of bed, though she was too weak. The woman believes this action led to her daughter developing a blood clot, which she holds the hospital staff responsible for. The woman recounts her reaction to her daughter's sudden decline after surgery, accusing the doctors of killing her. She recalls screaming at the doctors, particularly Dr. Montique, the assistant to Dr. Schwartz, who performed the operation. Despite being told to talk to her daughter, the woman was too distraught, as her daughter was dying. Overcome with hysteria, she describes her daughter, only 18 and ready to come home, passing away while she briefly turned away. Her husband was waiting for their daughter at home, unaware of the tragedy unfolding at the hospital. The woman recalls confronting Dr. Montique, the assistant to Dr. Schwartz who performed the operation, accusing her of killing her daughter. Dr. Montique admitted they didn’t know what went wrong. The nurse urged her to speak to her dying daughter, but the woman was too hysterical. Overwhelmed with grief, she describes her daughter, only 18 and beautiful, passing away the moment she turned her back.",1401,42,97.78,109.33772652114547
45,"Marie, the daughter of Mrs Costa, died in hospital after suffering from a suspected blood clot in her leg. Mrs Costa recalls telling her other children Rita & James that their sister had died. Rita reacted in a bad way to the news, whilst James was then given the task of passing on the news to his two aunties Millie & Jenny.",326,7,2.600000000000002,-24.423184605147863
46,"Ms Costa tells the story of how her daughter Marie died at the hospital ten days after an operation she had, from a blood clot. The daughter was in the hospital and the nurses tried to pick her up from the bed and have her sit on a chair, under the doctor's orders. When they got her out of the bed, she passed out so they had to put her back to bed. After ten days, they called Ms Costa from the hospital to come and pick her daughter up and return her home. A lady from a store called her and told her that her daughter was discharged. Mr Costa told her daughter Rita to put a pot of coffee on and buy some cake from the bakery. She went then to the hospital where she saw her daughter collapsed with heavy beads of sweat on her forehead. She started screaming the doctor came but they couldn't save her daughter. She went home and first she told her husband and the rest of the family. Unfortunately, the husband had a heart attack due to the terrible news and so did her son. She also called her brother-in-law who worked as an undertaker.",1043,33,141.29,99.22751510982596
