recall_id,clause_id,clause_text,rephrased_text
3,27,I asked if they were running for my daughter.,I questioned whether they hastened for my child.
3,28,I saw her on the bed.,I beheld her lying on the hospital bed.
3,29,She was in her dress.,She was clothed in her dress.
3,30,She had her slippers on.,Her feet were adorned with her slippers.
4,1,A girl called Marie died 28 years ago at aged 22 on the 30th of April.,"Marie, a young woman, perished 28 years prior, at the age of 22, on April 30th."
4,2,It was a late Saturday afternoon.,The incident occurred on a tranquil Saturday evening.
4,3,"Her mother Mrs Costa had gone to collect her from hospital,","Her mother, Mrs. Costa, had set out to pick her up from the hospital,"
4,4,but had found her soaking in beads of sweat,"only to discover her drenched in perspiration,"
4,5,and unwell,"appearing quite ill,"
4,6,and she passed away.,"and shortly thereafter, she succumbed."
4,7,The doctor had given her too much ether,"The physician had administered an excessive amount of ether to her,"
4,8,and she had pain in her leg,"resulting in her experiencing leg pain,"
4,9,and could not see,"a loss of vision,"
4,10,and this was the blood clot.,which were symptoms of the fatal blood clot.
4,11,Mrs Costa had been offered a jab to calm her,"After asserting that the hospital was responsible for her daughter's death, Mrs. Costa was offered a sedative,"
4,12,upon declaring the hospital had killed her daughter,"proclaiming that the hospital had been culpable for the demise of her child,"
4,13,and exclaimed the shot would be them trying to kill her also.,and she vociferously stated that accepting the injection would be akin to them attempting to end her life as well.
4,14,The shocking news spread through the family,"The distressing news quickly permeated throughout the family,"
4,15,to Mr Costa and her sister first,"reaching Mr. Costa and her sibling initially,"
4,16,then extended family.,and subsequently the wider family circle.
5,1,It has been 28 years now since Marie died.,Marie has been deceased for 28 years now.
5,2,She had gone to the hospital for surgery for the appendix.,She went to the medical center to undergo an appendectomy.
5,3,Her sister went to visit her,Her sibling paid her a visit
5,4,and found a chair in the room,and noticed a chair present in the space
5,5,and asked the nurse what the chair was for,inquiring with the nurse about the purpose of the chair
5,6,"and told her that they had to get Marie out of bed,","and was informed that it was necessary to mobilize Marie from her bed,"
5,7,she told her that they can't do that cause Marie is too sick.,to which she responded that such action was impossible due to Marie's severe illness.
5,8,But the nurse told her that it was the Doctor's orders.,"However, the nurse insisted it was per the Doctor's directive."
5,9,She pulled Marie out of bed,She proceeded to help Marie out of the bed
5,10,but she collapsed.,only to have her collapse.
5,11,The mother did not have a phone,The mother lacked a telephone
5,12,so the hospital called the lady at the store,thus the hospital contacted the local storekeeper
5,13,to tell Mrs. Costa that she needs to pick up Marie because she is discharged.,to relay a message to Mrs. Costa to come collect Marie as she was being released.
5,14,That morning she asked her daughter to put on some coffee for Marie,"That day, she requested her daughter to prepare some coffee for Marie"
5,15,because she likes coffee in the morning.,since Marie enjoyed her morning coffee.
5,16,She laid out Marie's clothes,She arranged Marie's attire
5,17,and put her coat on her arm,draped her coat over her arm
5,18,and headed to the hospital.,and set off for the medical facility.
5,19,Marie was up and busy saying goodbye to the girls at the hospital,"Upon her arrival, Marie was actively bidding farewell to the hospital staff"
5,20,when her mother got there.,as her mother arrived.
5,21,Then the nurse came,Then the nurse approached
5,22,"and asked Mrs. Costa if her daughter had had fainting spells before,","inquiring with Mrs. Costa whether her daughter had previously experienced syncope,"
5,23,"she asked if she was going to her daughter,","questioning if she was proceeding to her daughter's side,"
5,24,when she saw her daughter,and upon laying eyes on her daughter
5,25,she realized that she was sweating.,she noticed the profuse perspiration.
5,26,It was a lot of sweat.,The perspiration was excessive.
5,27,She was still in her house slippers.,She was still wearing her indoor footwear.
5,28,Marie died,Marie passed away
5,29,and Mrs. Costa started screaming at the nurse that they had killed her daughter.,"leading Mrs. Costa to berate the nurse, accusing them of causing her daughter's demise."
5,30,"The female Dr., Dr. Schwartz, had assisted the doctor who did the surgery.","Dr. Schwartz, a female physician, had been the assisting surgeon."
5,31,She came into the room,She entered the chamber
5,32,and Mrs. Costa shouted at her too.,where Mrs. Costa directed her anger at her as well.
5,33,The hospital kept calling,The hospital continued its calls
5,34,asking for the mother to come pick up Marie.,urging the mother to retrieve Marie.
5,35,Marie's sister figured something was wrong,"Sensing that something was amiss, Marie's sister also made her way to the hospital."
5,36,and also headed to the hospital.,She discovered her mother distraught in the office
5,37,She found her mother in the office undone,and that was when she learned of Marie's fate.
5,38,and that's when she found out about Marie's.,She stumbled and fractured her leg.
5,39,She fell and broke her leg.,It was later concluded that a thrombus was the cause of Marie's death.
5,40,They eventually figured that a blot clot was what had killed Marie.,"Meanwhile, the neighbors had gathered outside"
5,41,Back at the house the neighbors were out of their houses,attracted by Mrs. Costa's wails emanating from the vehicle.
5,42,due to Mrs. Costa's screams from inside the car.,The father had been anticipating his daughter's homecoming on the porch.
5,43,The husband had been waiting by the step for his daughter's return.,Upon receiving the tragic update
5,44,When he heard the news,he was stricken with a myocardial infarction.
5,45,he instantly had a heart attack.,Their son Michael also suffered a cardiac arrest that same day upon hearing the news.
5,46,Their son Michael also had a heart attack the same day after finding out.,"Subsequently, the youngest son was tasked with notifying his aunts of his sister Marie's passing."
6,1,A story of a girl named Marie,The tale revolves around a young girl named Marie
6,2,"Mrs. Costa, Marie's mom, went to pick up Marie from the hospital","Marie's mother, Mrs. Costa, set out to collect Marie from the hospital"
6,3,because she was being discharged,since she was ready to be released
6,4,When Mrs. Costa reached the hospital,Upon Mrs. Costa's arrival at the hospital
6,5,a nurse approached her,she was greeted by a nurse
6,6,and asked her to sit down,who requested that she take a seat
6,7,While she was sitting,As she took her seat
6,8,Mrs. Costa was praying for a lady that she knew,Mrs. Costa offered prayers for a woman she knew
6,9,was having an operation,who was undergoing surgery
6,10,The nurse gave Mrs. Costa a blanket,The nurse handed Mrs. Costa a blanket
6,11,because she was getting chills,as she began to feel cold
6,12,Mrs. Costa was asked by a nurse if her daughter ever fainted,A nurse inquired whether her daughter had a history of fainting
6,13,and the nurse asked her to come inside the room,and then invited her to enter the room
6,14,Mrs. Costa saw her daughter in the bed with slippers and coats on,"Mrs. Costa observed her daughter lying in bed, dressed in slippers and coats"
6,15,As soon as she sees her daughter,The moment she laid eyes on her daughter
6,16,she starts to scream,she began to yell
6,17,what you did do to my daughter,"exclaiming, 'What have you done to my daughter?'"
6,18,you killed her,'You have taken her life'
6,19,don't touch my daughter,'Do not lay a finger on my daughter'
6,20,or see I will set this hospital on fire,"'Otherwise, I swear I'll burn this hospital to the ground'"
6,21,Mrs. Costa went home,Mrs. Costa returned home
6,22,and let everyone know what happened,and informed everyone about the incident
6,23,Everyone’s family member was in shock,Shock was evident among all the family members
6,24,including the neighbours,as well as among the neighbors
7,1,The story was honestly somewhat jumbled in its retelling.,"Truthfully, the narrative was a bit disorganized in its narration."
7,2,"However, the core of the story was that the woman's daughter, Marie, died.","Nonetheless, the essence of the tale was the demise of the woman's child, Marie."
7,3,She was in the hospital receiving treatment.,Marie was undergoing medical care in the hospital.
7,4,She died.,Marie passed away.
7,5,The woman telling the story was livid at the experience.,The woman recounting the incident was furious about what had happened.
7,6,"She blamed not the doctor, but the doctor's female assistant.","She did not hold the doctor responsible, but rather the doctor's woman aide."
7,7,She thinks that the doctor's female assistant killed her daughter.,She believed that the doctor's female assistant was responsible for her daughter's death.
7,8,She was completely shocked and angry about it.,She was utterly dismayed and enraged by the situation.
8,1,"My daughter died,","My child passed away,"
8,2,"it was either March or April 28 years ago,","sometime during late March or April, 28 years back,"
8,3,"the daughter was called Marie,","the girl was named Marie,"
8,4,she went into hospital for something,she had been admitted to the hospital for a certain procedure
8,5,and was due to be discharged.,and was scheduled for release.
8,6,"The hospital rang the mother,","The medical center contacted her mother,"
8,7,Mrs. Costa to go and collect her.,requesting Mrs. Costa to come for her pickup.
8,8,She told her other daughter to wait for the Dad coming back from work,She instructed her other child to await their father's return from his job
8,9,and put some coffee on.,and to start brewing some coffee.
8,10,Marie liked a pot of coffee every morning,Marie enjoyed a fresh pot of coffee each morning
8,11,that's what Mrs. Costa remembered.,which is what Mrs. Costa recalled.
8,12,At the hospital someone was taking blankets,"At the medical facility, someone was gathering blankets"
8,13,and she realized they were for her daughter,and it dawned on her that they were for her child
8,14,she was told to talk to her,she received instructions to speak to her
8,15,and said she was dying,and was informed that she was passing away
8,16,what was she supposed to say,unsure of what to utter in response
8,17,and when she died,"and at the moment of her passing,"
8,18,she was screaming and kicking,"she was thrashing and flailing about,"
8,19,and pulled out her hair,"tearing at her own hair,"
8,20,and asked what was wrong,"inquiring about the issue at hand,"
8,21,her daughter has just been saying goodbye to Arlene.,her child had merely been bidding farewell to Arlene.
8,22,"Also, she had taken her dress and her corsets.","Additionally, she had packed her dress and undergarments."
8,23,She asked what had happened,She questioned the events that had transpired
8,24,and they said a blood clot.,to which they replied it was a thrombus.
8,25,She was screaming so,Her screams were so intense
8,26,they said they'd give her a shot,that they offered to administer an injection
8,27,and she said they'd killed her daughter,but she accused them of causing her daughter's death
8,28,and they weren't killing her as well.,and refused to let them do the same to her.
8,29,She went home,She returned to her residence
8,30,and the son James was there,where her son James was present
8,31,he was only little,who was quite young at the time
8,32,and when she told the Dad,"and upon informing the father,"
8,33,he had a heart attack and died,he suffered a cardiac arrest and perished
8,34,and then someone else had a heart attack and died,followed by another individual succumbing to a heart attack
8,35,and two Aunties came.,and two aunts arrived.
9,1,"Marie was in hospital 28 years ago for appendicitis,","Twenty-eight years prior, Marie was admitted to the hospital for an appendectomy,"
9,2,the nurse tried to get her out of bed too soon,"but a nurse attempted to mobilize her prematurely,"
9,3,"and she collapsed with a blood clot in her leg,","resulting in her collapsing due to a leg thrombosis,"
9,4,"her sister Victoria was there,","with her sibling Victoria present at the time,"
9,5,"the nurse rang Mrs. Costa,","prompting the nurse to call Mrs. Costa,"
9,6,"Marie's mother,","who was Marie's mother,"
9,7,once she reached the hospital,"and upon her arrival at the medical facility,"
9,8,"she was told her daughter had died,","she received the devastating news of her daughter's passing,"
9,9,"she was hysterical,","becoming inconsolable,"
9,10,pulling her hair,"tearing at her own hair in anguish,"
9,11,"screaming at the doctors to leave her daughter alone,","furiously berating the medical staff to stop touching her child,"
9,12,saying she would kill them,"threatening their lives in her grief,"
9,13,and burn down the hospital.,and vowing to set the hospital ablaze.
9,14,Going home,"Upon returning home,"
9,15,"she told her husband,","she informed her spouse,"
9,16,who had a heart attack,"who suffered a myocardial infarction,"
9,17,and her son Michael had a heart attack as well.,and her offspring Michael also experienced a cardiac arrest.
9,18,She told her son Jamie,She instructed her child Jamie
9,19,"to tell her two sisters,","to relay the tragic news to her sisters,"
9,20,"Marie's aunties,","who were Marie's aunts,"
9,21,that she had died.,about the heartbreaking loss.
10,1,"Mrs. Costa (mom) recalled her experience of losing her daughter, Marie.","Mrs. Costa, the mother, reminisced about the tragic loss of her daughter, Marie."
10,2,Marie had surgery for appendicitis,Marie underwent an appendectomy
10,3,which eventually led to a blood clot,which unfortunately resulted in a blood clot formation
10,4,and then her death.,leading to her untimely demise.
10,5,Mrs. Costa was remembering the experience,Mrs. Costa was reflecting on the incident
10,6,"which occurred 28 years earlier,","that took place 28 years prior,"
10,7,in the month of April.,during the month of April.
10,8,She was called to come and pick up her daughter from the hospital,She received a call to collect her daughter from the medical facility
10,9,"after she was being discharged,","following her scheduled release,"
10,10,"but when she got there,","but upon her arrival,"
10,11,she was told by the nurses to sit and wait.,she was instructed by the nursing staff to wait.
10,12,"Eventually, they told the mom that Marie had broken out into cold sweats",They eventually informed the mother that Marie had started experiencing cold sweats
10,13,and was waiting to be seen by the doctor.,and was awaiting a doctor's examination.
10,14,Marie eventually died in the hospital.,Marie's life sadly ended within the confines of the hospital.
10,15,"Mrs. Costa went hysterical,","Overcome with grief, Mrs. Costa became hysterical,"
10,16,"as any mother would,","as would be expected of any mother,"
10,17,trying to figure out what had happened,attempting to comprehend the circumstances of the tragedy
10,18,while emotions were incredibly high.,amidst overwhelming emotional turmoil.
10,19,"Eventually, Mrs. Costa had to break the news to her family","In time, Mrs. Costa faced the heartbreaking task of informing her family"
10,20,once she was able to get home.,after she managed to return home.
10,21,The news of Marie's death caused Mr. Costa and Marie's brother,The devastating news of Marie's passing led to Mr. Costa and her brother
10,22,to both have heart attacks.,suffering heart attacks simultaneously.
11,1,"It is 28 years since the death of Mrs. Costa's daughter, Marie,","Twenty-eight years have passed since Mrs. Costa lost her daughter, Marie,"
11,2,who died on the 30th of April,who passed away on April 30th
11,3,- 10 days after an operation for appendicitis.,- merely 10 days following a surgical procedure to remove her appendix.
11,4,Mrs. Costa's other daughter Veronica had gone to the Methodist Hospital to see how Marie was.,"Veronica, Mrs. Costa's other daughter, had visited Methodist Hospital to check on Marie's condition."
11,5,They were getting her out of bed.,They were assisting her to stand up from the bed.
11,6,"The surgeon was Dr. Schwarz,","The operating surgeon was Dr. Schwarz,"
11,7,"and his assistant was a female doctor, Dr. Montique.","accompanied by his colleague, a woman named Dr. Montique."
11,8,"It was time for Marie to come home,","The time had come for Marie to be discharged,"
11,9,"and so Mrs. Costa had gone to the hospital,","prompting Mrs. Costa to make her way to the hospital,"
11,10,carrying her coat,with her coat in hand
11,11,and after her husband had made a coffee.,following her husband's preparation of a coffee.
11,12,"While there,","During her time there,"
11,13,"waiting for Marie,","as she awaited Marie's discharge,"
11,14,"she said a prayer for a woman she knew,","she offered a prayer for an acquaintance,"
11,15,praying that she would survive,hoping she would pull through
11,16,and that her daughter wouldn't be left without a mother.,and that her child would not be left motherless.
11,17,"At that time,","At that moment,"
11,18,there was a commotion,a disturbance erupted
11,19,as something had happened to Marie.,due to an incident involving Marie.
11,20,Mrs. Costa went into her room,Mrs. Costa entered her room
11,21,"to see her daughter lying there,","to find her daughter motionless,"
11,22,covered in beads of sweat.,drenched in perspiration.
11,23,"""You've killed her,"" Mrs. Costa yelled.","""You've taken her life,"" screamed Mrs. Costa."
11,24,"""Don't you touch her,","""Don't lay a finger on her,"
11,25,or I'll burn this whole hospital down and everyone in it.,or I swear I'll set this entire hospital ablaze with everyone inside.
11,26,"I know you want to find out why she died, but don't touch her.""","I understand your need to investigate her death, but leave her be."""
11,27,"It turned out that Mrs. Costa's other daughter Rita had been with her,","As it happened, Mrs. Costa's daughter Rita was also present,"
11,28,and Marie had complained that she had a pain in her leg,and Marie had voiced a complaint about a pain in her leg
11,29,and couldn't see,and a loss of vision
11,30,before collapsing.,just before she fell unconscious.
11,31,It turned out,"Eventually, it was discovered"
11,32,she had died from a blood clot.,that a blood clot had taken her life.
11,33,When Rita learned that Marie had died,"Upon hearing of Marie's demise,"
11,34,"she collapsed to the floor,","Rita fell to the ground,"
11,35,badly injuring her leg,sustaining a severe injury to her leg
11,36,which became rigid.,which then stiffened.
11,37,28 years later,"Now, 28 years on,"
11,38,"and she still suffers extended periods of serious pain in that leg,","she continues to endure long bouts of intense leg pain,"
11,39,like phlebitis.,reminiscent of phlebitis.
11,40,Mrs. Costa went home,"Mrs. Costa returned home,"
11,41,and informed her husband.,to break the news to her spouse.
11,42,"He had shaved,","He had just finished shaving,"
11,43,and had been sitting on the porch,and was seated on the veranda
11,44,immediately suffered a heart attack.,when he suddenly experienced a heart attack.
11,45,"When her son Michael found out,","Upon receiving the tragic news,"
11,46,he also had a heart attack.,her son Michael also suffered a cardiac arrest.
11,47,It was her other son Jamie,"It was Jamie, another of her sons,"
11,48,who went to Mrs. Costa's two sisters,who approached Mrs. Costa's two sisters
11,49,"and her mother,","and their mother,"
11,50,"still alive at the time,","who was still living at that time,"
11,51,arriving with red eyes,with tears in his eyes
11,52,to report that Marie had died.,to deliver the sorrowful news of Marie's passing.
13,1,The story was about a girl named Marie,The narrative centered on a young woman named Marie
13,2,who was 18 years old,who had reached the age of 18
13,3,when she passed away.,at the time of her demise.
13,4,Her mother Mrs. Costa was recalling the story of her passing away,"Her mother, Mrs. Costa, was recounting the events surrounding her daughter's death"
13,5,28 years after her death,28 years subsequent to the tragic event
13,6,on 30th April.,on the last day of April.
13,7,"The mother seemed to be confused with the dates,","The mother appeared to be uncertain about the exact dates,"
13,8,so it could either be the 20th of April or the 30th.,leaving the possibility open that it was either April 20th or April 30th.
13,9,Marie was admitted to the Methodist Hospital,Marie had been taken to the Methodist Hospital
13,10,for some complications.,due to several health issues.
13,11,Her sister Rita came over to check up on her,Her sibling Rita visited to see how she was doing
13,12,and saw that the hospital was getting ready,and noticed the hospital staff preparing
13,13,to put her into a chair,to transfer her into a chair
13,14,however she passed away,but she succumbed
13,15,when they tried to shift her,during the attempt to move her
13,16,so they had to put her back to bed.,necessitating her return to the bed.
13,17,After which they sent everyone back home,"Subsequently, they instructed everyone to leave"
13,18,and the doctors checked up on her.,while the medical professionals attended to her.
13,19,Then Mrs Costa was at home,"Meanwhile, Mrs. Costa was at her residence"
13,20,waiting for a call from the hospital,anticipating a call from the medical facility
13,21,"and since she didn't have a phone,","and, lacking a telephone,"
13,22,she was waiting for a shopkeeper around her home,she relied on a local shopkeeper
13,23,to tell her,to inform her
13,24,whenever she got a call from the hospital.,of any incoming calls from the hospital.
13,25,Then one day she got a call,"Eventually, she received a call one day"
13,26,from the hospital,from the medical center
13,27,that she had been discharged,informing her of her daughter's release
13,28,and she could come pick her up,and that she should come to collect her
13,29,and extra fees were needed,with additional charges incurred
13,30,"for her boarding charges,","for her accommodation fees,"
13,31,which were 10$.,amounting to 10 dollars.
13,32,The mother reached the hospital,The mother arrived at the hospital
13,33,and was praying for another patient,and found herself praying for another patient
13,34,while waiting in the hospital.,while she waited there.
13,35,Then a nurse comes,Then a nurse approached
13,36,and asks her,inquiring of her
13,37,if her daughter was prone to fainting spells,whether her daughter had a history of fainting
13,38,and lead her to a room,and escorted her to a room
13,39,where her daughter was sweating a lot,where she found her daughter excessively perspiring
13,40,and was unconscious.,and unresponsive.
13,41,The mother broke out in a hysterical fit,"Overwhelmed by emotion, the mother erupted into a frenzied state"
13,42,and started crying,and began to weep uncontrollably
13,43,that the hospital killed her,accusing the hospital of causing her daughter's death
13,44,and she had an unchecked blood clot.,due to a neglected blood clot.
13,45,The doctor came rushing in,The physician hurried into the room
13,46,and they had to restrain the mother,and they had to subdue the distraught mother
13,47,because she tried to harm herself,as she attempted self-harm
13,48,and was not able to calm down.,and struggled to regain composure.
13,49,Her daughter comes in a car,Her daughter arrived by car
13,50,with her husband,accompanied by her spouse
13,51,and the mother delivers her the news,and upon receiving the devastating news from her mother
13,52,and she collapses in the hospital.,she fainted within the hospital premises.
13,53,The mother then narrated her story,The mother went on to share her account
13,54,of how things went down,of the aftermath of the declaration of death
13,55,after her death was announced,detailing how her son-in-law and grandson suffered heart attacks
13,56,how her husband and son both got heart attacks,upon hearing the distressing news
13,57,after listening to the news,and the shock it caused among the rest of the family.
14,1,"Her daughter died in the hospital,","Her offspring succumbed within the medical facility,"
14,2,"she died at a Methodist hospital,","passing away at a Methodist institution,"
14,3,she had an operation for appendicitis on a Saturday.,following a surgical procedure for appendicitis conducted on a Saturday.
14,4,"On Sunday his oldest daughter Victoria went to the hospital to check up on her,","The subsequent day, her eldest, Victoria, visited the hospital for a status assessment,"
14,5,she was still under ether.,finding her still influenced by the anesthetic.
14,6,"She saw a chair and asked the nurse what the chair was for,","Observing a chair, she inquired of the nurse regarding its purpose,"
14,7,"the nurse explained that they had to get her out of bed,","to which the nurse clarified that they needed to mobilize her from the bed,"
14,8,"the older daughter was furious because her sister was still under ether,","provoking ire in the elder sibling due to the lingering effects of the anesthetic on her sister,"
14,9,"but the nurse reiterated that it was the doctor's orders,","yet the nurse persisted, stating it was under the physician's directive,"
14,10,"they went to get her out of bed,","and they proceeded to move her from the bed,"
14,11,but she was passed out.,only to find her unconscious.
14,12,"She believed the blood clot she had was their fault for taking her out of bed,","She was convinced that the thrombus she suffered was a consequence of their premature mobilization,"
14,13,"later the hospital called for her to go pick up Marie,","subsequently, the hospital summoned her to collect Marie,"
14,14,that she had been discharged.,informing her of Marie's release.
14,15,He told Rita she was going to pick Marie from the hospital.,He informed Rita that she was to retrieve Marie from the medical center.
14,16,"When she got there the nurse told her to sit down,","Upon arrival, the nurse advised her to take a seat,"
14,17,she started praying for another patient that had an operation because she was a mother of ten.,where she began to offer prayers for another patient who had undergone surgery and was a mother to ten.
14,18,"The nurse asked her if her daughter had ever gotten a fainting spell,","The nurse questioned whether her child had ever experienced syncope,"
14,19,"when she stepped in she yelled,","and upon entering, she exclaimed loudly,"
14,20,"you killed my daughter a couple times,","accusing them of causing her daughter's death multiple times,"
14,21,"the doctor who was a lady rushed in and said we don't know what happened,","whereupon the female doctor hurried in, admitting their ignorance of the cause,"
14,22,her daughter passed away in front of her eyes.,as her daughter's life ebbed away before her.
14,23,"Rita was bothered, so she came over with her son-in-law,","Distressed, Rita arrived with her son-in-law in tow,"
14,24,"but due to her acting hysterical she was held down,","but her hysterical behavior necessitated restraint,"
14,25,"she then broke the news of Marie's passing to Rita,","after which she communicated the somber news of Marie's demise to Rita,"
14,26,she was taken home.,"subsequently, she was escorted back to her residence."
14,27,Mike had a heart attack once the news was broken to him.,"Upon receiving the grievous tidings, Mike suffered a myocardial infarction."
14,28,Her younger sister had brought an orange for Marie earlier.,Marie's younger sibling had earlier delivered an orange for her.
14,29,James was sent to break the news to Aunt Jennie.,The task of informing Aunt Jennie fell upon James.
15,1,"A woman recounts the passing of her daughter, Marie.","A lady narrates the loss of her child, named Marie."
